N,replica,protocol,leg,k,g,lam,phi,chi,tau_int,acceptance,swap_rate,round_trips,snapshots,snap_no_fluct,snap_no_xi,diam_mean,xi_over_diam,xi_over_diam_err,xi_pooled_over_diam
100,2,tempering,,0,9.0,1.0,0.4835657,0.182610678351,1.2273459831264397,0.23337595833333388,0.6893333333333334,60,1000,0,0,7.052,0.24493417370027992,0.008451384336608308,0.1886564644543594
100,2,tempering,,1,8.357,1.0,0.5075328,0.180088892416,1.3137666563847992,0.20315866666666788,0.6683333333333333,60,1000,0,0,7.092,0.23216494936763094,0.005827492073748179,0.17706657658500072
100,2,tempering,,2,7.76,1.0,0.5329077,0.17857102807099998,1.5312679407172989,0.17452145833333316,0.6524,60,1000,0,0,7.132,0.23484404021492764,0.006908667883696706,0.17002951845474085
100,2,tempering,,3,7.205,1.0,0.5592253,0.17572588399100006,1.8662223036199777,0.14737295833333447,0.6384666666666666,60,1000,0,0,7.197,0.2755215471333307,0.032619217697933627,0.18114697235472307
100,2,tempering,,4,6.69,1.0,0.5864244,0.17143630846400001,2.148506569632455,0.12278820833333313,0.6100666666666666,60,1000,0,0,7.29,0.30204711187469546,0.035736103923410735,0.17389165783832058
100,2,tempering,,5,6.212,1.0,0.6161004,0.16861911198399998,2.627102722941097,0.09960983333333301,0.6068666666666667,60,1000,0,0,7.376,0.3013431341146434,0.026120283957873084,0.16607574037782993
100,2,tempering,,6,5.768,1.0,0.6455559,0.162053897519,2.9604321411580963,0.07972949999999984,0.5876666666666667,60,1000,0,0,7.545,47406311867.41267,47406311867.05754,0.30149247441604704
100,2,tempering,,7,5.356,1.0,0.6760411000000001,0.156588011079,3.9850404963134265,0.06251045833333292,0.5665333333333333,60,1000,0,0,7.723,0.29216840400166266,0.01494231775003702,0.2559906764677193
100,2,tempering,,8,4.973,1.0,0.7072345,0.148451900975,4.948377690224997,0.04799316666666681,0.5562,60,1000,0,0,7.869,0.3259194270119425,0.031897412031078744,0.24533282427120895
100,2,tempering,,9,4.618,1.0,0.7381607,0.14239539755099997,5.993172492150584,0.036213083333333,0.5356666666666666,60,1000,0,0,8.012,0.3010791136102508,0.020581875649489552,0.2244281588705205
100,2,tempering,,10,4.288,1.0,0.7698308,0.13595933713600006,7.776406258441482,0.026587374999999278,0.5328666666666667,60,1000,0,0,8.183,0.2757709498140526,0.021275614916611986,0.20080171708564337
100,2,tempering,,11,3.981,1.0,0.8007349,0.128235892199,9.74388779540677,0.019428208333332916,0.5218,60,1000,0,0,8.407,0.2581404846310007,0.006932888635870893,0.18779509790283117
100,2,tempering,,12,3.697,1.0,0.8317653,0.122023871591,13.196770978489411,0.013837166666666647,0.5180666666666667,60,1000,0,0,8.631,0.25871830998912265,0.013428271484641138,0.23831460552519093
100,2,tempering,,13,3.433,1.0,0.8612529999999999,0.11726239909999997,18.147490023026286,0.00988620833333165,0.4976,60,1000,0,0,8.919,0.25739114882352304,0.012278129000217922,0.211068460174323
100,2,tempering,,14,3.187,1.0,0.891487,0.1145190831,29.069046039443723,0.006930916666664056,0.4955333333333333,60,1000,0,0,9.301,0.2736228281126406,0.024775342248819374,0.2031134425467014
100,2,tempering,,15,2.96,1.0,0.9198198,0.10606655279599998,37.56496400579094,0.004833416666665009,0.4513333333333333,60,1000,0,0,9.82,0.2493768482038036,0.015232662082986216,0.21610800476994366
100,2,tempering,,16,2.748,1.0,0.9486051999999999,0.10297805329599999,57.94674312373736,0.003269874999998915,0.46673333333333333,60,1000,0,0,10.361,85782850045.4297,85782850045.15213,0.1765070746133419
100,2,tempering,,17,2.552,1.0,0.9737446,0.10159159708400002,131.74742058302124,0.002249416666666083,0.4414666666666667,60,1000,0,0,10.922,0.2255435406897994,0.011032811730444958,0.19419431337833162
100,2,tempering,,18,2.369,1.0,0.9927475,0.09877022437500001,133.19715657981817,0.001414124999999751,0.5334,60,1000,0,0,11.283,0.2318154101302429,0.039942895384929664,0.11186729594988237
100,2,tempering,,19,2.2,1.0,1.0083989,0.10606214787900001,683.1856853269614,0.0009211666666666592,,60,1000,0,0,11.041,0.19033284959315588,0.012302562905999837,0.09808887588234497
