N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
192,48,4,0,1.25,1.5,450791985,3485,205,1.0,1.0,1.0,0.9947916666666666,0,1800,0.75,0.16666666666666696,440,1,1.0,56,0,136,56,0,0,0,0,980,1,1.0,96,0,96,96,0,0,0,0,1300,1,1.0,144,0,48,144,0,0,0,0
192,48,4,1,1.25,1.5,719489449,180220,325,1.0,0.8229166666666666,1.0,0.7936197916666666,0,100200,0.75,0.0,1105,3,0.9,40,0,148,40,4,0,0,0,2645,3,0.9545454545454546,88,0,100,88,4,0,0,0,2845,2,0.7692307692307693,130,0,56,130,4,2,0,0
192,48,4,2,1.25,1.5,2396390221,3090,570,1.0,1.0,1.0,0.9991319444444444,0,1200,0.75,0.0,910,1,1.0,48,0,144,48,0,0,0,0,1240,1,1.0,100,0,92,100,0,0,0,0,1610,1,1.0,144,0,48,144,0,0,0,0
192,48,4,3,1.25,1.5,2511148248,13935,1240,1.0,1.0,1.0,0.9260416666666667,9000,10200,0.75,0.0,1860,1,1.0,48,0,144,48,0,0,0,0,2455,1,1.0,100,0,92,100,0,0,0,0,3095,1,1.0,144,0,48,144,0,0,0,0
192,48,4,4,1.25,1.5,324935066,25290,485,1.0,1.0,1.0,0.9255208333333333,15000,16200,0.75,0.0,670,5,0.8,40,0,148,40,4,0,0,0,845,1,1.0,96,0,94,96,2,0,0,0,1300,1,1.0,148,0,44,148,0,0,0,0
192,48,4,5,1.25,1.5,2146914176,103885,345,1.0,0.8229166666666666,1.0,0.7604166666666666,600,100200,0.75,0.0,1550,5,0.8,40,0,148,40,4,0,0,0,1910,2,0.9782608695652174,92,0,96,92,4,0,0,0,2225,3,0.6911764705882353,136,0,52,136,4,0,0,0
192,48,4,6,1.25,1.5,798858582,104750,2545,0.9947916666666666,0.7316840277777779,1.0,0.4132378472222221,63000,100200,0.75,0.0,2735,3,0.9,40,0,148,40,4,0,0,0,3395,7,0.5909090909090909,88,0,96,88,8,0,0,0,3505,5,0.6333333333333333,120,0,58,120,14,0,0,0
192,48,4,7,1.25,1.5,1902167590,6745,3870,1.0,1.0,1.0,0.9991319444444444,0,1200,0.75,0.0,4120,1,1.0,48,0,144,48,0,0,0,0,4425,1,1.0,96,0,96,96,0,0,0,0,4890,1,1.0,144,0,48,144,0,0,0,0
192,48,4,8,1.25,1.5,3827739758,7250,205,1.0,1.0,1.0,0.9149305555555556,3000,4200,0.75,0.04166666666666696,1805,1,1.0,48,0,144,48,0,0,0,0,2300,1,1.0,96,0,96,96,0,0,0,0,2575,1,1.0,144,0,48,144,0,0,0,0
192,48,4,9,1.25,1.5,3875150795,4640,1525,1.0,1.0,1.0,1.0,0,1200,0.75,0.0,2465,1,1.0,48,0,144,48,0,0,0,0,2750,1,1.0,96,0,96,96,0,0,0,0,3090,1,1.0,148,0,44,148,0,0,0,0
