N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
96,24,4,3,1.25,1.5,272879013,130200,240,1.0416666666666667,0.8333333333333334,1.0,0.8333333333333334,0,100200,0.75,205,3,0.875,32,0,60,32,4,0,0,0,240,3,0.9,40,0,52,40,4,0,0,0,620,3,0.9375,64,0,28,64,4,0,0,0
96,24,4,10,1.25,1.5,1523264999,114620,375,1.0,0.6041666666666667,1.0,0.5500868055555557,4200,100200,0.75,1565,3,0.75,16,0,76,16,4,0,0,0,1850,3,0.9,40,0,52,40,4,0,0,0,2130,4,0.7647058823529411,68,0,24,68,4,0,0,0
96,24,4,20,1.25,1.5,2207880282,100850,220,1.0,0.5833333333333333,1.0,0.5694444444444445,42000,100200,0.75,205,4,0.375,16,0,76,16,4,0,0,0,445,3,0.8888888888888888,36,0,54,36,6,0,0,0,540,3,0.6885245901639344,61,0,28,61,6,1,0,0
96,24,4,23,1.25,1.5,3407144359,130200,510,1.0416666666666667,0.7916666666666666,1.0,0.8333333333333334,0,100200,0.75,680,3,0.75,16,0,76,16,4,0,0,0,775,3,0.9,40,0,52,40,4,0,0,0,1050,3,0.9375,64,0,28,64,4,0,0,0
