N,replica,protocol,leg,k,g,lam,phi,chi,tau_int,acceptance,swap_rate,round_trips,snapshots,snap_no_fluct,snap_no_xi,diam_mean,xi_over_diam,xi_over_diam_err,xi_pooled_over_diam
36,0,tempering,,0,9.0,1.0,0.7603733333333333,0.1443289601777778,1.4224701418611012,0.11052800925925993,0.8566666666666667,539,1000,0,0,5.158,0.2810206346582715,0.012906447238112738,0.20735386572517506
36,0,tempering,,1,8.357,1.0,0.7760733333333333,0.13995097084444447,1.3338630132584326,0.09790000000000122,0.8482666666666666,539,1000,0,0,5.199,0.27504787550683313,0.015530376909760502,0.19721495444690396
36,0,tempering,,2,7.76,1.0,0.7922911111111112,0.13538762915555555,1.4491400045389382,0.0858150462962965,0.8415333333333334,539,1000,0,0,5.235,250199979298.73758,250199979298.3605,0.19595192794658242
36,0,tempering,,3,7.205,1.0,0.8088944444444445,0.13133811000000004,1.5907272687712106,0.07432638888888875,0.8317333333333333,539,1000,0,0,5.238,0.3347870675029834,0.056934844710952046,0.19522483436568527
36,0,tempering,,4,6.69,1.0,0.8259277777777778,0.1276751233333333,1.7748787476682508,0.06371597222222272,0.8248666666666666,539,1000,0,0,5.322,0.3468274234826385,0.04418636366468388,0.1927862885357948
36,0,tempering,,5,6.212,1.0,0.8436875,0.12016909548611111,1.9033972136874335,0.053798842592592676,0.8120666666666667,539,1000,0,0,5.37,0.37483186646940314,0.06355828065077596,0.18074942169896627
36,0,tempering,,6,5.768,1.0,0.8617191666666666,0.11753863410833335,2.1983525480517025,0.044742129629629826,0.8107333333333333,539,1000,0,0,5.421,1501199875790.4744,1501199875790.1655,0.18394024969811978
36,0,tempering,,7,5.356,1.0,0.8793361111111111,0.11420368861111113,2.510217910970838,0.03730520833333349,0.8060666666666667,539,1000,0,0,5.512,0.36251296118753823,0.04242673059333865,0.38309204197573227
36,0,tempering,,8,4.973,1.0,0.8970766666666665,0.10994490395555552,2.7557559189569516,0.030362268518518636,0.8020666666666667,539,1000,0,0,5.558,2439449798159.444,1464293945386.015,0.3707731156229896
36,0,tempering,,9,4.618,1.0,0.9146138888888888,0.10893163305555559,3.0516648635824684,0.024613425925925837,0.7988,539,1000,1,0,5.639,0.34172271697910617,0.02126877748138616,0.335573318791002
36,0,tempering,,10,4.288,1.0,0.9319611111111112,0.10679443444444447,3.5753668179854956,0.019676273148148467,0.7756666666666666,539,1000,0,0,5.662,0.34976011078313457,0.02868366801093222,0.3178588046119283
36,0,tempering,,11,3.981,1.0,0.9514619444444445,0.11202133564166666,4.118362257522363,0.01530069444444626,0.7745333333333333,539,1000,2,1,5.734,0.40387920878887373,0.06574466568181979,0.3067923464546861
36,0,tempering,,12,3.697,1.0,0.9712524999999999,0.1256047581083333,4.584970806332237,0.011790740740742637,0.7462666666666666,539,1000,5,7,5.785,0.37233847743860443,0.06369983054040275,0.27694145881766613
36,0,tempering,,13,3.433,1.0,0.9942330555555555,0.15545689133055557,6.110528897971741,0.009047800925927373,0.7292,539,1000,7,13,5.798,0.30727202220375405,0.016938810894283503,0.2591692578829763
36,0,tempering,,14,3.187,1.0,1.0188866666666667,0.1888074664888889,8.778907433846049,0.006937615740741907,0.7217333333333333,539,1000,28,21,5.714,0.31251736191229557,0.023812243925963542,0.28937580876679114
36,0,tempering,,15,2.96,1.0,1.0448908333333333,0.21990243764166664,10.363691593011712,0.005594328703704575,0.7426666666666667,539,1000,44,43,5.614,0.34118152609700814,0.02895947758508791,0.19047786792931398
36,0,tempering,,16,2.748,1.0,1.0676930555555557,0.23078513048611113,10.38168580455396,0.004856250000000594,0.7849333333333334,539,1000,86,44,5.401,0.407556099545523,0.040475678175899775,0.1436167348609193
36,0,tempering,,17,2.552,1.0,1.0841430555555556,0.22917389659722215,12.773595760308163,0.004420023148148573,0.8318666666666666,539,1000,139,44,5.231,0.4482841847867841,0.04406458120265123,0.1518929050709696
36,0,tempering,,18,2.369,1.0,1.0942894444444444,0.2249536906555556,42.39733318821482,0.0041047453703706846,0.8893333333333333,539,1000,158,35,5.109,0.5181180112594478,0.051272407621948915,0.16401851814175322
36,0,tempering,,19,2.2,1.0,1.0996688888888888,0.2244717198222222,135.96708660381682,0.0038231481481483744,,539,1000,199,38,5.048,0.45046549234589683,0.04086516274421224,0.1675863465127813
