N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
64,16,4,250,1.25,1.5,2545158013,2550,615,1.0,1.0,1.0,0.9947916666666666,0,1800,0.75,0.0,645,1,1.0,16,0,48,16,0,0,0,0,695,1,1.0,36,0,28,36,0,0,0,0,725,1,1.0,48,0,16,48,0,0,0,0
64,16,4,251,1.25,1.5,169948004,2080,490,1.0,1.0,1.0,0.9973958333333334,0,1200,0.75,0.0,690,1,1.0,16,0,48,16,0,0,0,0,730,1,1.0,32,0,32,32,0,0,0,0,845,1,1.0,48,0,16,48,0,0,0,0
64,16,4,252,1.25,1.5,2895936315,8545,4150,1.0,1.0,1.0,0.78046875,1200,2400,0.75,0.0,4160,1,1.0,16,0,48,16,0,0,0,0,4170,1,1.0,32,0,32,32,0,0,0,0,4210,1,1.0,48,0,16,48,0,0,0,0
64,16,4,253,1.25,1.5,1660445797,3620,1695,1.0,1.0,1.0,0.984375,0,1800,0.75,0.0,1710,1,1.0,16,0,48,16,0,0,0,0,1735,1,1.0,32,0,32,32,0,0,0,0,1780,1,1.0,48,0,16,48,0,0,0,0
64,16,4,254,1.25,1.5,1333003690,5990,2135,1.0,1.0,1.0,0.7783854166666666,2400,3600,0.75,0.0,2185,1,1.0,16,0,48,16,0,0,0,0,2235,1,1.0,40,0,24,40,0,0,0,0,2270,1,1.0,48,0,16,48,0,0,0,0
64,16,4,255,1.25,1.5,3000796854,6805,310,1.0,1.0,1.0,0.77265625,4200,5400,0.75,0.0,825,1,1.0,16,0,48,16,0,0,0,0,840,1,1.0,32,0,32,32,0,0,0,0,865,1,1.0,48,0,16,48,0,0,0,0
64,16,4,256,1.25,1.5,2001586196,5975,1065,1.0,1.0,1.0,0.78125,3000,4200,0.75,0.0,1605,1,1.0,16,0,48,16,0,0,0,0,1655,1,1.0,32,0,32,32,0,0,0,0,1680,1,1.0,48,0,16,48,0,0,0,0
64,16,4,257,1.25,1.5,2189508336,2650,215,1.0,1.0,1.0,0.78046875,1200,2400,0.75,0.625,205,1,1.0,40,0,24,40,0,0,0,0,205,1,1.0,40,0,24,40,0,0,0,0,215,1,1.0,48,0,16,48,0,0,0,0
64,16,4,258,1.25,1.5,3604953392,200200,495,1.0625,0.6875,1.0,0.75,26400,100200,0.75,0.0,495,4,0.25,8,0,52,8,4,0,0,0,560,3,0.8333333333333334,24,0,36,24,4,0,0,0,700,3,0.9,40,0,20,40,4,0,0,0
64,16,4,259,1.25,1.5,896313439,6845,,1.0,1.0,1.0,0.77265625,3600,4800,0.75,0.875,205,3,0.9166666666666666,48,0,12,48,4,0,0,0,205,3,0.9166666666666666,48,0,12,48,4,0,0,0,205,3,0.9166666666666666,48,0,12,48,4,0,0,0
64,16,4,260,1.25,1.5,1013955355,7285,285,1.0,1.0,1.0,0.7690104166666667,3600,4800,0.75,0.0,2095,1,1.0,12,0,50,12,2,0,0,0,2135,1,1.0,20,0,38,20,6,0,0,0,2195,1,1.0,48,0,16,48,0,0,0,0
64,16,4,261,1.25,1.5,3503154406,2965,430,1.0,1.0,1.0,0.7796875,1200,2400,0.75,0.0,445,1,1.0,16,0,48,16,0,0,0,0,470,1,1.0,36,0,28,36,0,0,0,0,530,1,1.0,48,0,16,48,0,0,0,0
64,16,4,262,1.25,1.5,513025564,4325,1435,1.0,1.0,1.0,0.9877604166666667,0,1800,0.75,0.0,2450,1,1.0,20,0,44,20,0,0,0,0,2470,1,1.0,36,0,28,36,0,0,0,0,2485,1,1.0,48,0,16,48,0,0,0,0
64,16,4,263,1.25,1.5,2934920188,6530,1490,1.0,1.0,1.0,0.778125,3600,4800,0.75,0.0,1525,1,1.0,16,0,48,16,0,0,0,0,1590,1,1.0,32,0,32,32,0,0,0,0,1680,1,1.0,48,0,16,48,0,0,0,0
64,16,4,264,1.25,1.5,1018256325,2915,205,1.0,1.0,1.0,0.7731770833333333,600,2400,0.75,1.0,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0
64,16,4,265,1.25,1.5,209396936,101285,345,1.0,0.7174479166666667,1.0,0.5953125,4200,100200,0.75,0.0,345,4,0.25,8,0,52,8,4,0,0,0,365,3,0.8333333333333334,24,0,36,24,4,0,0,0,500,3,0.9,40,0,20,40,4,0,0,0
64,16,4,266,1.25,1.5,3502786540,3680,1135,1.0,1.0,1.0,0.76328125,1200,2400,0.75,0.0,1140,1,1.0,16,0,48,16,0,0,0,0,1195,1,1.0,32,0,32,32,0,0,0,0,1215,1,1.0,48,0,16,48,0,0,0,0
64,16,4,267,1.25,1.5,3275697418,4570,3135,1.0,1.0,1.0,1.0,0,1200,0.75,0.0,3160,1,1.0,16,0,48,16,0,0,0,0,3280,1,1.0,32,0,32,32,0,0,0,0,3335,1,1.0,48,0,16,48,0,0,0,0
64,16,4,268,1.25,1.5,2201461919,200200,900,1.0625,0.6875,1.0,0.75,54600,100200,0.75,0.0,900,4,0.25,8,0,52,8,4,0,0,0,945,3,0.8333333333333334,24,0,36,24,4,0,0,0,1025,3,0.9,40,0,20,40,4,0,0,0
64,16,4,269,1.25,1.5,2597723161,101865,250,1.0,0.42578125,1.0,0.34700520833333337,43200,100200,0.75,0.0,250,4,0.25,8,0,52,8,4,0,0,0,295,3,0.5,24,0,36,24,4,0,0,0,380,3,0.65,40,0,20,40,4,0,0,0
64,16,4,270,1.25,1.5,3816232792,4535,2160,1.0,1.0,1.0,0.8216145833333334,600,1800,0.75,0.0,2160,4,0.25,8,0,52,8,4,0,0,0,2230,1,1.0,32,0,32,32,0,0,0,0,2295,1,1.0,52,0,12,52,0,0,0,0
64,16,4,271,1.25,1.5,3974978932,2220,335,1.0,1.0,1.0,0.9973958333333334,0,1200,0.75,0.0,885,1,1.0,16,0,48,16,0,0,0,0,950,1,1.0,32,0,32,32,0,0,0,0,985,1,1.0,48,0,16,48,0,0,0,0
64,16,4,272,1.25,1.5,1640124615,4420,1325,1.0,1.0,1.0,0.77421875,1200,3000,0.75,0.0,1330,1,1.0,16,0,48,16,0,0,0,0,1365,1,1.0,32,0,32,32,0,0,0,0,1395,1,1.0,56,0,8,56,0,0,0,0
64,16,4,273,1.25,1.5,2812693766,2115,205,1.0,1.0,1.0,0.9947916666666666,0,1800,0.75,1.0,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0
64,16,4,274,1.25,1.5,271842552,8300,1620,1.0,1.0,1.0,0.78046875,4200,5400,0.75,0.0,1630,1,1.0,16,0,48,16,0,0,0,0,1670,1,1.0,32,0,32,32,0,0,0,0,1745,1,1.0,48,0,16,48,0,0,0,0
64,16,4,275,1.25,1.5,3210380157,3195,1180,1.0,1.0,1.0,0.9921875,0,1800,0.75,0.0,1200,4,0.625,16,0,44,16,4,0,0,0,1270,1,1.0,32,0,32,32,0,0,0,0,1310,1,1.0,48,0,16,48,0,0,0,0
64,16,4,276,1.25,1.5,4191629149,3870,2070,1.0,1.0,1.0,1.0,0,1200,0.75,0.0,2550,1,1.0,16,0,48,16,0,0,0,0,2585,1,1.0,32,0,32,32,0,0,0,0,2640,1,1.0,48,0,16,48,0,0,0,0
64,16,4,277,1.25,1.5,1496607097,4060,205,1.0,1.0,1.0,0.78046875,2400,3600,0.75,0.125,220,1,1.0,16,0,48,16,0,0,0,0,265,1,1.0,32,0,32,32,0,0,0,0,360,1,1.0,48,0,16,48,0,0,0,0
64,16,4,278,1.25,1.5,8121460,4540,1125,1.0,1.0,1.0,0.7768229166666667,1200,2400,0.75,0.0,1140,1,1.0,16,0,48,16,0,0,0,0,1155,1,1.0,32,0,32,32,0,0,0,0,1250,1,1.0,48,0,16,48,0,0,0,0
64,16,4,279,1.25,1.5,370016773,5830,215,1.0,1.0,1.0,0.7765625,4200,5400,0.75,0.0,245,1,1.0,16,0,48,16,0,0,0,0,290,1,1.0,32,0,32,32,0,0,0,0,355,1,1.0,48,0,16,48,0,0,0,0
64,16,4,280,1.25,1.5,2662669100,2260,870,1.0,1.0,1.0,1.0,0,1200,0.75,0.0,975,1,1.0,16,0,48,16,0,0,0,0,1005,1,1.0,32,0,32,32,0,0,0,0,1025,1,1.0,48,0,16,48,0,0,0,0
64,16,4,281,1.25,1.5,2236992245,5400,730,1.0,1.0,1.0,0.77734375,1200,2400,0.75,0.0,770,1,1.0,16,0,48,16,0,0,0,0,800,1,1.0,32,0,32,32,0,0,0,0,825,1,1.0,48,0,16,48,0,0,0,0
64,16,4,282,1.25,1.5,2962977331,4980,205,1.0,1.0,1.0,0.78046875,1800,3000,0.75,0.5625,205,1,1.0,44,0,20,44,0,0,0,0,205,1,1.0,44,0,20,44,0,0,0,0,255,1,1.0,52,0,12,52,0,0,0,0
64,16,4,283,1.25,1.5,1793775996,2815,835,1.0,1.0,1.0,0.8091145833333333,600,1800,0.75,0.0,860,1,1.0,20,0,44,20,0,0,0,0,900,1,1.0,32,0,32,32,0,0,0,0,945,1,1.0,48,0,16,48,0,0,0,0
64,16,4,284,1.25,1.5,232981013,200200,335,1.0625,0.6875,1.0,0.75,12600,100200,0.75,0.0,335,4,0.25,8,0,52,8,4,0,0,0,390,3,0.8333333333333334,24,0,36,24,4,0,0,0,815,3,0.9,40,0,20,40,4,0,0,0
64,16,4,285,1.25,1.5,876430966,2645,710,1.0,1.0,1.0,0.9895833333333334,0,1800,0.75,0.0,715,1,1.0,20,0,44,20,0,0,0,0,790,1,1.0,32,0,32,32,0,0,0,0,805,1,1.0,48,0,16,48,0,0,0,0
64,16,4,286,1.25,1.5,756128659,3030,980,1.0,1.0,1.0,0.9151041666666666,600,1800,0.75,0.0,1005,1,1.0,16,0,48,16,0,0,0,0,1080,1,1.0,36,0,28,36,0,0,0,0,1105,1,1.0,48,0,16,48,0,0,0,0
64,16,4,287,1.25,1.5,2271233733,4135,370,1.0,1.0,1.0,0.77734375,2400,3600,0.75,0.0,375,1,1.0,12,0,50,12,2,0,0,0,440,1,1.0,32,0,32,32,0,0,0,0,485,1,1.0,48,0,16,48,0,0,0,0
64,16,4,288,1.25,1.5,1479149612,4355,780,1.0,1.0,1.0,0.7796875,1200,2400,0.75,0.0,780,4,0.25,8,0,52,8,4,0,0,0,865,1,1.0,32,0,32,32,0,0,0,0,880,1,1.0,48,0,16,48,0,0,0,0
64,16,4,289,1.25,1.5,1875052909,2960,965,1.0,1.0,1.0,0.9408854166666667,600,1800,0.75,0.0,1005,1,1.0,20,0,44,20,0,0,0,0,1070,1,1.0,36,0,28,36,0,0,0,0,1105,1,1.0,48,0,16,48,0,0,0,0
64,16,4,290,1.25,1.5,2097854487,103015,580,1.0,0.617578125,1.0,0.06966145833333337,1800,100200,0.75,0.0,1180,3,0.75,16,0,44,16,4,0,0,0,1205,3,0.8333333333333334,24,0,36,24,4,0,0,0,1250,4,0.8333333333333334,36,0,20,36,8,0,0,0
64,16,4,291,1.25,1.5,2303348844,9610,760,1.0,1.0,1.0,0.78125,3600,5400,0.75,0.0,3250,1,1.0,24,0,40,24,0,0,0,0,3270,1,1.0,32,0,32,32,0,0,0,0,3325,1,1.0,48,0,16,48,0,0,0,0
64,16,4,292,1.25,1.5,3513049946,5885,1650,1.0,1.0,1.0,0.7674479166666667,2400,3600,0.75,0.0,1650,4,0.25,8,0,52,8,4,0,0,0,2205,1,1.0,32,0,32,32,0,0,0,0,2235,1,1.0,48,0,16,48,0,0,0,0
64,16,4,293,1.25,1.5,826225899,15060,920,1.0,1.0,1.0,0.7796875,8400,10200,0.75,0.0,925,1,1.0,16,0,48,16,0,0,0,0,955,1,1.0,32,0,32,32,0,0,0,0,980,1,1.0,48,0,14,48,2,0,0,0
64,16,4,294,1.25,1.5,2689831973,4390,505,1.0,1.0,1.0,0.78125,2400,3600,0.75,0.0,505,4,0.25,8,0,52,8,4,0,0,0,745,1,1.0,32,0,32,32,0,0,0,0,765,1,1.0,48,0,16,48,0,0,0,0
64,16,4,295,1.25,1.5,3289296336,8880,330,1.0,1.0,1.0,0.77734375,7200,8400,0.75,0.0,350,1,1.0,16,0,48,16,0,0,0,0,425,1,1.0,32,0,32,32,0,0,0,0,440,1,1.0,48,0,16,48,0,0,0,0
64,16,4,296,1.25,1.5,3154146855,10495,205,1.0,1.0,1.0,0.765625,8400,9600,0.75,0.4375,205,1,1.0,28,0,36,28,0,0,0,0,215,1,1.0,32,0,32,32,0,0,0,0,250,1,1.0,48,0,16,48,0,0,0,0
64,16,4,297,1.25,1.5,538730144,2200,205,1.0,1.0,1.0,0.9755208333333333,0,1800,0.75,0.5,205,1,1.0,36,0,28,36,0,0,0,0,205,1,1.0,36,0,28,36,0,0,0,0,250,1,1.0,48,0,16,48,0,0,0,0
64,16,4,298,1.25,1.5,3429795292,141025,990,1.0,0.7485677083333333,1.0,0.7463541666666667,37200,100200,0.75,0.0,990,4,0.25,8,0,52,8,4,0,0,0,1020,3,0.8333333333333334,24,0,36,24,4,0,0,0,1240,3,0.9,40,0,20,40,4,0,0,0
64,16,4,299,1.25,1.5,2379471935,3585,1080,1.0,1.0,1.0,0.78046875,1200,2400,0.75,0.0,1090,1,1.0,16,0,48,16,0,0,0,0,1125,1,1.0,36,0,28,36,0,0,0,0,1165,1,1.0,48,0,16,48,0,0,0,0
64,16,4,300,1.25,1.5,264321062,3265,355,1.0,1.0,1.0,0.7734375,1200,2400,0.75,0.0,365,1,1.0,16,0,48,16,0,0,0,0,395,1,1.0,40,0,24,40,0,0,0,0,400,1,1.0,48,0,16,48,0,0,0,0
64,16,4,301,1.25,1.5,3861589997,1935,615,1.0,1.0,1.0,0.9973958333333334,0,1200,0.75,0.0,640,1,1.0,16,0,48,16,0,0,0,0,660,1,1.0,32,0,32,32,0,0,0,0,685,1,1.0,48,0,16,48,0,0,0,0
64,16,4,302,1.25,1.5,575770727,6935,2005,1.0,1.0,1.0,0.5609375,3600,4800,0.75,0.0,2025,1,1.0,16,0,48,16,0,0,0,0,2060,1,1.0,32,0,32,32,0,0,0,0,2085,3,0.9,40,0,20,40,4,0,0,0
64,16,4,303,1.25,1.5,1433189618,6400,765,1.0,1.0,1.0,0.9942708333333333,0,1800,0.75,0.0,790,1,1.0,20,0,44,20,0,0,0,0,840,1,1.0,32,0,32,32,0,0,0,0,895,1,1.0,48,0,16,48,0,0,0,0
64,16,4,304,1.25,1.5,801151776,4180,225,1.0,1.0,1.0,0.77265625,1200,2400,0.75,0.0,250,1,1.0,16,0,48,16,0,0,0,0,335,1,1.0,32,0,32,32,0,0,0,0,385,1,1.0,48,0,16,48,0,0,0,0
