N,D,replica,leg,g,ln_g,squares_per_vertex,spv_err,phi,acceptance,tau_int,surplus,lam
500,3,0,cool,64.0,4.1588830833596715,1.3901599999999998,0.0024761316325462167,0.11584666666666667,0.8143545,0.559648547467257,0.0,1.0
500,3,0,cool,56.25,4.029806041084529,1.42456,0.002233500216954544,0.11871333333333332,0.798442,0.5217832061873297,0.0,1.0
500,3,0,cool,49.0,3.8918202981106265,1.469528,0.001968326869049953,0.12246066666666666,0.77992475,0.5282717410053375,2e-06,1.0
500,3,0,cool,42.25,3.7436043538031827,1.529824,0.0016139335257884734,0.12748533333333334,0.75628725,0.505129342503891,1e-06,1.0
500,3,0,cool,36.0,3.58351893845611,1.601612,0.0014076577478577563,0.13346766666666668,0.72637725,0.5525374755738313,1e-06,1.0
500,3,0,cool,30.25,3.4094961844768505,1.7013319999999998,0.002297778059061408,0.14177766666666666,0.68713475,0.5979341481982244,6e-06,1.0
500,3,0,cool,25.0,3.2188758248682006,1.83214,0.002238021894741879,0.15267833333333333,0.63636325,0.6397974649816078,4e-06,1.0
500,3,0,cool,20.25,3.0081547935525483,2.030104,0.0023317186330979174,0.16917533333333334,0.56793725,0.6278944549341495,1.4e-05,1.0
500,3,0,cool,16.0,2.772588722239781,2.318528,0.0035878308492480636,0.19321066666666664,0.4751505,0.8635648534859208,1.1e-05,1.0
500,3,0,cool,15.6025,2.747431157826061,2.354504,0.003069743553130142,0.19620866666666667,0.4645065,0.9216041924731556,1.9e-05,1.0
500,3,0,cool,15.21,2.7219531062712017,2.398232,0.002081863869270981,0.19985266666666665,0.45355025,0.9488381277809658,2.2e-05,1.0
500,3,0,cool,14.8225,2.6961462965993856,2.4348400000000003,0.002504062736031997,0.20290333333333335,0.44157875,0.9550673072609265,2e-05,1.0
500,3,0,cool,14.44,2.67000213346468,2.4771959999999997,0.004435030403185993,0.206433,0.4297615,1.102790917034023,2.6e-05,1.0
500,3,0,cool,14.0625,2.643511679964639,2.5269679999999997,0.003854339891569523,0.21058066666666667,0.41721125,1.074267062631119,2.7e-05,1.0
500,3,0,cool,13.69,2.6166656393003573,2.559952,0.00445399072102493,0.21332933333333334,0.40578575,1.1334635056616267,2.5e-05,1.0
500,3,0,cool,13.3225,2.5894543351888,2.620136,0.0030229711287909993,0.21834466666666666,0.392117,1.1671249804054573,2.9999999999999997e-05,1.0
500,3,0,cool,12.96,2.561867690924129,2.670776,0.00297687646852604,0.22256466666666666,0.37864675,1.1668469999799749,3.1e-05,1.0
500,3,0,cool,12.6025,2.5338952069746488,2.7300479999999996,0.003762335199093263,0.22750399999999998,0.36478375,1.2559166000561324,3.5999999999999994e-05,1.0
500,3,0,cool,12.25,2.505525936990736,2.7776,0.004026046062242197,0.23146666666666665,0.35180625,1.2608286284361752,4e-05,1.0
500,3,0,cool,11.9025,2.4767484620865368,2.842816,0.0037313276811344184,0.23690133333333332,0.3360325,1.493703902490705,5.3e-05,1.0
500,3,0,cool,11.56,2.4475508632442313,2.9004119999999998,0.004935499466848715,0.24170099999999997,0.32231175,1.676187592436543,6.4e-05,1.0
500,3,0,cool,11.2225,2.41792069167395,2.9717560000000005,0.003779872651154269,0.24764633333333333,0.3075225,1.349217949318781,5.3e-05,1.0
500,3,0,cool,10.89,2.387844936944869,3.042892,0.004535525013938741,0.25357433333333335,0.29193975,1.7952385513678306,6.2e-05,1.0
500,3,0,cool,10.5625,2.3573099926832923,3.117036,0.005591259127911713,0.259753,0.27655425,2.5557654584549896,7.000000000000001e-05,1.0
500,3,0,cool,10.24,2.3263016196113617,3.187388,0.004731732638830733,0.26561566666666664,0.26186425,2.0549957650126447,6.3e-05,1.0
500,3,0,cool,9.9225,2.2948049056750834,3.2747200000000003,0.004708429816233839,0.2728933333333333,0.24531225,2.552276955372222,9.3e-05,1.0
500,3,0,cool,9.61,2.262804222982201,3.37098,0.007841608860896862,0.280915,0.22948475,3.653244911000518,0.000115,1.0
500,3,0,cool,9.3025,2.2302831812386406,3.466436,0.007746497968340542,0.2888696666666667,0.2139045,3.1230654799484068,0.00015099999999999998,1.0
500,3,0,cool,9.0,2.1972245773362196,3.563276,0.005547041419567739,0.29693966666666666,0.19754725,3.123973052661411,0.00017,1.0
500,3,0,cool,8.7025,2.163610340703457,3.670348,0.00822246724874619,0.30586233333333335,0.181396,4.540127740623533,0.000188,1.0
500,3,0,cool,8.41,2.1294214739848565,3.7794399999999997,0.007896314785259248,0.31495333333333336,0.1662655,3.9629016043177496,0.000203,1.0
500,3,0,cool,8.1225,2.0946379885611184,3.892108,0.006629026666382928,0.32434233333333334,0.15052675,5.7493951746933165,0.000243,1.0
500,3,0,cool,7.84,2.0592388343623163,4.024228,0.009451659616720018,0.33535233333333336,0.1347925,7.652944929583244,0.000357,1.0
500,3,0,cool,7.5625,2.0232018233569597,4.15342,0.008931460072440623,0.34611833333333336,0.12048125,5.766419506218734,0.000367,1.0
500,3,0,cool,7.29,1.986503546020567,4.3255,0.010346248348688329,0.3604583333333333,0.10511025,6.200537168840785,0.000496,1.0
500,3,0,cool,7.0225,1.9491192799962618,4.464012,0.00888791189960295,0.37200099999999997,0.09174625,7.259781172628084,0.000566,1.0
500,3,0,cool,6.76,1.9110228900548727,4.617864,0.01179898736537401,0.38482199999999994,0.07902825,10.07753607936574,0.000805,1.0
500,3,0,cool,6.5025,1.8721867183406695,4.799308,0.011391045706824999,0.39994233333333334,0.066577,13.098132794638355,0.0009270000000000001,1.0
500,3,0,cool,6.25,1.8325814637483102,5.006076,0.01729555329192605,0.417173,0.0550645,31.371002728268785,0.001204,1.0
500,3,0,cool,6.0025,1.7921760491132712,5.186372,0.019899724613509258,0.4321976666666667,0.044982,55.321844820835715,0.001423,1.0
500,3,0,cool,5.76,1.7509374747078,5.430252,0.018943037300538645,0.452521,0.03576525,33.54896366302233,0.0019590000000000002,1.0
500,3,0,cool,5.5225,1.7088306563121352,5.707508,0.026264708959544993,0.47562566666666667,0.02751975,47.14815988416025,0.002534,1.0
500,3,0,cool,5.29,1.665818245870208,5.98492,0.019735211566091718,0.4987433333333333,0.0206475,45.35160235601672,0.003785,1.0
500,3,0,cool,5.0625,1.6218604324326575,6.260719999999999,0.014429655323442226,0.5217266666666667,0.01466775,89.8479707787594,0.005178,1.0
500,3,0,cool,4.84,1.5769147207285403,6.697312,0.016008445285632927,0.5581093333333333,0.01050425,41.675280056124784,0.008752000000000001,1.0
500,3,0,cool,4.6225,1.5309356842791428,7.122584000000001,0.014409034722492166,0.5935486666666666,0.0063845,95.04984880383321,0.012295,1.0
500,3,0,cool,4.41,1.4838746894587547,7.64408,0.017958693607541074,0.6370066666666666,0.0041675,122.13560246577181,0.030337,1.0
500,3,0,cool,4.2025,1.4356795863006335,8.043808,0.012152582839950327,0.6703173333333333,0.00260725,62.956879896048314,0.032654,1.0
500,3,0,cool,4.0,1.3862943611198906,8.690628,0.015145111414918873,0.7242190000000001,0.00158375,148.4005575241609,0.07184,1.0
500,3,0,cool,3.8025,1.3356587451513109,9.641568,0.03551425140759219,0.803464,0.0008195,301.7229413955228,0.144211,1.0
500,3,0,cool,3.61,1.2837077723447896,10.407224000000001,0.022711691806410552,0.8672686666666667,0.00042625,315.63288513851415,0.22809100000000002,1.0
500,3,0,cool,3.4225,1.2303712781804668,10.829668000000002,0.007495571479320352,0.9024723333333333,0.000256,209.93426574065802,0.274644,1.0
500,3,0,cool,3.24,1.1755733298042381,11.02674,0.005454972337534356,0.918895,0.00011975,270.8894232411785,0.30710000000000004,1.0
500,3,0,cool,3.0625,1.1192315758708453,11.156476,0.006191767059680561,0.9297063333333334,7.925e-05,153.93074426260475,0.345114,1.0
500,3,0,cool,2.89,1.0612565021243408,11.290524000000001,0.0024422231846774494,0.940877,7.375e-05,153.8340147487968,0.384249,1.0
500,3,0,cool,2.7225,1.0015505758249785,11.325276000000002,0.003277190816889486,0.943773,7.45e-05,221.95156908569976,0.368333,1.0
500,3,0,cool,2.56,0.9400072584914712,11.361932,0.0014768463974292488,0.9468276666666667,4.95e-05,142.36998287694968,0.37412599999999996,1.0
500,3,0,cool,2.4025,0.8765098618623104,11.374828,0.00270399203467476,0.9479023333333333,4.025e-05,149.0748878272202,0.370393,1.0
500,3,0,cool,2.25,0.8109302162163288,11.374476000000003,0.0015116824957642943,0.9478730000000001,3.35e-05,153.91572862578832,0.375473,1.0
500,3,0,cool,2.1025,0.7431271128649661,11.397684000000002,0.0008370464226081291,0.949807,3.075e-05,187.8112252423026,0.38542899999999997,1.0
500,3,0,cool,1.96,0.6729444732424258,11.398200000000001,0.001188570363716248,0.9498500000000001,2.875e-05,111.79544260004478,0.383641,1.0
500,3,0,cool,1.8225,0.6002091849006762,11.401952,0.001487676310836347,0.9501626666666666,2.35e-05,157.8383811881978,0.381227,1.0
500,3,0,cool,1.69,0.5247285289349821,11.403108,0.0008043569981934824,0.950259,2.45e-05,127.4733619401452,0.371054,1.0
500,3,0,cool,1.5625,0.44628710262841953,11.414695999999996,0.0006333329651424598,0.9512246666666666,1.875e-05,124.7241691099982,0.37702199999999997,1.0
500,3,0,cool,1.44,0.36464311358790924,11.415923999999999,5.919431053728648e-05,0.951327,1.6e-05,9.165029591814033,0.37883300000000003,1.0
500,3,0,cool,1.3225,0.2795238847503174,11.415999999999999,1.7763568394002505e-15,0.9513333333333334,1.275e-05,nan,0.372,1.0
500,3,0,cool,1.21,0.1906203596086497,11.407999999999996,0.0,0.9506666666666667,1.35e-05,nan,0.364,1.0
500,3,0,cool,1.1025,0.09758032833886404,11.415999999999999,1.7763568394002505e-15,0.9513333333333334,8.75e-06,nan,0.372287,1.0
500,3,0,cool,1.0,0.0,11.415999999999999,1.7763568394002505e-15,0.9513333333333334,1.075e-05,nan,0.372,1.0
500,3,0,cool,0.9025,-0.1025865887751011,11.415999999999999,1.7763568394002505e-15,0.9513333333333334,1.125e-05,nan,0.372,1.0
500,3,0,cool,0.81,-0.21072103131565253,11.422672000000002,0.0006273179276894253,0.9518893333333334,1.2e-05,142.40644334370361,0.375668,1.0
500,3,0,cool,0.7225,-0.32503785899554977,11.424000000000003,0.0,0.952,1.15e-05,nan,0.376,1.0
500,3,0,cool,0.64,-0.4462871026284195,11.424000000000003,0.0,0.952,8.75e-06,nan,0.376,1.0
500,3,0,cool,0.5625,-0.5753641449035618,11.424000000000003,0.0,0.952,9.5e-06,nan,0.376,1.0
500,3,0,cool,0.49,-0.7133498878774648,11.424000000000003,0.0,0.952,1.475e-05,nan,0.376,1.0
500,3,0,cool,0.4225,-0.8615658321849086,11.424000000000003,0.0,0.952,1.15e-05,nan,0.376,1.0
