N,protocol,points,E,achieved,radius,leak,local_heat,replica,block,sweep,h,folded,flat,melted,d0,d1,d2,d3,d4,d5,d6,pieces_folded,largest_folded,pieces_damage,largest_damage,stores_total,stores_max,lost,drift,symmetries,final
64,patch,named,32.0,32.0,2,0.0,False,2,35,3500,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,2,36,3600,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,2,37,3700,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,2,38,3800,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,2,39,3900,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,2,40,4000,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,True
64,patch,named,32.0,32.0,2,0.0,False,3,0,0,32.0,0,56,8,0,0,56,8,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,1,100,32.0,0,56,8,0,0,56,8,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,2,200,32.0,0,56,8,0,0,56,8,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,3,300,32.0,0,56,8,0,0,56,8,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,4,400,32.0,0,56,8,0,0,56,8,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,5,500,32.0,0,56,8,0,0,56,8,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,6,600,32.0,0,56,8,0,0,56,8,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,7,700,32.0,0,56,8,0,0,56,8,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,8,800,32.0,0,56,8,0,0,56,8,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,9,900,32.0,0,56,8,0,0,56,8,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,10,1000,32.0,0,56,8,0,0,56,8,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,11,1100,32.0,0,56,8,0,0,56,8,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,12,1200,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,13,1300,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,14,1400,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,15,1500,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,16,1600,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,17,1700,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,18,1800,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,19,1900,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,20,2000,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,21,2100,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,22,2200,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,23,2300,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,24,2400,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,25,2500,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,26,2600,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,27,2700,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,28,2800,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,29,2900,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,30,3000,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,31,3100,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,32,3200,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,33,3300,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,34,3400,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,35,3500,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,36,3600,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,37,3700,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,38,3800,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,39,3900,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,3,40,4000,26.0,1,58,5,0,1,58,5,0,0,0,1,1,2,5,6.0,6.0,0.0,0.0,,True
64,patch,named,32.0,32.0,2,0.0,False,4,0,0,32.0,0,56,8,0,0,56,8,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,4,1,100,0.0,0,64,0,0,0,64,0,0,0,0,0,0,0,0,32.0,32.0,0.0,0.0,,False
64,patch,named,32.0,32.0,2,0.0,False,4,2,200,0.0,0,64,0,0,0,64,0,0,0,0,0,0,0,0,32.0,32.0,0.0,0.0,,False
