N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
64,16,4,2000,1.3,1.5,2585007530,200200,275,1.03125,1.0500000000000003,1.2000000000000002,1.0500000000000003,0,100200,0.75,0.0,275,3,0.75,16,0,44,16,4,0,0,0,370,3,0.8333333333333334,24,0,36,24,4,0,0,0,485,3,0.9,40,0,20,40,4,0,0,0
64,16,4,2001,1.3,1.5,1054846268,3195,1270,1.0,1.2000000000000002,1.2000000000000002,1.0917708333333336,600,1800,0.75,0.0,1275,1,1.0,16,0,48,16,0,0,0,0,1310,1,1.0,32,0,32,32,0,0,0,0,1350,1,1.0,48,0,16,48,0,0,0,0
64,16,4,2002,1.3,1.5,3116720816,100535,275,1.0,0.6375000000000002,1.2000000000000002,0.5939583333333336,600,100200,0.75,0.375,205,3,0.75,16,0,44,16,4,0,0,0,245,3,0.8333333333333334,24,0,36,24,4,0,0,0,315,3,0.9210526315789473,38,0,21,38,5,0,0,0
64,16,4,2003,1.3,1.5,3265737599,2945,355,1.0,1.2000000000000002,1.2000000000000002,0.9581250000000002,1200,2400,0.75,0.0,355,1,1.0,16,0,48,16,0,0,0,0,395,1,1.0,32,0,32,32,0,0,0,0,500,1,1.0,48,0,16,48,0,0,0,0
64,16,4,2004,1.3,1.5,328726812,50940,800,1.0,1.2000000000000002,1.2000000000000002,0.3951562500000003,48600,49800,0.75,0.0,800,4,0.25,8,0,52,8,4,0,0,0,1015,3,0.5,24,0,36,24,4,0,0,0,1060,3,0.65,40,0,20,40,4,0,0,0
64,16,4,2005,1.3,1.5,4069288188,105420,205,1.0,0.8750000000000001,1.2000000000000002,0.8984375000000002,0,100200,0.75,0.375,205,3,0.75,16,0,44,16,4,0,0,0,235,3,0.8333333333333334,24,0,36,24,4,0,0,0,355,3,0.9,40,0,20,40,4,0,0,0
64,16,4,2006,1.3,1.5,3585637249,5010,210,1.0,1.2000000000000002,1.2000000000000002,0.9450000000000002,3600,4800,0.75,0.9375,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0
64,16,4,2007,1.3,1.5,1830649484,100750,415,1.0,0.6191666666666669,1.2000000000000002,0.5444270833333333,15600,100200,0.75,0.0,415,5,0.5,12,0,48,12,4,0,0,0,490,2,0.9615384615384616,26,0,33,26,5,0,0,0,510,2,0.9444444444444444,36,0,22,36,6,0,0,0
64,16,4,2008,1.3,1.5,2825803818,4640,285,1.0,1.2000000000000002,1.2000000000000002,0.9581250000000002,3000,4200,0.75,0.0,295,1,1.0,16,0,48,16,0,0,0,0,360,1,1.0,32,0,32,32,0,0,0,0,385,1,1.0,48,0,16,48,0,0,0,0
64,16,4,2009,1.3,1.5,3652067217,100630,250,1.0,0.6375000000000002,1.2000000000000002,0.5790625000000003,1800,100200,0.75,0.5625,205,3,0.625,32,0,28,32,4,0,0,0,205,3,0.625,32,0,28,32,4,0,0,0,250,3,0.5,40,0,20,40,4,0,0,0
64,16,4,2010,1.3,1.5,876700226,2675,205,1.0,1.2000000000000002,1.2000000000000002,0.9538541666666669,1200,2400,0.75,0.6875,205,1,1.0,48,0,16,48,0,0,0,0,205,1,1.0,48,0,16,48,0,0,0,0,205,1,1.0,48,0,16,48,0,0,0,0
