N,replica,sweep,phi,surplus,pieces,largest_frac,baby_frac,cube_frac,lx,ly,lam,cap,g
120,2,490,1.3666666666666667,1.575,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,500,1.3666666666666667,1.575,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,510,1.3666666666666667,1.5833333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,520,1.375,1.6,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,530,1.375,1.6,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,540,1.375,1.6,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,550,1.375,1.5916666666666666,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,560,1.375,1.5916666666666666,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,570,1.375,1.5833333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,580,1.375,1.5833333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,590,1.3916666666666666,1.6333333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,600,1.3916666666666666,1.6333333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,610,1.3916666666666666,1.6333333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,620,1.3916666666666666,1.6333333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,630,1.3916666666666666,1.6333333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,640,1.3916666666666666,1.6333333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,650,1.3916666666666666,1.6416666666666666,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,660,1.3916666666666666,1.65,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,670,1.3916666666666666,1.65,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,680,1.3916666666666666,1.65,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,690,1.3916666666666666,1.65,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,700,1.3916666666666666,1.65,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,710,1.3916666666666666,1.65,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,720,1.3916666666666666,1.65,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,730,1.3916666666666666,1.65,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,740,1.3916666666666666,1.65,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,750,1.3916666666666666,1.6416666666666666,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,760,1.3916666666666666,1.6416666666666666,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,770,1.3916666666666666,1.6333333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,780,1.3916666666666666,1.6333333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,790,1.3916666666666666,1.6333333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,800,1.3916666666666666,1.6333333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,810,1.3916666666666666,1.6333333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,820,1.3916666666666666,1.6333333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,830,1.3916666666666666,1.6333333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,840,1.3916666666666666,1.6333333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,850,1.3916666666666666,1.6333333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,860,1.3916666666666666,1.6333333333333333,6,0.35,0.65,0.5333333333333333,12,10,0.0,none,0.0
120,2,870,1.425,1.7333333333333334,7,0.21666666666666667,0.7833333333333333,0.6666666666666666,12,10,0.0,none,0.0
120,2,880,1.425,1.7333333333333334,7,0.21666666666666667,0.7833333333333333,0.6666666666666666,12,10,0.0,none,0.0
120,2,890,1.425,1.7333333333333334,7,0.21666666666666667,0.7833333333333333,0.6666666666666666,12,10,0.0,none,0.0
120,2,900,1.425,1.7333333333333334,7,0.21666666666666667,0.7833333333333333,0.6666666666666666,12,10,0.0,none,0.0
120,2,910,1.425,1.7333333333333334,7,0.21666666666666667,0.7833333333333333,0.6666666666666666,12,10,0.0,none,0.0
120,2,920,1.425,1.7333333333333334,7,0.21666666666666667,0.7833333333333333,0.6666666666666666,12,10,0.0,none,0.0
120,2,930,1.425,1.7333333333333334,7,0.21666666666666667,0.7833333333333333,0.6666666666666666,12,10,0.0,none,0.0
120,2,940,1.425,1.7333333333333334,7,0.21666666666666667,0.7833333333333333,0.6666666666666666,12,10,0.0,none,0.0
120,2,950,1.425,1.7333333333333334,7,0.21666666666666667,0.7833333333333333,0.6666666666666666,12,10,0.0,none,0.0
120,2,960,1.425,1.7333333333333334,7,0.21666666666666667,0.7833333333333333,0.6666666666666666,12,10,0.0,none,0.0
120,2,970,1.425,1.7333333333333334,7,0.21666666666666667,0.7833333333333333,0.6666666666666666,12,10,0.0,none,0.0
120,2,980,1.425,1.7333333333333334,7,0.21666666666666667,0.7833333333333333,0.6666666666666666,12,10,0.0,none,0.0
120,2,990,1.425,1.7333333333333334,7,0.21666666666666667,0.7833333333333333,0.6666666666666666,12,10,0.0,none,0.0
120,2,1000,1.425,1.7333333333333334,7,0.21666666666666667,0.7833333333333333,0.6666666666666666,12,10,0.0,none,0.0
120,3,10,0.725,0.11666666666666667,1,1.0,0.0,0.0,12,10,0.0,none,0.0
120,3,20,0.8166666666666667,0.225,1,1.0,0.0,0.0,12,10,0.0,none,0.0
120,3,30,0.8666666666666667,0.25,1,1.0,0.0,0.0,12,10,0.0,none,0.0
120,3,40,0.9083333333333333,0.325,1,1.0,0.0,0.0,12,10,0.0,none,0.0
120,3,50,0.925,0.3333333333333333,1,1.0,0.0,0.0,12,10,0.0,none,0.0
120,3,60,0.9666666666666667,0.48333333333333334,1,1.0,0.0,0.0,12,10,0.0,none,0.0
120,3,70,0.9833333333333333,0.5166666666666667,1,1.0,0.0,0.0,12,10,0.0,none,0.0
120,3,80,1.0,0.5583333333333333,1,1.0,0.0,0.0,12,10,0.0,none,0.0
120,3,90,1.0166666666666666,0.5583333333333333,1,1.0,0.0,0.0,12,10,0.0,none,0.0
120,3,100,1.0333333333333334,0.6,1,1.0,0.0,0.0,12,10,0.0,none,0.0
120,3,110,1.0583333333333333,0.7083333333333334,2,0.8666666666666667,0.13333333333333333,0.13333333333333333,12,10,0.0,none,0.0
120,3,120,1.075,0.75,2,0.8666666666666667,0.13333333333333333,0.13333333333333333,12,10,0.0,none,0.0
120,3,130,1.0916666666666666,0.7833333333333333,2,0.8666666666666667,0.13333333333333333,0.13333333333333333,12,10,0.0,none,0.0
120,3,140,1.125,0.875,2,0.8666666666666667,0.13333333333333333,0.13333333333333333,12,10,0.0,none,0.0
120,3,150,1.1416666666666666,0.925,2,0.8666666666666667,0.13333333333333333,0.13333333333333333,12,10,0.0,none,0.0
120,3,160,1.15,0.9,2,0.8666666666666667,0.13333333333333333,0.13333333333333333,12,10,0.0,none,0.0
120,3,170,1.1583333333333334,0.9416666666666667,2,0.8666666666666667,0.13333333333333333,0.13333333333333333,12,10,0.0,none,0.0
120,3,180,1.1583333333333334,0.9083333333333333,2,0.8666666666666667,0.13333333333333333,0.13333333333333333,12,10,0.0,none,0.0
120,3,190,1.1583333333333334,0.875,2,0.8666666666666667,0.13333333333333333,0.13333333333333333,12,10,0.0,none,0.0
120,3,200,1.1666666666666667,0.9083333333333333,2,0.8666666666666667,0.13333333333333333,0.13333333333333333,12,10,0.0,none,0.0
120,3,210,1.1666666666666667,0.9333333333333333,2,0.8666666666666667,0.13333333333333333,0.13333333333333333,12,10,0.0,none,0.0
120,3,220,1.1833333333333333,0.9833333333333333,2,0.8666666666666667,0.13333333333333333,0.13333333333333333,12,10,0.0,none,0.0
120,3,230,1.2083333333333333,1.0666666666666667,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,240,1.2083333333333333,1.0583333333333333,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,250,1.225,1.1,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,260,1.2333333333333334,1.1166666666666667,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,270,1.2333333333333334,1.1166666666666667,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,280,1.2416666666666667,1.1583333333333334,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,290,1.2416666666666667,1.1583333333333334,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,300,1.2416666666666667,1.1416666666666666,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,310,1.25,1.175,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,320,1.25,1.1666666666666667,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,330,1.25,1.1666666666666667,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,340,1.25,1.175,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,350,1.25,1.175,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,360,1.2583333333333333,1.1916666666666667,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,370,1.2583333333333333,1.1833333333333333,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,380,1.2583333333333333,1.1916666666666667,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,390,1.2666666666666666,1.275,4,0.4166666666666667,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,400,1.275,1.2916666666666667,4,0.4166666666666667,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,410,1.275,1.2916666666666667,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,420,1.275,1.2916666666666667,4,0.4166666666666667,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,430,1.275,1.2833333333333334,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,440,1.275,1.275,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,450,1.275,1.2666666666666666,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,460,1.2833333333333334,1.3083333333333333,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,470,1.2833333333333334,1.2916666666666667,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,480,1.2833333333333334,1.2916666666666667,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,490,1.2833333333333334,1.3083333333333333,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,500,1.2833333333333334,1.3166666666666667,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,510,1.2833333333333334,1.3083333333333333,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,520,1.2916666666666667,1.3166666666666667,4,0.45,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,530,1.2916666666666667,1.2833333333333334,3,0.7333333333333333,0.26666666666666666,0.26666666666666666,12,10,0.0,none,0.0
120,3,540,1.325,1.3833333333333333,5,0.4166666666666667,0.4,0.4,12,10,0.0,none,0.0
120,3,550,1.325,1.3833333333333333,5,0.4166666666666667,0.4,0.4,12,10,0.0,none,0.0
120,3,560,1.325,1.3916666666666666,5,0.4166666666666667,0.4,0.4,12,10,0.0,none,0.0
120,3,570,1.325,1.375,5,0.4166666666666667,0.4,0.4,12,10,0.0,none,0.0
120,3,580,1.325,1.375,5,0.4166666666666667,0.4,0.4,12,10,0.0,none,0.0
120,3,590,1.325,1.375,5,0.4166666666666667,0.4,0.4,12,10,0.0,none,0.0
120,3,600,1.3333333333333333,1.4,5,0.4166666666666667,0.4,0.4,12,10,0.0,none,0.0
120,3,610,1.3333333333333333,1.4,5,0.4166666666666667,0.4,0.4,12,10,0.0,none,0.0
120,3,620,1.3333333333333333,1.4,5,0.4166666666666667,0.4,0.4,12,10,0.0,none,0.0
120,3,630,1.3333333333333333,1.425,5,0.4166666666666667,0.4,0.4,12,10,0.0,none,0.0
120,3,640,1.3583333333333334,1.5083333333333333,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,650,1.3583333333333334,1.4833333333333334,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,660,1.3583333333333334,1.4833333333333334,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,670,1.3583333333333334,1.4833333333333334,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,680,1.3583333333333334,1.5083333333333333,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,690,1.3583333333333334,1.5083333333333333,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,700,1.3583333333333334,1.5083333333333333,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,710,1.3583333333333334,1.4833333333333334,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,720,1.3583333333333334,1.5083333333333333,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,730,1.3583333333333334,1.5166666666666666,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,740,1.3583333333333334,1.5166666666666666,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,750,1.3583333333333334,1.5083333333333333,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,760,1.3583333333333334,1.5166666666666666,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,770,1.3583333333333334,1.5166666666666666,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,780,1.3583333333333334,1.5166666666666666,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,790,1.3583333333333334,1.4833333333333334,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,800,1.3583333333333334,1.5083333333333333,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,810,1.3583333333333334,1.4833333333333334,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,820,1.3583333333333334,1.4833333333333334,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,830,1.3583333333333334,1.4833333333333334,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,840,1.3583333333333334,1.4833333333333334,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,850,1.3583333333333334,1.4833333333333334,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,860,1.3583333333333334,1.5083333333333333,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,870,1.3583333333333334,1.5083333333333333,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,880,1.3583333333333334,1.5083333333333333,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,890,1.3583333333333334,1.4833333333333334,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,900,1.3583333333333334,1.4833333333333334,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,910,1.3583333333333334,1.4833333333333334,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,920,1.3583333333333334,1.4833333333333334,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,930,1.3583333333333334,1.4833333333333334,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,940,1.3583333333333334,1.4833333333333334,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,950,1.3583333333333334,1.4833333333333334,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,960,1.3583333333333334,1.5083333333333333,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,970,1.3583333333333334,1.5083333333333333,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,980,1.3583333333333334,1.5083333333333333,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,990,1.3583333333333334,1.5166666666666666,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
120,3,1000,1.3583333333333334,1.5166666666666666,6,0.2833333333333333,0.5333333333333333,0.5333333333333333,12,10,0.0,none,0.0
140,0,10,0.7,0.12857142857142856,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,20,0.7571428571428571,0.15,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,30,0.7928571428571428,0.18571428571428572,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,40,0.7928571428571428,0.19285714285714287,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,50,0.85,0.29285714285714287,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,60,0.8857142857142857,0.35,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,70,0.9142857142857143,0.3357142857142857,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,80,0.9428571428571428,0.39285714285714285,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,90,0.9571428571428572,0.39285714285714285,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,100,0.9571428571428572,0.36428571428571427,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,110,0.9642857142857143,0.39285714285714285,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,120,0.9714285714285714,0.4357142857142857,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,130,0.9857142857142858,0.42857142857142855,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,140,1.0,0.5142857142857142,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,150,1.0,0.5357142857142857,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,160,1.0071428571428571,0.5571428571428572,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,170,1.0142857142857142,0.5642857142857143,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,180,1.0142857142857142,0.5571428571428572,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,190,1.0357142857142858,0.6428571428571429,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,200,1.042857142857143,0.6642857142857143,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,210,1.05,0.6928571428571428,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,220,1.0642857142857143,0.7071428571428572,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,230,1.0857142857142856,0.7357142857142858,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,240,1.0857142857142856,0.7357142857142858,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,250,1.0928571428571427,0.7571428571428571,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,260,1.1142857142857143,0.7857142857142857,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,270,1.1285714285714286,0.8428571428571429,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,280,1.1285714285714286,0.8357142857142857,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,290,1.1285714285714286,0.85,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,300,1.1285714285714286,0.85,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,310,1.1357142857142857,0.8857142857142857,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,320,1.1428571428571428,0.8714285714285714,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,330,1.1428571428571428,0.8785714285714286,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,340,1.15,0.9,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,0,350,1.1785714285714286,0.9714285714285714,2,0.9,0.1,0.0,14,10,0.0,none,0.0
140,0,360,1.1928571428571428,1.042857142857143,2,0.9,0.1,0.0,14,10,0.0,none,0.0
140,0,370,1.1928571428571428,1.0357142857142858,2,0.9,0.1,0.0,14,10,0.0,none,0.0
140,0,380,1.1928571428571428,1.0214285714285714,2,0.9,0.1,0.0,14,10,0.0,none,0.0
140,0,390,1.1928571428571428,1.0142857142857142,2,0.9,0.1,0.0,14,10,0.0,none,0.0
140,0,400,1.207142857142857,1.042857142857143,2,0.9,0.1,0.0,14,10,0.0,none,0.0
140,0,410,1.207142857142857,1.042857142857143,2,0.9,0.1,0.0,14,10,0.0,none,0.0
140,0,420,1.207142857142857,1.0642857142857143,2,0.9,0.1,0.0,14,10,0.0,none,0.0
140,0,430,1.207142857142857,1.0785714285714285,2,0.9,0.1,0.0,14,10,0.0,none,0.0
140,0,440,1.207142857142857,1.0642857142857143,2,0.9,0.1,0.0,14,10,0.0,none,0.0
140,0,450,1.207142857142857,1.042857142857143,2,0.9,0.1,0.0,14,10,0.0,none,0.0
140,0,460,1.207142857142857,1.0642857142857143,2,0.9,0.1,0.0,14,10,0.0,none,0.0
140,0,470,1.2285714285714286,1.1428571428571428,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,0,480,1.2357142857142858,1.1714285714285715,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,0,490,1.2785714285714285,1.2857142857142858,4,0.6714285714285714,0.32857142857142857,0.22857142857142856,14,10,0.0,none,0.0
140,0,500,1.2785714285714285,1.2857142857142858,4,0.6714285714285714,0.32857142857142857,0.22857142857142856,14,10,0.0,none,0.0
140,0,510,1.2785714285714285,1.2785714285714285,4,0.6714285714285714,0.32857142857142857,0.22857142857142856,14,10,0.0,none,0.0
140,0,520,1.2785714285714285,1.2785714285714285,4,0.6714285714285714,0.32857142857142857,0.22857142857142856,14,10,0.0,none,0.0
140,0,530,1.2785714285714285,1.2857142857142858,4,0.6714285714285714,0.32857142857142857,0.22857142857142856,14,10,0.0,none,0.0
140,0,540,1.3,1.3571428571428572,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,550,1.3,1.35,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,560,1.3,1.35,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,570,1.3071428571428572,1.3928571428571428,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,580,1.3071428571428572,1.4,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,590,1.3142857142857143,1.4071428571428573,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,600,1.3142857142857143,1.4071428571428573,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,610,1.3142857142857143,1.4142857142857144,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,620,1.3142857142857143,1.4142857142857144,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,630,1.3142857142857143,1.4214285714285715,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,640,1.3142857142857143,1.3928571428571428,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,650,1.3142857142857143,1.3928571428571428,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,660,1.3142857142857143,1.3928571428571428,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,670,1.3142857142857143,1.4071428571428573,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,680,1.3285714285714285,1.4357142857142857,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,690,1.3285714285714285,1.4357142857142857,6,0.34285714285714286,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,700,1.3285714285714285,1.4428571428571428,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,710,1.3285714285714285,1.4428571428571428,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,720,1.3357142857142856,1.4928571428571429,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,730,1.3357142857142856,1.4928571428571429,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,740,1.3428571428571427,1.5071428571428571,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,750,1.3428571428571427,1.5071428571428571,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,760,1.3428571428571427,1.5071428571428571,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,770,1.3428571428571427,1.5071428571428571,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,780,1.3571428571428572,1.5357142857142858,6,0.34285714285714286,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,790,1.3642857142857143,1.5571428571428572,6,0.34285714285714286,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,800,1.3642857142857143,1.5571428571428572,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,810,1.3642857142857143,1.5571428571428572,5,0.5714285714285714,0.42857142857142855,0.22857142857142856,14,10,0.0,none,0.0
140,0,820,1.3857142857142857,1.6285714285714286,6,0.45714285714285713,0.5428571428571428,0.34285714285714286,14,10,0.0,none,0.0
140,0,830,1.3857142857142857,1.6214285714285714,6,0.45714285714285713,0.5428571428571428,0.34285714285714286,14,10,0.0,none,0.0
