N,lx,ly,replica,k,g,lam,cap,phi,surplus,e_mean,e_var,c_per_point,m2,m4,binder,levels_seen,sweeps,tau_int,acceptance,swap_rate,round_trips,pieces,largest_frac,baby_frac,cube_frac
64,8,8,0,0,8.0,1.5,none,0.6161916666666667,0.04221753472222222,6.394238541666667,2110.4380268400005,0.5152436588964845,169580.66764444445,30196470204.69831,0.6499885569504112,173,180000,1.5720444150082653,0.1444913352272716,0.5742272727272727,169,1.0,1.0,0.0,0.0
64,8,8,0,1,7.0,1.5,none,0.6544190104166666,0.05003125,5.829483333333333,1933.3636425955558,0.6165062635827665,141127.22346666668,21015581727.076267,0.6482787833683876,176,180000,1.9618907442994782,0.1084636008522737,0.572590909090909,169,1.0,1.0,0.0,0.0
64,8,8,0,2,6.2,1.5,none,0.6909324652777777,0.058025607638888886,5.293234201388889,1761.03041693321,0.7158194657799533,116524.10317777778,14403840742.211111,0.6463892022741191,167,180000,2.6169665623143197,0.08006459517045428,0.5572727272727273,169,1.0,1.0,0.0,0.0
64,8,8,0,3,5.5,1.5,none,0.72758203125,0.06612612847222223,4.755444270833333,1622.216883101111,0.8379219437505739,94250.18575555556,9497750441.74569,0.6436021547005778,161,180000,3.5514313867042326,0.05697464488636369,0.5402272727272728,169,1.0,1.0,0.0,0.0
64,8,8,0,4,4.9,1.5,none,0.7636378472222223,0.07348532986111111,4.222706423611111,1450.4508841332097,0.9439106649138441,74487.249,5983528838.805067,0.6405220438182618,158,180000,4.885018679292107,0.03908778409090907,0.5377727272727273,169,1.0,1.0,0.0,0.0
64,8,8,0,5,4.4,1.5,none,0.7972381076388889,0.07907126736111111,3.7186178819444446,1336.6472396146914,1.0787765040795223,57976.62246666667,3670178891.4936,0.6360345528573056,149,180000,6.310709209939032,0.02622468039772753,0.5689545454545455,169,1.0,1.0,0.0,0.0
64,8,8,0,6,4.0,1.5,none,0.8267324652777778,0.08163463541666667,3.2620883680555557,1293.4158793035801,1.2631014446324025,44879.85513333333,2242784493.6168,0.6288380931532438,145,180000,8.950893089278082,0.01780600142045467,0.5392727272727272,169,1.0,1.0,0.0,0.0
64,8,8,0,7,3.65,1.5,none,0.8569848958333334,0.0802185763888889,2.769553125,1339.1546202622224,1.570597931439086,32757.213422222223,1242698610.0803556,0.6139614663206481,143,180000,14.928273457829867,0.01141289062499996,0.5235909090909091,169,1.0002333333333333,0.9999173611111111,0.0,0.0
64,8,8,0,8,3.35,1.5,none,0.8872680555555555,0.07233897569444445,2.237744965277778,1478.978905318395,2.059170897357979,21989.709266666665,604827792.4093333,0.583061970457645,130,180000,31.198894511449048,0.006946484375000148,0.5014090909090909,169,1.00075,0.9997102430555556,0.0,0.0
64,8,8,0,9,3.1,1.5,none,0.9178491319444444,0.057623958333333336,1.6601576388888888,1568.8216777698763,2.550763654022301,12857.903066666666,242285445.22186667,0.5114986411203931,121,180000,75.99605973772123,0.003939062500000618,0.5480454545454545,169,1.0040555555555555,0.9984027777777778,0.0,0.0
64,8,8,0,10,2.9,1.5,none,0.94223203125,0.04041788194444444,1.1667947916666668,1189.5836216488888,2.210136039032567,6765.919333333333,82644537.6176,0.398217896177387,103,180000,116.7849317247236,0.0022170454545456008,0.590590909090909,169,1.008788888888889,0.9965600694444444,0.0,0.0
64,8,8,0,11,2.7,1.5,none,0.9594555555555555,0.024937847222222222,0.7983381944444444,602.2829640513581,1.2909014147191316,3212.8434666666667,21762209.624533333,0.2972471733900869,88,180000,76.39957491109726,0.0012051136363633592,0.7214545454545455,169,1.0164111111111112,0.9933109375,0.0,0.0
64,8,8,0,12,2.5,1.5,none,0.9676171875,0.016766840277777778,0.6187260416666667,256.6113043155556,0.641528260788889,1824.6498666666666,6435936.621866667,0.35563576890525517,68,180000,41.782398572726905,0.0007835227272725952,0.8461363636363637,169,1.0231277777777779,0.9900581597222222,0.0,0.0
64,8,8,0,13,2.35,1.5,none,0.9707899305555555,0.013289583333333334,0.5470986111111111,139.7331285254321,0.3953517669913764,1365.735111111111,3111698.286577778,0.44391231586804425,51,180000,149.59894211102576,0.0006253196022726539,,169,1.0278444444444443,0.9877963541666667,0.0,0.0
64,8,8,1,0,8.0,1.5,none,0.6164278645833333,0.04209565972222222,6.389728125,2119.5232385733334,0.5174617281673177,169353.57333333333,30124736333.712,0.6498829419957965,175,180000,1.6207065160264675,0.14435234375000042,0.5758181818181818,127,1.0,1.0,0.0,0.0
64,8,8,1,1,7.0,1.5,none,0.6544114583333334,0.05012491319444445,5.830166145833333,1937.5834682655557,0.6178518712581491,141164.053,21029446724.3688,0.6482303602620803,170,180000,1.9778844874442731,0.10846487926136485,0.5823636363636364,127,1.0,1.0,0.0,0.0
64,8,8,1,2,6.2,1.5,none,0.6904189236111111,0.057822743055555556,5.300233680555555,1768.022505220247,0.7186615932379385,116834.80857777777,14481734653.875378,0.6463653364587866,168,180000,2.6169974960179965,0.080330646306818,0.5562727272727273,127,1.0,1.0,0.0,0.0
64,8,8,1,3,5.5,1.5,none,0.7273782986111111,0.06610399305555556,4.758571180555555,1603.2738423580247,0.8281373152675747,94353.09653333333,9511424774.773333,0.6438671727980579,162,180000,3.5469333824838287,0.05703085937500003,0.5377272727272727,127,1.0,1.0,0.0,0.0
64,8,8,1,4,4.9,1.5,none,0.7632611979166667,0.07322873263888889,4.227193229166667,1455.4946927544445,0.9471930268341604,74647.58468888889,6008557689.694489,0.6405674034680802,156,180000,4.8330525076679525,0.039273615056817854,0.5387727272727273,127,1.0,1.0,0.0,0.0
64,8,8,1,5,4.4,1.5,none,0.7973125868055555,0.07872847222222222,3.7153694444444443,1372.1939013846913,1.1074653775380061,57913.25546666667,3671679618.231467,0.6350884859028987,149,180000,6.683356480723876,0.026315624999999943,0.5539090909090909,127,1.0,1.0,0.0,0.0
64,8,8,1,6,4.0,1.5,none,0.8283519965277778,0.08115243055555556,3.233282638888889,1316.5235124365431,1.2856674926138116,44136.5852,2178765505.0533333,0.627186373537344,146,180000,9.31352543267823,0.017541122159090896,0.5404545454545454,127,1.0,1.0,0.0,0.0
