N,replica,protocol,leg,k,g,lam,phi,chi,tau_int,acceptance,swap_rate,round_trips,snapshots,snap_no_fluct,snap_no_xi,diam_mean,xi_over_diam,xi_over_diam_err,xi_pooled_over_diam
196,0,tempering,,0,9.0,1.0,0.33541163265306123,0.17496210784489796,1.1025212139747533,0.3477319090136071,0.5687333333333333,9,1000,0,0,7.986,0.3465164775855426,0.03306029806462124,0.25257669629168256
196,0,tempering,,1,8.357,1.0,0.3594778571428572,0.17853615981836735,1.2251474169214667,0.30866613520408087,0.5469333333333334,9,1000,0,0,8.003,0.29338588397543636,0.016663806933798268,0.25319884148335103
196,0,tempering,,2,7.76,1.0,0.3851291326530612,0.18152512348928568,1.4506448037312403,0.26976507227891117,0.5068666666666667,9,1000,0,0,8.007,0.2612377154345416,0.009125064710736427,0.23517515494726707
196,0,tempering,,3,7.205,1.0,0.4135080612244898,0.1829402864469388,1.7771317754405958,0.23142412840136062,0.48006666666666664,9,1000,0,0,8.031,0.24667659790640115,0.014004864351151156,0.22583715558454487
196,0,tempering,,4,6.69,1.0,0.44411994897959184,0.18195190204030612,2.231198415166936,0.19449912840136,0.45213333333333333,9,1000,0,0,8.064,0.25591430032372214,0.028580815269490197,0.21881189680041568
196,0,tempering,,5,6.212,1.0,0.4766310714285714,0.18086668522397956,2.7342821895130207,0.15995914115646342,0.41586666666666666,9,1000,0,0,8.144,0.2651127654192761,0.015885635640511417,0.2028194133233105
196,0,tempering,,6,5.768,1.0,0.5106925,0.17793390697500003,3.422456171748383,0.12881358418367353,0.3974666666666667,9,1000,0,0,8.295,0.29070312756670796,0.024049749923034033,0.19029641199100117
196,0,tempering,,7,5.356,1.0,0.5464168367346939,0.17627599341836733,4.612983405444757,0.10118998724489861,0.3712666666666667,9,1000,0,0,8.483,1.0757017566289928,0.7523519146179914,0.1762496802692939
196,0,tempering,,8,4.973,1.0,0.5832048469387755,0.1687455794770408,6.027762361116535,0.0776267219387762,0.34413333333333335,9,1000,0,0,8.724,0.2967544676167531,0.01096883913176423,0.2806229766448846
196,0,tempering,,9,4.618,1.0,0.6214727040816327,0.16203395498724488,7.9879886395745014,0.05786566751700663,0.32786666666666664,9,1000,0,0,8.929,0.33263208604039857,0.024665103767068507,0.25020084683042154
196,0,tempering,,10,4.288,1.0,0.6608707142857143,0.15664193859387757,11.238681432810106,0.04203647959183723,0.3086,9,1000,0,0,9.096,0.29861862311370174,0.016246707601630474,0.2492773011398143
196,0,tempering,,11,3.981,1.0,0.700655306122449,0.14922228146122446,15.57305439120604,0.02968998724489766,0.29906666666666665,9,1000,0,0,9.286,0.28830940803650595,0.023591470468011185,0.2204229191809099
196,0,tempering,,12,3.697,1.0,0.7396033673469387,0.13832334536938773,22.482999082527343,0.020665008503400854,0.29506666666666664,9,1000,0,0,9.61,0.33198989111905053,0.02920716812893284,0.29628202266545983
196,0,tempering,,13,3.433,1.0,0.7768510204081632,0.13416600081632654,40.7023406914466,0.014340539965986682,0.2733333333333333,9,1000,0,0,9.952,0.33586606977908434,0.029435181112245606,0.25707389964379457
196,0,tempering,,14,3.187,1.0,0.8143089285714286,0.12349800661989796,62.93331282865458,0.009806696428572266,0.26126666666666665,9,1000,0,0,10.359,0.27745353795167604,0.011767138741544603,0.21420143418961296
196,0,tempering,,15,2.96,1.0,0.8527830612244898,0.12441405902857146,114.43527562346348,0.006625680272109959,0.2604,9,1000,0,0,10.827,0.23563559053320796,0.005279993238684132,0.2576436459855867
196,0,tempering,,16,2.748,1.0,0.8879773979591836,0.11965444721989796,172.88811546647173,0.004571045918368331,0.22113333333333332,9,1000,0,0,11.503,0.2304544151793864,0.010159169808308709,0.25775923236393383
196,0,tempering,,17,2.552,1.0,0.926699081632653,0.111900028977551,335.5308734212615,0.0033939625850347025,0.22333333333333333,9,1000,0,0,12.511,0.24135481818736418,0.01269686710560919,0.21899420027258404
196,0,tempering,,18,2.369,1.0,0.9613310714285715,0.10412215106071432,577.8707210513762,0.002462393707482998,0.36186666666666667,9,1000,0,0,13.81,0.2667094155476898,0.07364016255500203,0.15126731634811058
196,0,tempering,,19,2.2,1.0,0.9804489285714286,0.09002525183622449,712.3197012925626,0.0018311862244894412,,9,1000,0,0,15.026,0.35199628415012135,0.1346391757733411,0.15186717346448725
