N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
144,36,4,0,1.3,1.5,1819669010,10360,1915,1.0,1.2000000000000004,1.2000000000000002,1.0921759259259263,5400,7200,0.75,0.0,2140,1,1.0,36,0,108,36,0,0,0,0,2310,2,0.8888888888888888,72,0,72,72,0,0,0,0,2390,4,0.7115384615384616,104,0,36,104,4,0,0,0
144,36,4,1,1.3,1.5,386013527,16690,325,1.0,1.2000000000000004,1.2000000000000002,1.091527777777778,13800,15600,0.75,0.0,540,1,1.0,36,0,108,36,0,0,0,0,705,1,1.0,72,0,72,72,0,0,0,0,955,1,1.0,108,0,36,108,0,0,0,0
144,36,4,2,1.3,1.5,2803473214,5480,400,1.0,1.2000000000000004,1.2000000000000002,1.1927777777777782,0,1800,0.75,0.0,3030,1,1.0,36,0,108,36,0,0,0,0,3305,1,1.0,72,0,72,72,0,0,0,0,3440,1,1.0,112,0,30,112,2,0,0,0
144,36,4,3,1.3,1.5,2281273792,13170,205,1.0,1.2000000000000004,1.2000000000000002,1.090555555555556,9600,10800,0.75,0.0,1595,1,1.0,36,0,108,36,0,0,0,0,1840,1,1.0,72,0,72,72,0,0,0,0,2215,1,1.0,108,0,36,108,0,0,0,0
144,36,4,4,1.3,1.5,1074359225,14550,690,1.0,1.2000000000000004,1.2000000000000002,0.6163194444444446,10800,12000,0.75,0.0,1275,8,0.2,20,0,116,20,8,0,0,0,1870,5,0.75,56,0,80,56,8,0,0,0,2120,5,0.75,88,0,46,88,10,0,0,0
144,36,4,5,1.3,1.5,2925528950,6305,220,1.0,1.2000000000000004,1.2000000000000002,1.2000000000000004,0,1200,0.75,0.0,905,1,1.0,36,0,108,36,0,0,0,0,1115,1,1.0,72,0,72,72,0,0,0,0,1415,1,1.0,108,0,36,108,0,0,0,0
144,36,4,6,1.3,1.5,57712650,107220,205,1.0,1.016666666666667,1.2000000000000002,0.8592129629629633,5400,100200,0.75,0.0,735,3,0.875,32,0,108,32,4,0,0,0,1505,7,0.7857142857142857,56,0,80,56,8,0,0,0,1585,6,0.6521739130434783,92,0,44,92,8,0,0,0
144,36,4,7,1.3,1.5,4068206387,7020,245,1.0,1.2000000000000004,1.2000000000000002,1.0899074074074078,4800,6000,0.75,0.11111111111111072,370,1,1.0,36,0,108,36,0,0,0,0,550,1,1.0,72,0,72,72,0,0,0,0,790,1,1.0,108,0,36,108,0,0,0,0
144,36,4,8,1.3,1.5,2243675153,3265,220,1.0,1.2000000000000004,1.2000000000000002,1.0902314814814817,600,2400,0.75,0.25,205,1,1.0,36,0,108,36,0,0,0,0,360,1,1.0,72,0,72,72,0,0,0,0,440,1,1.0,104,0,38,104,2,0,0,0
144,36,4,9,1.3,1.5,1278446913,18655,390,1.0,1.2000000000000004,1.2000000000000002,1.086018518518519,14400,17400,0.75,0.0,505,4,0.85,40,0,100,40,4,0,0,0,820,1,1.0,72,0,72,72,0,0,0,0,965,1,1.0,108,0,36,108,0,0,0,0
