N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
144,36,4,0,1.3,1.5,129360780,8075,205,1.0,1.2000000000000004,1.2000000000000002,1.090555555555556,4200,5400,0.75,0.08333333333333304,360,1,1.0,36,0,108,36,0,0,0,0,480,2,0.7777777777777778,72,0,72,72,0,0,0,0,660,1,1.0,104,0,38,104,2,0,0,0
144,36,4,1,1.3,1.5,3385099622,8730,205,1.0,1.2000000000000004,1.2000000000000002,1.180740740740741,0,1800,0.75,0.2777777777777777,205,1,1.0,44,0,100,44,0,0,0,0,300,1,1.0,68,0,74,68,2,0,0,0,600,1,1.0,108,0,36,108,0,0,0,0
144,36,4,2,1.3,1.5,2668800104,2835,205,1.0,1.2000000000000004,1.2000000000000002,1.1903703703703707,0,1800,0.75,0.11111111111111072,335,1,1.0,36,0,108,36,0,0,0,0,655,1,1.0,72,0,72,72,0,0,0,0,855,1,1.0,108,0,36,108,0,0,0,0
144,36,4,3,1.3,1.5,3626130551,38555,1220,1.0,1.2000000000000004,1.2000000000000002,0.46990740740740766,35400,36600,0.75,0.0,1465,10,0.25,24,0,110,24,10,0,0,0,1505,10,0.2608695652173913,46,0,85,46,13,0,0,0,1600,3,0.4418604651162791,86,0,47,86,11,0,0,0
144,36,4,4,1.3,1.5,567654597,6165,205,1.0,1.2000000000000004,1.2000000000000002,0.9720370370370374,3600,4800,0.75,0.44444444444444464,205,2,0.9583333333333334,48,0,88,48,8,0,0,0,220,2,0.8214285714285714,56,0,80,56,8,0,0,0,325,1,1.0,104,0,38,104,2,0,0,0
144,36,4,5,1.3,1.5,3384956143,16120,305,1.0,1.2000000000000004,1.2000000000000002,1.0879629629629632,11400,12600,0.75,0.0,525,2,0.5588235294117647,34,0,109,34,1,0,0,0,825,1,1.0,72,0,72,72,0,0,0,0,990,1,1.0,108,0,36,108,0,0,0,0
144,36,4,6,1.3,1.5,1113537908,3080,980,1.0,1.2000000000000004,1.2000000000000002,1.2000000000000004,0,1200,0.75,0.0,1225,1,1.0,36,0,108,36,0,0,0,0,1460,1,1.0,72,0,72,72,0,0,0,0,1710,1,1.0,108,0,36,108,0,0,0,0
144,36,4,7,1.3,1.5,2823289962,103005,965,1.0,1.1333333333333337,1.2000000000000002,0.958518518518519,600,100200,0.75,0.0,1105,3,0.875,32,0,108,32,4,0,0,0,1925,7,0.7857142857142857,56,0,80,56,8,0,0,0,2515,3,0.92,100,0,40,100,4,0,0,0
144,36,4,8,1.3,1.5,2958602769,3995,765,1.0,1.2000000000000004,1.2000000000000002,1.1645370370370374,0,1800,0.75,0.0,940,1,1.0,36,0,108,36,0,0,0,0,1190,1,1.0,72,0,72,72,0,0,0,0,1385,1,1.0,108,0,36,108,0,0,0,0
144,36,4,9,1.3,1.5,638482978,7670,385,1.0,1.2000000000000004,1.2000000000000002,1.0880092592592596,2400,4200,0.75,0.0,2605,2,0.8,40,0,104,40,0,0,0,0,2835,1,1.0,72,0,72,72,0,0,0,0,3165,1,1.0,108,0,36,108,0,0,0,0
144,36,4,10,1.3,1.5,2721852782,16440,300,1.0,1.2000000000000004,1.2000000000000002,1.0934722222222226,6000,7200,0.75,0.0,965,5,0.5,20,0,116,20,8,0,0,0,1330,1,1.0,76,0,68,76,0,0,0,0,1435,1,1.0,104,0,34,104,6,0,0,0
144,36,4,11,1.3,1.5,1360379047,102500,250,1.0,1.1333333333333337,1.2000000000000002,1.1333333333333337,0,100200,0.75,0.2777777777777777,205,3,0.875,32,0,108,32,4,0,0,0,885,3,0.9375,64,0,76,64,4,0,0,0,1640,3,0.9615384615384616,104,0,36,104,4,0,0,0
144,36,4,12,1.3,1.5,3406701863,101340,255,0.9930555555555556,0.75587962962963,1.2000000000000002,0.049606481481481834,51600,100200,0.75,0.0,265,3,0.8,20,0,114,20,10,0,0,0,785,1,1.0,49,0,84,49,10,1,0,0,990,1,1.0,80,0,50,80,14,0,0,0
144,36,4,13,1.3,1.5,3364608426,3260,250,1.0,1.2000000000000004,1.2000000000000002,1.0762962962962968,600,2400,0.75,0.0,405,1,1.0,36,0,108,36,0,0,0,0,520,1,1.0,72,0,72,72,0,0,0,0,695,1,1.0,108,0,36,108,0,0,0,0
144,36,4,14,1.3,1.5,596426664,101330,405,1.0,0.9500000000000004,1.2000000000000002,0.9306712962962966,0,100200,0.75,0.11111111111111072,425,1,1.0,36,0,108,36,0,0,0,0,615,5,0.8823529411764706,68,0,72,68,4,0,0,0,710,3,0.875,96,0,42,96,6,0,0,0
144,36,4,15,1.3,1.5,4009894533,2820,350,1.0,1.2000000000000004,1.2000000000000002,1.1006944444444449,600,1800,0.75,0.0,445,1,1.0,36,0,108,36,0,0,0,0,690,4,0.9117647058823529,68,0,72,68,4,0,0,0,930,1,1.0,108,0,36,108,0,0,0,0
144,36,4,16,1.3,1.5,2943238142,5565,800,1.0,1.2000000000000004,1.2000000000000002,1.0911574074074077,600,1800,0.75,0.0,920,1,1.0,36,0,108,36,0,0,0,0,1070,1,1.0,72,0,72,72,0,0,0,0,1275,1,1.0,108,0,36,108,0,0,0,0
144,36,4,17,1.3,1.5,2019021518,101220,435,1.0,1.016666666666667,1.2000000000000002,0.6790972222222227,9000,100200,0.75,0.0,605,1,1.0,36,0,108,36,0,0,0,0,690,4,0.75,64,0,76,64,4,0,0,0,850,4,0.717391304347826,92,0,44,92,8,0,0,0
144,36,4,18,1.3,1.5,478458651,101900,505,1.0,1.055555555555556,1.2000000000000002,0.7642129629629633,39600,100200,0.75,0.22222222222222232,495,2,0.9230769230769231,26,0,113,26,5,0,0,0,1040,3,0.78125,64,0,76,64,4,0,0,0,1270,2,0.8829787234042553,94,0,43,94,7,0,0,0
144,36,4,19,1.3,1.5,3710294351,3935,785,1.0,1.2000000000000004,1.2000000000000002,1.193981481481482,0,1800,0.75,0.0,1305,1,1.0,36,0,108,36,0,0,0,0,1470,1,1.0,72,0,72,72,0,0,0,0,1590,1,1.0,112,0,32,112,0,0,0,0
144,36,4,20,1.3,1.5,3958199995,3060,380,1.0,1.2000000000000004,1.2000000000000002,1.1739351851851856,0,1800,0.75,0.19444444444444464,380,7,0.5714285714285714,28,0,108,28,8,0,0,0,740,1,1.0,72,0,72,72,0,0,0,0,985,1,1.0,108,0,36,108,0,0,0,0
144,36,4,21,1.3,1.5,4288962581,11910,1375,1.0,1.2000000000000004,1.2000000000000002,1.0944444444444448,2400,3600,0.75,0.0,2090,1,1.0,36,0,108,36,0,0,0,0,2355,1,1.0,76,0,68,76,0,0,0,0,2485,1,1.0,104,0,38,104,2,0,0,0
144,36,4,22,1.3,1.5,1034293639,11475,1750,1.0,1.2000000000000004,1.2000000000000002,1.0796759259259263,1800,3600,0.75,0.05555555555555536,1810,1,1.0,36,0,108,36,0,0,0,0,1915,2,0.7432432432432432,74,0,69,74,1,0,0,0,2060,1,1.0,108,0,36,108,0,0,0,0
