N,lx,ly,replica,k,g,lam,cap,phi,surplus,e_mean,e_var,c_per_point,m2,m4,binder,levels_seen,sweeps,tau_int,acceptance,swap_rate,round_trips,pieces,largest_frac,baby_frac,cube_frac
64,8,8,0,0,8.0,1.25,none,0.6223368923611111,0.04863107638888889,6.285765104166667,2194.9656093766666,0.5358802757267253,164031.3783111111,28353660465.006245,0.6487357017115747,258,180000,1.6861195534986946,0.14199332386363603,0.5584090909090909,251,1.0,1.0,0.0,0.0
64,8,8,0,1,7.0,1.25,none,0.6623989583333333,0.059228211805555556,5.697757725694444,2011.0725205999693,0.6412858802933575,134985.43146111112,19313206997.449993,0.6466872236720085,276,180000,2.107076093237198,0.1057377130681822,0.5714545454545454,251,1.0,1.0,0.0,0.0
64,8,8,0,2,6.2,1.25,none,0.6997972222222222,0.07014782986111111,5.15398359375,1817.8447993863888,0.7389132411657732,110622.1328388889,13049392138.449572,0.6445447180192417,267,180000,2.715772349913411,0.077782350852273,0.5433636363636364,251,1.0,1.0,0.0,0.0
64,8,8,0,3,5.5,1.25,none,0.7385307291666666,0.08271788194444445,4.5970977430555555,1626.5390834458026,0.8401544852509311,88188.56725555555,8355828661.440123,0.6418675304584434,270,180000,3.7016991716289174,0.05503877840909071,0.5421818181818182,251,1.0,1.0,0.0,0.0
64,8,8,0,4,4.9,1.25,none,0.7752805555555555,0.09463654513888889,4.068693836805555,1442.6202015244137,0.9388146875809645,69248.90822777778,5199157715.982494,0.638601891074285,262,180000,4.7552127002325575,0.03808874289772721,0.5358636363636363,251,1.0000055555555556,0.9999980902777778,0.0,0.0
64,8,8,0,5,4.4,1.25,none,0.8104675347222222,0.10586458333333333,3.561842361111111,1297.3117951920985,1.0470297933820525,53262.12103333334,3116059201.7477665,0.6338597015860764,263,180000,6.135359481813784,0.025657102272727515,0.5668181818181818,251,1.0,1.0,0.0,0.0
64,8,8,0,6,4.0,1.25,none,0.841215625,0.1144040798611111,3.1125703993055556,1214.1862941444135,1.1857288028754038,40896.62132777778,1871112647.3475945,0.627090180820602,264,180000,8.493163443519931,0.017517507102272668,0.5613636363636364,251,1.0001055555555556,0.99996875,0.0,0.0
64,8,8,0,7,3.65,1.25,none,0.8699373263888889,0.11840651041666667,2.673035329861111,1137.3512686207102,1.3339173257420602,30403.754083333333,1061842297.74355,0.6171009012191317,252,180000,11.145682690020088,0.011678799715909016,0.5585454545454546,251,1.0004222222222223,0.9998595486111111,0.0,0.0
64,8,8,0,8,3.35,1.25,none,0.8964368055555556,0.11644869791666666,2.2392546006944443,1139.9668555133026,1.5871670409797596,21678.380594444443,565208973.4840611,0.5991017871698117,236,180000,16.310518968022077,0.007586505681818129,0.5533181818181818,251,1.0017777777777779,0.9993965277777778,0.0,0.0
64,8,8,0,9,3.1,1.25,none,0.9212763888888889,0.10746380208333334,1.7968967881944444,1155.1140924999688,1.8781121431125922,14380.434816666666,270428920.6390167,0.5640990211084632,214,180000,25.947628538504542,0.004753125000000564,0.5932272727272727,251,1.0072333333333334,0.9975119791666667,0.0,0.0
64,8,8,0,10,2.9,1.25,none,0.9409684027777778,0.09314930555555556,1.4102520833333334,1067.8174623822224,1.9839058085282075,9213.987066666667,124428250.63326667,0.5114572823374931,201,180000,38.78212733502995,0.00304399857954584,0.5786363636363636,251,1.016261111111111,0.9943104166666666,0.0,0.0
64,8,8,0,11,2.7,1.25,none,0.9585245659722222,0.07269835069444444,1.0270986979166667,821.1802512552778,1.7600742696658043,5142.180638888889,45434992.324038886,0.4272375387925226,167,180000,49.75735804411754,0.0018034090909090392,0.5825,251,1.0336833333333333,0.9881401041666666,0.0,0.0
64,8,8,0,12,2.5,1.25,none,0.9717084201388889,0.04974817708333333,0.7014061631944445,439.91000433330237,1.099775010833256,2455.0216055555557,12047104.520472223,0.3337291903846944,135,180000,26.566616105605974,0.0010006036931815877,0.7454545454545455,251,1.0624277777777777,0.9775324652777778,0.0,0.0
64,8,8,0,13,2.35,1.25,none,0.9766170138888889,0.037919618055555555,0.5637258680555556,253.76180028135806,0.717977026599587,1555.4167555555555,4673937.680955555,0.356026321251916,108,180000,144.58172362320636,0.0006810369318180942,,251,1.080438888888889,0.9706538194444444,0.0,0.0
64,8,8,1,0,8.0,1.25,none,0.62216328125,0.04863888888888889,6.288581944444444,2174.870654095803,0.5309742807851081,164156.36337777777,28383192808.48651,0.6489050782951358,258,180000,1.6726987110357778,0.1418020596590908,0.5603181818181818,189,1.0,1.0,0.0,0.0
64,8,8,1,1,7.0,1.25,none,0.6620705729166667,0.05915815972222222,5.702661631944444,2008.1510983258022,0.6403543043130747,135211.50342222222,19375489967.611557,0.6467321172002704,274,180000,2.094321764022502,0.10580209517045443,0.5675909090909091,189,1.0,1.0,0.0,0.0
64,8,8,1,2,6.2,1.25,none,0.7002891493055555,0.070378125,5.147264236111111,1822.0480838809872,0.7406217822747247,110342.82014444444,12985484121.854012,0.644492529002094,278,180000,2.747205205909474,0.07780355113636356,0.5501363636363636,189,1.0,1.0,0.0,0.0
64,8,8,1,3,5.5,1.25,none,0.7385447048611111,0.0826921875,4.596745659722222,1629.9411870339507,0.8419117701621646,88178.7106111111,8356025903.095478,0.6417790059534876,279,180000,3.825963091538847,0.055119957386363654,0.5368181818181819,189,1.0,1.0,0.0,0.0
64,8,8,1,4,4.9,1.25,none,0.7757643229166666,0.09458090277777778,4.060675347222222,1466.6729629506171,0.9544675154562011,69005.96215555555,5169623492.937422,0.6381201278070135,275,180000,4.9608573553591375,0.03773650568181788,0.5397272727272727,189,1.0,1.0,0.0,0.0
64,8,8,1,5,4.4,1.25,none,0.8109864583333334,0.10559635416666667,3.5521984375,1340.1128901766667,1.081573549019133,53023.90676666667,3097578047.2935667,0.6327535918807534,264,180000,6.578284634312502,0.02562397017045478,0.5679090909090909,189,1.0,1.0,0.0,0.0
64,8,8,1,6,4.0,1.25,none,0.8410013888888889,0.11240442708333333,3.1059999131944442,1215.9421360444135,1.1874434922308725,40731.01858333333,1857800262.5653834,0.6267264445255922,260,180000,8.323444907259054,0.01738554687499984,0.5674545454545454,189,1.0,1.0,0.0,0.0
64,8,8,1,7,3.65,1.25,none,0.8695630208333334,0.1168506076388889,2.671244704861111,1145.377378329599,1.3433305713191956,30372.583105555557,1060558547.777839,0.6167784388361603,253,180000,10.947056488997095,0.011664275568181729,0.5625909090909091,189,1.0000777777777778,0.9999673611111111,0.0,0.0
64,8,8,1,8,3.35,1.25,none,0.8965086805555555,0.11669175347222223,2.239319878472222,1134.2056508881174,1.5791457603142645,21673.81686111111,564825060.7198611,0.5992053605923418,244,180000,16.097804834625496,0.007582350852272784,0.5615909090909091,189,1.0014777777777777,0.9994324652777777,0.0,0.0
64,8,8,1,9,3.1,1.25,none,0.9214029513888888,0.10802899305555555,1.7976977430555556,1224.9923607258024,1.9917279538335755,14462.105911111112,274864118.3489778,0.5619398785657773,230,180000,24.37248558317016,0.0047739346590914685,0.5629545454545455,189,1.0098833333333332,0.9962713541666667,0.0,0.0
64,8,8,1,10,2.9,1.25,none,0.9447256076388889,0.09138151041666667,1.3412978298611111,1307.2526646295992,2.428754207471758,8676.283805555555,118713558.69007222,0.4743319636249548,206,180000,58.94658842884238,0.0028873579545457373,0.5265454545454545,189,1.035411111111111,0.9863210069444445,0.0,0.0
64,8,8,1,11,2.7,1.25,none,0.9688659722222223,0.06859140625,0.8411014756944445,869.8217067555247,1.8643297898566629,3767.543838888889,29942127.345705554,0.29685519973509866,180,180000,219.3930695127682,0.0014261363636360628,0.6205454545454545,189,1.1172055555555556,0.9540142361111111,0.0,0.0
64,8,8,1,12,2.5,1.25,none,0.9817684027777778,0.050784982638888886,0.54563046875,483.9694725441667,1.2099236813604168,1703.4003166666666,7168674.33645,0.17646104040955746,134,180000,665.5792350312005,0.0007813210227271383,0.7093181818181818,189,1.2574888888888889,0.8955130208333333,0.0,0.0
64,8,8,1,13,2.35,1.25,none,0.9901159722222223,0.03942421875,0.35526553819444445,370.14966696663583,1.047277237909223,887.1205833333333,2267851.296716667,0.03943223668076534,109,180000,3086.5878423680683,0.0004964843749999802,,189,1.4827277777777779,0.8000645833333333,0.0,0.0
64,8,8,2,0,8.0,1.25,none,0.6219311631944444,0.04845928819444444,6.291397829861111,2188.544461376265,0.5343126126406897,164315.13299444446,28446973656.29073,0.6487958084078809,256,180000,1.6547325444226344,0.1419898437499991,0.5631363636363637,234,1.0,1.0,0.0,0.0
64,8,8,2,1,7.0,1.25,none,0.6624831597222223,0.05919678819444445,5.696253385416667,1999.9416183975002,0.6377364854583866,134904.09319444443,19283808983.32666,0.6467994980191876,272,180000,2.094776151244663,0.10564644886363599,0.5698636363636363,234,1.0,1.0,0.0,0.0
64,8,8,2,2,6.2,1.25,none,0.7002777777777778,0.07044244791666666,5.147767795138889,1815.6102073695988,0.7380049295044219,110357.61657222222,12985824553.764372,0.6445785358167502,264,180000,2.7889638421792182,0.07779591619318174,0.5510454545454545,234,1.0,1.0,0.0,0.0
64,8,8,2,3,5.5,1.25,none,0.7381239583333333,0.08238255208333334,4.601929427083333,1638.2548707552778,0.8462060282826848,88382.33710555556,8394713956.669505,0.641776820057534,278,180000,3.701324354414857,0.05509378551136328,0.5381363636363636,234,1.0,1.0,0.0,0.0
64,8,8,2,4,4.9,1.25,none,0.7758848958333333,0.09514505208333333,4.061566927083334,1463.5682061419445,0.952447031277296,69032.51910555556,5171656559.243039,0.6382562984785092,273,180000,5.036698484877949,0.037936470170454484,0.5438181818181819,234,1.0,1.0,0.0,0.0
64,8,8,2,5,4.4,1.25,none,0.8104388020833333,0.10591866319444444,3.5625724826388887,1308.9871062584878,1.0564526619467391,53295.10246111111,3120457510.970728,0.633796563224461,263,180000,6.169776007723842,0.02571896306818189,0.5661818181818182,234,1.0,1.0,0.0,0.0
64,8,8,2,6,4.0,1.25,none,0.8408184895833334,0.11340173611111111,3.113912847222222,1222.1489660439508,1.1935048496522958,40938.821355555556,1875606749.1891556,0.6269647588727798,257,180000,8.197862569841915,0.017483877840909143,0.5570454545454545,234,1.0,1.0,0.0,0.0
64,8,8,2,7,3.65,1.25,none,0.8701384548611111,0.11803888888888889,2.6679791666666666,1148.7190884444444,1.3472498222514127,30304.509255555557,1055611392.8714556,0.6168504648585006,247,180000,12.087913966761187,0.011609588068181704,0.5609090909090909,234,1.000261111111111,0.9999043402777777,0.0,0.0
64,8,8,2,8,3.35,1.25,none,0.8970243055555556,0.11578585069444444,2.2265403645833333,1171.0743868819443,1.6304778164428941,21476.92063888889,558267196.4692389,0.5965619739384755,241,180000,17.277631069138806,0.00754556107954547,0.5546818181818182,234,1.0017111111111112,0.9993786458333334,0.0,0.0
64,8,8,2,9,3.1,1.25,none,0.9222765625,0.10615008680555556,1.7743254340277779,1183.750492825895,1.924672367367805,14078.903627777778,261981680.3246278,0.5594329670442024,223,180000,25.92188783019528,0.004749928977273318,0.5852272727272727,234,1.0058277777777778,0.9978991319444445,0.0,0.0
64,8,8,2,10,2.9,1.25,none,0.9433787326388889,0.09173776041666666,1.3646290798611111,1103.4179895762654,2.050048286222253,8731.040494444444,114850971.23909445,0.49779456032770264,194,180000,36.13353371062589,0.002957528409091249,0.5726818181818182,234,1.0173388888888888,0.9938597222222222,0.0,0.0
64,8,8,2,11,2.7,1.25,none,0.9616481770833334,0.07196067708333333,0.9734325520833333,766.5024176775,1.6428806963252314,4647.752961111111,37909643.377227776,0.41501817671609187,173,180000,37.96981144700534,0.001764453124999961,0.6063636363636363,234,1.039288888888889,0.9857184027777778,0.0,0.0
