N,D,replica,leg,g,ln_g,squares_per_vertex,spv_err,phi,acceptance,tau_int,surplus,lam
500,3,0,cool,13.4929,2.602163621170909,2.59208,0.003264316287459901,0.21600666666666665,0.398179,1.086087429045271,2.5e-05,1.0
500,3,0,cool,13.0961,2.572314475959045,2.649888,0.003839946355758643,0.220824,0.38394525,1.3266173883581196,2.9e-05,1.0
500,3,0,cool,12.6992,2.541538999354474,2.706616,0.005085117440840095,0.22555133333333333,0.36938025,1.3022524292279753,2.8e-05,1.0
500,3,0,cool,12.3024,2.5097943652957793,2.770276,0.0034010898441434955,0.23085633333333333,0.3536415,1.3864199709408902,2.8e-05,1.0
500,3,0,cool,11.9055,2.477000478216903,2.836728,0.005402907625492067,0.236394,0.33706675,1.724763531292425,5.7e-05,1.0
500,3,0,cool,11.5087,2.4431032710900076,2.9074400000000002,0.006000539834040249,0.24228666666666668,0.320178,1.6563892136419818,4.4999999999999996e-05,1.0
500,3,0,cool,11.1118,2.4080076067299516,2.9973560000000004,0.005055922352435388,0.24977966666666668,0.3024265,1.9927289049483818,6.4e-05,1.0
500,3,0,cool,10.715,2.3716446289255404,3.092492,0.005313684674417158,0.25770766666666667,0.2827405,2.2246325586171243,5.9999999999999995e-05,1.0
500,3,0,cool,10.3181,2.3338996345762295,3.1758640000000002,0.0047365060610437375,0.26465533333333335,0.26485775,1.8443659566534387,8.400000000000001e-05,1.0
500,3,0,cool,9.9213,2.2946839610977885,3.2829200000000003,0.007106844547167181,0.2735766666666667,0.2452725,2.521584508372308,9.7e-05,1.0
500,3,0,cool,9.5244,2.253856926902693,3.3874159999999995,0.006314138445742221,0.2822846666666667,0.2251595,2.9106923376550298,0.000104,1.0
500,3,0,cool,9.1276,2.211302790390132,3.523092,0.005319223161928816,0.293591,0.203392,3.434565699351401,0.00016,1.0
500,3,0,cool,8.7307,2.1668455499130634,3.661528,0.00619488224934615,0.3051273333333333,0.18278625,3.849970941191531,0.00016900000000000002,1.0
500,3,0,cool,8.3339,2.120331533888196,3.8013279999999994,0.009109350145097287,0.31677733333333336,0.1617515,4.474076392415447,0.00021799999999999999,1.0
500,3,0,cool,7.937,2.0715353701087387,3.9802479999999996,0.009796736227429215,0.33168733333333333,0.13946525,5.950312432312794,0.000277,1.0
