N,t_cool,g_hot,g_cold,replica,followed,block,sweep,g,n_d1,pieces_d1,n_damage,h,final
96,300,1.25,0.25,8,True,38,19000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,8,True,39,19500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,8,True,40,20000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,8,True,41,20500,0.25,4,1,4,14.0,True
96,300,1.25,0.25,9,True,0,0,1.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,1,500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,2,1000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,3,1500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,4,2000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,5,2500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,6,3000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,7,3500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,8,4000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,9,4500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,10,5000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,11,5500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,12,6000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,13,6500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,14,7000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,15,7500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,16,8000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,17,8500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,18,9000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,19,9500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,20,10000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,21,10500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,22,11000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,23,11500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,24,12000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,25,12500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,26,13000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,27,13500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,28,14000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,29,14500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,30,15000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,31,15500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,32,16000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,33,16500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,34,17000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,35,17500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,36,18000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,37,18500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,38,19000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,39,19500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,40,20000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,9,True,41,20500,0.25,4,1,4,14.0,True
96,300,1.25,0.25,10,True,0,0,1.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,1,500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,2,1000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,3,1500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,4,2000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,5,2500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,6,3000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,7,3500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,8,4000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,9,4500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,10,5000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,11,5500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,12,6000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,13,6500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,14,7000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,15,7500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,16,8000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,17,8500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,18,9000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,19,9500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,20,10000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,21,10500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,22,11000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,23,11500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,24,12000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,25,12500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,26,13000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,27,13500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,28,14000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,29,14500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,30,15000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,31,15500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,32,16000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,33,16500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,34,17000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,35,17500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,36,18000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,37,18500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,38,19000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,39,19500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,40,20000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,10,True,41,20500,0.25,4,1,4,14.0,True
96,300,1.25,0.25,11,True,0,0,1.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,1,500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,2,1000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,3,1500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,4,2000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,5,2500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,6,3000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,7,3500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,8,4000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,9,4500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,10,5000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,11,5500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,12,6000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,13,6500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,14,7000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,15,7500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,16,8000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,17,8500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,18,9000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,19,9500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,20,10000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,21,10500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,22,11000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,23,11500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,24,12000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,25,12500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,26,13000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,27,13500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,28,14000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,29,14500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,30,15000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,31,15500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,32,16000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,33,16500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,34,17000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,35,17500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,36,18000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,37,18500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,38,19000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,39,19500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,40,20000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,11,True,41,20500,0.25,4,1,4,14.0,True
96,300,1.25,0.25,12,True,0,0,1.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,1,500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,2,1000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,3,1500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,4,2000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,5,2500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,6,3000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,7,3500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,8,4000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,9,4500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,10,5000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,11,5500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,12,6000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,13,6500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,14,7000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,15,7500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,16,8000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,17,8500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,18,9000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,19,9500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,20,10000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,21,10500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,22,11000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,23,11500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,24,12000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,25,12500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,26,13000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,27,13500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,28,14000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,29,14500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,30,15000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,31,15500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,32,16000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,33,16500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,34,17000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,35,17500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,36,18000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,37,18500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,38,19000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,39,19500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,40,20000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,12,True,41,20500,0.25,4,1,4,14.0,True
96,300,1.25,0.25,13,True,0,0,1.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,1,500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,2,1000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,3,1500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,4,2000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,5,2500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,6,3000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,7,3500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,8,4000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,9,4500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,10,5000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,11,5500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,12,6000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,13,6500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,14,7000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,15,7500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,16,8000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,17,8500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,18,9000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,19,9500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,20,10000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,21,10500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,22,11000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,23,11500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,24,12000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,25,12500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,26,13000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,27,13500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,28,14000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,29,14500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,30,15000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,31,15500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,32,16000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,33,16500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,34,17000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,35,17500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,36,18000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,37,18500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,38,19000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,39,19500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,40,20000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,13,True,41,20500,0.25,4,1,4,14.0,True
96,300,1.25,0.25,14,True,0,0,1.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,1,500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,2,1000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,3,1500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,4,2000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,5,2500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,6,3000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,7,3500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,8,4000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,9,4500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,10,5000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,11,5500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,12,6000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,13,6500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,14,7000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,15,7500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,16,8000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,17,8500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,18,9000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,19,9500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,20,10000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,21,10500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,22,11000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,23,11500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,24,12000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,25,12500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,26,13000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,27,13500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,28,14000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,29,14500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,30,15000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,31,15500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,32,16000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,33,16500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,34,17000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,35,17500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,36,18000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,37,18500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,38,19000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,39,19500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,40,20000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,14,True,41,20500,0.25,4,1,4,14.0,True
96,300,1.25,0.25,15,True,0,0,1.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,1,500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,2,1000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,3,1500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,4,2000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,5,2500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,6,3000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,7,3500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,8,4000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,9,4500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,10,5000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,11,5500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,12,6000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,13,6500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,14,7000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,15,7500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,16,8000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,17,8500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,18,9000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,19,9500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,20,10000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,21,10500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,22,11000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,23,11500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,24,12000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,25,12500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,26,13000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,27,13500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,28,14000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,29,14500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,30,15000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,31,15500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,32,16000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,33,16500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,34,17000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,35,17500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,36,18000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,37,18500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,38,19000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,39,19500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,40,20000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,15,True,41,20500,0.25,4,1,4,14.0,True
96,300,1.25,0.25,16,True,0,0,1.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,1,500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,2,1000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,3,1500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,4,2000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,5,2500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,6,3000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,7,3500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,8,4000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,9,4500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,10,5000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,11,5500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,12,6000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,13,6500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,14,7000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,15,7500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,16,8000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,17,8500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,18,9000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,19,9500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,20,10000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,21,10500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,22,11000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,23,11500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,24,12000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,25,12500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,26,13000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,27,13500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,28,14000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,29,14500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,30,15000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,31,15500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,32,16000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,33,16500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,34,17000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,35,17500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,36,18000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,37,18500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,38,19000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,39,19500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,40,20000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,16,True,41,20500,0.25,4,1,4,14.0,True
96,300,1.25,0.25,17,True,0,0,1.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,1,500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,2,1000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,3,1500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,4,2000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,5,2500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,6,3000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,7,3500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,8,4000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,9,4500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,10,5000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,11,5500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,12,6000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,13,6500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,14,7000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,15,7500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,16,8000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,17,8500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,18,9000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,19,9500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,20,10000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,21,10500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,22,11000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,23,11500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,24,12000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,25,12500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,26,13000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,27,13500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,28,14000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,29,14500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,30,15000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,31,15500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,32,16000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,33,16500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,34,17000,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,35,17500,0.25,4,1,4,14.0,False
96,300,1.25,0.25,17,True,36,18000,0.25,4,1,4,14.0,False
