N,replica,protocol,leg,k,g,lam,phi,chi,tau_int,acceptance,swap_rate,round_trips,snapshots,snap_no_fluct,snap_no_xi,diam_mean,xi_over_diam,xi_over_diam_err,xi_pooled_over_diam
676,2,sequential,cool,0,12.0,1.0,0.0982621301775148,0.08247811384615385,0.6676611694734154,0.7467168639053255,,,100,0,0,9.0,0.2508280124242705,0.04298949926170533,0.2287964881643782
676,2,sequential,cool,1,11.377,1.0,0.10458860946745561,0.08469798282544379,0.6862781436839775,0.7275170118343195,,,100,0,0,9.0,0.21917467026317802,0.01158874900183517,0.23245791120732287
676,2,sequential,cool,2,10.786,1.0,0.11112292899408284,0.08974336566568046,0.7590970738207647,0.7079397928994081,,,100,0,0,9.0,0.23364022725330633,0.014301224816310815,0.2453984311222774
676,2,sequential,cool,3,10.226,1.0,0.11882056213017751,0.09842568744082844,0.7837388999029185,0.6858881656804732,,,100,0,0,9.0,0.20326205342200043,0.00833705590199431,0.2292944114959749
676,2,sequential,cool,4,9.695,1.0,0.1272396449704142,0.10377426627218934,0.862209938772347,0.6614831360946747,,,100,0,0,9.0,0.22286809445173386,0.009987851980001423,0.2428198897731179
676,2,sequential,cool,5,9.192,1.0,0.13668742603550296,0.10224340164201183,0.9115733038958186,0.6355069526627217,,,100,0,0,9.01,0.22051471200002667,0.007978825209950708,0.2458205973549722
676,2,sequential,cool,6,8.715,1.0,0.14676863905325443,0.11287324946745562,1.0611057940183763,0.6075573964497041,,,100,0,0,9.0,0.21385061799883837,0.0063740428057729535,0.24065557462674597
676,2,sequential,cool,7,8.262,1.0,0.15843210059171597,0.11428502957100593,1.0532217528967163,0.5772099852071004,,,100,0,0,9.0,0.1918870922605626,0.005025904224922755,0.21550014135746562
676,2,sequential,cool,8,7.833,1.0,0.17098609467455622,0.1271566574556213,1.2641673023945326,0.545732396449704,,,100,0,0,9.0,0.19529793866316833,0.005435088365231609,0.22561721729032566
676,2,sequential,cool,9,7.426,1.0,0.1852863905325444,0.1307501287573965,1.5062541937844707,0.5116857988165681,,,100,0,0,9.01,0.19334489618934753,0.004599954632877092,0.22610034601889836
676,2,sequential,cool,10,7.041,1.0,0.20173417159763313,0.1327235099260355,1.5668324383614232,0.47417633136094683,,,100,0,0,9.0,0.1904565024357029,0.004533889070176128,0.21699413214488772
676,2,sequential,cool,11,6.675,1.0,0.2190421597633136,0.1382932599852071,1.8069941123671955,0.43678631656804773,,,100,0,0,9.05,0.193592054910801,0.004400018176252577,0.21875283236337306
676,2,sequential,cool,12,6.329,1.0,0.23829689349112423,0.15558318389053252,2.3910207062902584,0.3983744082840235,,,100,0,0,9.12,0.18917197957609605,0.0073145930903003075,0.17941321482347763
676,2,sequential,cool,13,6.0,1.0,0.2597010355029586,0.15841515915680474,2.5916341001489736,0.35825377218934923,,,100,0,0,9.18,0.2487866275972527,0.04582045577746735,0.20972544237254337
676,2,sequential,cool,14,5.688,1.0,0.28224082840236686,0.1634332736094675,3.176271828894955,0.3194040680473373,,,100,0,0,9.25,0.3837120605717647,0.14293337785789753,0.17259861161249357
676,2,sequential,cool,15,5.393,1.0,0.30795221893491126,0.15661838684911247,3.856330295624618,0.2786269970414201,,,100,0,0,9.54,0.20270084852439418,0.013501831001157493,0.6078682148608426
676,2,sequential,cool,16,5.113,1.0,0.3357565088757396,0.1689479024260355,4.737613779619823,0.2393048076923076,,,100,0,0,9.79,0.4629303638754276,0.17907284019065609,0.4255869433200935
676,2,sequential,cool,17,4.848,1.0,0.3656951183431953,0.17113023963017754,5.125898711608353,0.20250325443786976,,,100,0,0,9.93,0.46500486467722246,0.06939330262457998,0.36755456716538093
676,2,sequential,cool,18,4.596,1.0,0.3965011834319527,0.19322542745562135,8.37543867439562,0.1685647928994083,,,100,0,0,9.99,0.34162376159957264,0.03416220421700885,0.31467253616860363
676,2,sequential,cool,19,4.357,1.0,0.4309010355029586,0.16813982424556217,9.924500416364197,0.13630022189349106,,,100,0,0,10.02,0.30419270952594635,0.020287646216149233,0.26432594982912544
676,2,sequential,cool,20,4.131,1.0,0.46519926035502956,0.15597272176035498,14.11057162151111,0.10922337278106503,,,100,0,0,10.11,0.27482283577193095,0.02758883030946449,0.20335561332383345
676,2,sequential,cool,21,3.917,1.0,0.5054073964497041,0.187725814852071,19.847344238443966,0.0839241124260355,,,100,0,0,10.23,0.3096164334957876,0.04067187633993964,0.17522780997761994
676,2,sequential,cool,22,3.713,1.0,0.5399102071005918,0.1578370880325444,18.98373529480055,0.06614297337278102,,,100,0,0,10.55,0.38698839242772287,0.0891086215616208,0.36264218695729206
676,2,sequential,cool,23,3.52,1.0,0.5770575443786982,0.1600908834171598,43.36649985025849,0.04977130177514793,,,100,0,0,10.86,0.3476333779982298,0.03315264996982642,0.2921061782292742
676,2,sequential,cool,24,3.338,1.0,0.6147073964497041,0.1649059455029586,152.77441633176142,0.03770636094674557,,,100,0,0,11.02,0.2945669688820567,0.026301702019248318,0.2656735559391553
676,2,sequential,cool,25,3.164,1.0,0.6487146449704142,0.14130862838757396,67.54534037653745,0.02841923076923078,,,100,0,0,11.2,0.28635436249648444,0.024476384002238213,0.21790047120743344
676,2,sequential,cool,26,3.0,1.0,0.6924819526627218,0.15335728278106509,160.15877901061242,0.02043173076923077,,,100,0,0,11.6,0.30072813363234974,0.030865144498802666,0.3312775395117258
676,2,sequential,cool,27,2.844,1.0,0.7268022189349113,0.1242437649556213,122.36865540194049,0.014863091715976327,,,100,0,0,12.06,0.36193392979929023,0.07745818810654945,0.25316797579901146
676,2,sequential,cool,28,2.697,1.0,0.7684346153846154,0.13495168751479292,221.95934379634505,0.011609319526627223,,,100,0,0,12.37,0.262913635770232,0.018752456624765938,0.20689384595436286
676,2,sequential,cool,29,2.557,1.0,0.7994227810650888,0.15345926621301775,521.0666244758727,0.008625443786982247,,,100,0,0,12.96,0.21782146201880878,0.007490965593711553,0.20888136702294943
676,2,sequential,cool,30,2.424,1.0,0.8388964497041421,0.11596148520710058,284.99887693554285,0.007661094674556215,,,100,0,0,13.57,0.2545266794746546,0.037011058678089834,0.22773458082782616
676,2,sequential,cool,31,2.298,1.0,0.8716486686390533,0.10365223335798818,253.67926711485552,0.006546523668639052,,,100,0,0,14.2,0.2063230767741307,0.00874502810773521,0.1857691934071639
676,2,sequential,cool,32,2.179,1.0,0.898740976331361,0.05019498341715977,266.39647349879345,0.0049181213017751475,,,100,0,0,15.24,0.21241097895031374,0.011986316194462639,0.19489357366947424
676,2,sequential,cool,33,2.066,1.0,0.9226538461538463,0.10351391124260355,382.372333252543,0.005219008875739642,,,100,0,0,16.05,0.1865300336739802,0.010139239434999203,0.16441448483783316
676,2,sequential,cool,34,1.958,1.0,0.9445162721893492,0.0569283298816568,529.0657419208012,0.004927440828402367,,,100,0,0,16.98,0.2148587302225577,0.027550704338450232,0.17326208732055487
