N,D,replica,leg,g,ln_g,squares_per_vertex,spv_err,phi,acceptance,tau_int,surplus,lam
500,3,0,heat,3.3656,1.213606253294174,10.584959999999999,0.0020442501216828067,0.88208,5e-05,16.093132908764,0.25328,1.0
500,3,0,heat,3.565,1.2711640538662592,10.577056,0.0005619672232437768,0.8814213333333334,5.6e-05,5.730086584233887,0.250352,1.0
500,3,0,heat,3.7762,1.3287182129822948,10.572351999999999,0.0013265965324845224,0.8810293333333334,8e-05,17.137911005897777,0.25136000000000003,1.0
500,3,0,heat,4.0,1.3862943611198906,10.558976,0.0013898622729530252,0.8799146666666667,8e-05,14.08601179200426,0.25964800000000005,1.0
500,3,0,heat,4.237,1.4438554716444223,10.48208,0.0022121531431818085,0.8735066666666667,9e-05,21.220394134698033,0.242872,1.0
500,3,0,heat,4.4881,1.501429449612092,10.375648000000002,0.0017703723701213176,0.8646373333333333,0.00019,15.346847107077942,0.22780799999999998,1.0
500,3,0,heat,4.754,1.5589863689380021,10.204704000000001,0.007305702721086492,0.8503919999999999,0.000432,23.395591900979543,0.193936,1.0
500,3,0,heat,5.0357,1.6165525433195078,10.02144,0.009126235070145507,0.8351200000000001,0.000704,31.139808874858403,0.179448,1.0
500,3,0,heat,5.3341,1.6741201732406303,9.409376,0.021846806469291224,0.7841146666666667,0.002024,27.280522290848786,0.132024,1.0
500,3,0,heat,5.6502,1.7316909427619356,8.41184,0.033350964383790975,0.7009866666666666,0.004624,35.55888390368138,0.060488,1.0
500,3,0,heat,5.9849,1.789239630432588,5.429600000000001,0.06826938977563647,0.4524666666666667,0.026562,24.2430619884283,0.003232,1.0
500,3,0,heat,6.3396,1.8468156749761333,4.935264,0.018507281356146203,0.411272,0.058052,6.914811606256282,0.00092,1.0
500,3,0,heat,6.7152,1.9043736135971894,4.5928960000000005,0.024814631972017373,0.3827413333333333,0.079182,5.861376642646616,0.0005679999999999999,1.0
500,3,0,heat,7.1131,1.961938154418195,4.390304,0.019888889156287975,0.36585866666666667,0.096584,5.824804864917019,0.000464,1.0
500,3,0,heat,7.5346,2.0195057450688374,4.159616,0.018916985286127275,0.34663466666666665,0.119562,4.355102981680986,0.000256,1.0
500,3,0,heat,7.981,2.0770637168938717,3.951072,0.01880501303139967,0.329256,0.141254,2.722039871399213,0.00032,1.0
500,3,0,heat,8.454,2.1346397021445984,3.770816,0.01475348839864285,0.31423466666666666,0.16675,3.2131111885490697,0.00014399999999999998,1.0
500,3,0,heat,8.9549,2.192200868504484,3.58256,0.013164075687010206,0.2985466666666667,0.1959,2.0008360416404836,0.000152,1.0
500,3,0,heat,9.4855,2.249764316810463,3.407648,0.016766703965366055,0.2839706666666667,0.22128,2.6292441681112106,0.000128,1.0
500,3,0,heat,10.0475,2.307323847341219,3.266208,0.010764065127182296,0.272184,0.251112,1.2911679928035011,0.00014399999999999998,1.0
500,3,0,heat,10.6429,2.3648930031677304,3.0995200000000005,0.016437409773778566,0.2582933333333333,0.27899,2.1028738623237775,8e-05,1.0
500,3,0,heat,11.2735,2.4224548388444296,2.958912,0.008975677469695546,0.246576,0.309956,1.1777110087050315,4.8e-05,1.0
500,3,0,heat,11.9415,2.4800197282146055,2.832608,0.013435046450070627,0.2360506666666667,0.336382,3.263883175623923,3.2e-05,1.0
500,3,0,heat,12.6491,2.5375860663974557,2.6977919999999997,0.011920700256090454,0.224816,0.369896,1.543929322289649,3.2e-05,1.0
