N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
64,16,4,750,1.3,1.5,2387028045,2930,405,1.0,1.2000000000000002,1.2000000000000002,0.9515625000000002,1200,2400,0.75,0.0,440,1,1.0,16,0,48,16,0,0,0,0,450,1,1.0,32,0,32,32,0,0,0,0,520,1,1.0,52,0,12,52,0,0,0,0
64,16,4,751,1.3,1.5,853144943,2290,205,1.0,1.2000000000000002,1.2000000000000002,1.0135416666666668,600,1800,0.75,0.4375,205,1,1.0,32,0,32,32,0,0,0,0,205,1,1.0,32,0,32,32,0,0,0,0,235,1,1.0,52,0,12,52,0,0,0,0
64,16,4,752,1.3,1.5,324866535,2490,205,1.0,1.2000000000000002,1.2000000000000002,1.1157291666666669,600,1800,0.75,0.9375,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0
64,16,4,753,1.3,1.5,1377220602,7315,715,1.0,1.2000000000000002,1.2000000000000002,0.9617708333333336,4800,6600,0.75,0.9375,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0
64,16,4,754,1.3,1.5,3920085993,200200,950,1.03125,1.0500000000000003,1.2000000000000002,1.0500000000000003,0,100200,0.75,0.0,950,4,0.25,8,0,52,8,4,0,0,0,1000,4,0.7,20,0,36,20,8,0,0,0,1345,3,0.9,40,0,20,40,4,0,0,0
64,16,4,755,1.3,1.5,546708946,2565,625,1.0,1.2000000000000002,1.2000000000000002,1.1918750000000002,0,1800,0.75,0.0,635,1,1.0,16,0,48,16,0,0,0,0,645,2,0.7777777777777778,36,0,28,36,0,0,0,0,715,1,1.0,48,0,16,48,0,0,0,0
64,16,4,756,1.3,1.5,41911111,17515,2390,0.984375,1.2000000000000002,1.2000000000000002,0.4927083333333335,13200,15000,0.75,0.0,2390,4,0.25,8,0,52,8,4,0,0,0,2470,1,1.0,32,0,32,32,0,0,0,0,2495,4,0.8636363636363636,44,0,16,44,4,0,0,0
64,16,4,757,1.3,1.5,3202874127,100830,420,1.0,1.0500000000000003,1.2000000000000002,0.6350000000000001,1200,100200,0.75,0.0,420,4,0.25,8,0,52,8,4,0,0,0,535,3,0.8333333333333334,24,0,36,24,4,0,0,0,615,3,0.9,40,0,20,40,4,0,0,0
64,16,4,758,1.3,1.5,316447404,2255,280,1.0,1.2000000000000002,1.2000000000000002,1.1832291666666668,0,1800,0.75,0.0,285,1,1.0,16,0,48,16,0,0,0,0,355,1,1.0,32,0,32,32,0,0,0,0,410,1,1.0,48,0,16,48,0,0,0,0
64,16,4,759,1.3,1.5,2790829878,3455,885,1.0,1.2000000000000002,1.2000000000000002,0.9537500000000002,1200,2400,0.75,0.0,890,1,1.0,16,0,48,16,0,0,0,0,930,1,1.0,32,0,32,32,0,0,0,0,1000,1,1.0,52,0,12,52,0,0,0,0
64,16,4,760,1.3,1.5,4133726989,1560,240,1.0,1.2000000000000002,1.2000000000000002,1.1972916666666669,0,1200,0.75,0.25,205,4,0.25,8,0,52,8,4,0,0,0,260,1,1.0,24,0,36,24,4,0,0,0,300,1,1.0,48,0,16,48,0,0,0,0
64,16,4,761,1.3,1.5,3267184802,4640,950,1.0,1.2000000000000002,1.2000000000000002,0.9486458333333336,2400,3600,0.75,0.0,955,1,1.0,20,0,44,20,0,0,0,0,960,1,1.0,32,0,32,32,0,0,0,0,1000,1,1.0,48,0,16,48,0,0,0,0
64,16,4,762,1.3,1.5,4158647950,100625,260,1.0,0.7954166666666669,1.2000000000000002,0.1273437500000001,41400,100200,0.75,0.0,260,4,0.25,8,0,52,8,4,0,0,0,305,3,0.5,24,0,36,24,4,0,0,0,355,3,0.55,40,0,20,40,4,0,0,0
64,16,4,763,1.3,1.5,2179612513,101380,305,1.0,1.0500000000000003,1.2000000000000002,0.9810937500000003,600,100200,0.75,0.0,725,4,0.25,8,0,52,8,4,0,0,0,765,3,0.8333333333333334,24,0,36,24,4,0,0,0,1105,3,0.9,40,0,20,40,4,0,0,0
64,16,4,764,1.3,1.5,1335286602,112060,1010,1.0,0.8868229166666668,1.2000000000000002,0.8538020833333335,600,100200,0.75,0.0,1010,4,0.25,8,0,52,8,4,0,0,0,1135,3,0.8333333333333334,24,0,36,24,4,0,0,0,1290,3,0.9,40,0,20,40,4,0,0,0
64,16,4,765,1.3,1.5,3663687915,3900,1380,1.0,1.2000000000000002,1.2000000000000002,0.9610416666666669,600,2400,0.75,0.125,1385,1,1.0,16,0,48,16,0,0,0,0,1420,1,1.0,32,0,32,32,0,0,0,0,1460,1,1.0,48,0,16,48,0,0,0,0
64,16,4,766,1.3,1.5,4177330787,5225,935,1.0,1.2000000000000002,1.2000000000000002,0.9414583333333335,2400,3600,0.75,0.0,955,1,1.0,16,0,48,16,0,0,0,0,1000,1,1.0,32,0,32,32,0,0,0,0,1020,1,1.0,48,0,16,48,0,0,0,0
64,16,4,767,1.3,1.5,140854169,3385,215,1.0,1.2000000000000002,1.2000000000000002,0.9418750000000002,1800,3000,0.75,0.0,255,1,1.0,16,0,48,16,0,0,0,0,280,1,1.0,32,0,32,32,0,0,0,0,320,1,1.0,48,0,16,48,0,0,0,0
64,16,4,768,1.3,1.5,1558457806,4570,440,1.0,1.2000000000000002,1.2000000000000002,1.1382291666666668,600,1800,0.75,0.0,455,1,1.0,16,0,48,16,0,0,0,0,490,1,1.0,32,0,32,32,0,0,0,0,530,1,1.0,48,0,16,48,0,0,0,0
64,16,4,769,1.3,1.5,41262150,124245,475,1.0,0.8750000000000001,1.2000000000000002,0.8953125000000002,0,100200,0.75,0.0,475,4,0.25,8,0,52,8,4,0,0,0,535,3,0.8333333333333334,24,0,36,24,4,0,0,0,660,3,0.9,40,0,20,40,4,0,0,0
64,16,4,770,1.3,1.5,3503105809,101195,505,1.0,0.6981250000000002,1.2000000000000002,0.6198437499999999,1200,100200,0.75,0.0,505,4,0.25,8,0,52,8,4,0,0,0,695,3,0.8333333333333334,24,0,36,24,4,0,0,0,850,3,0.9,40,0,20,40,4,0,0,0
64,16,4,771,1.3,1.5,3506130570,2770,795,1.0,1.2000000000000002,1.2000000000000002,1.1209375000000001,600,1800,0.75,0.0,815,1,1.0,16,0,48,16,0,0,0,0,845,1,1.0,36,0,28,36,0,0,0,0,875,1,1.0,48,0,16,48,0,0,0,0
64,16,4,772,1.3,1.5,865962770,2300,375,1.0,1.2000000000000002,1.2000000000000002,1.1864583333333336,0,1800,0.75,0.0,380,1,1.0,16,0,48,16,0,0,0,0,400,1,1.0,32,0,32,32,0,0,0,0,450,1,1.0,48,0,16,48,0,0,0,0
64,16,4,773,1.3,1.5,3390441369,4940,790,1.0,1.2000000000000002,1.2000000000000002,1.1972916666666669,0,1200,0.75,0.0,790,4,0.25,8,0,52,8,4,0,0,0,3645,1,1.0,32,0,32,32,0,0,0,0,3675,1,1.0,48,0,16,48,0,0,0,0
64,16,4,774,1.3,1.5,2923436286,5015,215,1.0,1.2000000000000002,1.2000000000000002,0.9530208333333335,3600,4800,0.75,0.875,205,1,1.0,56,0,8,56,0,0,0,0,205,1,1.0,56,0,8,56,0,0,0,0,205,1,1.0,56,0,8,56,0,0,0,0
64,16,4,775,1.3,1.5,3812606398,2035,205,1.0,1.2000000000000002,1.2000000000000002,0.8804687500000004,600,1800,0.75,0.625,205,4,0.8636363636363636,44,0,16,44,4,0,0,0,205,4,0.8636363636363636,44,0,16,44,4,0,0,0,205,4,0.8636363636363636,44,0,16,44,4,0,0,0
