N,lx,ly,replica,k,g,lam,cap,phi,surplus,e_mean,e_var,c_per_point,m2,m4,binder,levels_seen,sweeps,tau_int,acceptance,swap_rate,round_trips,pieces,largest_frac,baby_frac,cube_frac
196,14,14,0,0,9.0,1.0,none,0.33576091836734695,0.005589336734693877,10.650182653061226,8570.239918360001,0.5398236280146134,4365958.45904,19210979747209.37,0.6640543197856672,178,100000,1.107017352098995,0.3476338435374133,0.5778666666666666,0,1.0,1.0,0.0,0.0
196,14,14,0,1,8.357,1.0,none,0.3592754591836735,0.006888928571428572,10.279148367346938,8670.192636913602,0.6333909753346845,4067738.98736,16687350233612.787,0.6638292134221844,179,100000,1.2255049413598444,0.30872991071428474,0.5441333333333334,0,1.0,1.0,0.0,0.0
196,14,14,0,2,7.76,1.0,none,0.3850873469387755,0.008644642857142858,9.873181020408163,8717.9423734896,0.7386428191081434,3753498.23056,14219474447793.994,0.6635737617942554,182,100000,1.4404518429692035,0.2698504464285674,0.5080666666666667,0,1.0,1.0,0.0,0.0
196,14,14,0,3,7.205,1.0,none,0.4135249489795918,0.010867653061224489,9.427071428571429,8791.672284,0.8640670603147285,3422809.13472,11835760191432.13,0.6632485008794988,184,100000,1.8608829873531505,0.23136519982993126,0.482,0,1.0,1.0,0.0,0.0
196,14,14,0,4,6.69,1.0,none,0.4438820408163265,0.013642908163265306,8.952458979591837,8601.650130558399,0.9805584055328632,3087510.43088,9638765194371.883,0.6629585775368679,183,100000,2.2296746527555906,0.19465214710884407,0.44926666666666665,0,1.0,1.0,0.0,0.0
196,14,14,0,5,6.212,1.0,none,0.47635255102040813,0.0173215306122449,8.44764530612245,8463.3716072896,1.1189854634045082,2749933.28576,7655213565494.036,0.6625637463034053,185,100000,2.704114079857452,0.16002238520408119,0.4265333333333333,0,1.0,1.0,0.0,0.0
196,14,14,0,6,5.768,1.0,none,0.510055306122449,0.021845408163265304,7.9264967346938775,8203.8957639104,1.2580953551289955,2421856.224,5944922502857.81,0.6621466508856824,178,100000,3.5472673472671072,0.12906615646258587,0.3977333333333333,0,1.0,1.0,0.0,0.0
196,14,14,0,7,5.356,1.0,none,0.5459156632653062,0.027672908163265307,7.376041020408164,7844.4221676784,1.395159145327368,2097904.59344,4467029219620.651,0.6616812474357401,174,100000,4.443568613261733,0.10117249149659673,0.3671333333333333,0,1.0,1.0,0.0,0.0
196,14,14,0,8,4.973,1.0,none,0.5835477551020408,0.03495260204081633,6.8030463265306125,7583.819847473601,1.5645700701130791,1785531.5928,3242332368299.6504,0.6609988282299202,181,100000,5.785247685590437,0.07710461309523846,0.34986666666666666,0,1.0,1.0,0.0,0.0
196,14,14,0,9,4.618,1.0,none,0.6220763265306122,0.04394183673469388,6.22254612244898,7042.611029478401,1.6848830993634885,1494513.21376,2275754705150.6943,0.6603710705518153,176,100000,7.4674250580448085,0.05727151360544193,0.3364666666666667,0,1.0,1.0,0.0,0.0
196,14,14,0,10,4.288,1.0,none,0.6605867857142858,0.054710663265306124,5.649454081632652,6591.678871,1.8290703799369366,1232689.46672,1552071740453.65,0.6595266163114828,174,100000,10.905342251654899,0.04169723639455821,0.3072,0,1.0,1.0,0.0,0.0
196,14,14,0,11,3.981,1.0,none,0.6996884693877551,0.06710341836734694,5.073398163265306,5980.455453118399,1.925279706969866,994784.052,1013453773585.2365,0.6586302288663297,162,100000,15.269201744157316,0.029055718537414642,0.3015333333333333,0,1.0,1.0,0.0,0.0
196,14,14,0,12,3.697,1.0,none,0.7381689285714286,0.08151142857142857,4.5153428571428575,5465.53786816,2.0402243905025754,788703.28192,639362610736.0154,0.6573910650013919,149,100000,24.956294728985803,0.0196256590136049,0.31333333333333335,0,1.0,1.0,0.0,0.0
196,14,14,0,13,3.433,1.0,none,0.7771602040816327,0.09849908163265307,3.95943306122449,4899.683370745601,2.1211155977168548,607151.54752,380543761706.8134,0.6558964607099035,137,100000,39.055540317984736,0.013338775510204418,0.1848,0,1.0,1.0,0.0,0.0
196,14,14,0,14,3.187,1.0,none,0.8865026020408164,0.0721344387755102,2.1044961224489795,104072.19480806241,52.27746444391241,274212.96816,128334960773.66016,0.4310845238018526,213,100000,10189.728626835195,0.004953890306122605,0.4304,0,1.0,1.0,0.0,0.0
196,14,14,0,15,2.96,1.0,none,0.9938287244897959,0.004323877551020408,0.11603591836734695,4717.4949315584,2.747084059033109,5234.7408,947965747.95264,-10.531373159438829,153,100000,3403.5087474310894,7.848639455782339e-05,0.8452666666666667,0,1.0,1.0,0.0,0.0
196,14,14,0,16,2.748,1.0,none,0.9989451530612244,0.00037591836734693877,0.01838122448979592,155.3164086016,0.10493679883247257,168.296,703854.09536,-7.28349852573287,22,100000,194.38894409991468,4.931972789115622e-06,0.9492666666666667,0,1.0,1.0,0.0,0.0
196,14,14,0,17,2.552,1.0,none,0.9996646938775511,8.214285714285714e-05,0.005693469387755102,42.049122553599986,0.032941208376610326,43.2944,87047.30624,-14.479988392057582,13,100000,6.571186958557637,1.6794217687074844e-06,0.9815333333333334,0,1.0,1.0,0.0,0.0
196,14,14,0,18,2.369,1.0,none,0.9998984693877551,2.2040816326530613e-05,0.0017126530612244896,11.686358937600007,0.010624121491503463,11.79904,17142.29248,-40.04443664366116,8,100000,4.019046656685507,4.6768707482993215e-07,0.9937333333333334,0,1.0,1.0,0.0,0.0
196,14,14,0,19,2.2,1.0,none,0.99997,4.081632653061225e-06,0.000496326530612245,3.374856601600001,0.0035575735807050098,3.38432,4888.00256,-141.2549309066551,5,100000,4.355291919308001,2.551020408163265e-07,,0,1.0,1.0,0.0,0.0
196,14,14,1,0,9.0,1.0,none,0.335376887755102,0.0055478061224489795,10.656161020408163,8569.5539108464,0.5397804176648022,4370851.0936,19253821893948.074,0.66405848763268,177,100000,1.116277290643037,0.3479690051020402,0.5844,0,1.0,1.0,0.0,0.0
196,14,14,1,1,8.357,1.0,none,0.3592401530612245,0.006900816326530612,10.279760816326531,8675.7273510656,0.6337953075267984,4068228.2288,16691454517646.72,0.6638274018197359,180,100000,1.2407525448433614,0.3088362032312917,0.5406,0,1.0,1.0,0.0,0.0
196,14,14,1,2,7.76,1.0,none,0.38535336734693876,0.00863841836734694,9.868899795918368,8758.4104049904,0.7420715434092359,3750291.76752,14196005381824.92,0.6635544507609434,185,100000,1.464454011249378,0.2698441539115661,0.5078,0,1.0,1.0,0.0,0.0
196,14,14,1,3,7.205,1.0,none,0.413440612244898,0.010858673469387754,9.428384897959184,8780.804423366399,0.8629989403841578,3423749.68,11842277914346.016,0.6632481542250331,184,100000,1.7548180496864128,0.23147093962584966,0.4749333333333333,0,1.0,1.0,0.0,0.0
196,14,14,1,4,6.69,1.0,none,0.444222193877551,0.013754336734693878,8.94746224489796,8656.54547324,0.9868162849948305,3084129.35472,9618603207610.53,0.6629257439419171,178,100000,2.155290933682893,0.19428337585033972,0.45826666666666666,0,1.0,1.0,0.0,0.0
196,14,14,1,5,6.212,1.0,none,0.4761676020408163,0.017362244897959185,8.450767346938775,8366.444579840001,1.1061702474645991,2751863.09216,7664855592163.189,0.662612432367937,181,100000,2.705614075312133,0.16013469387755158,0.42533333333333334,0,1.0,1.0,0.0,0.0
196,14,14,1,6,5.768,1.0,none,0.5102649489795918,0.021898673469387755,7.923355510204082,8285.324461817598,1.2705827232720568,2420024.99904,5936714146484.951,0.6621023442323828,179,100000,3.51016757563122,0.12888499149659874,0.4043333333333333,0,1.0,1.0,0.0,0.0
196,14,14,1,7,5.356,1.0,none,0.5460205102040816,0.027609234693877552,7.374108775510203,7925.692006897602,1.4096132831851105,2096890.97264,4463385461632.632,0.6616303207120482,181,100000,4.446729897369654,0.10122121598639483,0.3691333333333333,0,1.0,1.0,0.0,0.0
196,14,14,1,8,4.973,1.0,none,0.5837343367346939,0.03495280612244898,6.800061836734694,7594.865101105598,1.5668487467690373,1783983.01232,3236775651289.0957,0.6609920252254027,169,100000,6.288377557004692,0.07716262755102091,0.35073333333333334,0,1.0,1.0,0.0,0.0
196,14,14,1,9,4.618,1.0,none,0.6219903571428571,0.04377127551020408,6.223239387755102,7118.351935793601,1.703003448825754,1494920.4168,2277425415798.0903,0.6603068715676725,164,100000,8.19224757441906,0.057263371598639305,0.33086666666666664,0,1.0,1.0,0.0,0.0
196,14,14,1,10,4.288,1.0,none,0.6608017346938776,0.05464362244897959,5.645746734693878,6527.0475563504,1.8111363716887414,1231016.15664,1547615575689.623,0.6595805769117256,162,100000,11.373227417486026,0.04131683673469425,0.323,0,1.0,1.0,0.0,0.0
196,14,14,1,11,3.981,1.0,none,0.6994983673469387,0.06739428571428571,5.077603265306123,5990.9154791424,1.9286470886009563,996434.33728,1016773111885.9572,0.6586456604478664,150,100000,14.875431487528443,0.028935076530611753,0.32,0,1.0,1.0,0.0,0.0
196,14,14,1,12,3.697,1.0,none,0.7373723979591836,0.08160484693877551,4.528461020408163,5501.4582197104,2.0536330575205985,793296.80336,646861349458.2502,0.6573754018602509,146,100000,22.569557885219623,0.02010820578231235,0.30493333333333333,0,1.0,1.0,0.0,0.0
