N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
192,48,4,0,1.15,1.5,3196048236,8650,2240,1.0,0.5999999999999996,0.5999999999999996,0.539583333333333,3600,4800,0.75,0.0,2530,1,1.0,52,0,140,52,0,0,0,0,2820,1,1.0,96,0,96,96,0,0,0,0,3495,1,1.0,144,0,48,144,0,0,0,0
192,48,4,1,1.15,1.5,2620725913,18215,3995,1.0,0.5999999999999996,0.5999999999999996,0.4733506944444441,11400,12600,0.75,0.0,4375,4,0.85,40,0,148,40,4,0,0,0,4645,1,1.0,96,0,96,96,0,0,0,0,5035,1,1.0,144,0,48,144,0,0,0,0
192,48,4,2,1.15,1.5,3222086289,14670,1070,1.0,0.5999999999999996,0.5999999999999996,0.534270833333333,9600,11400,0.75,0.0,1440,1,1.0,48,0,144,48,0,0,0,0,1995,1,1.0,96,0,96,96,0,0,0,0,2410,1,1.0,144,0,48,144,0,0,0,0
192,48,4,3,1.15,1.5,1095671226,18180,1950,1.0,0.5999999999999996,0.5999999999999996,0.5392881944444441,12600,14400,0.75,0.0,2175,1,1.0,48,0,144,48,0,0,0,0,2975,1,1.0,96,0,96,96,0,0,0,0,3270,1,1.0,144,0,48,144,0,0,0,0
192,48,4,4,1.15,1.5,3448933940,35985,1895,1.0,0.5999999999999996,0.5999999999999996,0.5378124999999997,22800,24600,0.75,0.0,10005,1,1.0,48,0,144,48,0,0,0,0,10555,1,1.0,96,0,96,96,0,0,0,0,10880,1,1.0,144,0,48,144,0,0,0,0
192,48,4,5,1.15,1.5,1106185843,21970,3820,1.0,0.5999999999999996,0.5999999999999996,0.533333333333333,600,1800,0.75,0.0,14675,1,1.0,48,0,144,48,0,0,0,0,15295,1,1.0,96,0,96,96,0,0,0,0,15715,1,1.0,144,0,48,144,0,0,0,0
192,48,4,6,1.15,1.5,2099272847,32195,2560,1.0,0.5999999999999996,0.5999999999999996,0.5389930555555552,3000,4800,0.75,0.0,5555,2,0.5,48,0,144,48,0,0,0,0,5905,2,0.5833333333333334,96,0,96,96,0,0,0,0,6180,2,0.5833333333333334,144,0,48,144,0,0,0,0
192,48,4,7,1.15,1.5,1457664495,19830,3060,1.0,0.5999999999999996,0.5999999999999996,0.5319097222222219,6000,7800,0.75,0.0,3335,2,0.5833333333333334,48,0,144,48,0,0,0,0,3695,2,0.5833333333333334,96,0,96,96,0,0,0,0,4090,1,1.0,144,0,48,144,0,0,0,0
192,48,4,8,1.15,1.5,1016006535,115880,10065,1.0,0.3935069444444441,0.5999999999999996,0.267925347222222,13200,100200,0.75,0.0,12925,6,0.5263157894736842,38,0,149,38,5,0,0,0,13505,3,0.7380952380952381,84,0,102,84,6,0,0,0,14265,3,0.8333333333333334,132,0,54,132,6,0,0,0
192,48,4,9,1.15,1.5,3468703491,5010,1690,1.0,0.5999999999999996,0.5999999999999996,0.5912152777777774,0,1800,0.75,0.0,2040,1,1.0,48,0,144,48,0,0,0,0,2590,1,1.0,96,0,96,96,0,0,0,0,2825,1,1.0,144,0,48,144,0,0,0,0
192,48,4,10,1.15,1.5,1768653253,7170,1985,1.0,0.5999999999999996,0.5999999999999996,0.5372222222222218,1800,3000,0.75,0.0,2170,1,1.0,48,0,144,48,0,0,0,0,3090,1,1.0,96,0,96,96,0,0,0,0,3660,1,1.0,144,0,48,144,0,0,0,0
192,48,4,11,1.15,1.5,3753704193,30455,3070,1.0,0.5999999999999996,0.5999999999999996,0.5326909722222218,19200,20400,0.75,0.0,8820,1,1.0,48,0,144,48,0,0,0,0,9080,1,1.0,96,0,96,96,0,0,0,0,9405,1,1.0,144,0,48,144,0,0,0,0
192,48,4,12,1.15,1.5,289186068,21130,275,1.0,0.5999999999999996,0.5999999999999996,0.4711979166666663,11400,12600,0.75,0.0,5575,2,0.8461538461538461,52,0,140,52,0,0,0,0,6050,2,0.6666666666666666,96,0,96,96,0,0,0,0,6350,2,0.5833333333333334,144,0,48,144,0,0,0,0
192,48,4,13,1.15,1.5,3035795993,11790,1245,1.0,0.5999999999999996,0.5999999999999996,0.5384027777777775,5400,6600,0.75,0.0,1685,1,1.0,48,0,144,48,0,0,0,0,2230,1,1.0,96,0,96,96,0,0,0,0,2700,1,1.0,144,0,48,144,0,0,0,0
192,48,4,14,1.15,1.5,2029628913,51105,1905,1.0,0.5999999999999996,0.5999999999999996,0.5392881944444441,32400,33600,0.75,0.0,12140,2,0.6923076923076923,52,0,140,52,0,0,0,0,12330,1,1.0,96,0,96,96,0,0,0,0,12630,1,1.0,148,0,44,148,0,0,0,0
192,48,4,15,1.15,1.5,2265822806,25660,4155,1.0,0.5999999999999996,0.5999999999999996,0.5257638888888886,8400,9600,0.75,0.0,15070,1,1.0,48,0,144,48,0,0,0,0,15325,1,1.0,96,0,96,96,0,0,0,0,15615,1,1.0,144,0,48,144,0,0,0,0
192,48,4,16,1.15,1.5,2082429289,13530,3340,1.0,0.5999999999999996,0.5999999999999996,0.5392881944444441,2400,4200,0.75,0.0,8100,1,1.0,48,0,144,48,0,0,0,0,8540,1,1.0,96,0,96,96,0,0,0,0,8940,1,1.0,144,0,48,144,0,0,0,0
192,48,4,17,1.15,1.5,2981423681,28750,500,1.0,0.5999999999999996,0.5999999999999996,0.5345659722222218,8400,10200,0.75,0.0,2340,1,1.0,48,0,144,48,0,0,0,0,2680,1,1.0,96,0,96,96,0,0,0,0,3205,1,1.0,144,0,48,144,0,0,0,0
192,48,4,18,1.15,1.5,737386206,10390,385,1.0,0.5999999999999996,0.5999999999999996,0.539583333333333,1800,3600,0.75,0.0,800,1,1.0,48,0,144,48,0,0,0,0,1185,1,1.0,96,0,96,96,0,0,0,0,1600,1,1.0,144,0,48,144,0,0,0,0
192,48,4,19,1.15,1.5,955593736,4865,2310,1.0,0.5999999999999996,0.5999999999999996,0.5999999999999996,0,1200,0.75,0.0,2530,1,1.0,48,0,144,48,0,0,0,0,2760,1,1.0,96,0,96,96,0,0,0,0,3285,1,1.0,144,0,48,144,0,0,0,0
192,48,4,20,1.15,1.5,3736160777,29155,8195,1.0,0.5999999999999996,0.5999999999999996,0.5381076388888886,10200,11400,0.75,0.0,9485,1,1.0,48,0,144,48,0,0,0,0,10060,1,1.0,96,0,96,96,0,0,0,0,10690,1,1.0,144,0,48,144,0,0,0,0
192,48,4,21,1.15,1.5,1077956500,3365,205,1.0,0.5999999999999996,0.5999999999999996,0.5835069444444441,0,1800,0.75,0.125,465,1,1.0,48,0,144,48,0,0,0,0,1000,1,1.0,96,0,96,96,0,0,0,0,1160,2,0.8055555555555556,144,0,48,144,0,0,0,0
192,48,4,22,1.15,1.5,656058643,18975,310,1.0,0.5999999999999996,0.5999999999999996,0.5304340277777775,1200,3000,0.75,0.0,9860,1,1.0,48,0,144,48,0,0,0,0,10305,2,0.8333333333333334,96,0,96,96,0,0,0,0,10445,2,0.7222222222222222,144,0,48,144,0,0,0,0
192,48,4,23,1.15,1.5,4092693472,4735,1255,1.0,0.5999999999999996,0.5999999999999996,0.5944097222222219,0,1800,0.75,0.0,1550,1,1.0,48,0,144,48,0,0,0,0,1850,1,1.0,96,0,96,96,0,0,0,0,2200,1,1.0,144,0,48,144,0,0,0,0
192,48,4,24,1.15,1.5,198255565,49465,4255,1.0,0.5999999999999996,0.5999999999999996,0.5372222222222218,34200,35400,0.75,0.0,11795,2,0.8461538461538461,52,0,140,52,0,0,0,0,12145,1,1.0,96,0,96,96,0,0,0,0,12785,1,1.0,144,0,48,144,0,0,0,0
192,48,4,25,1.15,1.5,1523251870,5715,785,1.0,0.5999999999999996,0.5999999999999996,0.5343229166666663,2400,3600,0.75,0.0,1045,1,1.0,48,0,144,48,0,0,0,0,1410,1,1.0,96,0,96,96,0,0,0,0,1730,1,1.0,144,0,48,144,0,0,0,0
192,48,4,26,1.15,1.5,332365518,9950,4635,1.0,0.5999999999999996,0.5999999999999996,0.5337499999999996,1800,3000,0.75,0.0,4900,1,1.0,48,0,144,48,0,0,0,0,5440,1,1.0,96,0,96,96,0,0,0,0,5815,1,1.0,144,0,48,144,0,0,0,0
192,48,4,27,1.15,1.5,2351577599,4055,235,1.0,0.5999999999999996,0.5999999999999996,0.5936111111111108,0,1800,0.75,0.0,735,1,1.0,48,0,144,48,0,0,0,0,1020,1,1.0,96,0,96,96,0,0,0,0,1525,1,1.0,144,0,48,144,0,0,0,0
192,48,4,28,1.15,1.5,3265423838,6965,300,1.0,0.5999999999999996,0.5999999999999996,0.539583333333333,3000,4200,0.75,0.0,610,2,0.8333333333333334,48,0,144,48,0,0,0,0,1220,1,1.0,96,0,96,96,0,0,0,0,1980,1,1.0,144,0,48,144,0,0,0,0
192,48,4,29,1.15,1.5,2121129536,5980,830,1.0,0.5999999999999996,0.5999999999999996,0.5956944444444441,0,1800,0.75,0.0,2760,1,1.0,48,0,144,48,0,0,0,0,3050,2,0.625,96,0,96,96,0,0,0,0,3280,1,1.0,144,0,48,144,0,0,0,0
192,48,4,30,1.15,1.5,3458937322,11870,575,1.0,0.5999999999999996,0.5999999999999996,0.528958333333333,5400,6600,0.75,0.0,3555,1,1.0,48,0,144,48,0,0,0,0,4245,1,1.0,96,0,96,96,0,0,0,0,4650,1,1.0,144,0,48,144,0,0,0,0
