N,replica,sweep,phi,surplus,pieces,largest_frac,baby_frac,cube_frac,lx,ly,lam,cap,g,energy
64,0,2250,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,2300,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,2350,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,2400,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,2450,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,2500,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,2550,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,2600,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,2650,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,2700,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,2750,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,2800,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,2850,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,2900,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,2950,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,3000,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,3050,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,3100,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,3150,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,3200,1.0,0.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.0
64,0,3250,0.96875,0.046875,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.546875
64,0,3300,0.96875,0.03125,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.53125
64,0,3350,0.984375,0.140625,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.390625
64,0,3400,0.984375,0.140625,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.390625
64,0,3450,1.0,0.1875,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.1875
64,0,3500,1.015625,0.234375,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-0.015625
64,0,3550,1.015625,0.359375,1,1.0,0.0,0.0,8,8,0.25,none,2.5,0.109375
64,0,3600,1.03125,0.40625,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-0.09375
64,0,3650,1.03125,0.375,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-0.125
64,0,3700,1.046875,0.421875,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-0.328125
64,0,3750,1.0625,0.5,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-0.5
64,0,3800,1.0625,0.484375,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-0.515625
64,0,3850,1.0625,0.5,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-0.5
64,0,3900,1.09375,0.609375,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-0.890625
64,0,3950,1.140625,0.78125,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-1.46875
64,0,4000,1.1875,0.875,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-2.125
64,0,4050,1.1875,0.875,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-2.125
64,0,4100,1.21875,0.9375,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-2.5625
64,0,4150,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,4200,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,4250,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,4300,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,4350,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,4400,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,4450,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,4500,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,4550,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,4600,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,4650,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,4700,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,4750,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,4800,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,4850,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,4900,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,4950,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5000,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5050,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5100,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5150,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5200,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5250,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5300,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5350,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5400,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5450,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5500,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5550,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5600,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5650,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5700,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5750,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5800,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5850,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5900,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,5950,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6000,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6050,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6100,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6150,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6200,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6250,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6300,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6350,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6400,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6450,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6500,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6550,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6600,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6650,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6700,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6750,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6800,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6850,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6900,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,6950,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7000,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7050,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7100,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7150,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7200,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7250,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7300,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7350,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7400,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7450,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7500,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7550,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7600,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7650,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7700,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7750,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7800,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7850,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7900,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,7950,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8000,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8050,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8100,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8150,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8200,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8250,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8300,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8350,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8400,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8450,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8500,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8550,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8600,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8650,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8700,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8750,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8800,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8850,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8900,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,8950,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9000,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9050,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9100,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9150,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9200,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9250,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9300,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9350,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9400,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9450,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9500,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9550,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9600,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9650,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9700,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9750,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9800,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9850,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9900,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,9950,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10000,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10050,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10100,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10150,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10200,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10250,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10300,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10350,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10400,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10450,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10500,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10550,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10600,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10650,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10700,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10750,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10800,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10850,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10900,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,10950,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11000,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11050,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11100,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11150,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11200,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11250,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11300,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11350,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11400,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11450,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11500,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11550,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11600,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11650,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11700,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11750,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11800,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11850,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11900,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,11950,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12000,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12050,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12100,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12150,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12200,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12250,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12300,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12350,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12400,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12450,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12500,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12550,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12600,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12650,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12700,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12750,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12800,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12850,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12900,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,12950,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13000,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13050,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13100,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13150,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13200,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13250,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13300,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13350,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13400,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13450,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13500,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13550,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13600,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13650,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13700,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13750,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13800,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13850,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13900,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,13950,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,14000,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,14050,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,14100,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,14150,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,14200,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,14250,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,14300,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,14350,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,14400,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,14450,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
64,0,14500,1.25,1.0,1,1.0,0.0,0.0,8,8,0.25,none,2.5,-3.0
