N,replica,protocol,leg,k,g,lam,phi,chi,tau_int,acceptance,swap_rate,round_trips,snapshots,snap_no_fluct,snap_no_xi,diam_mean,xi_over_diam,xi_over_diam_err,xi_pooled_over_diam
196,1,sequential,cool,0,12.0,1.0,0.26163520408163266,0.1573011211734694,0.6797205009389317,0.48960867346938775,,,100,0,0,7.87,0.312397895341533,0.04688147050160855,0.2627325995748002
196,1,sequential,cool,1,11.377,1.0,0.27381428571428573,0.16242811346938774,0.8078008174796907,0.4643316326530612,,,100,0,0,7.89,0.312682585802265,0.07815348741237527,0.28344845282646913
196,1,sequential,cool,2,10.786,1.0,0.2861127551020408,0.16493163464285715,0.8377712060590291,0.4397125000000001,,,100,0,0,7.85,0.4238885137232786,0.07245796743109158,0.2944090605419668
196,1,sequential,cool,3,10.226,1.0,0.2994474489795918,0.17029005668367345,0.9740991322566656,0.41341071428571424,,,100,0,0,7.97,0.3896751073798748,0.09004520775286272,0.30676439592544624
196,1,sequential,cool,4,9.695,1.0,0.3147234693877551,0.170395297755102,0.9930202054660643,0.38509744897959186,,,100,0,0,7.93,0.32854868345224675,0.058783423421050196,0.2860007019376662
196,1,sequential,cool,5,9.192,1.0,0.32923214285714286,0.1763006619897959,1.237674833482338,0.35808316326530615,,,100,0,0,7.97,0.27183045672778267,0.03213271912949893,0.22387185332432188
196,1,sequential,cool,6,8.715,1.0,0.34598724489795923,0.17350876403061224,1.2091902498982952,0.33074362244897976,,,100,0,0,7.98,0.2777069987795875,0.038714490660203944,0.23972769734760888
196,1,sequential,cool,7,8.262,1.0,0.3625341836734694,0.18314533219387755,1.4665785188230223,0.3031573979591838,,,100,0,0,8.01,0.29502660132353464,0.030919198209436012,0.24575598202953183
196,1,sequential,cool,8,7.833,1.0,0.382434693877551,0.17755596,1.6243699607450677,0.2738852040816326,,,100,0,0,8.02,0.24613414661864538,0.013702045096676765,0.2330100562707498
196,1,sequential,cool,9,7.426,1.0,0.401754081632653,0.18131613040816327,1.8055702594924974,0.24698826530612236,,,100,0,0,8.03,0.26032950212814854,0.022258163804657463,0.23206420732235802
196,1,sequential,cool,10,7.041,1.0,0.4224607142857143,0.1775419117857143,2.1383765807677966,0.22027321428571425,,,100,0,0,8.03,0.236226863834496,0.01198468737939665,0.22999417498938934
196,1,sequential,cool,11,6.675,1.0,0.4460433673469387,0.17996377423469387,2.629943561869974,0.19233443877551026,,,100,0,0,8.11,0.23927018510579928,0.011880459071778104,0.2218587132426818
196,1,sequential,cool,12,6.329,1.0,0.46781326530612244,0.1896416634693878,3.286258128506453,0.16867602040816326,,,100,0,0,8.12,0.2570108352442531,0.03273059993305551,0.20160744670225272
196,1,sequential,cool,13,6.0,1.0,0.4918530612244898,0.17566341714285713,3.439334351578167,0.1449400510204082,,,100,0,0,8.23,0.22446771996287251,0.0201346822189009,0.19805474990656913
196,1,sequential,cool,14,5.688,1.0,0.5160841836734694,0.18055226403061225,4.853500430809516,0.12427831632653064,,,100,0,0,8.36,0.2832491039897587,0.04760657034617818,0.1865550927742741
196,1,sequential,cool,15,5.393,1.0,0.5426780612244898,0.17678748974489797,5.684422081277583,0.10384821428571424,,,100,0,0,8.48,0.3776659023274314,0.0799659007686486,0.17287775819225712
196,1,sequential,cool,16,5.113,1.0,0.5685862244897959,0.17670275301020408,7.733037061812138,0.0864530612244898,,,100,0,0,8.57,0.3524168551994357,0.06586693430773458,0.2743692024166505
196,1,sequential,cool,17,4.848,1.0,0.5953158163265306,0.1707250632142857,9.926667122559365,0.07067168367346938,,,100,0,0,8.76,0.26481617809558855,0.01543645331982578,0.2581305942329178
196,1,sequential,cool,18,4.596,1.0,0.624334693877551,0.16415303999999997,11.970327110176452,0.05635586734693877,,,100,0,0,8.98,0.3291531482120233,0.0367817007295352,0.2650955367734511
196,1,sequential,cool,19,4.357,1.0,0.6540785714285714,0.14524816142857144,15.457692583431864,0.04422346938775509,,,100,0,0,9.08,0.3443553113766599,0.1083865664039388,0.2383209654956247
196,1,sequential,cool,20,4.131,1.0,0.6808020408163264,0.15037069469387757,23.450977547078757,0.0355719387755102,,,100,0,0,9.16,0.26773571831993825,0.01938293467958023,0.2465059401324416
196,1,sequential,cool,21,3.917,1.0,0.7063591836734694,0.1321159542857143,20.166243376289174,0.0281859693877551,,,100,0,0,9.29,0.2435280462214924,0.01255064169925423,0.20790324641699684
196,1,sequential,cool,22,3.713,1.0,0.7362602040816326,0.13653138265306122,26.93092170394345,0.02126301020408164,,,100,0,0,9.67,0.23632410161169548,0.011311312455649548,0.27442140610909926
196,1,sequential,cool,23,3.52,1.0,0.7656673469387755,0.1414315681632653,33.16849677682108,0.01635357142857143,,,100,0,0,9.96,0.30455741021158556,0.0445756575843781,0.25926399156583135
196,1,sequential,cool,24,3.338,1.0,0.7943107142857143,0.1193500611734694,78.96987734085792,0.011944897959183673,,,100,0,0,10.09,0.4095241151999039,0.1192188507990539,0.22974672586991085
196,1,sequential,cool,25,3.164,1.0,0.8213326530612245,0.11299411510204084,82.58251573502505,0.009434438775510205,,,100,0,0,10.46,0.266250427829375,0.022987011066910278,0.2136745740428308
196,1,sequential,cool,26,3.0,1.0,0.8424341836734693,0.10965912035714287,81.25223083156156,0.007298724489795917,,,100,0,0,10.61,0.2582772260789985,0.01864567461275899,0.2908122564718172
196,1,sequential,cool,27,2.844,1.0,0.8715469387755103,0.12098337632653061,119.9499776436919,0.005677806122448982,,,100,0,0,11.07,0.2473002461287894,0.015709752050919075,0.24430638546922206
196,1,sequential,cool,28,2.697,1.0,0.8972897959183673,0.0822805436734694,318.5180865605085,0.003994387755102041,,,100,0,0,11.67,0.22770497317837626,0.010657858928185803,0.27193547299803517
196,1,sequential,cool,29,2.557,1.0,0.9383683673469387,0.12691751,385.75613207148007,0.003306377551020407,,,100,0,0,12.88,0.20346020026662284,0.010325990819375663,0.1799495109121708
196,1,sequential,cool,30,2.424,1.0,0.9276969387755102,0.12657766346938776,311.88000472249155,0.0027377551020408165,,,100,0,0,12.4,0.31970839342909446,0.07600113418735194,0.1691854498862688
196,1,sequential,cool,31,2.298,1.0,0.9506959183673469,0.10684507673469389,885.3427851058134,0.00221734693877551,,,100,0,0,13.17,0.5132892699208033,0.21176528243998782,0.2258823693481262
196,1,sequential,cool,32,2.179,1.0,0.9596545918367346,0.06053051382653061,369.82012038536607,0.0016665816326530615,,,100,0,0,13.56,0.3971006674018567,0.15405927738757644,0.23068501167839855
196,1,sequential,cool,33,2.066,1.0,0.9848790816326531,0.03701725668367347,496.908687209085,0.001314795918367347,,,100,0,0,14.85,0.18911097200056448,0.026016829110283246,0.13565380318311784
196,1,sequential,cool,34,1.958,1.0,0.9929102040816327,0.037369448163265304,282.97781853573196,0.001424489795918367,,,100,0,0,15.49,0.23716976709899773,0.025928615467755805,0.16957508825400233
196,1,sequential,cool,35,1.857,1.0,1.0155030612244897,0.06289647979591838,509.77239840151765,0.000960969387755102,,,100,0,0,16.0,0.21524074461315096,0.030533773151512632,0.14976364933090647
196,1,sequential,cool,36,1.76,1.0,1.0167035714285715,0.06070448362244897,805.2113005169534,0.0007489795918367348,,,100,0,0,15.03,0.1238148928963137,0.005434465129382094,0.09042771881766883
196,1,sequential,cool,37,1.669,1.0,1.0417704081632653,0.018702198979591834,374.79807447302494,0.0003686224489795918,,,100,0,0,16.33,0.19456323169927114,0.060741173445934146,0.10282074958877084
196,1,sequential,cool,38,1.582,1.0,1.0416841836734694,0.009926357091836736,173.73747227829412,0.00026964285714285713,,,100,0,0,18.67,0.09880499489801359,0.00543713646201255,0.08588364476304026
196,1,sequential,cool,39,1.5,1.0,1.036,0.015486040816326528,684.1510527088044,0.0002757653061224489,,,100,0,0,15.37,0.12466972765196599,0.004187381883435718,0.10433740910087524
196,1,sequential,heat,0,1.5,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,1,sequential,heat,1,1.582,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,1,sequential,heat,2,1.669,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,1,sequential,heat,3,1.76,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,1,sequential,heat,4,1.857,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,1,sequential,heat,5,1.958,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,1,sequential,heat,6,2.066,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,1,sequential,heat,7,2.179,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,1,sequential,heat,8,2.298,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,1,sequential,heat,9,2.424,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,1,sequential,heat,10,2.557,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,1,sequential,heat,11,2.697,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,1,sequential,heat,12,2.844,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,1,sequential,heat,13,3.0,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,1,sequential,heat,14,3.164,1.0,0.9981836734693877,0.003250326530612245,565.9155284059259,9.948979591836733e-06,,,100,73,10,14.0,0.12858440329478124,0.0030788299088617944,0.11734977354494913
196,1,sequential,heat,15,3.338,1.0,0.8375244897959183,1.346759372244898,920.2563387119832,0.009161479591836734,,,100,0,5,11.06,0.24830022825508033,0.024390771758672644,0.18358997036141445
196,1,sequential,heat,16,3.52,1.0,0.7664749999999999,0.13901537341836734,56.41363184805921,0.01596938775510204,,,100,0,0,9.93,0.3232532234872815,0.035243378472383374,0.2895585547748034
196,1,sequential,heat,17,3.713,1.0,0.7360107142857144,0.15371879790816326,47.19033717216052,0.021039540816326533,,,100,0,0,9.5,0.25375791490139893,0.03132632595922838,0.2869923809097794
196,1,sequential,heat,18,3.917,1.0,0.7058040816326531,0.1460685012244898,26.245010270676502,0.0280484693877551,,,100,0,0,9.34,0.25330251809795584,0.014523284599413416,0.22740450679900479
196,1,sequential,heat,19,4.131,1.0,0.6791163265306122,0.15592649877551018,20.646565562157743,0.035808928571428554,,,100,0,0,9.16,0.2775255126201992,0.027508954968068294,0.24838621346239165
196,1,sequential,heat,20,4.357,1.0,0.6546632653061224,0.16498777551020408,19.671643108947393,0.04456658163265304,,,100,0,0,9.09,0.26555987245105034,0.017458888916380203,0.25035637227079394
196,1,sequential,heat,21,4.596,1.0,0.6256091836734694,0.15060379408163266,11.373158197085571,0.05637959183673468,,,100,0,0,8.95,0.25098249035889636,0.013262484981830644,0.26483942807116045
