N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
64,16,4,0,1.15,1.5,857748620,2020,205,1.0,0.5999999999999996,0.5999999999999996,0.5133854166666664,600,1800,0.75,0.6875,205,1,1.0,48,0,16,48,0,0,0,0,205,1,1.0,48,0,16,48,0,0,0,0,205,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1,1.15,1.5,1080037235,4655,1945,1.0,0.5999999999999996,0.5999999999999996,0.5588541666666663,600,1800,0.75,0.0,2480,1,1.0,16,0,48,16,0,0,0,0,2525,1,1.0,32,0,32,32,0,0,0,0,2685,1,1.0,48,0,16,48,0,0,0,0
64,16,4,2,1.15,1.5,246566394,200200,3275,1.0625,0.44999999999999973,0.5999999999999996,0.44999999999999973,0,100200,0.75,0.0,3320,4,0.25,8,0,52,8,4,0,0,0,3395,3,0.8333333333333334,24,0,36,24,4,0,0,0,3550,3,0.9,40,0,20,40,4,0,0,0
64,16,4,3,1.15,1.5,3593346231,10085,1300,1.0,0.5999999999999996,0.5999999999999996,0.4101041666666664,6000,7800,0.75,0.0,2100,1,1.0,16,0,48,16,0,0,0,0,2155,1,1.0,32,0,32,32,0,0,0,0,2205,1,1.0,48,0,16,48,0,0,0,0
64,16,4,4,1.15,1.5,2895021989,3395,2030,1.0,0.5999999999999996,0.5999999999999996,0.5999999999999996,0,1200,0.75,0.0,2050,1,1.0,16,0,48,16,0,0,0,0,2125,1,1.0,32,0,32,32,0,0,0,0,2165,1,1.0,48,0,16,48,0,0,0,0
64,16,4,5,1.15,1.5,3219796125,11680,3685,1.0,0.5999999999999996,0.5999999999999996,0.39062499999999967,6000,7800,0.75,0.0,3685,1,1.0,16,0,48,16,0,0,0,0,3800,1,1.0,32,0,32,32,0,0,0,0,3840,1,1.0,48,0,16,48,0,0,0,0
64,16,4,6,1.15,1.5,1705421331,10370,6045,1.0,0.5999999999999996,0.5999999999999996,0.404270833333333,3000,4200,0.75,0.0,6070,1,1.0,16,0,48,16,0,0,0,0,6125,1,1.0,36,0,28,36,0,0,0,0,6150,1,1.0,48,0,16,48,0,0,0,0
64,16,4,7,1.15,1.5,3866720687,13000,2475,1.0,0.5999999999999996,0.5999999999999996,0.3822395833333331,5400,6600,0.75,0.0,6265,1,1.0,16,0,48,16,0,0,0,0,6290,1,1.0,32,0,32,32,0,0,0,0,6370,1,1.0,56,0,8,56,0,0,0,0
64,16,4,8,1.15,1.5,3554690889,11330,1445,1.0,0.5999999999999996,0.5999999999999996,0.41697916666666635,7800,9600,0.75,0.0,1490,1,1.0,16,0,48,16,0,0,0,0,1540,1,1.0,36,0,28,36,0,0,0,0,1590,1,1.0,48,0,16,48,0,0,0,0
64,16,4,9,1.15,1.5,4231874742,200200,270,1.0625,0.44999999999999973,0.5999999999999996,0.44999999999999973,0,100200,0.75,0.0,275,4,0.25,8,0,52,8,4,0,0,0,460,3,0.8333333333333334,24,0,36,24,4,0,0,0,600,3,0.9,40,0,20,40,4,0,0,0
