N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,seeds,seed_sweeps,patches_max,patch_series,converted_series,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
2048,512,4,0,1.25,1.5,2802411622,16195,250,1.00732421875,-0.9439900716145833,1.0,-0.7666992187499999,1200,2400,0.75,20,300:1 900:1 3600:1 3700:1 4800:1 5200:1 5600:1 7400:1 7600:1 9000:1 9500:1 10100:1 10200:1 10900:1 11000:1 11600:1 12000:1 12100:1 12500:1 12700:1,32,0 0 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 5 5 4 5 6 6 4 4 4 4 4 4 4 4 4 4 4 5 5 6 6 5 7 7 8 9 9 9 9 9 9 9 11 11 10 10 8 7 9 8 9 9 11 12 12 13 13 11 11 12 15 14 14 13 11 14 17 15 21 19 17 16 17 16 11 12 14 16 12 17 20 20 21 21 17 22 25 26 29 32 26 30 26 29 30 29,0 0 12 24 24 24 28 28 36 28 32 36 36 36 36 36 36 44 52 48 48 48 48 40 40 40 40 44 44 44 44 48 48 48 48 56 64 80 84 84 88 92 100 104 112 128 136 140 140 144 140 160 152 160 160 168 168 184 188 188 196 196 204 216 224 230 234 242 240 248 256 260 260 296 292 305 320 326 330 330 332 360 364 372 400 412 424 436 456 482 492 513 525 529 542 548 542 559 563 576 562 573 591 588 647 652 650 662 683 694 696 708 703 710 711 708 741 731 773 817 816 829 828 846 875 905 917 917 920 896 907 900 896 916 962 967 973,8695,23,0.2358490566037736,424,0,1578,424,46,0,0,0,11220,51,0.19718309859154928,710,0,1180,710,156,2,0,0,12705,63,0.13671444321940462,907,0,823,907,313,5,0,0
2048,512,4,1,1.25,1.5,2158619627,25350,980,1.00732421875,-0.2169230143229166,1.0,-0.1338134765625001,1200,2400,0.75,20,1000:1 1600:1 1700:1 3700:1 3800:1 4700:1 5300:1 6400:1 6800:1 8000:1 9700:1 10500:1 11400:2 14400:1 16100:1 19400:1 21500:1 21600:2,19,0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 5 3 4 4 4 4 4 4 4 5 5 5 5 5 5 6 6 5 5 5 5 5 5 5 6 7 8 8 8 7 8 8 7 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 7 7 8 8 8 8 8 8 8 7 9 9 9 9 9 9 9 9 10 10 9 9 9 9 9 8 8 10 9 9 9 9 9 9 8 8 7 7 6 7 7 8 8 8 8 10 11 11 11 10 9 9 10 9 9 9 8 8 9 10 9 9 7 6 6 6 8 8 8 9 9 9 10 10 11 10 11 10 11 10 9 9 9 11 11 11 12 12 11 11 11 11 11 11 10 7 9 10 8 9 9 11 8 10 11 11 12 14 12 13 11 8 11 12 14 14 13 12 12 14 10 11 10 9 11 13 14 13 13 14 15 12 13 15 11 10 13 13 9 13 15 19 18,0 0 0 0 0 0 0 0 0 8 16 20 20 20 20 28 36 36 40 48 60 60 60 60 60 62 66 66 66 70 74 74 74 74 80 80 92 100 100 96 108 120 144 148 168 168 176 200 200 200 204 218 225 233 234 238 246 254 258 258 260 262 266 274 284 287 283 310 318 310 306 314 318 318 318 322 326 338 346 362 372 376 384 403 403 410 414 414 418 418 430 426 422 424 440 456 480 494 498 498 508 508 512 516 545 543 551 547 561 573 585 586 598 626 636 648 664 680 680 684 708 714 718 718 736 736 739 753 759 763 768 768 776 776 782 810 818 816 814 818 823 823 833 857 867 871 879 887 900 916 920 924 924 932 938 938 954 954 954 956 970 979 987 999 999 1011 1022 1025 1035 1042 1040 1052 1069 1069 1077 1081 1094 1091 1091 1106 1108 1116 1116 1115 1124 1127 1152 1147 1161 1164 1172 1174 1186 1196 1208 1209 1225 1233 1228 1209 1209 1228 1219 1205 1231 1246 1269 1246 1249 1244 1246 1262 1255 1255 1264 1269 1263 1289 1300 1344 1348 1359 1365 1391 1378 1392 1384 1369 1387,9535,22,0.21428571428571427,448,0,1566,448,34,0,0,0,15200,20,0.6688311688311688,924,0,1074,924,50,0,0,0,19935,30,0.4742436631234669,1223,0,669,1223,155,1,0,0
2048,512,4,2,1.25,1.5,3574206142,18055,860,1.00732421875,-1.21307373046875,1.0,-0.9975992838541667,1800,2400,0.75,16,900:1 1100:1 1800:1 2800:1 2900:1 3200:1 6100:1 6400:1 6700:1 6800:1 8100:1 9600:1 9800:1 12200:1 13900:1 14600:1,29,0 0 0 0 0 0 0 0 1 1 2 2 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 2 3 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 4 3 3 3 5 4 4 4 5 4 3 3 3 3 3 3 3 5 5 5 4 4 5 6 4 4 4 3 4 5 7 8 8 8 9 9 8 8 7 8 8 9 11 9 9 8 7 9 10 10 9 10 9 8 9 8 10 12 15 15 13 17 15 14 14 16 17 12 18 17 14 18 16 21 22 22 21 19 19 20 21 17 22 22 17 22 28 29 21 25 27 26 28,0 0 0 0 0 0 0 0 8 16 24 28 24 24 24 24 26 30 30 24 28 28 28 28 28 28 28 38 50 48 46 48 48 56 56 56 56 56 56 56 56 60 60 64 68 72 72 72 72 72 80 80 80 76 76 80 80 84 84 88 92 96 108 124 124 124 124 144 144 156 160 164 160 172 172 164 168 176 180 184 192 192 196 200 200 194 194 198 192 216 220 210 220 244 244 256 260 280 297 309 325 346 358 378 392 394 392 402 414 434 428 458 476 468 476 492 492 482 490 492 488 518 552 568 556 544 547 565 589 594 588 589 608 628 601 615 651 635 646 635 641 670 651 644 700 690 698 751 740 686 651 655 705 727 715 747,10400,34,0.2328042328042328,378,0,1604,378,64,2,0,0,12995,63,0.20202020202020202,594,2,1239,594,207,6,0,0,14660,80,0.166189111747851,698,0,932,698,412,6,0,0
2048,512,4,3,1.25,1.5,4084750991,20915,2265,1.0068359375,-0.6036783854166667,1.0,-0.47636718749999996,1200,2400,0.75,22,2300:1 3400:1 4200:1 5200:1 5700:1 6400:1 6800:1 7900:1 8100:1 8600:1 9200:1 9500:1 11200:1 11300:1 12000:1 12400:1 12600:1 13300:1 13600:1 14800:1 16400:1 16900:1,27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 7 7 8 8 8 8 7 8 8 8 8 8 7 8 8 8 9 9 9 9 8 8 8 9 9 9 9 9 9 9 10 10 10 11 12 12 11 10 11 11 11 12 12 12 12 12 12 14 12 12 11 10 12 11 15 14 15 15 15 15 13 15 14 14 12 12 14 14 12 16 16 17 18 16 17 20 19 17 17 18 17 16 22 20 21 22 23 21 21 21 24 23 22 23 26 27 24 21 21 23 26 24 27 25 26 26 27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 8 8 8 12 12 12 12 20 20 28 32 32 32 36 36 40 44 56 60 72 80 92 94 94 98 109 102 108 108 108 112 116 116 124 124 128 128 132 132 140 152 152 152 164 168 172 184 180 184 184 188 196 196 200 216 224 244 244 256 264 268 275 282 294 298 306 314 326 326 342 350 350 354 366 366 370 374 395 403 415 415 427 431 439 447 450 457 473 490 503 503 512 516 517 516 542 552 560 574 583 594 598 617 629 637 647 659 663 689 710 718 737 749 748 758 762 784 819 828 847 821 863 871 872 871 882 850 883 894 876 906 938 943 933 949 977 968 984 978 994 1012 1010 1000 976 1028 1034 1028 1039 1038 1062 1081 1064 1052 1046 1081 1082 1096 1095 1111 1144 1126,10955,27,0.17699115044247787,452,0,1565,452,29,2,0,0,14295,27,0.15625,832,1,1119,832,95,1,0,0,16660,61,0.1415752741774676,1003,0,779,1003,265,1,0,0
2048,512,4,4,1.25,1.5,1004749045,21395,835,1.0068359375,-0.9155232747395834,1.0,-0.7248331705729167,1200,2400,0.75,19,900:1 3400:1 5100:1 5400:1 5700:1 7600:1 8300:1 8400:1 8700:1 9900:1 11400:1 11800:1 12500:1 13200:1 13800:1 15100:1 15200:1 15500:1 17200:1,32,0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 2 2 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 7 7 6 6 6 6 6 6 7 7 7 7 8 8 8 8 8 8 8 7 8 8 8 9 9 10 9 10 10 11 10 11 10 10 10 9 8 8 10 10 9 11 11 11 10 10 10 9 10 11 11 12 11 11 10 11 11 11 14 14 16 14 12 12 13 13 15 14 15 14 14 13 16 15 18 18 18 20 21 20 17 19 18 20 20 22 22 21 22 22 26 24 27 24 25 24 21 21 24 24 27 26 32,0 0 0 0 0 0 0 0 20 20 20 20 24 28 32 32 32 32 32 36 40 40 40 40 40 40 52 56 60 60 60 60 68 76 76 84 84 84 84 84 84 88 96 96 104 104 112 108 108 108 116 108 108 128 128 128 136 136 140 144 144 144 148 148 164 164 164 172 176 180 188 204 208 208 212 216 220 228 228 228 228 234 234 250 246 250 256 268 264 272 272 276 288 303 309 314 317 324 329 333 335 349 349 341 348 352 354 362 374 378 386 400 404 412 421 427 425 431 447 447 463 483 491 494 498 514 509 511 515 519 519 531 529 549 561 573 587 600 592 603 623 619 615 628 639 642 651 665 678 679 683 689 687 674 702 712 715 748 764 748 773 778 798 800 824 813 812 819 837 856 851 885 844 851 849 859 868 866 886 892 856 887 894 884 945 969 957 957 998,11485,32,0.2446043165467626,417,0,1584,417,46,1,0,0,15495,44,0.24643874643874644,702,0,1187,702,155,4,0,0,17395,80,0.18801410105757932,851,2,855,851,333,7,0,0
2048,512,4,5,1.25,1.5,374802839,23360,1070,1.00732421875,-0.97381591796875,1.0,-0.8749430338541666,1200,2400,0.75,16,1100:1 2700:1 3700:1 5400:1 8800:1 9000:1 10700:1 11200:1 12700:1 13800:1 16200:1 16900:1 17700:1 18000:1 19200:1 20200:1,27,0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 4 3 3 3 3 3 3 3 3 4 4 4 4 3 3 3 5 4 4 4 4 5 5 5 5 5 5 5 5 5 5 4 4 4 4 4 5 5 6 7 8 7 7 7 7 8 8 9 9 9 9 9 7 7 6 6 7 7 9 9 8 8 8 9 9 9 9 10 12 12 10 13 11 13 11 11 10 10 12 12 11 8 10 9 10 13 11 11 12 13 12 14 15 18 18 19 19 17 17 16 21 19 20 17 20 15 19 19 25 21 23 23 22 21 25 27 27 27 24,0 0 0 0 0 0 0 0 0 0 8 8 8 8 12 12 12 12 12 16 16 16 16 16 12 12 24 20 20 20 20 20 20 20 20 20 28 28 32 32 40 44 44 44 44 44 48 56 56 56 60 60 60 80 88 96 96 96 100 100 100 100 104 108 104 112 116 116 120 124 124 128 132 132 132 132 132 136 140 144 156 156 160 164 172 176 176 184 188 196 204 196 196 204 204 208 220 227 216 236 236 236 252 256 252 268 280 280 292 300 306 318 318 322 318 318 314 314 322 322 330 342 342 342 342 342 354 370 376 368 372 376 380 380 384 392 380 404 408 412 424 410 423 435 449 442 449 459 469 477 479 493 499 509 509 501 521 529 537 547 556 568 568 576 576 580 592 608 630 622 611 626 638 630 637 645 669 662 674 677 690 684 679 697 719 731 755 762 774 820 806 804 791 815 813 835 834 807 827 839 865 870 875 905 887 884 866 895 850,14415,19,0.296127562642369,439,0,1573,439,35,1,0,0,17950,38,0.19939577039274925,662,0,1205,662,181,0,0,0,19740,62,0.1591187270501836,817,0,872,817,358,1,0,0
2048,512,4,6,1.25,1.5,3480917384,27685,600,1.00732421875,-0.4024658203125,1.0,-0.3150349934895833,600,2400,0.75,19,600:1 900:1 1800:1 7100:1 8900:1 9600:1 10700:1 10800:1 12100:1 12900:1 13100:1 13400:1 14400:1 15200:1 15300:2 15400:1 19500:1 24700:1,26,0 0 0 0 0 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 4 4 5 4 4 4 3 3 3 3 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 5 5 5 5 5 5 5 6 6 7 5 5 6 6 6 6 6 6 6 6 5 5 6 7 7 7 7 7 7 7 8 9 10 9 9 10 10 9 9 9 8 9 8 6 6 7 7 7 6 6 5 6 6 6 5 5 5 5 6 3 4 5 5 4 4 6 5 5 5 5 5 8 9 8 10 10 9 10 8 7 7 8 8 10 11 10 10 10 9 7 7 9 8 8 9 7 8 8 12 13 14 18 17 17 18 19 19 20 18 15 18 22 17 18 20 22 23 21 22 16 16 18 20 23 21 18 22 17 21 26 26,0 0 0 0 0 8 8 12 20 24 24 24 24 24 24 24 28 36 40 44 52 56 64 64 72 72 76 80 80 84 84 84 84 88 92 92 100 100 104 104 112 116 120 120 128 128 140 140 144 144 148 148 148 156 156 164 164 164 172 172 180 180 180 184 192 200 208 212 216 220 232 224 228 232 232 240 244 256 256 256 260 260 268 272 276 284 288 288 292 300 300 308 324 328 324 328 328 332 330 340 336 340 336 336 344 348 356 376 380 384 404 404 412 432 444 452 456 464 476 480 492 488 488 496 500 500 512 516 520 512 524 516 520 530 544 544 548 544 552 560 556 560 572 580 576 576 576 576 572 580 586 598 606 623 639 651 663 663 679 681 698 712 720 728 740 756 756 762 772 776 800 804 800 816 820 848 856 867 875 872 884 900 900 896 908 929 948 947 955 981 972 981 982 988 1004 1000 1002 1001 989 992 993 997 1007 995 1008 1001 987 1003 998 1007 1012 1021 1037 1056 1067 1056 1074 1085 1087 1075 1103 1100 1122 1113 1123 1100 1094 1100 1094 1109 1109 1135 1137 1137 1130 1135 1151 1171 1170 1162 1201 1174 1191 1204 1238 1257 1239 1256 1248 1232 1239 1240,12690,9,0.296875,512,0,1532,512,4,0,0,0,18655,20,0.4282655246252677,934,1,1068,934,44,1,0,0,22140,57,0.22971741112123975,1097,0,730,1097,217,3,1,0
2048,512,4,7,1.25,1.5,3180118868,30385,390,1.00634765625,-0.1837402343750001,1.0,-0.06526692708333326,1200,2400,0.75,23,400:1 3300:1 4300:1 5000:1 5800:1 6500:1 6700:1 9300:1 9400:1 9600:1 11100:1 11400:1 11600:1 11900:1 13000:1 13300:1 13500:1 13600:1 13900:1 15000:1 20200:1 20800:1 24200:1,23,0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 1 1 1 1 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 3 3 4 3 3 3 3 3 3 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 4 5 5 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 7 7 8 7 7 8 8 8 8 8 8 8 8 8 8 8 9 9 9 9 9 11 11 11 11 12 11 11 12 12 12 12 12 12 12 12 13 12 12 12 13 13 13 13 11 11 11 11 11 12 12 10 11 11 11 11 10 9 9 9 9 10 10 10 10 10 10 10 10 10 9 10 11 11 11 10 10 10 9 9 11 11 10 10 11 11 12 11 13 14 11 10 10 9 15 14 13 16 13 13 12 11 9 8 7 8 8 9 9 10 13 11 9 9 9 11 10 9 10 12 12 13 12 14 15 17 15 14 13 12 13 15 14 10 15 16 15 14 16 16 16 16 16 16 16 14 16 17 17 17 16 16 17 22 22 23 23 23 23 21 23 21 23 21 19 21,0 0 0 8 8 8 8 12 20 20 20 16 16 16 16 16 16 20 20 20 28 28 28 28 28 28 32 32 40 40 40 44 52 52 60 60 60 56 64 80 80 80 88 92 92 92 92 100 100 108 108 112 112 112 112 104 104 120 116 120 124 124 128 140 152 156 164 156 148 156 156 164 168 172 184 196 203 206 206 206 210 207 211 215 215 225 228 240 240 244 247 247 255 267 267 271 263 259 267 275 275 275 279 279 283 283 291 282 285 285 293 296 300 308 308 320 322 340 370 376 376 380 384 386 390 394 398 414 422 434 438 442 450 472 516 524 536 548 558 560 568 562 572 576 588 596 600 612 620 636 640 644 656 664 684 688 692 710 722 716 740 741 752 766 784 787 798 817 837 857 873 881 881 881 891 891 903 911 912 946 950 950 954 964 966 973 988 988 993 993 992 994 1010 1003 1003 1017 1013 1012 1027 1023 1035 1051 1049 1069 1096 1114 1122 1120 1132 1140 1146 1164 1160 1174 1190 1202 1206 1198 1198 1202 1195 1202 1207 1188 1215 1220 1225 1227 1229 1239 1235 1231 1215 1231 1223 1229 1214 1216 1215 1212 1228 1246 1245 1251 1254 1254 1255 1245 1240 1252 1238 1258 1263 1288 1286 1285 1288 1304 1316 1315 1309 1299 1309 1326 1360 1357 1353 1336 1338 1360 1345 1351 1375 1393 1405 1392 1392 1403 1391,13390,24,0.3813559322033898,472,0,1554,472,22,0,0,0,18000,23,0.266384778012685,946,0,1063,946,35,4,0,0,23700,37,0.2701812191103789,1214,0,676,1214,153,4,1,0
2048,512,4,8,1.25,1.5,3169262153,37875,1420,1.00732421875,0.5154866536458333,1.0,0.54998779296875,0,2400,0.75,21,1500:1 3100:1 4200:1 5900:1 8900:1 9200:1 9700:1 10000:1 10700:1 10800:1 11500:1 12000:1 14700:1 16400:1 18900:1 19300:1 24500:1 25100:1 29400:1 29900:1 31900:1,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 9 8 9 10 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 10 10 10 10 10 10 10 10 10 10 10 10 10 10 9 9 10 10 10 10 10 9 9 10 10 8 7 9 7 7 7 6 7 7 7 6 6 7 7 7 7 7 8 8 7 7 8 8 8 8 8 8 8 8 8 8 8 8 7 7 6 6 6 6 6 6 7 8 8 8 8 7 8 7 7 7 7 7 7 7 7 7 7 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 8 7 8 8 7 8 8 7 7 8 5 3 3 4 5 5 6 6 5 4 4 4 6 5 5 5 3 4 4 4 3 2 2 2 2 2 4 6 6 6 8 5 4 3 3 5 4 4 5 4 6 5 6 7 7 7 7 6 7 7 6 5 4 8 6 4 5 6 6 6 5 6 8 10 9 8 5 6 4 4 4 5 5 5 5 4 4 3 4 5 8 7 7 8 8 9 10 7 4 3 2 3 6 6 3 4 8 10 10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 12 16 16 20 24 32 32 32 32 40 40 32 32 32 44 52 52 52 52 60 60 60 60 60 64 72 76 80 96 100 104 104 108 108 120 124 124 128 128 128 132 136 148 152 160 160 168 176 184 188 188 196 204 208 208 208 208 212 212 216 228 228 228 236 240 240 244 252 260 260 272 272 280 280 284 288 296 304 304 308 332 324 332 348 352 360 360 376 384 392 404 408 408 412 412 424 424 436 448 468 488 496 496 504 504 504 504 520 524 536 540 540 544 548 568 580 592 600 624 632 640 640 668 676 680 688 700 712 720 724 748 756 764 780 792 796 804 804 816 820 820 828 836 836 852 860 866 878 886 894 914 912 928 948 960 984 1004 1020 1032 1048 1056 1064 1066 1070 1076 1084 1088 1098 1102 1114 1114 1114 1122 1134 1144 1152 1160 1164 1164 1172 1184 1192 1192 1204 1212 1220 1224 1224 1240 1240 1258 1262 1266 1274 1278 1282 1284 1280 1288 1296 1300 1310 1318 1330 1330 1342 1346 1342 1350 1350 1360 1360 1376 1388 1392 1400 1408 1416 1416 1416 1410 1427 1419 1423 1423 1423 1435 1443 1456 1460 1480 1482 1502 1506 1519 1522 1530 1526 1525 1537 1551 1554 1554 1548 1548 1555 1558 1566 1572 1582 1578 1571 1578 1572 1590 1606 1605 1602 1610 1619 1627 1620 1624 1628 1628 1616 1616 1608 1608 1596 1608 1612 1624 1620 1608 1624 1624 1632 1632 1632 1628 1632 1636 1640 1640 1643 1645 1657 1655 1649 1661 1669 1664 1673 1695 1691 1694 1704 1708 1710 1714 1716 1717 1709 1706 1712 1712 1712 1716 1716 1712 1712 1723 1735 1739 1731 1723 1721 1721 1705 1713 1710 1712 1718 1722 1718 1726 1746 1748 1759 1770 1759 1762 1769 1767 1755 1754 1748,11685,17,0.2540983606557377,488,0,1548,488,12,0,0,0,17315,10,0.16173570019723865,1014,0,1029,1014,5,0,0,0,24720,10,0.4636118598382749,1484,0,538,1484,26,0,0,0
2048,512,4,9,1.25,1.5,2592764114,49475,440,1.00732421875,0.723974609375,1.0,0.7119099934895834,0,2400,0.75,18,500:1 600:1 2800:1 3100:1 3800:1 7600:1 8000:1 8100:1 9100:1 9400:1 11000:1 14800:1 17400:1 19200:1 23700:1 31900:1 34200:1 42700:1,9,0 0 0 0 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 4 4 4 4 4 4 4 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 5 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 7 7 7 6 6 6 7 7 7 7 7 6 6 7 7 7 8 8 8 7 7 7 7 7 7 7 7 7 7 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 8 8 7 7 8 8 7 7 7 8 8 8 8 7 7 7 7 7 7 7 7 7 7 7 6 7 8 8 8 7 8 8 7 7 8 8 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 7 7 7 7 8 9 8 8 8 8 7 7 7 7 6 6 7 7 7 7 7 7 7 7 7 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 6 6 6 6 6 6 6 6 5 5 5 6 6 5 5 5 5 4 4 4 4 5 6 4 4 4 4 4 4 4 4 5 4 3 5 5 4 4 4 5 4 4 4 5 5 6 6 6 6 6 6 6 6 6 5 4 3 4 3 3 3 6 6 7 8 8 7 7 5 4 4 4 5 3 3 5 5 7 7 6 6 7 8 7 7 7 6 7 6 6 6 6 6 4 4 3 4 5 6 4 5 6 6 5 6 5 6 6 8 7 7 7 7 6 5 5 4 6 6 6 6 6 7 6 6 6 7 6 6 6 7 6 6 6 6 5 8 8 8 8 8 8 7 7 7 7 7 5 5 5,0 0 0 0 16 24 24 28 28 36 36 40 44 44 44 44 44 44 44 48 48 48 48 48 48 52 52 64 68 76 84 84 92 96 104 124 148 160 172 168 184 188 188 192 200 200 204 212 220 224 232 236 236 244 248 256 256 260 260 260 268 276 278 292 292 292 292 292 300 300 304 304 304 304 308 324 324 336 336 352 376 380 384 388 388 388 396 412 416 416 424 428 428 448 456 460 460 464 468 472 472 492 500 504 508 516 520 520 532 556 560 560 566 566 566 578 578 582 596 600 600 600 604 608 628 628 640 640 656 664 664 676 676 680 680 680 696 704 708 716 720 718 726 734 738 758 778 794 798 800 816 822 834 846 854 858 874 886 886 902 912 912 908 908 916 928 940 944 948 948 952 956 962 974 986 994 996 996 1004 1028 1028 1026 1042 1056 1068 1076 1080 1080 1092 1104 1112 1120 1136 1136 1136 1140 1140 1144 1156 1168 1180 1188 1188 1192 1204 1204 1204 1216 1228 1232 1236 1240 1252 1260 1264 1272 1280 1280 1288 1288 1296 1300 1304 1304 1304 1308 1320 1328 1328 1328 1328 1332 1336 1344 1348 1350 1358 1356 1362 1362 1362 1364 1366 1366 1370 1376 1376 1382 1378 1382 1382 1386 1390 1390 1394 1398 1398 1400 1412 1408 1408 1420 1424 1432 1444 1448 1456 1456 1460 1464 1464 1464 1464 1468 1468 1472 1472 1476 1480 1484 1484 1484 1496 1500 1500 1500 1500 1504 1512 1524 1528 1528 1532 1536 1536 1548 1548 1552 1552 1552 1552 1552 1552 1552 1556 1556 1560 1568 1568 1568 1574 1574 1578 1582 1580 1580 1580 1584 1596 1600 1604 1604 1604 1608 1612 1616 1628 1624 1628 1636 1640 1636 1644 1652 1650 1658 1662 1663 1663 1667 1669 1673 1673 1663 1663 1664 1664 1666 1666 1666 1666 1660 1663 1665 1672 1672 1671 1671 1668 1668 1673 1677 1681 1676 1673 1688 1686 1686 1694 1693 1682 1687 1685 1689 1692 1702 1706 1702 1710 1710 1708 1700 1700 1703 1709 1709 1710 1715 1724 1724 1724 1728 1728 1736 1736 1728 1732 1723 1727 1735 1735 1734 1725 1729 1733 1732 1736 1724 1730 1734 1737 1737 1742 1743 1744 1748 1752 1751 1752 1764 1762 1760 1760 1768 1763 1767 1775 1779 1771 1779 1775 1775 1779 1791 1791 1787 1791 1783 1783 1783 1783 1783 1779 1783 1789 1795 1802 1810 1810 1814 1810 1826 1826 1826 1832 1836 1836 1830 1830 1826 1823 1823 1828 1840 1844 1849 1853 1869 1873 1873,10315,8,0.47619047619047616,504,0,1540,504,4,0,0,0,17915,11,0.3110236220472441,1016,0,1024,1016,8,0,0,0,28900,8,0.6349206349206349,1512,0,524,1512,12,0,0,0
