N,lx,ly,replica,k,g,lam,cap,phi,surplus,e_mean,e_var,c_per_point,m2,m4,binder,levels_seen,sweeps,tau_int,acceptance,swap_rate,round_trips,pieces,largest_frac,baby_frac,cube_frac
64,8,8,2,18,5.6659,0.0,none,1.4875981770833333,1.95171484375,-7.801570833333333,787.9928797155557,0.3835345643046048,250089.01546666666,63210247042.93546,0.6631186263689965,19,60000,3.9338059954644145,0.0005685546875000364,0.94925,1,3.997,0.254078125,0.9332760416666667,0.9099791666666667
64,8,8,2,19,5.5391,0.0,none,1.4902794270833333,1.9618403645833333,-7.844470833333333,567.0709383822223,0.2887879084611813,252617.39093333334,64310630579.13174,0.6640806490652487,12,60000,4.141593243027514,0.0004421875000000189,0.95625,1,3.9989666666666666,0.2526333333333333,0.9449375,0.9283125
64,8,8,2,20,5.4178,0.0,none,1.4921833333333334,1.9691708333333333,-7.874933333333333,432.6741151288888,0.2303217769320871,254444.37333333332,65124576980.71893,0.6646965997367326,12,60000,4.258859125873568,0.00036865234375001003,0.9185,1,3.999416666666667,0.25184375,0.9539895833333333,0.9421041666666666
64,8,8,2,21,5.0839,0.0,none,1.495628125,1.9826075520833333,-7.93005,212.64519509333334,0.12855281795161116,257792.44373333332,66651244169.35253,0.6656921002204865,10,60000,4.157738857835598,0.00021035156249999445,0.947125,1,3.9999333333333333,0.25065208333333333,0.9716604166666667,0.9672125
64,8,8,2,22,4.7888,0.0,none,1.49752578125,1.9901252604166666,-7.9604125,104.51847104,0.07121306448466065,259660.5312,67521837554.0736,0.6661809509655027,8,60000,4.428543053618627,0.0001392578124999974,0.96675,1,4.0,0.25021354166666665,0.9826697916666667,0.981175
64,8,8,2,23,4.526,0.0,none,1.4985947916666666,1.99438203125,-7.977516666666666,52.53427086222222,0.040071318785916965,260725.13706666668,68028063243.74187,0.666419202073115,6,60000,4.760662076100163,0.00010302734374999857,,1,4.0,0.25005208333333334,0.9894729166666667,0.9891083333333334
64,8,8,3,0,14.0,0.0,none,0.4992216145833333,0.033145052083333335,8.012454166666666,3243.1364180622227,0.25854084965419505,266203.968,74296736720.4864,0.650522327376028,30,60000,0.7912848268110456,0.30832294921874975,0.620625,0,1.0,1.0,0.0,0.0
64,8,8,3,1,11.9687,0.0,none,0.53858515625,0.04410390625,7.3826375,3324.194141226667,0.3625871786265131,226569.86026666666,54321990226.19307,0.6472637084337833,32,60000,0.9861790584655712,0.253802539062501,0.622375,0,1.0,1.0,0.0,0.0
64,8,8,3,2,10.4521,0.0,none,0.5779981770833333,0.057943229166666665,6.7520291666666665,3391.8338013155553,0.48511809869584466,190128.05546666667,38689860702.481064,0.643233967746446,31,60000,1.3519445164504325,0.2061796875000017,0.62075,0,1.0,1.0,0.0,0.0
64,8,8,3,3,9.2767,0.0,none,0.6186776041666666,0.07642604166666667,6.101158333333333,3526.2989309155555,0.6402537446648511,155996.34773333333,26489059195.83573,0.6371589474949153,32,60000,1.8061622729109552,0.1647202148437503,0.60475,0,1.0,1.0,0.0,0.0
64,8,8,3,4,8.3389,0.0,none,0.6605348958333334,0.09917604166666667,5.431441666666666,3607.6619295288897,0.8106405566330664,124441.94986666666,17228908656.503468,0.6291460586427609,32,60000,2.1730828405199767,0.12857353515624947,0.856375,0,1.0,1.0,0.0,0.0
64,8,8,3,5,8.0671,0.0,none,0.6761059895833333,0.108996875,5.1823041666666665,3685.0584882488893,0.8847682514793365,113688.36693333334,14549818499.618134,0.624764201290019,32,60000,2.0242682464187642,0.11753212890624992,0.865375,0,1.0,1.0,0.0,0.0
64,8,8,3,6,7.8124,0.0,none,0.6907216145833334,0.11950807291666667,4.948454166666667,3792.939972195555,0.9710174907707343,104092.5056,12353614993.8176,0.6199559982256613,36,60000,2.2659192162071427,0.10788710937500011,0.868125,0,1.0,1.0,0.0,0.0
64,8,8,3,7,7.5733,0.0,none,0.704359375,0.129740625,4.73025,3858.558037333333,1.051174316940123,95507.64373333333,10536503275.246933,0.6149660804837773,35,60000,2.3939746954678096,0.09912949218749968,0.8585,0,1.0001666666666666,0.9999635416666667,3.6458333333333336e-05,0.0
64,8,8,3,8,7.3484,0.0,none,0.7201666666666666,0.14303723958333334,4.477333333333333,4216.434232888889,1.2200560411612484,86326.95466666667,8786769337.821867,0.6069795670286431,42,60000,2.79291482995275,0.0898553710937501,0.852375,0,1.0011666666666668,0.9997239583333334,0.0002760416666666667,0.00016666666666666666
64,8,8,3,9,7.1365,0.0,none,0.7376677083333333,0.15933072916666666,4.197316666666667,4593.627680995557,1.409305925541129,76754.77333333333,7119195415.074133,0.5971912718794379,49,60000,2.9988204386438553,0.08122255859375017,0.848375,0,1.0033166666666666,0.9992302083333333,0.000753125,0.0003375
