N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
64,16,4,3500,1.25,1.5,459778168,3570,535,1.0,1.0,1.0,1.0,0,1200,0.75,0.0,545,4,0.25,8,0,52,8,4,0,0,0,1870,1,1.0,32,0,32,32,0,0,0,0,1920,1,1.0,60,0,4,60,0,0,0,0
64,16,4,3501,1.25,1.5,250339880,4425,2125,1.0,1.0,1.0,0.9921875,0,1800,0.75,0.0,2465,1,1.0,16,0,48,16,0,0,0,0,2495,1,1.0,32,0,32,32,0,0,0,0,2585,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3502,1.25,1.5,1231805282,4105,935,1.0,1.0,1.0,0.76640625,1800,3000,0.75,0.0,935,4,0.25,8,0,52,8,4,0,0,0,1070,1,1.0,32,0,32,32,0,0,0,0,1080,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3503,1.25,1.5,699414592,6040,2850,1.0,1.0,1.0,0.778125,1200,2400,0.75,0.0,3500,1,1.0,16,0,48,16,0,0,0,0,3535,1,1.0,32,0,32,32,0,0,0,0,3590,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3504,1.25,1.5,680494612,4480,1025,1.0,1.0,1.0,0.97734375,0,1800,0.75,0.0,1030,1,1.0,16,0,48,16,0,0,0,0,1110,1,1.0,32,0,32,32,0,0,0,0,1180,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3505,1.25,1.5,2494578940,4685,295,1.0,1.0,1.0,0.9765625,0,1800,0.75,0.0,315,1,1.0,16,0,48,16,0,0,0,0,340,1,1.0,36,0,28,36,0,0,0,0,390,1,1.0,52,0,12,52,0,0,0,0
64,16,4,3506,1.25,1.5,1966145781,106775,365,1.0,0.59921875,1.0,0.44843750000000004,9000,100200,0.75,0.0,365,4,0.25,8,0,52,8,4,0,0,0,430,3,0.8333333333333334,24,0,36,24,4,0,0,0,535,3,0.9,40,0,20,40,4,0,0,0
64,16,4,3507,1.25,1.5,3168041550,3280,1370,1.0,1.0,1.0,0.9791666666666666,0,1800,0.75,0.0,1375,1,1.0,16,0,48,16,0,0,0,0,1420,1,1.0,32,0,32,32,0,0,0,0,1440,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3508,1.25,1.5,3467026237,2040,205,1.0,1.0,1.0,0.9005208333333333,600,1800,0.75,0.8125,205,1,1.0,52,0,12,52,0,0,0,0,205,1,1.0,52,0,12,52,0,0,0,0,205,1,1.0,52,0,12,52,0,0,0,0
64,16,4,3509,1.25,1.5,2127536579,2620,625,1.0,1.0,1.0,0.9947916666666666,0,1800,0.75,0.0,660,1,1.0,16,0,48,16,0,0,0,0,710,1,1.0,32,0,32,32,0,0,0,0,770,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3510,1.25,1.5,855078867,3890,255,1.0,1.0,1.0,0.78125,2400,3600,0.75,0.75,205,1,1.0,48,0,16,48,0,0,0,0,205,1,1.0,48,0,16,48,0,0,0,0,205,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3511,1.25,1.5,3719405350,2350,460,1.0,1.0,1.0,0.9447916666666667,600,1800,0.75,0.0,465,1,1.0,16,0,48,16,0,0,0,0,490,1,1.0,32,0,32,32,0,0,0,0,515,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3512,1.25,1.5,620082839,4770,515,1.0,1.0,1.0,0.77890625,1200,2400,0.75,0.0,2260,1,1.0,20,0,44,20,0,0,0,0,2300,1,1.0,32,0,32,32,0,0,0,0,2340,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3513,1.25,1.5,2350683474,6420,3845,1.0,1.0,1.0,0.7765625,1200,2400,0.75,0.0,3860,1,1.0,16,0,48,16,0,0,0,0,3910,1,1.0,32,0,32,32,0,0,0,0,3975,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3514,1.25,1.5,646664870,3685,1775,1.0,1.0,1.0,0.9895833333333334,0,1800,0.75,0.0,1780,1,1.0,16,0,48,16,0,0,0,0,1830,1,1.0,40,0,24,40,0,0,0,0,1845,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3515,1.25,1.5,3189793221,3440,935,1.0,1.0,1.0,0.778125,1200,2400,0.75,0.0,940,1,1.0,20,0,44,20,0,0,0,0,955,1,1.0,32,0,32,32,0,0,0,0,990,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3516,1.25,1.5,142031513,4110,985,1.0,1.0,1.0,0.771875,1800,3000,0.75,0.0,985,1,1.0,16,0,48,16,0,0,0,0,1040,1,1.0,32,0,32,32,0,0,0,0,1065,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3517,1.25,1.5,818141611,5715,1835,1.0,1.0,1.0,0.7765625,1200,3000,0.75,0.0,2065,1,1.0,16,0,48,16,0,0,0,0,2085,1,1.0,32,0,32,32,0,0,0,0,2110,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3518,1.25,1.5,2377320676,2635,665,1.0,1.0,1.0,0.9921875,0,1800,0.75,0.0,705,1,1.0,16,0,48,16,0,0,0,0,770,1,1.0,32,0,32,32,0,0,0,0,805,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3519,1.25,1.5,1698558984,8370,770,1.0,1.0,1.0,0.78046875,5400,6600,0.75,0.0,770,4,0.25,8,0,52,8,4,0,0,0,1575,1,1.0,32,0,32,32,0,0,0,0,1640,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3520,1.25,1.5,3977590995,4500,1985,1.0,1.0,1.0,0.77578125,1200,2400,0.75,0.25,1985,1,1.0,16,0,48,16,0,0,0,0,2045,1,1.0,36,0,28,36,0,0,0,0,2070,1,1.0,52,0,12,52,0,0,0,0
64,16,4,3521,1.25,1.5,3867068929,7630,760,1.0,1.0,1.0,0.7643229166666666,4200,5400,0.75,0.0,2080,1,1.0,20,0,44,20,0,0,0,0,2130,1,1.0,32,0,32,32,0,0,0,0,2175,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3522,1.25,1.5,3303775949,5635,1965,1.0,1.0,1.0,0.9921875,0,1800,0.75,0.0,1980,1,1.0,16,0,48,16,0,0,0,0,2055,1,1.0,32,0,32,32,0,0,0,0,2090,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3523,1.25,1.5,2824366961,100690,305,1.0,0.59375,1.0,0.3359375,47400,100200,0.75,0.0,305,4,0.25,8,0,52,8,4,0,0,0,410,3,0.8333333333333334,24,0,36,24,4,0,0,0,430,4,0.8333333333333334,36,0,20,36,8,0,0,0
64,16,4,3524,1.25,1.5,1604755755,171230,255,1.0,0.6875,1.0,0.6822916666666667,0,100200,0.75,0.0,255,4,0.25,8,0,52,8,4,0,0,0,280,3,0.8333333333333334,24,0,36,24,4,0,0,0,475,3,0.9,40,0,20,40,4,0,0,0
64,16,4,3525,1.25,1.5,2767695724,6420,300,1.0,1.0,1.0,0.775,4800,6000,0.75,0.0,315,1,1.0,20,0,44,20,0,0,0,0,350,1,1.0,32,0,32,32,0,0,0,0,385,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3526,1.25,1.5,1783313531,4850,475,1.0,1.0,1.0,0.78125,3000,4200,0.75,0.0,510,1,1.0,16,0,48,16,0,0,0,0,545,1,1.0,36,0,28,36,0,0,0,0,610,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3527,1.25,1.5,3219601457,4465,215,1.0,1.0,1.0,0.9739583333333334,0,1800,0.75,0.0,215,2,0.6,20,0,44,20,0,0,0,0,245,1,1.0,28,0,34,28,2,0,0,0,340,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3528,1.25,1.5,2118555103,9935,520,1.0,1.0,1.0,0.7796875,7200,8400,0.75,0.0,525,1,1.0,16,0,48,16,0,0,0,0,600,1,1.0,36,0,28,36,0,0,0,0,610,1,1.0,52,0,12,52,0,0,0,0
64,16,4,3529,1.25,1.5,3400642912,2475,215,1.0,1.0,1.0,0.9739583333333334,0,1800,0.75,0.0,215,4,0.25,8,0,52,8,4,0,0,0,410,1,1.0,32,0,32,32,0,0,0,0,455,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3530,1.25,1.5,1952806896,4280,485,1.0,1.0,1.0,1.0,0,1200,0.75,0.0,515,1,1.0,16,0,48,16,0,0,0,0,560,1,1.0,32,0,32,32,0,0,0,0,590,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3531,1.25,1.5,2980089931,4960,205,1.0,1.0,1.0,0.78125,1800,3600,0.75,0.875,205,1,1.0,54,0,9,54,1,0,0,0,205,1,1.0,54,0,9,54,1,0,0,0,205,1,1.0,54,0,9,54,1,0,0,0
64,16,4,3532,1.25,1.5,2108693777,10575,250,1.0,1.0,1.0,0.78046875,6600,8400,0.75,0.0,285,1,1.0,16,0,48,16,0,0,0,0,400,1,1.0,32,0,32,32,0,0,0,0,465,1,1.0,52,0,12,52,0,0,0,0
