N,lx,ly,replica,k,g,lam,cap,phi,surplus,e_mean,e_var,c_per_point,m2,m4,binder,levels_seen,sweeps,tau_int,acceptance,swap_rate,round_trips,pieces,largest_frac,baby_frac,cube_frac
484,22,22,0,0,7.5,1.0,none,0.23171208354855372,0.001420987215909091,12.298290612086776,18254.660502319337,0.6705109459070464,35448994.899375,1259216678748998.2,0.6659808543954476,249,128000,1.3775447132487286,0.4359065663739688,0.54985,0,1.0,1.0,0.0,0.0
484,22,22,0,1,7.166,1.0,none,0.2467232857696281,0.0017270790289256198,12.059335743801652,19012.81150775,0.7649752308273219,34086295.65975,1164464916455560.8,0.6659237974762303,260,128000,1.461799485852477,0.4057655087809887,0.5257,0,1.0,1.0,0.0,0.0
484,22,22,0,2,6.847,1.0,none,0.26288334517045453,0.0020984633264462807,11.802260330578513,19389.329064,0.8545092413854162,32649692.0715,1068532436684856.5,0.6658755351335011,273,128000,1.6476469203236024,0.3750981017561976,0.49845,0,1.0,1.0,0.0,0.0
484,22,22,0,3,6.542,1.0,none,0.2800605791580578,0.0025549619059917353,11.529250581095042,19960.1851376084,0.9636029568555835,31158115.468625,973313470012189.1,0.6658133366406276,276,128000,1.840273609743789,0.34397877711777025,0.4722,0,1.0,1.0,0.0,0.0
484,22,22,0,4,6.25,1.0,none,0.29895848398760333,0.003134119963842975,11.22920073605372,20212.06046941308,1.0690676611920968,29558710.473375,876104861493230.5,0.6657558089375829,279,128000,2.149168223321066,0.3125921229338811,0.4475,0,1.0,1.0,0.0,0.0
484,22,22,0,5,5.972,1.0,none,0.3190430978822314,0.0038422004132231406,10.91067923553719,20751.5407734375,1.2021686222083794,27907270.13175,781130838366741.8,0.6656757980600654,279,128000,2.5025279368026654,0.2812672068698362,0.42285,0,1.0,1.0,0.0,0.0
484,22,22,0,6,5.706,1.0,none,0.3404039094783058,0.004733390366735537,10.57247100981405,21442.392666249023,1.3607061526685407,26205908.862625,688996921346010.6,0.6655758946027772,284,128000,2.8653187657214088,0.2507054687499978,0.39785,0,1.0,1.0,0.0,0.0
484,22,22,0,7,5.451,1.0,none,0.36308459775309915,0.005834839876033058,10.213985795454546,21321.590596734375,1.4825927578518767,24460197.28425,600387704893535.5,0.6655042345836237,278,128000,3.410300527938073,0.2208675555268592,0.3683,0,1.0,1.0,0.0,0.0
484,22,22,0,8,5.208,1.0,none,0.38721398824896697,0.00718112409607438,9.833300684400825,21311.266611405274,1.6233865727055594,22672414.629875,515970083757948.94,0.665414037378798,295,128000,3.935820101707583,0.19217213326446275,0.35255,0,1.0,1.0,0.0,0.0
484,22,22,0,9,4.976,1.0,none,0.4123365024535124,0.008834371771694214,9.437953447830578,21010.262692842774,1.7531754375543724,20887355.330125,438036609872236.7,0.665325791771262,284,128000,4.933685968142039,0.1653850206611569,0.33735,0,1.0,1.0,0.0,0.0
484,22,22,0,10,4.755,1.0,none,0.43867589424070247,0.010887574251033058,9.024735989152893,21666.75085320215,1.9799188262511243,19100848.054625,366498066839183.94,0.6651539857121663,281,128000,6.082872438876677,0.14056529571280904,0.3174,0,1.0,1.0,0.0,0.0
484,22,22,0,11,4.543,1.0,none,0.4661908251549587,0.01346326188016529,8.594799845041322,21064.26234023438,2.1087030183854942,17325691.876,301639408028180.7,0.6650456270723276,290,128000,7.037965020893098,0.11802060304752017,0.29285,0,1.0,1.0,0.0,0.0
484,22,22,0,12,4.34,1.0,none,0.4941808981146694,0.016499031508264463,8.159101756198348,20417.988472437497,2.2396911484606408,15615060.453,245106023831572.75,0.6649224045582571,276,128000,9.095338862837824,0.09751998966942187,0.2748,0,1.0,1.0,0.0,0.0
484,22,22,0,13,4.147,1.0,none,0.5231082450929752,0.020293049457644628,7.711440276342975,19879.314242803703,2.3882949840049212,13950219.495625,195717839195541.16,0.6647667590524979,270,128000,11.307543339022795,0.07949770790289198,0.265,0,1.0,1.0,0.0,0.0
484,22,22,0,14,3.962,1.0,none,0.5531867574896694,0.024970315728305784,7.248893143078512,19129.727567920898,2.5178768283698454,12328451.340375,152934592724162.22,0.6645966273049608,274,128000,14.88735431133306,0.0639023114669419,0.25335,0,1.0,1.0,0.0,0.0
484,22,22,0,15,3.786,1.0,none,0.5830267626549587,0.030379987732438017,6.793091748450413,18154.35850583496,2.616822869346331,10828154.106625,118034768801434.31,0.6644325382399527,275,128000,18.070017715414277,0.050721642561983665,0.24875,0,1.0,1.0,0.0,0.0
484,22,22,0,16,3.617,1.0,none,0.612866106017562,0.03677777957128099,6.341253422004132,17321.621538194337,2.735559505577763,9437105.585375,89712917397263.95,0.6642190164271928,270,128000,24.058761208403585,0.039728822314050026,0.2346,0,1.0,1.0,0.0,0.0
484,22,22,0,17,3.456,1.0,none,0.6440133974690082,0.044617219783057854,5.874254519628099,16871.212501839844,2.9184581255221924,8100311.652,66161994307866.96,0.6638881097256062,256,128000,35.75108093847858,0.030693801652892268,0.22175,0,1.0,1.0,0.0,0.0
484,22,22,0,18,3.302,1.0,none,0.6745500064566116,0.05365571732954546,5.421822766012397,16099.548810077149,3.050803286752495,6902326.899125,48087251127605.96,0.6635522339141675,239,128000,45.79464480366605,0.021956366219008008,0.27795,0,1.0,1.0,0.0,0.0
484,22,22,0,19,3.155,1.0,none,0.7047160220816117,0.06325016141528926,4.977544292355372,14253.567849183595,2.958553986910108,5818167.851,34183467485452.496,0.6633936015128441,233,128000,66.9589413680889,0.01671699380165269,0.21635,0,1.0,1.0,0.0,0.0
484,22,22,0,20,3.014,1.0,none,0.8272867865444216,0.048948669938016526,2.9592060950413224,1061767.5665919376,241.48913582653648,3113124.1,15229849850867.56,0.4761806950837798,539,128000,12799.164058286724,0.007764947055785112,0.45145,0,1.0,1.0,0.0,0.0
484,22,22,0,21,2.88,1.0,none,0.897553170196281,0.03847727272727273,1.793058367768595,929149.8062299376,231.44905051689202,1682296.50575,6772341245469.836,0.2023497735717349,520,128000,14290.718897463972,0.003996707128099168,0.5118,0,1.0,1.0,0.0,0.0
484,22,22,0,22,2.752,1.0,none,0.999212454803719,0.00031487280475206615,0.013860214359504132,335.19324913183596,0.09144354256581305,380.195125,2992212.826,-5.900143738249404,38,128000,8.366831994237625,1.4269111570247895e-06,0.9351,0,1.0,1.0,0.0,0.0
484,22,22,0,23,2.629,1.0,none,0.999629342071281,0.00010096526342975206,0.006334387913223141,124.80747710058596,0.03730903966573946,134.206875,488907.894,-8.048076563943388,25,128000,3.989146281740607,7.231404958677669e-07,0.96695,0,1.0,1.0,0.0,0.0
484,22,22,0,24,2.512,1.0,none,0.9998141464359503,3.56404958677686e-05,0.003116219008264463,53.4951819375,0.01751580239817948,55.77,99857.76,-9.701860265314561,13,128000,3.597219430682549,3.4865702479338797e-07,0.982,0,1.0,1.0,0.0,0.0
484,22,22,0,25,2.4,1.0,none,0.9999020209194215,1.2654958677685952e-05,0.001618285123966942,26.57651943749999,0.00953301460539342,27.19,36529.888,-15.470571579281067,7,128000,3.7521409938241406,2.130681818181818e-07,0.9905,0,1.0,1.0,0.0,0.0
484,22,22,0,26,2.293,1.0,none,0.9999467006714875,6.4566115702479346e-06,0.0008786157024793389,14.351162437499998,0.005639409207253841,14.532,18638.208,-28.419285506310512,6,128000,3.72827941007532,1.0976239669421488e-07,0.99395,0,1.0,1.0,0.0,0.0
