N,D,replica,leg,g,ln_g,squares_per_vertex,spv_err,phi,acceptance,tau_int,surplus,lam
216,3,0,cool,6.0,1.791759469228055,12.0,0.0,1.0,0.0,nan,0.0,1.25
216,3,0,cool,8.0,2.0794415416798357,11.964833333333335,0.010360019891830706,0.9970694444444445,7.523148148148148e-06,156.474217389617,0.0016805555555555556,1.25
216,3,0,cool,10.0,2.302585092994046,5.142768518518519,0.012214844716963569,0.4285640432098765,0.06853587962962963,4.0534282628088,0.001224537037037037,1.25
216,3,0,cool,12.0,2.4849066497880004,4.680055555555556,0.00766281686887475,0.3900046296296297,0.1819704861111111,1.9869151900110642,0.0007476851851851852,1.25
216,3,0,cool,14.0,2.6390573296152584,4.343805555555556,0.00562281294592809,0.3619837962962963,0.23666666666666666,1.397869740285032,0.0006296296296296297,1.25
216,3,0,cool,16.0,2.772588722239781,4.093425925925926,0.007310684016100345,0.3411188271604938,0.2847945601851852,1.2674108183193178,0.0003935185185185185,1.25
216,3,0,cool,20.0,2.995732273553991,3.7343518518518524,0.004232237720574881,0.311195987654321,0.36069097222222224,0.9573101850844596,0.0002291666666666667,1.25
216,3,0,heat,16.0,2.772588722239781,4.081314814814815,0.005772537736121952,0.34010956790123453,0.2850729166666667,1.1365911471262573,0.0004236111111111111,1.25
216,3,0,heat,14.0,2.6390573296152584,4.335842592592593,0.009640125403218588,0.36132021604938275,0.23696006944444445,1.4965359630920596,0.0005416666666666668,1.25
216,3,0,heat,12.0,2.4849066497880004,4.67086111111111,0.007737981749032109,0.3892384259259259,0.18316550925925926,1.9901090758761015,0.0007847222222222222,1.25
216,3,0,heat,10.0,2.302585092994046,5.182333333333334,0.0106250696181694,0.43186111111111114,0.11999305555555556,3.3612576865903296,0.0014861111111111112,1.25
216,3,0,heat,8.0,2.0794415416798357,5.912037037037036,0.01312038760944006,0.49266975308641975,0.06018460648148148,9.833716243687487,0.002958333333333333,1.25
216,3,0,heat,6.0,1.791759469228055,7.074425925925927,0.02063287274807215,0.5895354938271605,0.01575462962962963,61.896724577409366,0.00855324074074074,1.25
