N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
64,16,4,0,1.3,1.5,1762835874,3335,820,1.0,1.2000000000000002,1.2000000000000002,0.9625000000000002,1200,2400,0.75,0.0,830,1,1.0,16,0,48,16,0,0,0,0,880,1,1.0,36,0,28,36,0,0,0,0,915,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1,1.3,1.5,3222988603,4200,460,1.0,1.2000000000000002,1.2000000000000002,0.9351041666666668,1800,3600,0.75,0.0,520,1,1.0,16,0,48,16,0,0,0,0,540,1,1.0,32,0,32,32,0,0,0,0,575,1,1.0,52,0,12,52,0,0,0,0
64,16,4,2,1.3,1.5,927255962,8680,790,1.0,1.2000000000000002,1.2000000000000002,0.9544791666666669,5400,6600,0.75,0.0,790,4,0.25,8,0,52,8,4,0,0,0,1940,1,1.0,32,0,32,32,0,0,0,0,2000,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3,1.3,1.5,1992757237,2210,240,1.0,1.2000000000000002,1.2000000000000002,1.189166666666667,0,1800,0.75,0.0,255,1,1.0,20,0,44,20,0,0,0,0,285,1,1.0,32,0,32,32,0,0,0,0,355,1,1.0,48,0,16,48,0,0,0,0
64,16,4,4,1.3,1.5,1959710636,1665,380,1.0,1.2000000000000002,1.2000000000000002,1.1972916666666669,0,1200,0.75,0.0,385,1,1.0,16,0,48,16,0,0,0,0,415,1,1.0,32,0,32,32,0,0,0,0,435,1,1.0,52,0,12,52,0,0,0,0
64,16,4,5,1.3,1.5,2745192687,19030,480,1.0,1.2000000000000002,1.2000000000000002,0.005781250000000071,16200,18000,0.75,0.0,480,4,0.25,8,0,52,8,4,0,0,0,510,2,0.75,24,0,32,24,8,0,0,0,935,2,0.9166666666666666,36,0,20,36,8,0,0,0
64,16,4,6,1.3,1.5,3540158939,4035,1175,1.0,1.2000000000000002,1.2000000000000002,1.1945833333333336,0,1200,0.75,0.0,1175,4,0.25,8,0,52,8,4,0,0,0,2650,1,1.0,32,0,32,32,0,0,0,0,2705,1,1.0,48,0,16,48,0,0,0,0
64,16,4,7,1.3,1.5,355315872,3590,1035,1.0,1.2000000000000002,1.2000000000000002,0.9537500000000002,1200,2400,0.75,0.0,1060,1,1.0,20,0,44,20,0,0,0,0,1105,1,1.0,32,0,32,32,0,0,0,0,1155,1,1.0,52,0,12,52,0,0,0,0
64,16,4,8,1.3,1.5,639474218,2855,295,1.0,1.2000000000000002,1.2000000000000002,0.9544791666666669,1200,2400,0.75,0.0,305,1,1.0,16,0,48,16,0,0,0,0,320,4,0.7857142857142857,28,0,32,28,4,0,0,0,425,1,1.0,48,0,16,48,0,0,0,0
64,16,4,9,1.3,1.5,96078311,102320,1845,0.984375,1.0500000000000003,1.2000000000000002,0.4815104166666666,600,100200,0.75,0.0,1845,4,0.25,8,0,52,8,4,0,0,0,1875,3,0.8333333333333334,24,0,36,24,4,0,0,0,2045,3,0.9,40,0,20,40,4,0,0,0
64,16,4,10,1.3,1.5,3570985397,14795,205,1.0,1.2000000000000002,1.2000000000000002,0.9566666666666669,11400,12600,0.75,0.5,205,1,1.0,32,0,32,32,0,0,0,0,205,1,1.0,32,0,32,32,0,0,0,0,235,1,1.0,48,0,16,48,0,0,0,0
