N,lx,ly,replica,k,g,lam,cap,phi,surplus,e_mean,e_var,c_per_point,m2,m4,binder,levels_seen,sweeps,tau_int,acceptance,swap_rate,round_trips,pieces,largest_frac,baby_frac,cube_frac
196,14,14,0,0,9.0,1.0,none,0.335294387755102,0.005527244897959183,10.657398775510204,8548.331947974402,0.5384436853095491,4371843.32288,19262231740428.832,0.6640642914768686,177,100000,1.1019782139435708,0.34806519982993006,0.5717333333333333,5,1.0,1.0,0.0,0.0
196,14,14,0,1,8.357,1.0,none,0.35933193877551023,0.00688438775510204,10.278226530612246,8615.12743024,0.6293682498402698,4066955.91808,16679999697663.047,0.6638478807937696,174,100000,1.2198062554288152,0.30871947278911654,0.5520666666666667,5,1.0,1.0,0.0,0.0
196,14,14,0,2,7.76,1.0,none,0.38512510204081635,0.008618112244897959,9.872470816326532,8718.895101681599,0.7387235406600227,3752960.45872,14215364686678.844,0.6635746029675289,179,100000,1.4375493962711157,0.270074532312926,0.5151333333333333,5,1.0,1.0,0.0,0.0
196,14,14,0,3,7.205,1.0,none,0.4135493367346939,0.01088188775510204,9.426738163265306,8674.326089137601,0.8525339892039682,3422450.40848,11831758412760.467,0.6632917861783065,179,100000,1.7742111006724512,0.23143909438775484,0.48013333333333336,5,1.0,1.0,0.0,0.0
196,14,14,0,4,6.69,1.0,none,0.44369795918367344,0.013644183673469387,8.955409387755102,8645.8901951424,0.9856016200941072,3089584.40032,9652346846300.031,0.6629366464432445,186,100000,2.142956261964613,0.1951022746598645,0.45206666666666667,5,1.0,1.0,0.0,0.0
196,14,14,0,5,6.212,1.0,none,0.47635892857142853,0.017311683673469386,8.44750387755102,8461.038100222398,1.1186769385508077,2749839.15888,7654718460062.769,0.6625624704320687,186,100000,2.780002995075899,0.16011641156462547,0.42146666666666666,5,1.0,1.0,0.0,0.0
196,14,14,0,6,5.768,1.0,none,0.5104102040816327,0.021878316326530613,7.92095,8274.83192156,1.268973656489461,2418550.33296,5929419326353.728,0.6621058679082548,179,100000,3.4277698800097336,0.1289860756802717,0.4048,5,1.0,1.0,0.0,0.0
196,14,14,0,7,5.356,1.0,none,0.5458290816326531,0.02757561224489796,7.3770371428571435,8088.1805754816005,1.4385124688262385,2098712.90848,4472540081746.232,0.6615247488837611,177,100000,4.458193845276977,0.1013303784013607,0.37046666666666667,5,1.0,1.0,0.0,0.0
196,14,14,0,8,4.973,1.0,none,0.58343,0.03488984693877551,6.804679387755102,7594.798401534401,1.5668349864009268,1786396.26128,3245516741743.393,0.6609943028755563,170,100000,5.696016615445257,0.07748244047619007,0.3442,5,1.0,1.0,0.0,0.0
196,14,14,0,9,4.618,1.0,none,0.6222091836734694,0.04409331632653061,6.2210263265306125,6961.4826962544,1.665473855127722,1493705.57392,2272837817844.2983,0.6604394807140701,168,100000,8.063247331805682,0.057662117346938484,0.3369333333333333,5,1.0,1.0,0.0,0.0
196,14,14,0,10,4.288,1.0,none,0.6604310714285715,0.05463489795918367,5.651642448979592,6585.769391513599,1.8274306074144955,1233633.62144,1554405514678.83,0.6595364059459177,161,100000,10.994744563412139,0.042130654761905285,0.314,5,1.0,1.0,0.0,0.0
196,14,14,0,11,3.981,1.0,none,0.6993729591836735,0.06723423469387756,5.078969591836734,5971.191077758402,1.9222972394942401,996947.7192,1017736670242.03,0.6586739774582961,157,100000,16.30578201952278,0.029940646258502963,0.29413333333333336,5,1.0,1.0,0.0,0.0
196,14,14,0,12,3.697,1.0,none,0.7390116836734695,0.0823995918367347,4.505411428571429,5320.2241627904,1.9859804033377455,785116.31808,633155643047.0554,0.657609883872709,148,100000,22.772649650881313,0.02072170493197206,0.28713333333333335,5,1.0,1.0,0.0,0.0
196,14,14,0,13,3.433,1.0,none,0.7774205612244898,0.09952933673469389,3.9593883673469388,4795.7259103855995,2.0761115078637844,607033.99376,380167089026.83905,0.6561039097360466,139,100000,33.70222346325031,0.014305442176870888,0.281,5,1.0,1.0,0.0,0.0
