N,replica,protocol,leg,k,g,lam,phi,chi,tau_int,acceptance,swap_rate,round_trips,snapshots,snap_no_fluct,snap_no_xi,diam_mean,xi_over_diam,xi_over_diam_err,xi_pooled_over_diam
676,3,sequential,cool,0,12.0,1.0,0.09832470414201183,0.08264488720414201,0.6431320659150149,0.7468195266272191,,,100,0,0,9.0,0.22629326715844664,0.015045203611567965,0.2225962630332258
676,3,sequential,cool,1,11.377,1.0,0.10428934911242603,0.08833757372781065,0.6896186552082774,0.7282943786982252,,,100,0,0,9.0,0.20901347614920404,0.011429623708173069,0.22375676573329922
676,3,sequential,cool,2,10.786,1.0,0.1111319526627219,0.0895667528994083,0.7634490430077552,0.707937943786982,,,100,0,0,9.0,0.21283718039086344,0.009421211834229413,0.23352816214270578
676,3,sequential,cool,3,10.226,1.0,0.11877795857988165,0.09551319939349111,0.790611872214926,0.6852899408284024,,,100,0,0,9.0,0.21433196262772647,0.00967324399461131,0.1999133015806732
676,3,sequential,cool,4,9.695,1.0,0.12710443786982248,0.09964971781065089,0.8608125801994388,0.6614435650887573,,,100,0,0,9.0,0.20192742647583622,0.008585082371709211,0.22390350502232664
676,3,sequential,cool,5,9.192,1.0,0.1368223372781065,0.10720019880177516,0.9189796468355046,0.6347379437869823,,,100,0,0,9.0,0.20733441301093014,0.0076715004357415404,0.23256071760964994
676,3,sequential,cool,6,8.715,1.0,0.14688239644970416,0.11041796412721894,1.0624352586595989,0.6078810650887574,,,100,0,0,9.0,0.20193657774508025,0.007884933463182113,0.2273470604223765
676,3,sequential,cool,7,8.262,1.0,0.15808254437869823,0.12246723307692305,1.162607368033514,0.5781184171597633,,,100,0,0,9.0,0.20330927148984956,0.005267510547327125,0.2316176588814479
676,3,sequential,cool,8,7.833,1.0,0.17142544378698224,0.12304948378698223,1.186996697975887,0.5450314349112425,,,100,0,0,9.0,0.19751047946470016,0.00472548732452381,0.22653399081847525
676,3,sequential,cool,9,7.426,1.0,0.1854579881656805,0.1270736624852071,1.3897496706922523,0.5113204881656804,,,100,0,0,9.0,0.19773175123779002,0.004937645270713315,0.22242686955216165
676,3,sequential,cool,10,7.041,1.0,0.20119630177514794,0.1374710418786982,1.688134315796726,0.4752616124260354,,,100,0,0,9.01,0.19098348706670343,0.0042612464468094685,0.21741425854281476
676,3,sequential,cool,11,6.675,1.0,0.2188118343195266,0.14448413869822488,1.946400241660852,0.43735539940828394,,,100,0,0,9.02,0.19767206806863455,0.01001644507799032,0.18313018260443426
676,3,sequential,cool,12,6.329,1.0,0.23824437869822485,0.1587836830769231,2.3197881105744935,0.39833624260355033,,,100,0,0,9.08,0.19852664483882612,0.01175595235501633,0.17938025172242172
676,3,sequential,cool,13,6.0,1.0,0.25968742603550293,0.15842666909763312,3.0983580566967355,0.3579707100591717,,,100,0,0,9.15,0.18965471569006692,0.009930104106349459,0.17660277110103173
676,3,sequential,cool,14,5.688,1.0,0.2829068047337278,0.16843931213017752,3.6386783819084867,0.31820288461538465,,,100,0,0,9.36,0.7905583131042282,0.3942674879993747,0.1722034070502737
