N,dims,C,spark,replica,lam,local_heat,sweep,h_per_vertex,d0,d1,d2,d3,d4,d5,d6,d7,melted,pieces_flat,largest_flat,bath_T,total,drift,left,final
216,6 6 6,432,64.0,0,1.25,False,14000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,14250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,14500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,14750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,15000,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,15250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,15500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,15750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,16000,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,16250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,16500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,16750,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,17000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,17250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,17500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,17750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,18000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
