N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
64,16,4,1500,1.3,1.5,1047507676,5435,515,1.0,1.2000000000000002,1.2000000000000002,0.9544791666666669,3600,4800,0.75,0.0,540,1,1.0,16,0,48,16,0,0,0,0,565,1,1.0,32,0,32,32,0,0,0,0,610,1,1.0,52,0,12,52,0,0,0,0
64,16,4,1501,1.3,1.5,995002703,4320,210,1.0,1.2000000000000002,1.2000000000000002,0.9522916666666669,600,2400,0.75,0.0,230,1,1.0,20,0,44,20,0,0,0,0,240,1,1.0,32,0,32,32,0,0,0,0,250,1,1.0,50,0,13,50,1,0,0,0
64,16,4,1502,1.3,1.5,608278828,102375,1770,0.984375,0.8861458333333335,1.2000000000000002,0.5971875000000002,25800,100200,0.75,0.0,1940,4,0.25,8,0,52,8,4,0,0,0,2030,3,0.8333333333333334,24,0,36,24,4,0,0,0,2110,3,0.9,40,0,20,40,4,0,0,0
64,16,4,1503,1.3,1.5,130094315,100745,270,1.0,0.6360416666666668,1.2000000000000002,0.5856770833333335,600,100200,0.75,0.0,270,4,0.25,8,0,52,8,4,0,0,0,310,3,0.8333333333333334,24,0,36,24,4,0,0,0,395,3,0.5,40,0,20,40,4,0,0,0
64,16,4,1504,1.3,1.5,4220278687,134745,420,1.0,0.8750000000000001,1.2000000000000002,0.8859375000000003,600,100200,0.75,0.0,420,3,0.75,16,0,44,16,4,0,0,0,435,3,0.8333333333333334,24,0,36,24,4,0,0,0,500,3,0.9,40,0,20,40,4,0,0,0
64,16,4,1505,1.3,1.5,2538305324,1895,450,1.0,1.2000000000000002,1.2000000000000002,1.1945833333333336,0,1200,0.75,0.0,455,1,1.0,20,0,44,20,0,0,0,0,475,1,1.0,36,0,28,36,0,0,0,0,510,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1506,1.3,1.5,639607030,2485,475,1.0,1.2000000000000002,1.2000000000000002,1.18375,0,1800,0.75,0.0,475,4,0.25,8,0,52,8,4,0,0,0,595,1,1.0,32,0,32,32,0,0,0,0,645,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1507,1.3,1.5,1270073776,10345,225,1.0,1.2000000000000002,1.2000000000000002,0.9559375000000002,8400,9600,0.75,0.0,235,1,1.0,16,0,48,16,0,0,0,0,305,1,1.0,32,0,32,32,0,0,0,0,325,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1508,1.3,1.5,158538225,2365,405,1.0,1.2000000000000002,1.2000000000000002,1.1918750000000002,0,1800,0.75,0.0,430,1,1.0,16,0,48,16,0,0,0,0,495,1,1.0,36,0,28,36,0,0,0,0,520,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1509,1.3,1.5,1335337043,10485,490,1.0,1.2000000000000002,1.2000000000000002,0.9625000000000002,7200,8400,0.75,0.0,490,4,0.25,8,0,52,8,4,0,0,0,550,5,0.4166666666666667,24,0,36,24,4,0,0,0,655,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1510,1.3,1.5,63247087,6400,280,1.0,1.2000000000000002,1.2000000000000002,0.6689062500000003,4800,6000,0.75,0.0,290,1,1.0,16,0,48,16,0,0,0,0,305,1,1.0,32,0,30,32,2,0,0,0,370,2,0.65,40,0,16,40,8,0,0,0
