N,replica,leg,g,phi,phi_sd,chi,acceptance,phi_err,chi_err,tau_int,lx,ly,lam,cap,surplus,pieces,largest_frac,baby_frac,cube_frac
64,3,heat,8,0.67497265625,0.05819750798713881,0.2167647958984375,0.1170234375,0.0020458144202468265,0.009217665603663475,3.297802364077188,8,8,0.0,none,0.10862890625,1.0,1.0,0.0,0.0
64,3,heat,9,0.6276796875,0.05651216629155923,0.20439199609375,0.15398307291666666,0.0014576210012888946,0.008187145125177734,2.350724593546398,8,8,0.0,none,0.08128125,1.0,1.0,0.0,0.0
64,3,heat,10,0.59417578125,0.05636708179022486,0.2033438662109375,0.18993619791666666,0.001526982721457062,0.005557327545518311,1.5849760502350274,8,8,0.0,none,0.06475,1.0,1.0,0.0,0.0
64,3,heat,12,0.53896875,0.057128478764426234,0.20887443749999995,0.25390234375,0.0010461822569214519,0.0045559664828506855,1.037106176792729,8,8,0.0,none,0.0446171875,1.0,1.0,0.0,0.0
64,3,heat,15,0.48469140625,0.05604093077600702,0.2009974990234375,0.3308463541666667,0.001044868612865682,0.0057924424786977,0.7818794535150704,8,8,0.0,none,0.029390625,1.0,1.0,0.0,0.0
64,3,heat,20,0.43340234375,0.054853486799273626,0.1925699208984375,0.41813802083333335,0.0009248055207229616,0.004689021670917158,0.641746380147721,8,8,0.0,none,0.01941015625,1.0,1.0,0.0,0.0
64,3,heat,30,0.3812578125,0.053428818168099544,0.18269687109375,0.514671875,0.0007962877016253395,0.005064088785037177,0.5099136766381875,8,8,0.0,none,0.0121015625,1.0,1.0,0.0,0.0
64,3,heat,100,0.3128046875,0.051034512080942285,0.16668937109375,0.6593971354166667,0.0010029094449028246,0.003338942274644607,0.5311206806350978,8,8,0.0,none,0.0058125,1.0,1.0,0.0,0.0
96,0,cool,100,0.2182421875,0.038729656170560615,0.14399868164062501,0.7688272569444444,0.0006243576690607171,0.0030887882626796886,0.47295537642471625,12,8,0.0,none,0.0018177083333333333,1.0,1.0,0.0,0.0
96,0,cool,30,0.278078125,0.04194668893317561,0.16891437239583332,0.6236032986111111,0.0005946420903394741,0.0039260884006399495,0.5137316534586591,12,8,0.0,none,0.004125,1.0,1.0,0.0,0.0
96,0,cool,20,0.32288020833333336,0.042990036078606984,0.17742174739583333,0.5222855902777778,0.0007661333124118483,0.003925025202646403,0.5543501787576098,12,8,0.0,none,0.0068125,1.0,1.0,0.0,0.0
96,0,cool,15,0.3716536458333334,0.04469836265301758,0.191802587890625,0.424296875,0.0006809363799922913,0.003918475099190511,0.6419559367411064,12,8,0.0,none,0.011481770833333333,1.0,1.0,0.0,0.0
96,0,cool,12,0.4236796875,0.04556739185261283,0.19933317122395838,0.3356649305555556,0.0005935795181053993,0.005206079535198029,0.786235854776908,12,8,0.0,none,0.018591145833333333,1.0,1.0,0.0,0.0
96,0,cool,10,0.47601822916666664,0.046550840889173516,0.20803015559895832,0.2588420138888889,0.0014029178592693064,0.004401786996999617,1.1937176082720584,12,8,0.0,none,0.028380208333333334,1.0,1.0,0.0,0.0
96,0,cool,9,0.5146901041666666,0.04748097313723249,0.216426509765625,0.21348350694444446,0.001432286948325564,0.006064651733391278,1.9077983781367525,12,8,0.0,none,0.038513020833333335,1.0,1.0,0.0,0.0
96,0,cool,8,0.5590390625,0.04779747396593121,0.21932145768229167,0.1658689236111111,0.0015707189780970717,0.007108147118708883,2.5284635447474386,12,8,0.0,none,0.05217447916666667,1.0,1.0,0.0,0.0
96,0,cool,7.5,0.5879348958333334,0.047331236815251,0.21506361393229168,0.14005642361111112,0.0026066242414815514,0.010807670597209686,3.558881179103522,12,8,0.0,none,0.06572135416666666,1.0,1.0,0.0,0.0
96,0,cool,7,0.6225989583333332,0.04671601481913453,0.20950905989583335,0.1125217013888889,0.0018926692871921189,0.009348654576170214,4.3625326023402,12,8,0.0,none,0.08123697916666667,1.0,1.0,0.0,0.0
96,0,cool,6.5,0.6648932291666667,0.05042760398914836,0.24412255143229167,0.08752777777777777,0.0024094324367838647,0.013551811903565511,7.08696771779255,12,8,0.0,none,0.10940364583333334,1.0,1.0,0.0,0.0
96,0,cool,6,0.7703489583333333,0.09545943691504342,0.8748003932291668,0.05714930555555556,0.018291621166435082,0.20883463465667151,145.4752581173625,12,8,0.0,none,0.2412291666666667,1.146,0.9756666666666667,0.024333333333333332,0.024333333333333332
96,0,cool,5.5,0.7984479166666667,0.06563260455278264,0.4135333229166666,0.04038541666666667,0.009266785063239809,0.059560554678105476,44.973571324632466,12,8,0.0,none,0.2409140625,1.0,1.0,0.0,0.0
96,0,cool,5,1.4973828125,0.007127036117907258,0.004876285807291638,0.0006614583333333333,0.0006697063073159825,0.0011878145565450506,16.050926656353365,12,8,0.0,none,1.98953125,6.0,0.16666666666666666,0.9790833333333334,0.9790833333333334
96,0,cool,4.5,1.4984869791666666,0.00601243320356606,0.003470337890624989,2.4305555555555554e-05,0.0005529988414222589,0.0013071251761456804,18.282948133742615,12,8,0.0,none,1.9939479166666667,6.0,0.16666666666666666,0.9881666666666667,0.9881666666666667
96,0,cool,4,1.4995364583333335,0.003072823974590698,0.0009064557291666601,5.208333333333333e-06,0.0003257593332955529,0.0006158450672843723,24.3883605677009,12,8,0.0,none,1.9981458333333333,6.0,0.16666666666666666,0.9962916666666667,0.9962916666666667
96,0,cool,3.5,1.4997864583333336,0.002098376677057628,0.0004227057291666637,1.0416666666666666e-05,0.0001624482994010542,0.0003165193618210644,12.225174789341812,12,8,0.0,none,1.9991458333333334,6.0,0.16666666666666666,0.9982916666666667,0.9982916666666667
96,0,cool,3,1.5,0.0,0.0,0.0,0.0,0.0,nan,12,8,0.0,none,2.0,6.0,0.16666666666666666,1.0,1.0
96,0,heat,3.5,1.4998333333333336,0.001855921454276668,0.00033066666666666444,5.208333333333333e-06,0.00011716690374563114,0.0002293814339130333,7.7535338787212496,12,8,0.0,none,1.9993333333333334,6.0,0.16666666666666666,0.9986666666666667,0.9986666666666667
96,0,heat,4,1.499125,0.004406434688800751,0.0018639999999999907,1.2152777777777777e-05,0.0004536433576042277,0.0009188574742183034,20.179606460509977,12,8,0.0,none,1.9965,6.0,0.16666666666666666,0.9935,0.9935
96,0,heat,4.5,1.4984322916666668,0.005598410825943507,0.0030088515624999805,2.777777777777778e-05,0.0005379972767309793,0.000952569160789131,17.391151884051443,12,8,0.0,none,1.9937291666666666,6.0,0.16666666666666666,0.98775,0.98775
96,0,heat,5,1.4986953125,0.005087797279014129,0.002485025390624984,5.555555555555556e-05,0.0004621675816868624,0.0008137654990205559,17.088750227803846,12,8,0.0,none,1.99478125,6.0,0.16666666666666666,0.9896666666666666,0.9896666666666666
96,0,heat,5.5,1.4944869791666668,0.011246355686256234,0.01214212955729164,0.0001388888888888889,0.0009940893645919953,0.0025032030741453655,24.009679231419476,12,8,0.0,none,1.9779479166666667,6.0,0.16666666666666666,0.9580833333333333,0.9580833333333333
96,0,heat,6,1.4888333333333335,0.0143160627540458,0.019675166666666636,0.00030902777777777775,0.0016275254753977232,0.0026350121806693583,25.30689149033985,12,8,0.0,none,1.9554583333333333,5.997,0.16716666666666666,0.9172083333333334,0.9172083333333334
96,0,heat,6.5,1.4858072916666665,0.017519191330856363,0.029464518229166667,0.00038888888888888887,0.0014792901332989028,0.003560666432109256,23.593624410157233,12,8,0.0,none,1.9432291666666668,6.0,0.16666666666666666,0.8950416666666667,0.8950416666666667
96,0,heat,7,1.477625,0.026904650955839507,0.06949058333333334,0.0005425347222222222,0.003985379745265893,0.023223249744595314,61.06305713206356,12,8,0.0,none,1.9134661458333333,5.93925,0.17679166666666668,0.8497499999999999,0.8497499999999999
96,0,heat,7.5,0.5915208333333333,0.047506971345149855,0.21666358333333335,0.12978038194444444,0.002232116010864846,0.007152700983619418,3.5110180424326676,12,8,0.0,none,0.06709375,1.0,1.0,0.0,0.0
96,0,heat,8,0.5574401041666667,0.0458076359513071,0.20144059309895834,0.1655720486111111,0.0016534466863024166,0.007635589542737658,2.5839702640135322,12,8,0.0,none,0.052533854166666664,1.0,1.0,0.0,0.0
96,0,heat,9,0.5106770833333333,0.045861585752599694,0.2019153645833333,0.21652951388888889,0.0015716961229106433,0.008666337744240343,1.6347031634567506,12,8,0.0,none,0.03722916666666667,1.0,1.0,0.0,0.0
96,0,heat,10,0.4753984375,0.04621337107333084,0.20502486393229163,0.2597170138888889,0.0011537985464198212,0.0055037046192826945,1.315515371735813,12,8,0.0,none,0.028244791666666668,1.0,1.0,0.0,0.0
96,0,heat,12,0.4237291666666667,0.04597848228610133,0.20294600000000002,0.33587239583333334,0.0007942312090355256,0.005601439608195407,0.865819009723107,12,8,0.0,none,0.01910677083333333,1.0,1.0,0.0,0.0
96,0,heat,15,0.37123697916666665,0.04482526409229521,0.192893212890625,0.4242638888888889,0.0007945344027168967,0.003738948333779523,0.634656234161212,12,8,0.0,none,0.011776041666666667,1.0,1.0,0.0,0.0
96,0,heat,20,0.3233697916666667,0.042515580975108894,0.17352716406249996,0.5214435763888889,0.0007748246171646618,0.0036701476234464758,0.5864188363296287,12,8,0.0,none,0.007036458333333333,1.0,1.0,0.0,0.0
96,0,heat,30,0.27541666666666664,0.04158572868017478,0.16601979166666667,0.6238489583333333,0.0006144679248102884,0.003431783833845818,0.5373621896593203,12,8,0.0,none,0.0037994791666666667,1.0,1.0,0.0,0.0
96,0,heat,100,0.2190234375,0.039634781446809715,0.15080792643229166,0.7677517361111111,0.00046938414428671164,0.003638137509688192,0.4651921171417591,12,8,0.0,none,0.001859375,1.0,1.0,0.0,0.0
96,1,cool,100,0.21923958333333332,0.03970347857477352,0.15133115625000002,0.7688376736111111,0.000668625552332374,0.002649177955822164,0.4951038301111455,12,8,0.0,none,0.001875,1.0,1.0,0.0,0.0
96,1,cool,30,0.2761484375,0.04103742963733412,0.16167078059895834,0.6230954861111111,0.0005151544193921143,0.00427306116569037,0.5530004207242422,12,8,0.0,none,0.00396875,1.0,1.0,0.0,0.0
96,1,cool,20,0.3219765625,0.04292135003963948,0.17685525976562497,0.5212239583333333,0.0007609277904603819,0.004228939652012332,0.5849050472014814,12,8,0.0,none,0.007067708333333333,1.0,1.0,0.0,0.0
96,1,cool,15,0.37335677083333335,0.04506260707711408,0.19494130143229166,0.42378038194444445,0.000907196111306467,0.004256382077294311,0.6855058855921558,12,8,0.0,none,0.011984375,1.0,1.0,0.0,0.0
96,1,cool,12,0.423703125,0.04618320503965024,0.20475728906250007,0.33618055555555554,0.0009340345077075788,0.003749266287369512,0.9295191677011276,12,8,0.0,none,0.018666666666666668,1.0,1.0,0.0,0.0
96,1,cool,10,0.4786692708333334,0.046702773812269255,0.20939031184895834,0.25781770833333334,0.001433697467476938,0.0043226371173095,1.4501093727513277,12,8,0.0,none,0.029645833333333333,1.0,1.0,0.0,0.0
96,1,cool,9,0.5115494791666666,0.04541406653191106,0.19799399414062502,0.21443489583333333,0.0012903415400629162,0.00472634088542517,1.6333210674701102,12,8,0.0,none,0.037783854166666665,1.0,1.0,0.0,0.0
96,1,cool,8,0.5612786458333334,0.047964200197613924,0.22085419205729162,0.164296875,0.0017711667745124809,0.007565384714821555,2.935167266802526,12,8,0.0,none,0.05488020833333334,1.0,1.0,0.0,0.0
96,1,cool,7.5,0.5917239583333332,0.04769442317910086,0.21837676822916668,0.1396345486111111,0.0024723533246292935,0.010623613248937814,4.0519919953904555,12,8,0.0,none,0.067765625,1.0,1.0,0.0,0.0
96,1,cool,7,0.6238958333333332,0.04965403747430817,0.23669025,0.11414930555555555,0.00222624288044041,0.013690445312100126,4.70668203092809,12,8,0.0,none,0.08311197916666667,1.0,1.0,0.0,0.0
96,1,cool,6.5,0.6699166666666667,0.05487087905306015,0.2890380833333333,0.08683680555555555,0.0038012123160793033,0.025917888310592857,11.43602186167483,12,8,0.0,none,0.11333333333333334,1.0,1.0,0.0,0.0
96,1,cool,6,0.7258645833333334,0.05697641580044569,0.31164594791666667,0.062335069444444446,0.005365536460241875,0.034123550635013836,22.986111162730417,12,8,0.0,none,0.1577421875,1.0,1.0,0.0,0.0
96,1,cool,5.5,1.4954088541666668,0.010332941847737864,0.01024988997395831,0.006421875,0.0010728286696696054,0.0024733500722918553,21.913310243691676,12,8,0.0,none,1.9816354166666665,6.0,0.16666666666666666,0.9657916666666666,0.9657916666666666
96,1,cool,5,1.4975104166666666,0.007063997813148472,0.0047904062499999735,6.684027777777778e-05,0.0007395729991025388,0.001291320160119694,27.228094363935874,12,8,0.0,none,1.9900416666666667,6.0,0.16666666666666666,0.9811666666666666,0.9811666666666666
96,1,cool,4.5,1.4983697916666665,0.005652975859466244,0.0030677890624999796,3.298611111111111e-05,0.0005777158326836256,0.0009990175036060705,39.98349814228405,12,8,0.0,none,1.9934791666666667,6.0,0.16666666666666666,0.9871249999999999,0.9871249999999999
96,1,cool,4,1.4992239583333336,0.004387998423533273,0.0018484348958333274,2.34375e-05,0.00046028856284879686,0.0010664978434608658,22.120607401756548,12,8,0.0,none,1.9968958333333333,6.0,0.16666666666666666,0.9942083333333334,0.9942083333333334
96,1,cool,3.5,1.5,0.0,0.0,8.680555555555556e-07,0.0,0.0,nan,12,8,0.0,none,2.0,6.0,0.16666666666666666,1.0,1.0
96,1,cool,3,1.5,0.0,0.0,1.7361111111111112e-06,0.0,0.0,nan,12,8,0.0,none,2.0,6.0,0.16666666666666666,1.0,1.0
96,1,heat,3.5,1.4997552083333334,0.0022449729238499536,0.00048383072916666334,5.208333333333333e-06,0.0002519066822505618,0.0004853605098622275,11.268162160409622,12,8,0.0,none,1.9990208333333335,6.0,0.16666666666666666,0.9980416666666666,0.9980416666666666
96,1,heat,4,1.499359375,0.003641630762361131,0.0012731015624999917,1.0416666666666666e-05,0.00049945428596355,0.0009350740590424705,36.37615575455563,12,8,0.0,none,1.9974375,6.0,0.16666666666666666,0.9949583333333334,0.9949583333333334
96,1,heat,4.5,1.4991666666666665,0.004219714395943549,0.00170937499999999,3.125e-05,0.0003079562338907655,0.0006422011169444493,15.168045731242222,12,8,0.0,none,1.9966666666666668,6.0,0.16666666666666666,0.9936250000000001,0.9936250000000001
96,1,heat,5,1.4985598958333333,0.005663802676032954,0.003079551432291653,4.6006944444444444e-05,0.0005446844810707104,0.0012182615283306542,22.763974049941112,12,8,0.0,none,1.9942395833333333,6.0,0.16666666666666666,0.9887083333333333,0.9887083333333333
96,1,heat,5.5,1.4947552083333335,0.011983639337119278,0.013786330729166643,0.00012239583333333332,0.001200641053949796,0.0034572413185594156,22.41372486547318,12,8,0.0,none,1.9790208333333332,6.0,0.16666666666666666,0.9613333333333333,0.9613333333333333
96,1,heat,6,1.493421875,0.011086327475816383,0.011799039062499957,0.00017881944444444445,0.0010470311312236697,0.001440516623637174,22.09606873138955,12,8,0.0,none,1.9736874999999998,6.0,0.16666666666666666,0.9503333333333334,0.9503333333333334
96,1,heat,6.5,1.4881666666666664,0.015813117576872683,0.024005249999999985,0.00033940972222222223,0.0018733356187184305,0.005486962902388316,28.972971220289963,12,8,0.0,none,1.9533984375,5.98325,0.16945833333333335,0.9151666666666666,0.9151666666666666
96,1,heat,7,1.475828125,0.02341151279192777,0.05261749739583337,0.0005824652777777778,0.002969165047814488,0.006173061026959071,42.51229692789003,12,8,0.0,none,1.9034531250000002,5.997,0.16716666666666666,0.8295833333333333,0.8295833333333333
96,1,heat,7.5,1.4622421875,0.03492371000569766,0.11708788997395841,0.0008550347222222222,0.004602158841107006,0.021995806522140223,63.55930357865404,12,8,0.0,none,1.85659375,5.83025,0.19495833333333334,0.7646666666666667,0.7646666666666667
96,1,heat,8,0.5596692708333333,0.04639792169176911,0.20666564518229166,0.15380121527777776,0.0015170642407144976,0.006891593965004826,2.621946583036634,12,8,0.0,none,0.053072916666666664,1.0,1.0,0.0,0.0
96,1,heat,9,0.514265625,0.04720999481069704,0.2139632265625,0.21379600694444445,0.0015244019384104829,0.008503034257830286,1.8182573958956307,12,8,0.0,none,0.03845572916666667,1.0,1.0,0.0,0.0
96,1,heat,10,0.47691666666666666,0.046046902982780025,0.2035504583333334,0.2574748263888889,0.0010616568680866486,0.00623733766465224,1.3329488127914904,12,8,0.0,none,0.0292265625,1.0,1.0,0.0,0.0
96,1,heat,12,0.42366145833333335,0.04469294808233096,0.19175612239583334,0.33511284722222223,0.00060255348054175,0.00516922512392099,0.869741825486751,12,8,0.0,none,0.019096354166666666,1.0,1.0,0.0,0.0
96,1,heat,15,0.37079947916666667,0.04387029522978136,0.184761869140625,0.4266857638888889,0.0008929733336709192,0.0035438244995951193,0.607628716673053,12,8,0.0,none,0.011450520833333333,1.0,1.0,0.0,0.0
96,1,heat,20,0.3222239583333334,0.042606685120653146,0.17427164322916666,0.5222152777777778,0.0006171574028130956,0.0035994886882222688,0.5570538689939939,12,8,0.0,none,0.007106770833333334,1.0,1.0,0.0,0.0
96,1,heat,30,0.27539322916666664,0.0415227004220146,0.16551692643229166,0.6243619791666667,0.0008473259949325099,0.0040648780412955755,0.5462743315610967,12,8,0.0,none,0.004169270833333333,1.0,1.0,0.0,0.0
96,1,heat,100,0.21703645833333335,0.03918375589891156,0.14739520572916667,0.7689036458333334,0.0006816294913329824,0.0036717587758321795,0.5360122789660121,12,8,0.0,none,0.0017395833333333334,1.0,1.0,0.0,0.0
96,2,cool,100,0.21834375,0.038812364409764946,0.14461436458333332,0.7688958333333333,0.0005395657090459464,0.0025634860536748218,0.4829725583382277,12,8,0.0,none,0.0018072916666666665,1.0,1.0,0.0,0.0
96,2,cool,30,0.2772838541666666,0.041155430628470456,0.16260186914062502,0.6236206597222222,0.000440393447180163,0.0038752971071647343,0.542513551589521,12,8,0.0,none,0.004125,1.0,1.0,0.0,0.0
96,2,cool,20,0.322984375,0.043405710977274733,0.18086935156250003,0.521203125,0.000662398358784566,0.004571486711688917,0.5377626180371562,12,8,0.0,none,0.007020833333333334,1.0,1.0,0.0,0.0
96,2,cool,15,0.3719375,0.04354498591814115,0.18203191666666663,0.4247638888888889,0.0007353326807235334,0.0039407234078175524,0.7031612437057878,12,8,0.0,none,0.011677083333333333,1.0,1.0,0.0,0.0
96,2,cool,12,0.4238203125,0.04597648624085057,0.2029283795572917,0.33429427083333335,0.0009123116264134949,0.0055358023281765235,0.9037642052400303,12,8,0.0,none,0.018598958333333335,1.0,1.0,0.0,0.0
96,2,cool,10,0.474984375,0.04550521489069427,0.1987895598958333,0.2590798611111111,0.0011296394279575145,0.004392710747366669,1.3053864578793117,12,8,0.0,none,0.028335937500000002,1.0,1.0,0.0,0.0
96,2,cool,9,0.5160885416666666,0.04668598436434332,0.20923978906250001,0.2128125,0.001362707938189506,0.0053484782600413654,1.716881012051854,12,8,0.0,none,0.03935677083333333,1.0,1.0,0.0,0.0
96,2,cool,8,0.5591171875,0.04632933257689344,0.20605507747395835,0.16433333333333333,0.0011820540593997944,0.00767264653695597,2.332583270289326,12,8,0.0,none,0.053861979166666664,1.0,1.0,0.0,0.0
96,2,cool,7.5,0.5885182291666666,0.04906183091535544,0.231078072265625,0.13851215277777779,0.002301280092586404,0.011072657035047626,4.2436332114817725,12,8,0.0,none,0.06473177083333333,1.0,1.0,0.0,0.0
96,2,cool,7,0.6267604166666667,0.04941765804057572,0.2344420729166667,0.11264756944444444,0.0016696340099189141,0.013341811695744197,4.908476647222733,12,8,0.0,none,0.08476822916666667,1.0,1.0,0.0,0.0
96,2,cool,6.5,0.6674192708333334,0.05119294115521293,0.251588853515625,0.08788368055555555,0.00387263044199016,0.022585939589029692,11.048480665488304,12,8,0.0,none,0.11080208333333334,1.0,1.0,0.0,0.0
96,2,cool,6,0.7214453125,0.05660267376794246,0.3075708170572916,0.06337065972222222,0.005352484756224869,0.026987459575106558,16.856327105327406,12,8,0.0,none,0.155140625,1.0,1.0,0.0,0.0
96,2,cool,5.5,1.4961458333333333,0.008811785826065233,0.007454166666666636,0.003519097222222222,0.0007959316822001943,0.001363091211970151,18.98334740394446,12,8,0.0,none,1.9845833333333334,6.0,0.16666666666666666,0.9699583333333334,0.9699583333333334
96,2,cool,5,1.4984114583333334,0.0062042050557072756,0.003695247395833317,5.7291666666666666e-05,0.00041613254254954684,0.0010423322206957579,12.01489336037642,12,8,0.0,none,1.9936458333333331,6.0,0.16666666666666666,0.9877916666666667,0.9877916666666667
96,2,cool,4.5,1.4991145833333335,0.004202644153618567,0.0016955729166666543,2.2569444444444443e-05,0.0003498281454325838,0.000638318058456276,14.99042755746152,12,8,0.0,none,1.9964583333333332,6.0,0.16666666666666666,0.9929166666666666,0.9929166666666666
96,2,cool,4,1.4998697916666666,0.0016418646110570893,0.0002587890624999981,1.0416666666666666e-05,7.428936698977291e-05,0.00014644586072648855,4.854532684678546,12,8,0.0,none,1.9994791666666665,6.0,0.16666666666666666,0.9989583333333334,0.9989583333333334
96,2,cool,3.5,1.4999427083333334,0.0010910059824856305,0.00011426822916666584,3.4722222222222224e-06,3.8922242641238554e-05,7.733341396033648e-05,2.741497547543431,12,8,0.0,none,1.9997708333333335,6.0,0.16666666666666666,0.9995416666666667,0.9995416666666667
96,2,cool,3,1.4997916666666666,0.002072890493972118,0.0004124999999999972,1.7361111111111112e-06,0.00019991795192027004,0.0003886556576306733,19.260405813000215,12,8,0.0,none,1.9991666666666665,6.0,0.16666666666666666,0.9983333333333334,0.9983333333333334
96,2,heat,3.5,1.49984375,0.001797441034035139,0.0003101562499999977,3.4722222222222224e-06,0.0001514577602006545,0.000296444649018395,14.585486019471297,12,8,0.0,none,1.999375,6.0,0.16666666666666666,0.9987499999999999,0.9987499999999999
96,2,heat,4,1.499359375,0.003996767221203414,0.001533518229166662,8.680555555555556e-06,0.000469323017700573,0.0011328852868981395,29.576689268273604,12,8,0.0,none,1.9974375,6.0,0.16666666666666666,0.994875,0.994875
96,2,heat,4.5,1.4991927083333334,0.0040208029737627445,0.0015520182291666558,2.604166666666667e-05,0.00028893858079567374,0.0005301095695446648,10.418041019032403,12,8,0.0,none,1.9967708333333334,6.0,0.16666666666666666,0.9935416666666667,0.9935416666666667
96,2,heat,5,1.4975364583333335,0.008284804989050557,0.006589247395833311,3.8194444444444444e-05,0.0011012334055298485,0.0033305835273364087,34.636393304242475,12,8,0.0,none,1.9901458333333333,6.0,0.16666666666666666,0.9824999999999999,0.9824999999999999
96,2,heat,5.5,1.4950182291666667,0.010115580631724838,0.009823197265624962,0.00013194444444444443,0.001142064767438374,0.001831199114221129,21.311650663592328,12,8,0.0,none,1.9800729166666666,6.0,0.16666666666666666,0.9623333333333334,0.9623333333333334
96,2,heat,6,1.4926015625,0.012974061569156365,0.01615932226562497,0.00016666666666666666,0.0014904718358301013,0.003279538322381397,28.555229657830047,12,8,0.0,none,1.97040625,6.0,0.16666666666666666,0.9454166666666667,0.9454166666666667
96,2,heat,6.5,1.486265625,0.015775517213688268,0.023891226562499982,0.00037152777777777775,0.0015222527359264597,0.0031399247412743133,20.395558715070383,12,8,0.0,none,1.9450625,6.0,0.16666666666666666,0.900375,0.900375
96,2,heat,7,1.4790572916666667,0.022766767682753868,0.04975926822916665,0.0006423611111111111,0.0030241034747613095,0.014203849838277622,37.44833823579348,12,8,0.0,none,1.9186432291666666,5.954,0.17433333333333334,0.8606250000000001,0.8606250000000001
96,2,heat,7.5,1.3968697916666666,0.1982816261570506,3.7742979140625006,0.005930555555555555,0.04113639009544348,2.562940316719218,169.98675750068364,12,8,0.0,none,1.7079296875,5.41075,0.26458333333333334,0.69375,0.69375
96,2,heat,8,0.558609375,0.04681303514334012,0.21038018489583332,0.16601475694444445,0.0013659390494713318,0.010077838501012465,2.56042258502496,12,8,0.0,none,0.05320052083333333,1.0,1.0,0.0,0.0
96,2,heat,9,0.5114713541666667,0.04707768499202036,0.21276560872395833,0.21553385416666668,0.0015759461899987899,0.004744152483703158,1.9096862822354868,12,8,0.0,none,0.0380625,1.0,1.0,0.0,0.0
96,2,heat,10,0.474140625,0.04591162081650204,0.2023561848958333,0.26020746527777777,0.0013297171877296073,0.004491757752421922,1.3567877622197722,12,8,0.0,none,0.028960937500000002,1.0,1.0,0.0,0.0
96,2,heat,12,0.42194791666666664,0.04617116380585939,0.20465053125,0.33703993055555553,0.0007135353463071667,0.0055359240892365325,0.8344511743572595,12,8,0.0,none,0.018520833333333334,1.0,1.0,0.0,0.0
96,2,heat,15,0.3707994791666666,0.04418575088561871,0.18742853580729166,0.42411805555555554,0.0007095142289487416,0.0036770682457563,0.6676476656029215,12,8,0.0,none,0.011604166666666667,1.0,1.0,0.0,0.0
96,2,heat,20,0.32259635416666665,0.04375409757287005,0.18378442122395836,0.521265625,0.0007803021089894605,0.0035334568139657094,0.5000101577167287,12,8,0.0,none,0.006914062499999999,1.0,1.0,0.0,0.0
96,2,heat,30,0.275953125,0.04184328161041889,0.16808258072916668,0.6246336805555556,0.0007284613641544471,0.004164530921256268,0.5452570689462655,12,8,0.0,none,0.004020833333333334,1.0,1.0,0.0,0.0
96,2,heat,100,0.2190885416666667,0.038317823727795075,0.1409525390625,0.7679470486111111,0.0006167439646400463,0.003408645151486162,0.4929381390404701,12,8,0.0,none,0.0017526041666666668,1.0,1.0,0.0,0.0
96,3,cool,100,0.21812760416666666,0.03937814132296812,0.14886124934895834,0.7688350694444445,0.0004107301178501538,0.003584739285860488,0.4785352937407321,12,8,0.0,none,0.0017239583333333334,1.0,1.0,0.0,0.0
96,3,cool,30,0.27678125,0.04149438209757705,0.16529123958333333,0.623859375,0.0006157996379438652,0.004073379300097671,0.5332721230208476,12,8,0.0,none,0.004067708333333334,1.0,1.0,0.0,0.0
96,3,cool,20,0.32325,0.04360215097268074,0.18251016666666664,0.5201449652777778,0.0008293173876964039,0.004352825816996663,0.5941224781383652,12,8,0.0,none,0.0071874999999999994,1.0,1.0,0.0,0.0
96,3,cool,15,0.3708046875,0.04403742691559974,0.18617231705729168,0.42470833333333335,0.0009101035219436811,0.004588129057684102,0.6855856667929104,12,8,0.0,none,0.011557291666666665,1.0,1.0,0.0,0.0
96,3,cool,12,0.4239453125,0.044587103663467395,0.1908489420572916,0.3354973958333333,0.000963320136470666,0.00462396248113108,0.8426319587183904,12,8,0.0,none,0.018549479166666667,1.0,1.0,0.0,0.0
96,3,cool,10,0.4759192708333333,0.046109562892021824,0.20410481184895835,0.2588810763888889,0.0009766858885382698,0.004263963712136477,1.2543842617282588,12,8,0.0,none,0.028950520833333337,1.0,1.0,0.0,0.0
96,3,cool,9,0.5129166666666667,0.04505903727641968,0.1949104166666667,0.21414930555555556,0.0012018116546510986,0.00579236286981686,1.654843926961133,12,8,0.0,none,0.03801822916666667,1.0,1.0,0.0,0.0
96,3,cool,8,0.5597239583333333,0.04635531102285952,0.2062862265625,0.16526302083333333,0.0015831285431911377,0.009699392735410234,2.569817465741026,12,8,0.0,none,0.053679687499999997,1.0,1.0,0.0,0.0
96,3,cool,7.5,0.5922864583333334,0.04705723805567874,0.21258083072916664,0.13651475694444445,0.0015751617095786394,0.008349709158989516,3.536853743640456,12,8,0.0,none,0.06629427083333334,1.0,1.0,0.0,0.0
96,3,cool,7,0.6270338541666668,0.05233390500025729,0.2629284108072916,0.11232552083333333,0.003424682914166126,0.01728359595848207,7.261080140635056,12,8,0.0,none,0.08601302083333334,1.0,1.0,0.0,0.0
96,3,cool,6.5,0.6640885416666668,0.05165263980250872,0.25612753906249996,0.08680989583333333,0.0034266185976172237,0.01924147079769746,8.118699216685128,12,8,0.0,none,0.10790104166666666,1.0,1.0,0.0,0.0
96,3,cool,6,0.726109375,0.057296740068925746,0.31515997656249994,0.06278732638888888,0.005343566221912414,0.02904295764519754,16.744409482900522,12,8,0.0,none,0.16006770833333334,1.0,1.0,0.0,0.0
