N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
64,16,4,1750,1.3,1.5,3617654696,107050,255,1.0,0.5373958333333336,1.2000000000000002,0.5413020833333335,10800,100200,0.75,0.0,255,4,0.25,8,0,52,8,4,0,0,0,285,3,0.8333333333333334,24,0,36,24,4,0,0,0,380,3,0.7,40,0,20,40,4,0,0,0
64,16,4,1751,1.3,1.5,798015067,2470,525,1.0,1.2000000000000002,1.2000000000000002,1.0388541666666669,600,1800,0.75,0.0,525,1,1.0,16,0,48,16,0,0,0,0,565,4,0.75,24,0,36,24,4,0,0,0,650,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1752,1.3,1.5,2900019864,2985,285,1.0,1.2000000000000002,1.2000000000000002,0.6642708333333336,600,2400,0.75,0.0,305,2,0.6,20,0,44,20,0,0,0,0,320,1,1.0,32,0,32,32,0,0,0,0,380,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1753,1.3,1.5,3685405696,1795,445,1.0,1.2000000000000002,1.2000000000000002,1.1972916666666669,0,1200,0.75,0.0,445,4,0.25,8,0,52,8,4,0,0,0,515,1,1.0,32,0,32,32,0,0,0,0,550,1,1.0,52,0,12,52,0,0,0,0
64,16,4,1754,1.3,1.5,2560673612,3505,230,1.0,1.2000000000000002,1.2000000000000002,0.9581250000000002,1200,2400,0.75,0.0,815,4,0.7,20,0,40,20,4,0,0,0,820,4,0.75,24,0,36,24,4,0,0,0,905,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1755,1.3,1.5,559987437,2805,1435,1.0,1.2000000000000002,1.2000000000000002,1.1972916666666669,0,1200,0.75,0.0,1455,1,1.0,16,0,48,16,0,0,0,0,1495,1,1.0,32,0,32,32,0,0,0,0,1545,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1756,1.3,1.5,2481690790,2955,435,1.0,1.2000000000000002,1.2000000000000002,0.7485416666666669,1200,2400,0.75,0.0,445,1,1.0,16,0,48,16,0,0,0,0,470,4,0.7857142857142857,28,0,32,28,4,0,0,0,515,4,0.6944444444444444,36,0,22,36,6,0,0,0
64,16,4,1757,1.3,1.5,1847129916,2465,1140,1.0,1.2000000000000002,1.2000000000000002,1.2000000000000002,0,1200,0.75,0.0,1150,1,1.0,16,0,48,16,0,0,0,0,1195,1,1.0,36,0,28,36,0,0,0,0,1220,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1758,1.3,1.5,3605129446,4780,1020,1.0,1.2000000000000002,1.2000000000000002,0.9625000000000002,2400,3600,0.75,0.0,1025,1,1.0,16,0,48,16,0,0,0,0,1095,1,1.0,32,0,32,32,0,0,0,0,1155,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1759,1.3,1.5,2177229365,3410,335,1.0,1.2000000000000002,1.2000000000000002,0.9617708333333336,1800,3000,0.75,0.0,345,1,1.0,16,0,48,16,0,0,0,0,365,1,1.0,44,0,20,44,0,0,0,0,375,1,1.0,52,0,12,52,0,0,0,0
64,16,4,1760,1.3,1.5,3023253819,5385,325,1.0,1.2000000000000002,1.2000000000000002,0.9625000000000002,3600,4800,0.75,0.0,325,4,0.25,8,0,52,8,4,0,0,0,525,1,1.0,32,0,32,32,0,0,0,0,560,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1761,1.3,1.5,2890342454,2015,,1.0,1.2000000000000002,1.2000000000000002,1.0135416666666668,600,1800,0.75,0.9375,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0
64,16,4,1762,1.3,1.5,1848667642,5430,365,1.0,1.2000000000000002,1.2000000000000002,0.9568750000000001,2400,3600,0.75,0.0,365,4,0.25,8,0,52,8,4,0,0,0,1730,1,1.0,36,0,28,36,0,0,0,0,1765,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1763,1.3,1.5,3213371519,4140,980,1.0,1.2000000000000002,1.2000000000000002,0.9625000000000002,1800,3000,0.75,0.0,985,1,1.0,16,0,48,16,0,0,0,0,1030,1,1.0,32,0,32,32,0,0,0,0,1065,1,1.0,56,0,8,56,0,0,0,0
64,16,4,1764,1.3,1.5,2686015967,3310,205,1.0,1.2000000000000002,1.2000000000000002,0.9617708333333336,1800,3000,0.75,0.25,205,1,1.0,16,0,48,16,0,0,0,0,225,1,1.0,32,0,32,32,0,0,0,0,255,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1765,1.3,1.5,35758683,100450,205,1.0,0.6375000000000002,1.2000000000000002,0.5741666666666668,3000,100200,0.75,0.9375,205,1,1.0,52,0,8,52,4,0,0,0,205,1,1.0,52,0,8,52,4,0,0,0,205,1,1.0,52,0,8,52,4,0,0,0
64,16,4,1766,1.3,1.5,3239974705,2105,205,1.0,1.2000000000000002,1.2000000000000002,1.18375,0,1800,0.75,0.5625,205,1,1.0,36,0,28,36,0,0,0,0,205,1,1.0,36,0,28,36,0,0,0,0,245,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1767,1.3,1.5,869228404,5365,,1.0,1.2000000000000002,1.2000000000000002,0.9617708333333336,3000,4200,0.75,0.9375,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0
64,16,4,1768,1.3,1.5,3310190260,4410,1080,1.0,1.2000000000000002,1.2000000000000002,0.9617708333333336,1200,3000,0.75,0.0,1100,1,1.0,24,0,40,24,0,0,0,0,1115,1,1.0,36,0,28,36,0,0,0,0,1155,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1769,1.3,1.5,184365617,3445,,1.0,1.2000000000000002,1.2000000000000002,0.9588541666666669,1200,2400,0.75,0.9375,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0
64,16,4,1770,1.3,1.5,903488568,37135,295,1.0,1.2000000000000002,1.2000000000000002,0.5406250000000001,34800,36600,0.75,0.0,305,4,0.25,8,0,52,8,4,0,0,0,350,3,0.5,24,0,36,24,4,0,0,0,410,3,0.9210526315789473,38,0,21,38,5,0,0,0
64,16,4,1771,1.3,1.5,1195751685,3465,275,1.0,1.2000000000000002,1.2000000000000002,0.9610416666666669,1800,3000,0.75,0.0,285,1,1.0,16,0,48,16,0,0,0,0,330,1,1.0,36,0,28,36,0,0,0,0,400,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1772,1.3,1.5,1462221922,1755,,1.0,1.2000000000000002,1.2000000000000002,1.1945833333333336,0,1200,0.75,0.9375,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0
64,16,4,1773,1.3,1.5,753310238,4200,690,1.0,1.2000000000000002,1.2000000000000002,0.9588541666666669,1200,2400,0.75,0.0,710,1,1.0,16,0,48,16,0,0,0,0,745,1,1.0,32,0,32,32,0,0,0,0,790,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1774,1.3,1.5,2289585830,2550,610,1.0,1.2000000000000002,1.2000000000000002,1.1702083333333335,0,1800,0.75,0.0,610,1,1.0,16,0,48,16,0,0,0,0,645,1,1.0,32,0,32,32,0,0,0,0,705,1,1.0,52,0,12,52,0,0,0,0
