N,replica,sweep,phi,surplus,pieces,largest_frac,baby_frac,cube_frac,lx,ly,lam,cap,g,energy
64,0,3575,0.984375,0.109375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.796875
64,0,3600,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,3625,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,3650,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,3675,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,3700,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,3725,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,3750,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,3775,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,3800,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,3825,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,3850,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,3875,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,3900,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,3925,0.984375,0.109375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.796875
64,0,3950,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,3975,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4000,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4025,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4050,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4075,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4100,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4125,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4150,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4175,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
