N,replica,protocol,leg,k,g,lam,phi,chi,tau_int,acceptance,swap_rate,round_trips,snapshots,snap_no_fluct,snap_no_xi,diam_mean,xi_over_diam,xi_over_diam_err,xi_pooled_over_diam
676,0,sequential,cool,33,2.066,1.0,0.9299729289940828,0.14057493063609466,937.3075597376579,0.005739053254437868,,,100,0,0,16.58,0.2021399715013475,0.014250834339671508,0.17367020174749498
676,0,sequential,cool,34,1.958,1.0,0.939976923076923,0.04332083526627219,227.79447120926963,0.0052340976331360966,,,100,0,0,17.68,1.8238327397532386,1.4184840565198376,0.23300119205845352
676,0,sequential,cool,35,1.857,1.0,0.9455168639053254,0.06623595213017754,643.0452014354091,0.005302292899408284,,,100,0,0,17.01,0.2445438106765277,0.034037182135102845,0.1529940041810178
676,0,sequential,cool,36,1.76,1.0,0.9581557692307693,0.038177667322485204,217.14806341711545,0.004291494082840238,,,100,0,0,17.98,0.2966524887878137,0.04681430631281182,0.19275582820283665
676,0,sequential,cool,37,1.669,1.0,0.9695695266272188,0.06846118195266272,580.9525209052786,0.0034186390532544375,,,100,0,0,18.71,0.2951298833380375,0.02902287488146286,0.22189253162901665
676,0,sequential,cool,38,1.582,1.0,0.991401923076923,0.08870868152366863,1090.0123882751984,0.002398668639053254,,,100,0,0,21.7,0.3640141641770461,0.02053674565639568,0.2662695864245793
676,0,sequential,cool,39,1.5,1.0,1.0359794378698224,0.08515288696745561,997.0891718711471,0.001593565088757396,,,100,0,0,24.49,0.3407802872640508,0.02301890047328918,0.27441088398577546
676,0,sequential,heat,0,1.5,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,0,sequential,heat,1,1.582,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,0,sequential,heat,2,1.669,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,0,sequential,heat,3,1.76,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,0,sequential,heat,4,1.857,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,0,sequential,heat,5,1.958,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,0,sequential,heat,6,2.066,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,0,sequential,heat,7,2.179,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,0,sequential,heat,8,2.298,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,0,sequential,heat,9,2.424,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,0,sequential,heat,10,2.557,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,0,sequential,heat,11,2.697,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,0,sequential,heat,12,2.844,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,0,sequential,heat,13,3.0,1.0,0.9999275147928994,0.00014141863905325444,122.05506905994982,1.4792899408284022e-07,,,100,98,0,26.0,0.067960930177601,0.0,0.067960930177601
676,0,sequential,heat,14,3.164,1.0,0.9979000000000001,0.00952150272189349,881.2683261428682,3.1065088757396443e-06,,,100,75,0,25.88,0.13758789889862252,0.003089072528660749,0.13433004167356216
676,0,sequential,heat,15,3.338,1.0,0.8341244082840237,18.987645121878696,1244.8446912107086,0.013686982248520711,,,100,0,0,18.4,0.21178846112929584,0.011880986846351874,0.13376760664901155
676,0,sequential,heat,16,3.52,1.0,0.5788137573964497,0.18714461596153845,57.996778055362704,0.04949874260355032,,,100,0,0,10.88,0.291952673174074,0.014516966676320187,0.3391602437829019
676,0,sequential,heat,17,3.713,1.0,0.5392264792899408,0.19330252602071007,30.86685688078995,0.06565199704142011,,,100,0,0,10.5,0.3096713587622902,0.027045147844835672,0.16171677192681605
676,0,sequential,heat,18,3.917,1.0,0.5011226331360946,0.1616114952514793,16.86142382479254,0.08592581360946747,,,100,0,0,10.16,0.22784654929986822,0.01225594718597656,0.19479465807126056
676,0,sequential,heat,19,4.131,1.0,0.46434600591715974,0.17542673903846154,15.900188032251622,0.1100484467455621,,,100,0,0,10.01,0.22347980385539717,0.0053215531200469296,0.2011588050866552
676,0,sequential,heat,20,4.357,1.0,0.43037869822485203,0.18135547928994084,11.292359733692559,0.13690266272189353,,,100,0,0,10.0,0.32975421711620995,0.04858980993464149,0.266032479607771
676,0,sequential,heat,21,4.596,1.0,0.3969252958579882,0.18288866531065084,9.490212266571504,0.16819903846153839,,,100,0,0,10.0,0.3423679352990849,0.025522524011670357,0.3416624497575826
676,0,sequential,heat,22,4.848,1.0,0.36488639053254435,0.16666000852071006,5.9359283486556675,0.20318934911242603,,,100,0,0,9.97,0.3902740086993187,0.04063756720643791,0.3690368175625228
676,0,sequential,heat,23,5.113,1.0,0.33608653846153846,0.17289596116863903,4.335411043246315,0.2391774408284024,,,100,0,0,9.79,0.33088987859948304,0.04129490550049314,0.36617174780437567
676,0,sequential,heat,24,5.393,1.0,0.30845310650887575,0.1667378631804734,3.623049913384525,0.2781832840236687,,,100,0,0,9.45,0.3405629656473124,0.07229041736626508,0.16496069759763263
676,0,sequential,heat,25,5.688,1.0,0.2827877218934911,0.15722757359467454,2.922817309077026,0.3185638313609468,,,100,0,0,9.32,0.2638415183974275,0.03126072254217433,0.17417360996249387
676,0,sequential,heat,26,6.0,1.0,0.25964600591715975,0.1525401945414201,2.545676791092361,0.35815066568047343,,,100,0,0,9.14,0.30212186173468863,0.12049278417339242,0.17473998489454937
676,0,sequential,heat,27,6.329,1.0,0.23846050295857987,0.1547683128846154,2.3442681857559764,0.3980709319526627,,,100,0,0,9.06,0.18774039637129505,0.008314208662302166,0.17840889112158828
676,0,sequential,heat,28,6.675,1.0,0.21956849112426036,0.14528115252958582,1.8864406660177204,0.43615221893491124,,,100,0,0,9.02,0.18697717678270273,0.004385719265349499,0.18520001533014308
676,0,sequential,heat,29,7.041,1.0,0.20115547337278106,0.1351292053106509,1.680100912264442,0.47539667159763305,,,100,0,0,9.02,0.19132159717375533,0.004420024534801677,0.22042632348800958
676,0,sequential,heat,30,7.426,1.0,0.1854983727810651,0.13010587335798818,1.4653556569167157,0.5112659023668641,,,100,0,0,9.0,0.1904690064351583,0.005049749620061255,0.22148684378868574
676,0,sequential,heat,31,7.833,1.0,0.1709880177514793,0.12616046389053254,1.2272062984365368,0.5459425295857988,,,100,0,0,9.01,0.19576751878869308,0.006001088609602127,0.2229033642023814
676,0,sequential,heat,32,8.262,1.0,0.15870902366863907,0.11591828211538462,1.171583922164222,0.5771406804733725,,,100,0,0,9.0,0.20098721104414224,0.005939928443865484,0.22903079721260752
676,0,sequential,heat,33,8.715,1.0,0.14641967455621302,0.11045575134615385,0.9653513178492347,0.6083769970414201,,,100,0,0,9.0,0.22106782465534852,0.009803481546245652,0.24505815580269757
676,0,sequential,heat,34,9.192,1.0,0.13656050295857988,0.10496292602071007,0.9332518581281618,0.6352252218934911,,,100,0,0,9.0,0.21234357536908072,0.007461840168657566,0.2369652613145271
676,0,sequential,heat,35,9.695,1.0,0.12703846153846154,0.1008986923076923,0.9056896234978499,0.6618248520710058,,,100,0,0,9.0,0.21678705699132098,0.009750863286877022,0.24186155341072238
676,0,sequential,heat,36,10.226,1.0,0.11862781065088758,0.09633518082840238,0.7888663373804522,0.6856800295857984,,,100,0,0,9.0,0.21808516301138958,0.012935861178279936,0.23961847742036657
676,0,sequential,heat,37,10.786,1.0,0.11117973372781065,0.0904471801035503,0.7419455748610436,0.7077632396449702,,,100,0,0,9.0,0.20223120373776635,0.010268934892817015,0.22589954471868923
676,0,sequential,heat,38,11.377,1.0,0.10447263313609469,0.08874637241124261,0.6899444329946651,0.7279565088757396,,,100,0,0,9.0,0.2521544954375711,0.039301929412129365,0.22741445212221623
676,0,sequential,heat,39,12.0,1.0,0.09840458579881657,0.08234073631656806,0.7049654392301156,0.7463988905325444,,,100,0,0,9.0,0.21097418697701203,0.014307599165059678,0.2208789417866675
