N,replica,protocol,leg,k,g,lam,phi,chi,tau_int,acceptance,swap_rate,round_trips,snapshots,snap_no_fluct,snap_no_xi,diam_mean,xi_over_diam,xi_over_diam_err,xi_pooled_over_diam
196,2,sequential,cool,13,6.0,1.0,0.49056275510204084,0.19189851994897963,3.650802812986302,0.14627933673469387,,,100,0,0,8.2,0.21968492068944712,0.012219686818170601,0.194258086440166
196,2,sequential,cool,14,5.688,1.0,0.5163933673469387,0.18743106321428568,5.3229835798121,0.12404005102040816,,,100,0,0,8.31,0.24087519073896244,0.027139226700963127,0.18557199726182444
196,2,sequential,cool,15,5.393,1.0,0.5420928571428572,0.18376938755102043,6.18589391623958,0.10430280612244898,,,100,0,0,8.46,0.25844272236132515,0.022909482959259327,0.16616067265567167
196,2,sequential,cool,16,5.113,1.0,0.570004081632653,0.1777594253061225,8.267565902764073,0.08549311224489799,,,100,0,0,8.55,0.2650799814322003,0.026076890873618974,0.33207313593319876
196,2,sequential,cool,17,4.848,1.0,0.5958586734693878,0.17162185260204083,9.876177630780683,0.07058443877551021,,,100,0,0,8.76,0.29078804311704404,0.027177710508413618,0.253735631633535
196,2,sequential,cool,18,4.596,1.0,0.6228484693877551,0.16994167913265307,15.246021198617981,0.05733979591836737,,,100,0,0,8.93,0.280140651638299,0.019791493809622415,0.2524450269990552
196,2,sequential,cool,19,4.357,1.0,0.6537163265306123,0.17838731346938774,18.520424528623426,0.04471071428571429,,,100,0,0,9.04,0.3013276596318911,0.03660091982069509,0.27032844732606964
196,2,sequential,cool,20,4.131,1.0,0.6823852040816326,0.15687726403061225,21.983136870174587,0.0350438775510204,,,100,0,0,9.11,0.313153377364635,0.08436695085303182,0.22440675169731394
196,2,sequential,cool,21,3.917,1.0,0.7079571428571428,0.14242452979591838,32.9200997403366,0.027677295918367362,,,100,0,0,9.41,0.27405653687138254,0.022983543696954732,0.20914734164947663
196,2,sequential,cool,22,3.713,1.0,0.7360147959183674,0.1343330142346939,39.82105259089872,0.02108596938775511,,,100,0,0,9.54,0.24025370896628837,0.01516171992608451,0.26727412219531693
196,2,sequential,cool,23,3.52,1.0,0.7638760204081632,0.13701291790816325,39.51758918309439,0.01631862244897959,,,100,0,0,9.79,0.2980613077263446,0.03740154353736248,0.2634035625193841
196,2,sequential,cool,24,3.338,1.0,0.7917760204081632,0.11041693056122451,53.5219122977635,0.012260459183673472,,,100,0,0,10.07,0.29890607274391323,0.0369474224491586,0.2352248495710671
196,2,sequential,cool,25,3.164,1.0,0.8214066326530612,0.12054939545918368,104.58446918546122,0.00898239795918367,,,100,0,0,10.39,0.23537537028940098,0.011643317789359436,0.20637095081759077
196,2,sequential,cool,26,3.0,1.0,0.8510188775510205,0.09969683627551021,84.1033346691546,0.007206887755102039,,,100,0,0,10.78,0.24404897367881684,0.015268147017883163,0.26552900587534023
196,2,sequential,cool,27,2.844,1.0,0.8583775510204081,0.130456306122449,289.0829006518817,0.005834948979591835,,,100,0,0,10.94,0.2291350112229812,0.009522148989425135,0.2596388714633988
196,2,sequential,cool,28,2.697,1.0,0.8972974489795917,0.11388203015306123,130.9728444667545,0.004536989795918365,,,100,0,0,11.69,0.23732022539847986,0.024664293416017842,0.23897017118761918
196,2,sequential,cool,29,2.557,1.0,0.9287841836734694,0.10184674035714285,294.85307301247906,0.002992602040816325,,,100,0,0,12.75,0.2024344901675261,0.008309189115412483,0.22711304106161528
196,2,sequential,cool,30,2.424,1.0,0.9434132653061225,0.10099142346938776,366.94152898414717,0.002945408163265306,,,100,0,0,13.14,0.1903079047142028,0.010515551245529947,0.1649736918799144
196,2,sequential,cool,31,2.298,1.0,0.9761418367346939,0.07745078346938777,338.01625101946325,0.002539795918367348,,,100,0,0,14.3,0.18692551437771826,0.01762257529958686,0.14195343517686965
196,2,sequential,cool,32,2.179,1.0,1.0071591836734695,0.19382566204081636,934.3997899205722,0.0012693877551020404,,,100,0,0,16.8,0.19703083383973743,0.015331967402621821,0.14041765184506738
196,2,sequential,cool,33,2.066,1.0,0.9873255102040817,0.04728239979591837,456.52840374319516,0.0015377551020408153,,,100,0,0,15.97,0.20986230068528172,0.029171900718380078,0.16962251753093535
196,2,sequential,cool,34,1.958,1.0,1.0164545918367347,0.05602974484693876,314.01739173723774,0.0010923469387755106,,,100,0,0,17.5,0.23843050331567317,0.027063105309890274,0.17413227504833453
196,2,sequential,cool,35,1.857,1.0,1.029867857142857,0.03929904688775509,543.7625880456085,0.0007535714285714283,,,100,0,0,17.84,0.15527138588220274,0.012089451775112989,0.14038089972330203
196,2,sequential,cool,36,1.76,1.0,1.053312244897959,0.051912343673469384,314.5969143186776,0.0008696428571428566,,,100,0,0,18.06,0.1541511160286662,0.006957936338146185,0.12051925543675177
196,2,sequential,cool,37,1.669,1.0,1.063790306122449,0.041229548928571426,642.7020572541511,0.00078469387755102,,,100,0,0,16.87,0.1577146689583308,0.006680882591069954,0.11168199934388709
196,2,sequential,cool,38,1.582,1.0,1.0726086734693878,0.0242867362755102,375.01939619600256,0.0007645408163265306,,,100,0,0,15.54,0.1684175757933417,0.005226903141388587,0.13688982500363045
196,2,sequential,cool,39,1.5,1.0,1.0695147959183673,0.030228571377551017,898.3955131194776,0.0006275510204081632,,,100,0,0,17.57,0.16612751437082474,0.012919387670570192,0.11278989339758613
196,2,sequential,heat,0,1.5,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,2,sequential,heat,1,1.582,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,2,sequential,heat,2,1.669,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,2,sequential,heat,3,1.76,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,2,sequential,heat,4,1.857,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,2,sequential,heat,5,1.958,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,2,sequential,heat,6,2.066,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,2,sequential,heat,7,2.179,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,2,sequential,heat,8,2.298,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,2,sequential,heat,9,2.424,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,2,sequential,heat,10,2.557,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,2,sequential,heat,11,2.697,1.0,0.9998897959183674,0.0002180277551020408,54.15445730517621,5.102040816326531e-07,,,100,98,0,14.0,0.12328274651203461,0.011056385708934061,0.12723533885100294
196,2,sequential,heat,12,2.844,1.0,0.9994551020408163,0.0010316008163265308,264.79740540457794,2.2959183673469385e-06,,,100,96,0,14.0,0.156029354917461,0.0,0.156029354917461
196,2,sequential,heat,13,3.0,1.0,1.0,0.0,nan,0.0,,,100,100,0,14.0,,,
196,2,sequential,heat,14,3.164,1.0,0.8753811224489796,1.0845256117857145,1019.4247086606541,0.005929591836734693,,,100,2,0,11.48,0.19934628029318427,0.014458951216887837,0.17544880407178012
196,2,sequential,heat,15,3.338,1.0,0.7888255102040816,0.13491910183673472,74.16068927115113,0.012896683673469389,,,100,0,0,10.04,0.2979692766242174,0.03329035687661826,0.25066887884307093
196,2,sequential,heat,16,3.52,1.0,0.7613234693877552,0.11938501857142858,69.96768889680956,0.016567602040816323,,,100,0,0,9.81,0.27184412043790884,0.022413034231247454,0.259164085118127
196,2,sequential,heat,17,3.713,1.0,0.7395122448979592,0.13499443183673468,31.810068506961887,0.020475255102040825,,,100,0,0,9.53,0.2566808699194848,0.02793713968832619,0.2939230636696556
196,2,sequential,heat,18,3.917,1.0,0.7105683673469387,0.13952521448979588,20.416496322908035,0.027352806122448982,,,100,0,0,9.28,0.26988757710062944,0.019145541481780555,0.22150871185453225
196,2,sequential,heat,19,4.131,1.0,0.6815841836734693,0.14410617219387756,25.392857542579353,0.035285714285714295,,,100,0,0,9.15,0.2853793497599331,0.02921291954601258,0.2295443606818098
196,2,sequential,heat,20,4.357,1.0,0.6511836734693878,0.16051314285714285,15.80985784841269,0.045614540816326536,,,100,0,0,9.13,0.2903026131569586,0.021846736215164708,0.2599057825359367
196,2,sequential,heat,21,4.596,1.0,0.6238586734693878,0.16142529749999998,10.33302397956108,0.05658750000000001,,,100,0,0,8.95,0.38063599984281793,0.11245758269590907,0.26813122563428177
196,2,sequential,heat,22,4.848,1.0,0.5955209183673469,0.17392383464285716,9.71712528537771,0.0705658163265306,,,100,0,0,8.77,0.3502832527292835,0.040610122277399574,0.2804917241552941
196,2,sequential,heat,23,5.113,1.0,0.5701112244897959,0.1713741467346939,7.510985719981528,0.0854183673469388,,,100,0,0,8.61,0.27975225579504426,0.026411580934517526,0.3296832306218386
196,2,sequential,heat,24,5.393,1.0,0.5428301020408163,0.1662719995408163,5.2492033446472774,0.1034714285714286,,,100,0,0,8.44,0.29612098468744585,0.03512435720741768,0.17547130859808624
196,2,sequential,heat,25,5.688,1.0,0.5171780612244898,0.18203104280612242,4.618015319426381,0.12349821428571425,,,100,0,0,8.34,0.2693530872502765,0.020498854000854216,0.19696885069711606
196,2,sequential,heat,26,6.0,1.0,0.4917938775510204,0.17842882367346938,4.16857978510459,0.14532219387755102,,,100,0,0,8.17,0.2102548163325071,0.011100595121094313,0.1954213820009596
196,2,sequential,heat,27,6.329,1.0,0.46770561224489793,0.18422447913265302,3.2436233741507556,0.16882857142857147,,,100,0,0,8.1,0.3690322017716882,0.13460448303403297,0.1969724389868093
196,2,sequential,heat,28,6.675,1.0,0.4428341836734694,0.17288305994897957,2.2401333648524586,0.19531530612244896,,,100,0,0,8.1,0.25318380354307335,0.015956169760411906,0.21853266717200784
196,2,sequential,heat,29,7.041,1.0,0.4220571428571429,0.18878256000000004,2.341576266747327,0.22019821428571426,,,100,0,0,8.02,0.2843660941783204,0.03389548181714977,0.23415092981224167
196,2,sequential,heat,30,7.426,1.0,0.40073622448979596,0.18793896688775508,1.9112247553826756,0.24803214285714287,,,100,0,0,8.07,0.23789415899405555,0.01245680102154083,0.22576609854920282
196,2,sequential,heat,31,7.833,1.0,0.38186632653061225,0.18223888959183673,1.6782386340411628,0.2743211734693877,,,100,0,0,8.02,0.4135146625315967,0.11331445024996938,0.26784125223806554
196,2,sequential,heat,32,8.262,1.0,0.3621505102040816,0.1748854987244898,1.3861255190080493,0.303655612244898,,,100,0,0,8.0,0.27797873587059246,0.029330193034381717,0.2570231862992202
196,2,sequential,heat,33,8.715,1.0,0.34574489795918373,0.17455226530612244,1.1990390980310641,0.33086632653061215,,,100,0,0,8.01,0.982542685982064,0.43498448802832623,0.2952753944426157
196,2,sequential,heat,34,9.192,1.0,0.3287872448979592,0.17484321790816326,1.1134958176324083,0.3590864795918368,,,100,0,0,7.99,0.252012430537387,0.014736361929197939,0.2542280720496989
196,2,sequential,heat,35,9.695,1.0,0.3143489795918367,0.1723253379591837,0.9856790257849845,0.38515127551020406,,,100,0,0,7.88,0.3625123154041605,0.06798936736995671,0.2409762143593704
196,2,sequential,heat,36,10.226,1.0,0.29935867346938777,0.17139397709183676,0.913634881436219,0.4131586734693878,,,100,0,0,7.92,0.25471008431045983,0.01786667154722927,0.2977363908333055
196,2,sequential,heat,37,10.786,1.0,0.28602704081632657,0.1670782770918367,0.8612642304049547,0.4397323979591836,,,100,0,0,7.91,0.41636579336056245,0.10049081743512918,0.3320880974192516
196,2,sequential,heat,38,11.377,1.0,0.27297908163265305,0.16128257545918367,0.8324383876532524,0.4657816326530611,,,100,0,0,7.89,0.41930047287391153,0.09271736339639998,0.27201706437431983
196,2,sequential,heat,39,12.0,1.0,0.2616066326530612,0.1593649489285714,0.7590387726788217,0.48963137755102026,,,100,0,0,7.85,0.35028805301896704,0.07115825575550946,0.25595236576913394
