N,D,replica,leg,g,ln_g,squares_per_vertex,spv_err,phi,acceptance,tau_int,surplus,lam
216,3,0,cool,0.5,-0.6931471805599453,9.313787037037036,0.012206695247832678,0.7761489197530864,0.000787037037037037,291.61907705184336,0.04171990740740741,1.1
216,3,0,cool,0.75,-0.2876820724517809,9.586722222222221,0.0025617421763423536,0.7988935185185185,5.3240740740740744e-05,165.93220162395681,0.06890509259259259,1.1
216,3,0,cool,1.0,0.0,9.606342592592593,0.002258939894246036,0.800528549382716,3.4143518518518515e-05,196.9588022138577,0.0584050925925926,1.1
216,3,0,cool,1.25,0.22314355131420976,9.658092592592595,0.0020659555062085737,0.8048410493827161,4.340277777777778e-05,225.10707472089217,0.05092592592592592,1.1
216,3,0,cool,1.5,0.4054651081081644,9.76290740740741,0.002066860756517013,0.8135756172839507,3.6458333333333336e-05,189.13800736522316,0.08163657407407408,1.1
216,3,0,cool,1.75,0.5596157879354227,9.777777777777773,0.0,0.8148148148148148,3.0671296296296294e-05,nan,0.08212268518518517,1.1
216,3,0,cool,2.0,0.6931471805599453,9.759259259259263,1.7763568394002505e-15,0.8132716049382716,3.125e-05,nan,0.06018518518518518,1.1
216,3,0,cool,2.5,0.9162907318741551,9.819083333333332,0.0017170409207885838,0.8182569444444444,5.555555555555556e-05,146.1318458485324,0.07939351851851852,1.1
216,3,0,cool,3.0,1.0986122886681098,9.89425925925926,0.0036902389231148877,0.8245216049382715,9.085648148148149e-05,204.62346370524293,0.09677777777777778,1.1
216,3,0,cool,4.0,1.3862943611198906,9.820064814814813,0.0072921334357594295,0.8183387345679013,0.00013657407407407406,207.03135824502925,0.08921527777777777,1.1
216,3,0,heat,3.0,1.0986122886681098,9.944546296296295,0.004631183757516389,0.8287121913580247,8.854166666666667e-05,219.03272936646607,0.08946064814814815,1.1
216,3,0,heat,2.5,0.9162907318741551,10.011805555555556,0.002291371166882197,0.8343171296296297,5.613425925925926e-05,130.33868724282135,0.1222175925925926,1.1
216,3,0,heat,2.0,0.6931471805599453,10.052629629629628,0.004903423759912273,0.8377191358024692,4.513888888888889e-05,216.23103078484533,0.14351388888888889,1.1
216,3,0,heat,1.75,0.5596157879354227,10.257342592592593,0.004263446053490758,0.8547785493827159,5.439814814814815e-05,194.7830792302385,0.16263194444444445,1.1
216,3,0,heat,1.5,0.4054651081081644,10.259018518518522,0.00022623021099705992,0.8549182098765432,2.2569444444444443e-05,13.041726675833337,0.1340787037037037,1.1
216,3,0,heat,1.25,0.22314355131420976,10.244601851851849,0.0015596924009117258,0.8537168209876542,1.6782407407407408e-05,72.17044864750035,0.1232662037037037,1.1
216,3,0,heat,1.0,0.0,10.25488888888889,0.0016563388237442213,0.854574074074074,1.5625e-05,109.36849221380962,0.13098148148148148,1.1
216,3,0,heat,0.75,-0.2876820724517809,10.259259259259263,1.7763568394002505e-15,0.8549382716049383,1.6203703703703704e-05,nan,0.13425925925925927,1.1
216,3,0,heat,0.5,-0.6931471805599453,10.259259259259263,1.7763568394002505e-15,0.8549382716049383,9.837962962962963e-06,nan,0.13425925925925927,1.1
