N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
64,16,4,3000,1.3,1.5,65565187,122385,380,1.0,1.0500000000000003,1.2000000000000002,0.6728125,5400,100200,0.75,0.0,380,4,0.25,8,0,52,8,4,0,0,0,450,3,0.5,24,0,36,24,4,0,0,0,750,3,0.9,40,0,20,40,4,0,0,0
64,16,4,3001,1.3,1.5,2345149989,7745,830,1.0,1.2000000000000002,1.2000000000000002,0.9610416666666669,4800,6600,0.75,0.0,955,1,1.0,16,0,48,16,0,0,0,0,1015,1,1.0,32,0,32,32,0,0,0,0,1100,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3002,1.3,1.5,305741245,1710,250,1.0,1.2000000000000002,1.2000000000000002,1.2000000000000002,0,1200,0.75,0.0,290,1,1.0,16,0,48,16,0,0,0,0,405,1,1.0,32,0,32,32,0,0,0,0,450,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3003,1.3,1.5,1145495974,2115,225,1.0,1.2000000000000002,1.2000000000000002,1.0484375000000001,600,1800,0.75,0.1875,220,1,1.0,16,0,48,16,0,0,0,0,255,1,1.0,32,0,32,32,0,0,0,0,280,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3004,1.3,1.5,3351506472,1480,205,1.0,1.2000000000000002,1.2000000000000002,1.1945833333333336,0,1200,0.75,0.75,205,1,1.0,48,0,16,48,0,0,0,0,205,1,1.0,48,0,16,48,0,0,0,0,205,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3005,1.3,1.5,1771763658,2330,260,1.0,1.2000000000000002,1.2000000000000002,1.2000000000000002,0,1200,0.75,0.0,270,1,1.0,16,0,48,16,0,0,0,0,350,1,1.0,32,0,32,32,0,0,0,0,440,1,1.0,56,0,8,56,0,0,0,0
64,16,4,3006,1.3,1.5,3450978131,100825,205,1.0,1.0500000000000003,1.2000000000000002,0.647760416666667,90000,100200,0.75,0.25,205,3,0.75,16,0,44,16,4,0,0,0,260,3,0.8333333333333334,24,0,36,24,4,0,0,0,295,3,0.9,40,0,20,40,4,0,0,0
64,16,4,3007,1.3,1.5,3620262205,200200,1310,1.03125,1.0500000000000003,1.2000000000000002,1.0500000000000003,0,100200,0.75,0.0,1370,1,1.0,12,0,50,12,2,0,0,0,1415,3,0.8333333333333334,24,0,36,24,4,0,0,0,1460,3,0.9,40,0,20,40,4,0,0,0
64,16,4,3008,1.3,1.5,2405943907,1485,220,1.0,1.2000000000000002,1.2000000000000002,1.2000000000000002,0,1200,0.75,0.375,205,1,1.0,24,0,40,24,0,0,0,0,215,1,1.0,32,0,32,32,0,0,0,0,245,1,1.0,52,0,12,52,0,0,0,0
64,16,4,3009,1.3,1.5,281253709,2665,615,1.0,1.2000000000000002,1.2000000000000002,1.0962500000000002,600,1800,0.75,0.0,635,1,1.0,16,0,48,16,0,0,0,0,670,1,1.0,32,0,32,32,0,0,0,0,750,1,1.0,52,0,12,52,0,0,0,0
64,16,4,3010,1.3,1.5,366329596,2715,210,1.0,1.2000000000000002,1.2000000000000002,0.9405208333333335,1200,2400,0.75,0.3125,205,1,1.0,20,0,44,20,0,0,0,0,235,1,1.0,32,0,32,32,0,0,0,0,265,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3011,1.3,1.5,3771703308,6695,540,1.0,1.2000000000000002,1.2000000000000002,0.9559375000000002,4200,6000,0.75,0.0,545,1,1.0,16,0,48,16,0,0,0,0,630,1,1.0,32,0,32,32,0,0,0,0,670,1,1.0,52,0,12,52,0,0,0,0
64,16,4,3012,1.3,1.5,3582809640,8440,835,1.0,1.2000000000000002,1.2000000000000002,0.19776041666666688,5400,6600,0.75,0.0,835,4,0.25,8,0,52,8,4,0,0,0,1155,9,0.36,25,0,26,25,12,1,0,0,1155,9,0.36,25,0,26,25,12,1,0,0
64,16,4,3013,1.3,1.5,628662923,7470,235,1.0,1.2000000000000002,1.2000000000000002,0.9552083333333335,5400,7200,0.75,0.5,205,1,1.0,36,0,28,36,0,0,0,0,205,1,1.0,36,0,28,36,0,0,0,0,260,1,1.0,52,0,12,52,0,0,0,0
64,16,4,3014,1.3,1.5,2181190877,1555,205,1.0,1.2000000000000002,1.2000000000000002,1.2000000000000002,0,1200,0.75,0.375,205,1,1.0,32,0,32,32,0,0,0,0,205,1,1.0,32,0,32,32,0,0,0,0,245,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3015,1.3,1.5,1314024717,100950,375,0.984375,0.7125000000000004,1.2000000000000002,-0.129270833333333,20400,100200,0.75,0.0,375,4,0.25,8,0,52,8,4,0,0,0,435,3,0.8,20,0,38,20,6,0,0,0,475,2,0.9333333333333333,30,0,25,30,9,0,0,0
64,16,4,3016,1.3,1.5,3215168783,5140,230,1.0,1.2000000000000002,1.2000000000000002,0.9610416666666669,3000,4800,0.75,0.0,240,1,1.0,16,0,48,16,0,0,0,0,275,1,1.0,32,0,32,32,0,0,0,0,305,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3017,1.3,1.5,10357895,5575,490,1.0,1.2000000000000002,1.2000000000000002,0.9610416666666669,3600,4800,0.75,0.0,520,1,1.0,16,0,48,16,0,0,0,0,560,1,1.0,32,0,32,32,0,0,0,0,595,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3018,1.3,1.5,4063230261,2060,675,1.0,1.2000000000000002,1.2000000000000002,1.1945833333333336,0,1200,0.75,0.0,760,1,1.0,16,0,48,16,0,0,0,0,805,1,1.0,36,0,28,36,0,0,0,0,845,1,1.0,48,0,16,48,0,0,0,0
