N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
96,24,4,0,1.3,1.5,2482540928,2565,590,1.0,1.2000000000000004,1.2000000000000002,1.1927777777777782,0,1800,0.75,0.0,590,1,1.0,24,0,72,24,0,0,0,0,660,1,1.0,48,0,48,48,0,0,0,0,700,1,1.0,72,0,24,72,0,0,0,0
96,24,4,1,1.3,1.5,3156301564,5190,3025,1.0,1.2000000000000004,1.2000000000000002,1.0547222222222226,600,1800,0.75,0.0,3040,4,0.6428571428571429,14,0,77,14,5,0,0,0,3170,1,1.0,48,0,48,48,0,0,0,0,3235,1,1.0,72,0,24,72,0,0,0,0
96,24,4,2,1.3,1.5,203260072,1785,260,1.0,1.2000000000000004,1.2000000000000002,1.2000000000000004,0,1200,0.75,0.0,305,1,1.0,24,0,72,24,0,0,0,0,430,1,1.0,48,0,48,48,0,0,0,0,515,1,1.0,72,0,24,72,0,0,0,0
96,24,4,3,1.3,1.5,2048616631,2550,380,1.0,1.2000000000000004,1.2000000000000002,1.056666666666667,600,1800,0.75,0.0,400,1,1.0,24,0,72,24,0,0,0,0,495,1,1.0,48,0,48,48,0,0,0,0,635,1,1.0,72,0,24,72,0,0,0,0
96,24,4,4,1.3,1.5,553870207,79310,660,1.0,1.2000000000000004,1.2000000000000002,0.7477083333333338,75600,76800,0.75,0.0,1230,3,0.75,16,0,76,16,4,0,0,0,1340,4,0.8333333333333334,36,0,52,36,8,0,0,0,1580,3,0.4375,64,0,28,64,4,0,0,0
96,24,4,5,1.3,1.5,2221950736,2440,220,1.0,1.2000000000000004,1.2000000000000002,1.1111111111111116,600,1800,0.75,0.0,275,1,1.0,24,0,72,24,0,0,0,0,375,2,0.8461538461538461,52,0,44,52,0,0,0,0,500,1,1.0,72,0,24,72,0,0,0,0
96,24,4,6,1.3,1.5,3267101398,7860,1740,1.0,1.2000000000000004,1.2000000000000002,1.0363194444444448,3600,4800,0.75,0.0,1780,1,1.0,24,0,72,24,0,0,0,0,1835,1,1.0,48,0,48,48,0,0,0,0,1915,4,0.84375,64,0,28,64,4,0,0,0
96,24,4,7,1.3,1.5,2758013287,102000,535,1.0,0.8740972222222226,1.2000000000000002,0.7167361111111117,97800,100200,0.75,0.0,575,3,0.75,16,0,76,16,4,0,0,0,795,3,0.6923076923076923,39,0,51,39,5,1,0,0,1440,3,0.9375,64,0,28,64,4,0,0,0
96,24,4,8,1.3,1.5,3637671664,10695,250,1.0,1.2000000000000004,1.2000000000000002,1.0397222222222227,8400,10200,0.75,0.45833333333333304,205,1,1.0,44,0,52,44,0,0,0,0,210,1,1.0,48,0,48,48,0,0,0,0,355,1,1.0,72,0,24,72,0,0,0,0
96,24,4,9,1.3,1.5,3011705634,2565,415,1.0,1.2000000000000004,1.2000000000000002,1.1945833333333338,0,1200,0.75,0.0,1100,1,1.0,24,0,72,24,0,0,0,0,1200,1,1.0,52,0,44,52,0,0,0,0,1230,1,1.0,72,0,24,72,0,0,0,0
96,24,4,10,1.3,1.5,2496404687,4875,470,1.0,1.2000000000000004,1.2000000000000002,1.1945833333333338,0,1200,0.75,0.0,1930,1,1.0,24,0,72,24,0,0,0,0,2000,2,0.875,48,0,46,48,2,0,0,0,2100,1,1.0,72,0,24,72,0,0,0,0
96,24,4,11,1.3,1.5,3395822384,2850,590,1.0,1.2000000000000004,1.2000000000000002,1.124305555555556,600,1800,0.75,0.0,655,1,1.0,24,0,72,24,0,0,0,0,755,1,1.0,48,0,48,48,0,0,0,0,975,1,1.0,72,0,24,72,0,0,0,0
96,24,4,12,1.3,1.5,2168236241,6450,205,1.0,1.2000000000000004,1.2000000000000002,1.0139583333333337,4800,6000,0.75,0.41666666666666696,205,1,1.0,40,0,56,40,0,0,0,0,215,1,1.0,48,0,48,48,0,0,0,0,285,1,1.0,84,0,12,84,0,0,0,0
