N,D,replica,leg,g,ln_g,squares_per_vertex,spv_err,phi,acceptance,tau_int,surplus,lam
216,3,0,cool,0.5,-0.6931471805599453,9.51512962962963,0.020776819859743563,0.7929274691358025,0.0007899305555555555,299.020132119009,0.03832407407407407,1.25
216,3,0,cool,0.75,-0.2876820724517809,9.651342592592595,0.001477482577495539,0.804278549382716,6.944444444444444e-05,146.03425591090735,0.038418981481481485,1.25
216,3,0,cool,1.0,0.0,9.685222222222222,0.0047065018367250765,0.8071018518518518,3.298611111111111e-05,242.29116955382474,0.04143981481481482,1.25
216,3,0,cool,1.25,0.22314355131420976,9.740740740740737,1.7763568394002505e-15,0.8117283950617284,1.2152777777777777e-05,nan,0.05092592592592592,1.25
216,3,0,cool,1.5,0.4054651081081644,9.740740740740737,1.7763568394002505e-15,0.8117283950617284,1.388888888888889e-05,nan,0.051368055555555556,1.25
216,3,0,cool,1.75,0.5596157879354227,9.753796296296297,0.0018353406145647073,0.8128163580246914,1.9097222222222222e-05,188.82272234244311,0.06246296296296297,1.25
216,3,0,cool,2.0,0.6931471805599453,9.772064814814813,0.0019026986138342642,0.8143387345679013,2.6620370370370372e-05,191.28073655271652,0.06721064814814814,1.25
216,3,0,cool,2.5,0.9162907318741551,9.76414814814815,0.0017451035763271742,0.8136790123456791,4.861111111111111e-05,153.52080872240344,0.049888888888888885,1.25
216,3,0,cool,3.0,1.0986122886681098,9.690814814814816,0.005171655990143141,0.8075679012345679,0.0001087962962962963,174.70524569903492,0.054231481481481485,1.25
216,3,0,cool,4.0,1.3862943611198906,9.650175925925927,0.0059490508139335594,0.8041813271604938,0.00020949074074074075,54.40448499574734,0.08370601851851853,1.25
216,3,0,heat,3.0,1.0986122886681098,10.106231481481482,0.004798410997381835,0.8421859567901234,0.0001869212962962963,110.17063397100833,0.1323888888888889,1.25
216,3,0,heat,2.5,0.9162907318741551,10.201546296296296,0.0032718142345061936,0.8501288580246914,9.027777777777777e-05,175.9868551955139,0.11206712962962963,1.25
216,3,0,heat,2.0,0.6931471805599453,10.243657407407404,0.005133324347267486,0.8536381172839507,4.74537037037037e-05,218.51192103620724,0.10379398148148147,1.25
216,3,0,heat,1.75,0.5596157879354227,10.270833333333336,0.003723278030469493,0.8559027777777778,1.6203703703703704e-05,197.0595100110134,0.10368287037037037,1.25
216,3,0,heat,1.5,0.4054651081081644,10.340518518518518,0.00786477684055407,0.86170987654321,3.3564814814814815e-05,252.30708584932617,0.14093981481481482,1.25
216,3,0,heat,1.25,0.22314355131420976,10.431166666666668,0.006451457819642707,0.869263888888889,4.1087962962962965e-05,274.6012143458798,0.1469212962962963,1.25
216,3,0,heat,1.0,0.0,10.462962962962964,0.0,0.8719135802469136,2.2569444444444443e-05,nan,0.1527777777777778,1.25
216,3,0,heat,0.75,-0.2876820724517809,10.462962962962964,0.0,0.8719135802469136,2.372685185185185e-05,nan,0.1527777777777778,1.25
216,3,0,heat,0.5,-0.6931471805599453,10.462962962962964,0.0,0.8719135802469136,2.8356481481481483e-05,nan,0.1527777777777778,1.25
