N,dims,C,spark,replica,lam,sweep,h_per_vertex,d0,d1,d2,d3,d4,d5,d6,d7,melted,pieces_flat,largest_flat,bath_T,total,drift,left,final
288,4 4 18,36,16.0,0,1.25,0,2.0,0,288,0,0,0,0,0,0,0,0,0,0.4444444444444444,16.0,0.0,False,False
288,4 4 18,36,16.0,0,1.25,200,2.0416666666666665,0,256,24,4,0,4,0,0,4,2,2,0.1111111111111111,4.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,400,2.0416666666666665,0,256,24,4,0,4,0,0,4,2,2,0.1111111111111111,4.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,600,2.0416666666666665,0,256,24,4,0,4,0,0,4,2,2,0.1111111111111111,4.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,800,2.0416666666666665,0,256,24,4,0,4,0,0,4,2,2,0.1111111111111111,4.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,1000,2.0416666666666665,0,256,24,4,0,4,0,0,4,2,2,0.1111111111111111,4.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,1200,2.0416666666666665,0,256,24,4,0,4,0,0,4,2,2,0.1111111111111111,4.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,1400,2.0416666666666665,0,256,24,4,0,4,0,0,4,2,2,0.1111111111111111,4.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,1600,2.0416666666666665,0,256,24,4,0,4,0,0,4,2,2,0.1111111111111111,4.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,1800,2.0416666666666665,0,256,24,4,0,4,0,0,4,2,2,0.1111111111111111,4.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,2000,2.0416666666666665,0,256,24,4,0,4,0,0,4,2,2,0.1111111111111111,4.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,2200,2.0416666666666665,0,256,24,4,0,4,0,0,4,2,2,0.1111111111111111,4.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,2400,2.0416666666666665,0,256,24,4,0,4,0,0,4,2,2,0.1111111111111111,4.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,2600,2.0416666666666665,0,256,24,4,0,4,0,0,4,2,2,0.1111111111111111,4.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,2800,2.0416666666666665,0,256,24,4,0,4,0,0,4,2,2,0.1111111111111111,4.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,3000,2.0416666666666665,0,256,24,4,0,4,0,0,4,2,2,0.1111111111111111,4.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,3200,2.0277777777777777,0,240,36,4,4,4,0,0,8,2,2,0.2222222222222222,8.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,3400,2.0277777777777777,0,240,36,4,4,4,0,0,8,2,2,0.2222222222222222,8.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,3600,2.0277777777777777,0,240,36,4,4,4,0,0,8,2,2,0.2222222222222222,8.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,3800,2.0277777777777777,0,240,36,4,4,4,0,0,8,2,2,0.2222222222222222,8.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,4000,2.0277777777777777,0,240,36,4,4,4,0,0,8,2,2,0.2222222222222222,8.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,4200,2.0277777777777777,0,240,36,4,4,4,0,0,8,2,2,0.2222222222222222,8.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,4400,2.0277777777777777,0,240,36,4,4,4,0,0,8,2,2,0.2222222222222222,8.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,4600,2.0277777777777777,0,240,36,4,4,4,0,0,8,2,2,0.2222222222222222,8.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,4800,2.0277777777777777,0,240,36,4,4,4,0,0,8,2,2,0.2222222222222222,8.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,5000,2.0277777777777777,0,240,36,4,4,4,0,0,8,2,2,0.2222222222222222,8.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,5200,2.0277777777777777,0,240,36,4,4,4,0,0,8,2,2,0.2222222222222222,8.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,5400,2.013888888888889,0,224,48,4,8,4,0,0,12,2,2,0.3333333333333333,12.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,5600,2.013888888888889,0,224,48,4,8,4,0,0,12,2,2,0.3333333333333333,12.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,5800,2.0,0,208,60,4,12,4,0,0,16,2,2,0.4444444444444444,16.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,6000,2.0,0,208,60,4,12,4,0,0,16,2,2,0.4444444444444444,16.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,6200,2.0,0,208,60,4,12,4,0,0,16,2,2,0.4444444444444444,16.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,6400,2.0,0,208,60,4,12,4,0,0,16,2,2,0.4444444444444444,16.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,6600,1.9583333333333333,0,160,96,4,24,4,0,0,28,2,2,0.7777777777777778,28.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,6800,1.9548611111111112,0,150,100,6,32,0,0,0,32,3,2,0.8055555555555556,29.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,7000,1.9548611111111112,0,150,100,6,32,0,0,0,32,3,2,0.8055555555555556,29.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,7200,1.9548611111111112,0,150,100,6,32,0,0,0,32,3,2,0.8055555555555556,29.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,7400,1.9548611111111112,0,150,100,6,32,0,0,0,32,3,2,0.8055555555555556,29.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,7600,1.9548611111111112,0,150,100,6,32,0,0,0,32,3,2,0.8055555555555556,29.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,7800,1.9548611111111112,0,150,100,6,32,0,0,0,32,3,2,0.8055555555555556,29.0,0.0,True,False
288,4 4 18,36,16.0,0,1.25,8000,1.9513888888888888,0,140,104,12,32,0,0,0,32,6,2,0.8333333333333334,30.0,0.0,True,False
