N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,seeds,seed_sweeps,patches_max,patch_series,converted_series,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
4096,1024,4,6,1.25,1.5,3597580075,23965,1650,1.006591796875,-1.693365478515625,1.0,-1.267889404296875,1800,2400,0.75,37,1700:1 3800:1 4000:1 5600:1 5900:1 7000:1 7700:1 8500:1 8700:1 9600:1 9700:1 9900:1 10700:1 10900:1 11200:1 12000:1 12500:1 13200:1 14200:1 16500:1 16700:2 16800:1 17100:1 17200:1 17900:1 18200:2 18300:1 18400:1 18500:1 19200:1 19500:1 19900:1 21100:1 21400:1 21500:1,39,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 2 2 2 2 2 2 2 3 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 6 6 6 6 6 6 6 6 6 7 8 8 9 9 9 9 9 9 9 9 10 10 11 11 11 12 12 12 12 12 12 13 13 14 14 13 13 13 14 13 13 13 13 14 14 15 15 15 15 15 15 15 15 15 15 16 16 16 14 13 13 13 13 13 13 13 13 13 13 13 15 14 15 15 15 15 14 16 18 17 21 21 19 19 21 20 18 19 18 18 16 15 15 16 15 19 19 21 24 22 25 23 21 27 27 31 34 32 31 25 23 24 30 33 35 34 28 32 33 32 39 35 39 36 38 39 34 36 38,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 16 16 24 16 16 16 16 16 16 16 16 16 16 16 16 16 24 24 28 24 16 24 24 24 24 24 28 28 28 28 28 40 44 44 44 48 48 48 48 56 60 60 60 60 60 68 68 72 72 84 88 92 92 92 96 108 108 108 116 130 134 154 150 154 158 162 162 162 162 178 188 195 199 200 208 216 216 220 224 224 240 252 254 254 254 254 266 274 282 290 298 302 322 318 326 338 358 358 362 386 390 398 406 398 422 426 430 436 440 452 452 456 456 484 487 483 485 493 517 509 517 521 521 533 521 533 545 565 569 599 611 611 619 623 639 663 647 647 638 650 670 695 702 732 722 754 770 779 779 805 783 815 844 865 880 888 878 899 883 875 879 942 984 984 971 940 920 964 1028 1048 1066 1138 1133 1087 1079 1061 1085 1146,17895,77,0.15007215007215008,693,0,3239,693,161,3,0,0,19630,121,0.09806157354618016,877,0,2637,877,575,7,0,0,20830,154,0.0525328330206379,1066,0,2026,1066,991,12,1,0
4096,1024,4,7,1.25,1.5,1415075187,19845,1660,1.0068359375,-1.7820963541666668,1.0,-1.337255859375,1800,2400,0.75,32,1700:1 5700:1 6400:2 6500:1 6800:1 7500:1 7600:1 7900:1 8600:1 9000:2 9300:1 10400:1 12100:1 12600:1 13500:1 13900:1 14200:1 14800:1 15100:1 15200:2 15700:2 15800:1 16000:1 16100:1 16400:1 16500:1 17100:1 17400:1,40,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 3 4 4 4 5 5 5 5 5 5 4 5 6 6 5 6 6 6 5 5 5 5 6 6 6 6 8 8 8 9 9 8 8 8 8 7 7 7 7 8 9 8 8 8 9 9 8 8 8 8 7 7 7 7 7 7 7 8 8 9 8 8 9 8 8 9 11 10 10 9 9 11 12 13 11 12 12 12 13 14 14 15 16 14 16 14 15 16 18 19 23 21 22 25 28 28 34 31 31 29 31 33 30 40 35 35 30 36 36 31 32,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 16 16 16 16 16 16 24 44 52 44 52 64 68 72 76 80 80 76 88 100 100 100 108 120 120 112 120 120 120 132 144 152 164 176 180 184 192 208 196 196 204 212 212 208 212 212 212 220 208 216 220 220 240 252 268 272 280 296 308 316 320 324 328 328 330 338 344 352 356 368 379 392 392 406 424 438 443 469 469 469 477 481 489 510 513 533 546 551 562 576 584 567 597 611 641 657 655 691 687 713 743 780 812 844 842 844 823 833 895 922 958 964 923 869 888 877 851 882,14465,81,0.15770609318996415,558,2,3302,558,230,4,0,0,15915,142,0.07881773399014778,812,0,2671,812,599,14,0,0,16870,164,0.06828193832599119,908,0,2112,908,1064,12,0,0
4096,1024,4,8,1.25,1.5,199795479,20955,1325,1.006591796875,-1.7716023763020834,1.0,-1.3467895507812502,1800,2400,0.75,37,1400:1 1500:1 2200:1 2700:1 4200:1 10300:1 10500:1 10800:1 11300:1 11400:1 11700:3 13100:1 14200:1 14300:1 15500:1 15900:1 16100:1 16300:2 16400:1 16600:2 16700:2 16800:2 17000:1 17100:1 17200:1 17500:1 17800:1 17900:2 18000:1 18200:1,36,0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 1 1 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 5 4 5 6 6 6 5 6 7 8 8 11 11 11 10 10 10 10 10 10 10 10 10 9 9 11 11 11 12 10 11 11 10 11 12 11 12 13 14 13 14 11 12 11 12 13 14 13 14 12 13 12 14 13 14 18 17 17 19 19 21 23 22 24 30 28 29 27 25 21 24 34 33 29 32 29 35 34 31 36,0 0 0 0 0 0 0 0 0 0 0 0 0 8 16 16 16 16 20 12 12 20 28 28 32 32 36 40 40 40 40 40 40 40 40 40 40 40 44 44 48 56 68 72 72 64 60 60 60 64 68 76 76 80 88 92 100 104 104 112 116 116 116 116 116 116 116 116 116 120 120 120 120 120 120 120 120 129 129 137 137 137 138 134 138 138 146 146 150 150 150 158 158 162 166 176 176 176 176 180 188 188 200 206 210 211 207 211 209 221 237 237 249 257 265 269 289 297 301 314 324 322 322 310 318 322 322 334 354 354 366 374 366 380 375 383 387 387 395 413 426 442 446 442 446 462 474 494 498 510 521 529 533 551 551 569 597 607 598 586 617 653 668 675 679 705 719 714 742 777 783 777 778 785 789 832 886 897 924 883 914 897 895 933 942,15805,70,0.20563847429519072,603,0,3284,603,206,3,0,0,17220,113,0.1011378002528445,791,0,2675,791,625,5,0,0,17920,137,0.08869179600886919,902,2,2105,902,1085,2,0,0
