N,lx,ly,replica,k,g,lam,cap,phi,surplus,e_mean,e_var,c_per_point,m2,m4,binder,levels_seen,sweeps,tau_int,acceptance,swap_rate,round_trips,pieces,largest_frac,baby_frac,cube_frac
36,6,6,0,0,14.0,0.0,none,0.7064046296296297,0.11737407407407408,4.697525925925926,1738.4308937955557,0.24637626045855382,30336.938666666665,1124652932.5738666,0.5926630959442981,25,60000,1.1849659995358501,0.17502256944444444,0.52775,76,1.0,1.0,0.0,0.0
36,6,6,0,1,10.755,0.0,none,0.7728782407407407,0.17168564814814816,3.633948148148148,1869.7400967822223,0.44901196235253926,18984.170666666665,490646150.62186664,0.546200636733576,24,60000,2.1782422140351154,0.11974045138888884,0.500625,76,1.0,1.0,0.0,0.0
36,6,6,0,2,8.7312,0.0,none,0.8512328703703704,0.26454675925925925,2.380274074074074,2713.6990173155555,0.9888064797628764,10056.452266666667,170930065.68106666,0.43661197498015636,30,60000,4.148000521092842,0.07595277777777766,0.770625,76,1.00865,0.9962962962962963,0.0026888888888888887,0.0017037037037037036
36,6,6,0,3,8.2159,0.0,none,0.9001490740740741,0.3502361111111111,1.5976148148148148,5256.391133582222,2.163091466978663,8564.266666666666,146558901.72586668,0.33394424660102684,30,60000,11.15730925223664,0.061183506944444514,0.672625,76,1.05345,0.9768287037037037,0.01718611111111111,0.013096296296296295
36,6,6,0,4,7.758,0.0,none,0.9969541666666666,0.5542967592592593,0.04873333333333333,10811.637813973333,4.989872367699381,10814.715733333333,267256921.01973334,0.23831134123039033,30,60000,73.17800971190637,0.04283055555555533,0.551375,76,1.2179666666666666,0.9055574074074073,0.07821851851851852,0.06113333333333334
36,6,6,0,5,7.3484,0.0,none,1.1539189814814814,0.9158694444444444,-2.4627037037037036,11935.610579555558,6.139833059865484,19795.733333333334,654304115.6437334,0.44343587689127584,28,60000,128.92103573904512,0.021945138888888934,0.66475,76,1.5576,0.7565861111111112,0.2089212962962963,0.1779851851851852
36,6,6,0,6,6.9799,0.0,none,1.263100462962963,1.1818638888888888,-4.2096074074074075,5940.930829582222,3.3872994682611113,28907.080533333334,1055754333.9349333,0.5788535410533273,27,60000,47.59551461092056,0.010923611111111236,0.812375,76,1.82305,0.6391768518518518,0.31914722222222225,0.2842444444444444
36,6,6,0,7,6.6467,0.0,none,1.3101430555555555,1.3019703703703704,-4.962288888888889,2262.2827889066666,1.42243436564506,34175.389866666665,1308043943.3898666,0.6266861313779876,25,60000,14.780316493036347,0.007039409722223095,0.876,76,1.9357333333333333,0.5879324074074074,0.37295925925925927,0.3461777777777778
36,6,6,0,8,6.3437,0.0,none,1.3291162037037036,1.3532925925925925,-5.265859259259259,1060.9753684622221,0.7323480467025159,36998.114133333336,1461184566.6133332,0.6441846775471576,22,60000,5.49262605829417,0.005730034722222886,0.91775,76,1.9750166666666666,0.5692564814814814,0.3978712962962963,0.37965185185185185
36,6,6,0,9,6.0672,0.0,none,1.3382467592592593,1.377775925925926,-5.411948148148148,609.0911453155557,0.4596244916732736,38567.872,1554591943.8848,0.6516275491858821,19,60000,4.686346135195983,0.005082465277778243,0.937125,76,1.9889666666666668,0.5622611111111111,0.4083,0.3956222222222222
36,6,6,0,10,5.8138,0.0,none,1.3440837962962964,1.3943768518518518,-5.50534074074074,420.0366335288888,0.34519499734190157,39700.2112,1625835998.4128,0.6561493527265913,19,60000,4.88432499836338,0.004785590277778143,0.875125,76,1.9945,0.5592962962962963,0.4160962962962963,0.4070222222222222
36,6,6,0,11,5.1665,0.0,none,1.353636111111111,1.4223898148148146,-5.6581777777777775,159.42447530666666,0.16590505853734747,41650.833066666666,1756203749.6490667,0.6625524643500222,11,60000,5.224782199359533,0.004165451388889013,0.93775,76,1.9990166666666667,0.5563722222222222,0.4319018518518518,0.42924444444444443
36,6,6,0,12,4.6489,0.0,none,1.3576921296296296,1.4343,-5.7230740740740735,66.3723928888889,0.08530697964746267,42515.008,1816872291.5328,0.6649430608867734,7,60000,4.99501374787631,0.003985937500000032,,76,2.0,0.5556851851851852,0.438537037037037,0.43762962962962965
36,6,6,1,0,14.0,0.0,none,0.7074532407407408,0.1182013888888889,4.680748148148148,1730.0384852622217,0.24518686015621055,30124.625066666667,1109677553.5274668,0.5924018109114215,23,60000,1.1546737221869188,0.174436284722223,0.525,73,1.0,1.0,0.0,0.0
