N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,seeds,seed_sweeps,patches_max,patch_series,converted_series,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
4096,1024,4,21,1.25,1.75,2277164600,5050,205,1.00537109375,-2.505965169270833,1.0,-1.8567301432291665,1200,2400,0.75,43,300:1 500:1 600:2 900:3 1100:3 1200:1 1300:2 1400:4 1500:3 1700:2 1800:1 1900:4 2000:2 2100:3 2200:3 2300:3 2400:3 2500:2,25,0 0 1 1 2 4 2 2 6 6 9 9 11 16 13 15 12 19 24 21 19 21 20 25 24 21,0 8 16 32 56 84 100 104 149 160 192 232 244 312 360 402 434 482 531 562 596 646 625 664 697 638,1705,111,0.046189376443418015,433,0,3364,433,294,5,0,0,2135,148,0.05144694533762058,622,0,2765,622,702,6,1,0,2445,182,0.02902757619738752,689,0,2222,689,1174,9,2,0
4096,1024,4,22,1.25,1.75,1501733549,6065,300,1.006591796875,-2.534759521484375,1.0,-1.8575174967447916,1800,2400,0.75,38,200:1 500:1 900:1 1100:1 1200:1 1500:2 1600:1 1700:1 1800:1 1900:1 2100:2 2200:2 2300:2 2400:1 2500:1 2600:2 2700:1 2800:3 2900:2 3000:2 3100:2 3300:1 3400:1 3500:2 3600:3,23,0 1 1 1 2 1 1 1 2 1 2 3 3 3 5 7 6 8 10 10 11 11 12 12 11 13 12 16 23 22 18 15 16 22 23 23,0 12 20 20 28 28 28 32 40 54 62 74 80 94 118 144 162 186 198 206 224 252 279 317 344 355 360 420 457 491 513 506 567 600 613 586,2760,98,0.11023622047244094,381,0,3397,381,311,7,0,0,3210,136,0.04642166344294004,517,0,2820,517,747,11,1,0,3445,160,0.029508196721311476,610,0,2267,610,1194,23,1,1
4096,1024,4,23,1.25,1.75,3416218276,5965,205,1.006103515625,-2.482316080729167,1.0,-1.781646728515625,1800,2400,0.75,41,100:1 300:1 600:1 900:2 1200:1 1500:2 1900:1 2000:1 2100:1 2500:2 2600:3 2700:2 2800:2 2900:5 3100:7 3200:4 3300:3 3500:2,32,1 1 2 2 2 3 3 3 5 5 5 6 5 5 8 7 6 8 8 10 11 12 12 12 12 14 20 18 25 19 32 31 28 26 30,8 8 16 28 32 48 56 68 88 100 112 132 132 128 160 168 180 202 214 250 286 301 308 318 338 391 467 490 584 624 695 719 682 718 711,2710,103,0.058577405857740586,478,0,3347,478,267,4,0,0,3125,146,0.040172166427546625,697,0,2720,697,666,13,0,0,3375,185,0.0377906976744186,688,0,2216,688,1180,12,0,0
