N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
64,16,4,0,1.25,1.5,3175754147,2795,1365,1.0,1.0,1.0,1.0,0,1200,0.75,0.0,1365,1,1.0,16,0,48,16,0,0,0,0,1490,1,1.0,36,0,28,36,0,0,0,0,1580,1,1.0,52,0,12,52,0,0,0,0
64,16,4,1,1.25,1.5,762362142,200200,645,1.03125,0.875,1.0,0.875,0,100200,0.75,0.0,645,4,0.25,8,0,52,8,4,0,0,0,3760,3,0.8333333333333334,24,0,36,24,4,0,0,0,3940,3,0.9,40,0,20,40,4,0,0,0
64,16,4,2,1.25,1.5,1423322077,6225,480,1.0,1.0,1.0,0.7627604166666666,4200,5400,0.75,0.0,495,1,1.0,16,0,48,16,0,0,0,0,560,1,1.0,32,0,32,32,0,0,0,0,625,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3,1.25,1.5,1689909734,1580,280,1.0,1.0,1.0,0.9973958333333334,0,1200,0.75,0.0,290,1,1.0,16,0,48,16,0,0,0,0,330,1,1.0,36,0,28,36,0,0,0,0,345,1,1.0,48,0,16,48,0,0,0,0
64,16,4,4,1.25,1.5,343296974,5355,1690,1.0,1.0,1.0,0.7674479166666667,1800,3600,0.75,0.0,1715,1,1.0,20,0,44,20,0,0,0,0,1730,1,1.0,36,0,28,36,0,0,0,0,1745,1,1.0,52,0,12,52,0,0,0,0
64,16,4,5,1.25,1.5,1346449836,6710,1785,1.0,1.0,1.0,0.7760416666666666,1200,2400,0.75,0.0,4175,1,1.0,16,0,48,16,0,0,0,0,4215,1,1.0,32,0,32,32,0,0,0,0,4280,1,1.0,48,0,16,48,0,0,0,0
64,16,4,6,1.25,1.5,2895352320,8130,725,1.0,1.0,1.0,0.9921875,0,1800,0.75,0.0,740,4,0.25,8,0,52,8,4,0,0,0,2235,1,1.0,36,0,28,36,0,0,0,0,2255,1,1.0,48,0,16,48,0,0,0,0
64,16,4,7,1.25,1.5,798436976,2730,790,1.0,1.0,1.0,0.9921875,0,1800,0.75,0.0,800,1,1.0,16,0,48,16,0,0,0,0,825,1,1.0,32,0,32,32,0,0,0,0,860,1,1.0,48,0,16,48,0,0,0,0
64,16,4,8,1.25,1.5,2137664930,2835,225,1.0,1.0,1.0,0.778125,1200,2400,0.75,0.0,240,1,1.0,16,0,48,16,0,0,0,0,280,1,1.0,32,0,32,32,0,0,0,0,350,1,1.0,48,0,16,48,0,0,0,0
64,16,4,9,1.25,1.5,365473533,2640,345,1.0,1.0,1.0,0.8856770833333334,600,1800,0.75,0.0,450,4,0.25,8,0,52,8,4,0,0,0,660,1,1.0,32,0,32,32,0,0,0,0,735,1,1.0,48,0,16,48,0,0,0,0
64,16,4,10,1.25,1.5,585760261,6540,2140,1.0,1.0,1.0,0.7796875,2400,4200,0.75,0.0,2160,1,1.0,16,0,48,16,0,0,0,0,2205,1,1.0,36,0,28,36,0,0,0,0,2260,1,1.0,52,0,12,52,0,0,0,0
64,16,4,11,1.25,1.5,961828049,15540,810,1.0,1.0,1.0,0.77265625,12600,13800,0.75,0.0,815,1,1.0,16,0,48,16,0,0,0,0,825,1,1.0,36,0,28,36,0,0,0,0,880,1,1.0,48,0,16,48,0,0,0,0
64,16,4,12,1.25,1.5,154871643,4590,1025,1.0,1.0,1.0,0.7796875,1200,2400,0.75,0.0,2015,1,1.0,16,0,48,16,0,0,0,0,2075,1,1.0,32,0,32,32,0,0,0,0,2140,1,1.0,48,0,16,48,0,0,0,0
64,16,4,13,1.25,1.5,263905540,6690,5370,1.0,1.0,1.0,1.0,0,1200,0.75,0.0,5395,1,1.0,16,0,48,16,0,0,0,0,5425,1,1.0,32,0,32,32,0,0,0,0,5455,1,1.0,48,0,16,48,0,0,0,0
64,16,4,14,1.25,1.5,3630607854,200200,1620,1.0625,0.7453125,1.0,0.7453125,0,100200,0.75,0.0,1620,4,0.25,8,0,52,8,4,0,0,0,1845,4,0.7777777777777778,18,0,39,18,7,0,0,0,3580,1,1.0,44,0,18,44,2,0,0,0
64,16,4,15,1.25,1.5,675034262,2640,395,1.0,1.0,1.0,0.984375,0,1800,0.75,0.0,400,1,1.0,20,0,44,20,0,0,0,0,485,1,1.0,32,0,32,32,0,0,0,0,565,4,0.8,40,0,16,40,8,0,0,0
64,16,4,16,1.25,1.5,2745931639,5375,940,1.0,1.0,1.0,0.7768229166666667,2400,3600,0.75,0.0,940,4,0.25,8,0,52,8,4,0,0,0,1035,1,1.0,48,0,14,48,2,0,0,0,1035,1,1.0,48,0,14,48,2,0,0,0
64,16,4,17,1.25,1.5,3189485471,2300,350,1.0,1.0,1.0,0.9947916666666666,0,1800,0.75,0.0,360,1,1.0,16,0,48,16,0,0,0,0,405,1,1.0,36,0,28,36,0,0,0,0,465,1,1.0,48,0,16,48,0,0,0,0
64,16,4,18,1.25,1.5,1584312528,4300,905,1.0,1.0,1.0,1.0,0,1200,0.75,0.0,2900,1,1.0,16,0,48,16,0,0,0,0,2990,1,1.0,36,0,28,36,0,0,0,0,3020,1,1.0,48,0,16,48,0,0,0,0
64,16,4,19,1.25,1.5,2143442972,3040,1020,1.0,1.0,1.0,0.76640625,600,1800,0.75,0.0,1040,1,1.0,16,0,48,16,0,0,0,0,1090,1,1.0,32,0,32,32,0,0,0,0,1110,1,1.0,48,0,16,48,0,0,0,0
64,16,4,20,1.25,1.5,2927383402,1995,585,1.0,1.0,1.0,1.0,0,1200,0.75,0.0,590,1,1.0,16,0,48,16,0,0,0,0,635,1,1.0,32,0,32,32,0,0,0,0,670,1,1.0,48,0,16,48,0,0,0,0
64,16,4,21,1.25,1.5,2026122833,1920,560,1.0,1.0,1.0,1.0,0,1200,0.75,0.0,580,1,1.0,16,0,48,16,0,0,0,0,645,1,1.0,32,0,32,32,0,0,0,0,670,1,1.0,52,0,12,52,0,0,0,0
64,16,4,22,1.25,1.5,717421323,2395,375,1.0,1.0,1.0,0.9184895833333333,600,1800,0.75,0.0,375,4,0.25,8,0,52,8,4,0,0,0,515,1,1.0,32,0,32,32,0,0,0,0,555,1,1.0,52,0,12,52,0,0,0,0
64,16,4,23,1.25,1.5,1454881873,101190,905,1.0,0.875,1.0,0.43880208333333337,1200,100200,0.75,0.0,905,4,0.25,8,0,52,8,4,0,0,0,925,3,0.875,32,0,28,32,4,0,0,0,950,3,0.9210526315789473,38,0,21,38,5,0,0,0
64,16,4,24,1.25,1.5,1705068602,104350,265,1.0,0.7096354166666667,1.0,0.5411458333333333,54600,100200,0.75,0.0,265,4,0.25,8,0,52,8,4,0,0,0,330,3,0.8333333333333334,24,0,36,24,4,0,0,0,755,3,0.9,40,0,20,40,4,0,0,0
64,16,4,25,1.25,1.5,2127247141,4840,1575,1.0,1.0,1.0,0.9765625,0,1800,0.75,0.0,1580,1,1.0,20,0,44,20,0,0,0,0,1585,1,1.0,32,0,32,32,0,0,0,0,1620,1,1.0,48,0,16,48,0,0,0,0
64,16,4,26,1.25,1.5,1817328749,14655,1750,1.0,1.0,1.0,0.76640625,10200,11400,0.75,0.0,1755,1,1.0,20,0,44,20,0,0,0,0,1780,2,0.5,32,0,32,32,0,0,0,0,1790,1,1.0,52,0,12,52,0,0,0,0
64,16,4,27,1.25,1.5,1314475834,5870,1250,1.0,1.0,1.0,0.7796875,2400,4200,0.75,0.0,1460,1,1.0,16,0,48,16,0,0,0,0,1485,1,1.0,36,0,28,36,0,0,0,0,1510,1,1.0,48,0,16,48,0,0,0,0
64,16,4,28,1.25,1.5,2512519910,2805,255,1.0,1.0,1.0,0.775,1200,2400,0.75,0.0,300,1,1.0,16,0,48,16,0,0,0,0,325,1,1.0,32,0,32,32,0,0,0,0,380,1,1.0,56,0,8,56,0,0,0,0
64,16,4,29,1.25,1.5,236054341,4590,2415,1.0,1.0,1.0,0.81953125,600,1800,0.75,0.0,2415,4,0.25,8,0,52,8,4,0,0,0,2655,1,1.0,32,0,32,32,0,0,0,0,2695,1,1.0,48,0,16,48,0,0,0,0
64,16,4,30,1.25,1.5,53212852,12465,840,1.0,1.0,1.0,0.78046875,8400,10200,0.75,0.0,2075,1,1.0,16,0,48,16,0,0,0,0,2150,1,1.0,32,0,32,32,0,0,0,0,2195,1,1.0,48,0,16,48,0,0,0,0
64,16,4,31,1.25,1.5,2134645863,2150,210,1.0,1.0,1.0,0.9947916666666666,0,1800,0.75,0.1875,210,1,1.0,16,0,48,16,0,0,0,0,245,1,1.0,32,0,32,32,0,0,0,0,310,1,1.0,48,0,16,48,0,0,0,0
64,16,4,32,1.25,1.5,565827895,3390,1340,1.0,1.0,1.0,0.871875,600,1800,0.75,0.0,1360,1,1.0,16,0,48,16,0,0,0,0,1380,4,0.7857142857142857,28,0,32,28,4,0,0,0,1525,1,1.0,48,0,16,48,0,0,0,0
64,16,4,33,1.25,1.5,502877143,5380,2235,1.0,1.0,1.0,0.78046875,1200,3000,0.75,0.0,2270,1,1.0,16,0,48,16,0,0,0,0,2300,1,1.0,32,0,32,32,0,0,0,0,2325,1,1.0,48,0,16,48,0,0,0,0
64,16,4,34,1.25,1.5,2038575164,2700,310,1.0,1.0,1.0,0.9765625,0,1800,0.75,0.0,730,1,1.0,16,0,48,16,0,0,0,0,790,1,1.0,40,0,24,40,0,0,0,0,815,1,1.0,48,0,16,48,0,0,0,0
64,16,4,35,1.25,1.5,1609949491,5815,270,1.0,1.0,1.0,0.778125,4200,5400,0.75,0.0,285,1,1.0,16,0,48,16,0,0,0,0,345,1,1.0,32,0,32,32,0,0,0,0,365,1,1.0,48,0,16,48,0,0,0,0
64,16,4,36,1.25,1.5,2858532400,4985,2935,1.0,1.0,1.0,0.9947916666666666,0,1800,0.75,0.0,2960,1,1.0,16,0,48,16,0,0,0,0,2995,1,1.0,32,0,32,32,0,0,0,0,3045,1,1.0,48,0,16,48,0,0,0,0
64,16,4,37,1.25,1.5,82078464,3440,2085,1.0,1.0,1.0,1.0,0,1200,0.75,0.0,2100,1,1.0,20,0,44,20,0,0,0,0,2115,1,1.0,32,0,32,32,0,0,0,0,2160,1,1.0,48,0,16,48,0,0,0,0
64,16,4,38,1.25,1.5,3111649159,2095,275,1.0,1.0,1.0,0.9921875,0,1800,0.75,0.5625,205,1,1.0,36,0,28,36,0,0,0,0,205,1,1.0,36,0,28,36,0,0,0,0,280,1,1.0,48,0,16,48,0,0,0,0
64,16,4,39,1.25,1.5,771593559,3745,1100,1.0,1.0,1.0,0.78125,1200,2400,0.75,0.0,1105,1,1.0,16,0,48,16,0,0,0,0,1145,1,1.0,32,0,32,32,0,0,0,0,1160,1,1.0,40,0,20,40,4,0,0,0
64,16,4,40,1.25,1.5,2121564821,4065,2100,1.0,1.0,1.0,0.9921875,0,1800,0.75,0.0,1960,1,1.0,16,0,48,16,0,0,0,0,2145,1,1.0,32,0,32,32,0,0,0,0,2195,1,1.0,48,0,16,48,0,0,0,0
64,16,4,41,1.25,1.5,1019392187,1760,205,1.0,1.0,1.0,1.0,0,1200,0.75,0.125,450,1,1.0,16,0,48,16,0,0,0,0,490,1,1.0,32,0,32,32,0,0,0,0,540,1,1.0,52,0,12,52,0,0,0,0
64,16,4,42,1.25,1.5,3100993385,109265,1780,1.0,0.75,1.0,0.6783854166666667,63000,100200,0.75,0.0,1950,4,0.25,8,0,52,8,4,0,0,0,2060,3,0.8333333333333334,24,0,36,24,4,0,0,0,2140,3,0.9,40,0,20,40,4,0,0,0
64,16,4,43,1.25,1.5,2576802008,5830,560,1.0,1.0,1.0,0.9526041666666667,0,1800,0.75,0.0,570,1,1.0,16,0,48,16,0,0,0,0,625,1,1.0,32,0,32,32,0,0,0,0,640,1,1.0,52,0,12,52,0,0,0,0
64,16,4,44,1.25,1.5,563095822,4695,850,1.0,1.0,1.0,0.778125,1200,2400,0.75,0.0,2055,1,1.0,16,0,48,16,0,0,0,0,2130,1,1.0,32,0,32,32,0,0,0,0,2265,1,1.0,48,0,16,48,0,0,0,0
64,16,4,45,1.25,1.5,3594453790,4610,840,1.0,1.0,1.0,0.78046875,1800,3600,0.75,0.0,860,1,1.0,16,0,48,16,0,0,0,0,895,1,1.0,32,0,32,32,0,0,0,0,955,1,1.0,48,0,16,48,0,0,0,0
64,16,4,46,1.25,1.5,3857156174,3125,1830,1.0,1.0,1.0,0.9973958333333334,0,1200,0.75,0.0,1835,1,1.0,16,0,48,16,0,0,0,0,1865,1,1.0,32,0,32,32,0,0,0,0,1890,1,1.0,48,0,16,48,0,0,0,0
