N,replica,leg,g,phi,phi_sd,chi,acceptance,phi_err,chi_err,tau_int,lx,ly,lam,cap,surplus,pieces,largest_frac,baby_frac,cube_frac
36,2,heat,5,1.3545138888888888,0.0204141863572769,0.01500260416666669,0.004143518518518519,0.0016877926003184861,0.00366936150371178,19.255196445695216,6,6,0.0,none,1.4283263888888889,2.0,0.5555555555555556,0.4385555555555556,0.4385555555555556
36,2,heat,5.5,1.3546944444444444,0.01919761993349987,0.013267750000000017,0.0044444444444444444,0.0010869358593344372,0.0020434839682087033,8.187247648395362,6,6,0.0,none,1.424777777777778,1.99875,0.5561111111111111,0.42133333333333334,0.42133333333333334
36,2,heat,6,1.346847222222222,0.029506195075602475,0.031342159722222276,0.00442824074074074,0.003295649311714222,0.00873328851158498,33.74415929395896,6,6,0.0,none,1.4036597222222222,2.0,0.5555555555555556,0.4242222222222222,0.4242222222222222
36,2,heat,6.5,1.3449444444444443,0.033584424667498995,0.04060488888888893,0.005405092592592592,0.003402530883786859,0.008914299920197606,28.643761111815447,6,6,0.0,none,1.3955277777777777,2.0,0.5555555555555556,0.40688888888888886,0.40688888888888886
36,2,heat,7,1.2427708333333334,0.06942510807184268,0.17351444270833333,0.008488425925925925,0.011806998765249049,0.06624762848388385,76.5432040174255,6,6,0.0,none,1.1222013888888889,1.918,0.6358472222222222,0.35904166666666665,0.05211111111111111
36,2,heat,7.5,1.1668958333333335,0.19870565336741117,1.4214217204861115,0.024944444444444446,0.04333440012347845,0.1770067589240228,397.34484832810966,6,6,0.0,none,0.9487083333333334,1.59725,0.7345555555555555,0.19966666666666666,0.19966666666666666
36,2,heat,8,0.903125,0.09818901741249934,0.34707899305555556,0.047030092592592596,0.009186619314051073,0.05321353057730099,22.388438405928646,6,6,0.0,none,0.3443819444444445,1.01075,0.9958194444444444,0.004180555555555555,0.0
36,2,heat,9,0.8470069444444445,0.10776539138983499,0.41808166493055554,0.0814861111111111,0.01351777063790835,0.1442620671840562,32.27361227771401,6,6,0.0,none,0.2647083333333333,1.02875,0.9888194444444444,0.011180555555555556,0.0
36,2,heat,10,0.7912569444444445,0.07188909516918285,0.1860495121527778,0.1056087962962963,0.002693391810278045,0.005961158400623893,2.665235844993732,6,6,0.0,none,0.18670833333333334,1.0,1.0,0.0,0.0
36,2,heat,12,0.7409652777777778,0.07420599476164184,0.19823506770833338,0.14378009259259258,0.0020446534881426864,0.00771244401885381,1.6841623688783243,6,6,0.0,none,0.14445833333333333,1.0,1.0,0.0,0.0
36,2,heat,15,0.6931736111111111,0.073499165074098,0.19447658159722223,0.18647222222222223,0.0013429754580131428,0.0067082523275556125,1.1678676805553987,6,6,0.0,none,0.10990972222222223,1.0,1.0,0.0,0.0
36,2,heat,20,0.6420208333333333,0.07262195701057839,0.1898621510416666,0.24429861111111112,0.0016406062976006303,0.003329337930186435,0.7566642429086744,6,6,0.0,none,0.0800625,1.0,1.0,0.0,0.0
36,2,heat,30,0.5919375,0.0720982105044746,0.1871334704861111,0.3085023148148148,0.0009768968980310663,0.0038051869635028625,0.5786232463838828,6,6,0.0,none,0.05695833333333333,1.0,1.0,0.0,0.0
36,2,heat,100,0.5245555555555556,0.07097776125373774,0.1813623333333334,0.4105902777777778,0.0013582954766367488,0.0034149055126397564,0.5272705622170499,6,6,0.0,none,0.03486111111111111,1.0,1.0,0.0,0.0
36,3,cool,100,0.527625,0.07037690500239444,0.1783047152777778,0.4094861111111111,0.0011733755492556756,0.0039253847890920075,0.5749069558023923,6,6,0.0,none,0.035909722222222225,1.0,1.0,0.0,0.0
