N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
192,48,4,0,1.2,1.5,99613873,4940,625,1.0,0.7999999999999995,0.7999999999999998,0.7999999999999995,0,1200,0.75,0.0,2635,1,1.0,48,0,144,48,0,0,0,0,2880,1,1.0,96,0,96,96,0,0,0,0,3180,1,1.0,144,0,48,144,0,0,0,0
192,48,4,1,1.2,1.5,419370983,19955,1235,1.0,0.7999999999999995,0.7999999999999998,0.7322222222222217,15600,17400,0.75,0.0,1465,1,1.0,48,0,144,48,0,0,0,0,1780,1,1.0,96,0,96,96,0,0,0,0,2145,1,1.0,144,0,48,144,0,0,0,0
192,48,4,2,1.2,1.5,179284993,17795,490,1.0,0.7999999999999995,0.7999999999999998,0.7249999999999995,6600,8400,0.75,0.0,8060,2,0.5,48,0,144,48,0,0,0,0,8275,2,0.5416666666666666,96,0,96,96,0,0,0,0,8620,2,0.5833333333333334,144,0,48,144,0,0,0,0
192,48,4,3,1.2,1.5,1604449740,8640,1335,1.0,0.7999999999999995,0.7999999999999998,0.7667361111111106,0,1800,0.75,0.0,1655,1,1.0,48,0,144,48,0,0,0,0,1975,1,1.0,96,0,96,96,0,0,0,0,2635,1,1.0,144,0,48,144,0,0,0,0
192,48,4,4,1.2,1.5,3754282881,6635,1290,1.0,0.7999999999999995,0.7999999999999998,0.7308333333333328,2400,4200,0.75,0.0,1655,1,1.0,56,0,136,56,0,0,0,0,1870,1,1.0,96,0,96,96,0,0,0,0,2060,1,1.0,144,0,48,144,0,0,0,0
192,48,4,5,1.2,1.5,522010550,17535,2575,1.0,0.7999999999999995,0.7999999999999998,0.7213888888888884,12000,13800,0.75,0.0,2800,2,0.5833333333333334,48,0,144,48,0,0,0,0,3080,2,0.5,96,0,96,96,0,0,0,0,3410,2,0.6126760563380281,142,0,49,142,1,0,0,0
192,48,4,6,1.2,1.5,303298333,11565,1885,1.0,0.7999999999999995,0.7999999999999998,0.7941666666666661,0,1800,0.75,0.0,8590,1,1.0,48,0,144,48,0,0,0,0,9155,1,1.0,100,0,92,100,0,0,0,0,9470,1,1.0,144,0,48,144,0,0,0,0
192,48,4,7,1.2,1.5,760915988,13570,545,1.0,0.7999999999999995,0.7999999999999998,0.7858333333333328,0,1800,0.75,0.0,1070,1,1.0,48,0,144,48,0,0,0,0,1345,1,1.0,96,0,96,96,0,0,0,0,1665,1,1.0,152,0,40,152,0,0,0,0
192,48,4,8,1.2,1.5,1764606649,15965,910,1.0,0.7999999999999995,0.7999999999999998,0.7949999999999995,0,1800,0.75,0.0,1235,4,0.8571428571428571,35,0,151,35,5,1,0,0,1675,1,1.0,96,0,96,96,0,0,0,0,2110,1,1.0,144,0,48,144,0,0,0,0
192,48,4,9,1.2,1.5,3912388948,18595,1630,1.0,0.7999999999999995,0.7999999999999998,0.7283333333333328,6600,8400,0.75,0.0,1950,1,1.0,48,0,144,48,0,0,0,0,2535,1,1.0,96,0,96,96,0,0,0,0,3085,1,1.0,144,0,48,144,0,0,0,0
