N,replica,sweep,phi,surplus,pieces,largest_frac,baby_frac,cube_frac,lx,ly,lam,cap,g,energy
64,0,11950,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,12000,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,12050,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,12100,1.40625,1.625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.25
64,0,12150,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,12200,1.40625,1.65625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.1875
64,0,12250,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,12300,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,12350,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,12400,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,12450,1.40625,1.625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.25
64,0,12500,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,12550,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,12600,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,12650,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,12700,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,12750,1.375,1.5,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.0
64,0,12800,1.40625,1.65625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.1875
64,0,12850,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,12900,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,12950,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,13000,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,13050,1.390625,1.5625,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.125
64,0,13100,1.390625,1.5625,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.125
64,0,13150,1.390625,1.5625,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.125
64,0,13200,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,13250,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,13300,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,13350,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,13400,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,13450,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,13500,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,13550,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,13600,1.390625,1.5625,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.125
64,0,13650,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,13700,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,13750,1.390625,1.59375,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.0625
64,0,13800,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,13850,1.40625,1.640625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.21875
64,0,13900,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,13950,1.390625,1.5625,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.125
64,0,14000,1.390625,1.5625,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.125
64,0,14050,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,14100,1.390625,1.5625,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.125
64,0,14150,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,14200,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,14250,1.359375,1.4375,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-2.875
64,0,14300,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,14350,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,14400,1.375,1.5,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.0
64,0,14450,1.375,1.5,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.0
64,0,14500,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,14550,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,14600,1.40625,1.65625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.1875
64,0,14650,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,14700,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,14750,1.40625,1.625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.25
64,0,14800,1.375,1.5,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.0
64,0,14850,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,14900,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,14950,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,15000,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,15050,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,15100,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,15150,1.375,1.5,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.0
64,0,15200,1.40625,1.640625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.21875
64,0,15250,1.390625,1.5625,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.125
64,0,15300,1.390625,1.5625,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.125
64,0,15350,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,15400,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,15450,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,15500,1.40625,1.625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.25
64,0,15550,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,15600,1.390625,1.59375,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.0625
64,0,15650,1.40625,1.625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.25
64,0,15700,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,15750,1.390625,1.5625,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.125
64,0,15800,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,15850,1.390625,1.59375,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.0625
64,0,15900,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,15950,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,16000,1.375,1.5,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.0
64,0,16050,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,16100,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,16150,1.40625,1.625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.25
64,0,16200,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,16250,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,16300,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,16350,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,16400,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,16450,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,16500,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,16550,1.40625,1.640625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.21875
64,0,16600,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,16650,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,16700,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,16750,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,16800,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,16850,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,16900,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,16950,1.40625,1.625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.25
64,0,17000,1.390625,1.5625,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.125
64,0,17050,1.40625,1.640625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.21875
64,0,17100,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,17150,1.40625,1.625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.25
64,0,17200,1.390625,1.5625,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.125
64,0,17250,1.40625,1.640625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.21875
64,0,17300,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,17350,1.40625,1.640625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.21875
64,0,17400,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,17450,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,17500,1.40625,1.625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.25
64,0,17550,1.359375,1.4375,4,0.28125,0.21875,0.0,8,8,0.5,none,3.5,-2.875
64,0,17600,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,17650,1.40625,1.640625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.21875
64,0,17700,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,17750,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,17800,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,17850,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,17900,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,17950,1.390625,1.5625,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.125
64,0,18000,1.390625,1.5625,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.125
64,0,18050,1.40625,1.625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.25
64,0,18100,1.359375,1.4375,4,0.28125,0.21875,0.0,8,8,0.5,none,3.5,-2.875
64,0,18150,1.390625,1.5625,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.125
64,0,18200,1.359375,1.46875,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-2.8125
64,0,18250,1.40625,1.65625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.1875
64,0,18300,1.40625,1.625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.25
64,0,18350,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,18400,1.375,1.53125,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-2.9375
64,0,18450,1.375,1.5,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.0
64,0,18500,1.40625,1.640625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.21875
64,0,18550,1.40625,1.625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.25
64,0,18600,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,18650,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,18700,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,18750,1.40625,1.625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.25
64,0,18800,1.375,1.5,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.0
64,0,18850,1.375,1.5,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.0
64,0,18900,1.390625,1.5625,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.125
64,0,18950,1.375,1.5,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.0
64,0,19000,1.40625,1.640625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.21875
64,0,19050,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,19100,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,19150,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,19200,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,19250,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,19300,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,19350,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,19400,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,19450,1.390625,1.5625,4,0.28125,0.46875,0.25,8,8,0.5,none,3.5,-3.125
64,0,19500,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,19550,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,19600,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,19650,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,19700,1.40625,1.640625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.21875
64,0,19750,1.40625,1.640625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.21875
64,0,19800,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,19850,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,19900,1.40625,1.65625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.1875
64,0,19950,1.40625,1.640625,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.21875
64,0,20000,1.421875,1.6875,4,0.28125,0.71875,0.5,8,8,0.5,none,3.5,-3.375
64,0,50,0.96875,0.03125,1,1.0,0.0,0.0,8,8,0.5,none,4.0,0.5625
64,0,100,0.96875,0.046875,1,1.0,0.0,0.0,8,8,0.5,none,4.0,0.59375
64,0,150,0.96875,0.03125,1,1.0,0.0,0.0,8,8,0.5,none,4.0,0.5625
64,0,200,0.953125,0.015625,1,1.0,0.0,0.0,8,8,0.5,none,4.0,0.78125
64,0,250,0.921875,0.125,1,1.0,0.0,0.0,8,8,0.5,none,4.0,1.5
64,0,300,0.953125,0.25,1,1.0,0.0,0.0,8,8,0.5,none,4.0,1.25
64,0,350,1.015625,0.546875,1,1.0,0.0,0.0,8,8,0.5,none,4.0,0.84375
64,0,400,1.09375,0.65625,1,1.0,0.0,0.0,8,8,0.5,none,4.0,-0.1875
64,0,450,1.078125,0.59375,1,1.0,0.0,0.0,8,8,0.5,none,4.0,-0.0625
64,0,500,1.09375,0.671875,1,1.0,0.0,0.0,8,8,0.5,none,4.0,-0.15625
64,0,550,1.15625,0.8125,1,1.0,0.0,0.0,8,8,0.5,none,4.0,-0.875
64,0,600,1.1875,0.84375,1,1.0,0.0,0.0,8,8,0.5,none,4.0,-1.3125
64,0,650,1.125,0.703125,1,1.0,0.0,0.0,8,8,0.5,none,4.0,-0.59375
64,0,700,1.171875,0.796875,1,1.0,0.0,0.0,8,8,0.5,none,4.0,-1.15625
64,0,750,1.140625,0.75,1,1.0,0.0,0.0,8,8,0.5,none,4.0,-0.75
64,0,800,1.109375,0.671875,1,1.0,0.0,0.0,8,8,0.5,none,4.0,-0.40625
64,0,850,1.078125,0.59375,1,1.0,0.0,0.0,8,8,0.5,none,4.0,-0.0625
64,0,900,1.15625,0.765625,1,1.0,0.0,0.0,8,8,0.5,none,4.0,-0.96875
64,0,950,1.125,0.71875,1,1.0,0.0,0.0,8,8,0.5,none,4.0,-0.5625
64,0,1000,1.171875,0.875,1,1.0,0.0,0.0,8,8,0.5,none,4.0,-1.0
64,0,1050,1.1875,0.890625,1,1.0,0.0,0.0,8,8,0.5,none,4.0,-1.21875
64,0,1100,1.203125,0.890625,2,0.5625,0.0,0.0,8,8,0.5,none,4.0,-1.46875
64,0,1150,1.1875,0.90625,2,0.5625,0.0,0.0,8,8,0.5,none,4.0,-1.1875
64,0,1200,1.265625,1.0625,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-2.125
64,0,1250,1.234375,0.96875,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-1.8125
64,0,1300,1.296875,1.1875,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.375
64,0,1350,1.25,1.09375,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-1.8125
64,0,1400,1.1875,0.953125,2,0.75,0.25,0.25,8,8,0.5,none,4.0,-1.09375
64,0,1450,1.203125,1.0,2,0.75,0.25,0.25,8,8,0.5,none,4.0,-1.25
64,0,1500,1.1875,0.984375,2,0.75,0.25,0.25,8,8,0.5,none,4.0,-1.03125
64,0,1550,1.21875,1.078125,2,0.75,0.25,0.25,8,8,0.5,none,4.0,-1.34375
64,0,1600,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,1650,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,1700,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,1750,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,1800,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,1850,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,1900,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,1950,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,2000,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,2050,1.28125,1.1875,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.125
64,0,2100,1.265625,1.125,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.0
64,0,2150,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,2200,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,2250,1.28125,1.1875,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.125
64,0,2300,1.28125,1.1875,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.125
64,0,2350,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,2400,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,2450,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,2500,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,2550,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,2600,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,2650,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,2700,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,2750,1.28125,1.125,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-2.25
64,0,2800,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,2850,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,2900,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,2950,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,3000,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,3050,1.265625,1.0625,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-2.125
64,0,3100,1.28125,1.125,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-2.25
64,0,3150,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,3200,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,3250,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,3300,1.28125,1.125,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-2.25
64,0,3350,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,3400,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,3450,1.1875,0.890625,2,0.6875,0.0,0.0,8,8,0.5,none,4.0,-1.21875
64,0,3500,1.171875,0.890625,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-0.96875
64,0,3550,1.21875,0.984375,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-1.53125
64,0,3600,1.234375,1.0625,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-1.625
64,0,3650,1.25,1.125,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-1.75
64,0,3700,1.21875,1.015625,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-1.46875
64,0,3750,1.265625,1.15625,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-1.9375
64,0,3800,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,3850,1.28125,1.125,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-2.25
64,0,3900,1.28125,1.1875,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.125
64,0,3950,1.21875,0.9375,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-1.625
64,0,4000,1.234375,1.03125,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-1.6875
64,0,4050,1.28125,1.1875,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.125
64,0,4100,1.28125,1.125,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-2.25
64,0,4150,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,4200,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,4250,1.28125,1.1875,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.125
64,0,4300,1.28125,1.1875,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.125
64,0,4350,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,4400,1.234375,1.0,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-1.75
64,0,4450,1.265625,1.125,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.0
64,0,4500,1.265625,1.125,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.0
64,0,4550,1.234375,1.0,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-1.75
64,0,4600,1.21875,0.921875,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-1.65625
64,0,4650,1.28125,1.1875,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.125
64,0,4700,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,4750,1.28125,1.125,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-2.25
64,0,4800,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,4850,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,4900,1.28125,1.125,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-2.25
64,0,4950,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,5000,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,5050,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,5100,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,5150,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,5200,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,5250,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,5300,1.28125,1.125,3,0.4375,0.0,0.0,8,8,0.5,none,4.0,-2.25
64,0,5350,1.28125,1.125,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.25
64,0,5400,1.28125,1.125,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.25
64,0,5450,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
64,0,5500,1.3125,1.25,3,0.4375,0.25,0.25,8,8,0.5,none,4.0,-2.5
