N,C,lam,k,replica,seed_columns,planted_cost,f_final,phi_final,bath_T,drift,acceptance,d0,d1,d2,d3,d4,d5,d6,pieces_d1,sizes_d1,h_final
96,24,1.1,1,3,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.7666666666666677,4.263256414560601e-14,0.000215625,0,4,92,0,0,0,0,1,4,10.400000000000002
96,24,1.1,1,4,0,14.399999999999977,1.0,1.0,1.4666666666666677,4.263256414560601e-14,0.0002574652777777778,0,2,92,2,0,0,0,1,2,17.6
96,24,1.1,1,5,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.7666666666666677,4.263256414560601e-14,0.00021284722222222224,0,4,92,0,0,0,0,1,4,10.400000000000002
96,24,1.1,1,6,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.7666666666666677,4.263256414560601e-14,0.0001940972222222222,0,4,92,0,0,0,0,1,4,10.400000000000002
96,24,1.1,1,7,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.7666666666666677,4.263256414560601e-14,0.00021458333333333334,0,4,92,0,0,0,0,1,4,10.400000000000002
96,24,1.1,1,8,0,14.399999999999977,0.916666666666667,1.0208333333333333,1.3333333333333346,4.263256414560601e-14,0.00022013888888888889,0,8,88,0,0,0,0,1,8,20.800000000000004
96,24,1.1,1,9,0,14.399999999999977,1.0,1.0,1.466666666666668,4.263256414560601e-14,0.00021510416666666667,0,2,92,2,0,0,0,1,2,17.6
96,24,1.1,1,10,0,14.399999999999977,0.916666666666667,1.0208333333333333,1.3333333333333346,4.263256414560601e-14,0.0002986111111111111,0,8,88,0,0,0,0,2,4 4,20.800000000000004
96,24,1.1,1,11,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.7666666666666682,4.263256414560601e-14,0.00022569444444444443,0,4,92,0,0,0,0,1,4,10.400000000000002
96,24,1.1,1,12,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.7666666666666682,4.263256414560601e-14,0.000178125,0,4,92,0,0,0,0,1,4,10.400000000000002
96,24,1.1,1,13,0,14.399999999999977,0.875,1.03125,0.9000000000000012,4.263256414560601e-14,0.00018784722222222222,0,12,84,0,0,0,0,3,4 4 4,31.200000000000003
96,24,1.1,1,14,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.7666666666666677,4.263256414560601e-14,0.00023715277777777778,0,4,92,0,0,0,0,1,4,10.400000000000002
96,24,1.1,1,15,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.7666666666666682,4.263256414560601e-14,0.0001923611111111111,0,4,92,0,0,0,0,1,4,10.400000000000002
96,24,1.1,1,16,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.7666666666666682,4.263256414560601e-14,0.00023055555555555554,0,4,92,0,0,0,0,1,4,10.400000000000002
96,24,1.1,1,17,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.7666666666666682,4.263256414560601e-14,0.00017395833333333334,0,4,92,0,0,0,0,1,4,10.400000000000002
96,24,1.1,1,18,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.7666666666666675,4.263256414560601e-14,0.00023645833333333334,0,4,92,0,0,0,0,1,4,10.400000000000002
96,24,1.1,1,19,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.7666666666666677,4.263256414560601e-14,0.00020208333333333333,0,4,92,0,0,0,0,1,4,10.400000000000002
96,36,1.1,1,0,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.1777777777777785,4.263256414560601e-14,0.00011319444444444445,0,4,92,0,0,0,0,1,4,10.400000000000002
96,36,1.1,1,1,0,14.399999999999977,1.0,1.0,0.9777777777777786,4.263256414560601e-14,0.0001359375,0,2,92,2,0,0,0,1,2,17.6
96,36,1.1,1,2,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.1777777777777787,4.263256414560601e-14,0.00012048611111111111,0,4,92,0,0,0,0,1,4,10.400000000000002
96,36,1.1,1,3,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.933333333333334,4.263256414560601e-14,0.00014253472222222223,0,4,92,0,0,0,0,2,2 2,19.200000000000003
96,36,1.1,1,4,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.1777777777777787,4.263256414560601e-14,0.00015763888888888888,0,4,92,0,0,0,0,1,4,10.400000000000002
96,36,1.1,1,5,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.1777777777777787,4.263256414560601e-14,0.00017604166666666666,0,4,92,0,0,0,0,1,4,10.400000000000002
96,36,1.1,1,6,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.1777777777777785,4.263256414560601e-14,7.534722222222223e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,36,1.1,1,7,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.1777777777777787,4.263256414560601e-14,0.00015972222222222223,0,4,92,0,0,0,0,1,4,10.400000000000002
96,36,1.1,1,8,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.1777777777777787,4.263256414560601e-14,0.00014166666666666668,0,4,92,0,0,0,0,1,4,10.400000000000002
96,36,1.1,1,9,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.1777777777777787,4.263256414560601e-14,0.00014652777777777779,0,4,92,0,0,0,0,1,4,10.400000000000002
96,36,1.1,1,10,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.1777777777777787,4.263256414560601e-14,0.00012534722222222222,0,4,92,0,0,0,0,1,4,10.400000000000002
96,36,1.1,1,11,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.1777777777777787,4.263256414560601e-14,0.00012743055555555554,0,4,92,0,0,0,0,1,4,10.400000000000002
96,36,1.1,1,12,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.1777777777777787,3.552713678800501e-14,0.00012256944444444443,0,4,92,0,0,0,0,1,4,10.400000000000002
96,36,1.1,1,13,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.1777777777777785,4.263256414560601e-14,9.270833333333333e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,36,1.1,1,14,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.1777777777777787,4.263256414560601e-14,0.00013194444444444443,0,4,92,0,0,0,0,1,4,10.400000000000002
96,36,1.1,1,15,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.1777777777777787,4.263256414560601e-14,0.00015625,0,4,92,0,0,0,0,1,4,10.400000000000002
96,36,1.1,1,16,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.1777777777777787,4.263256414560601e-14,0.00011180555555555556,0,4,92,0,0,0,0,1,4,10.400000000000002
96,36,1.1,1,17,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.1777777777777785,4.263256414560601e-14,0.00010555555555555555,0,4,92,0,0,0,0,1,4,10.400000000000002
96,36,1.1,1,18,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.1777777777777785,4.263256414560601e-14,0.00010138888888888889,0,4,92,0,0,0,0,1,4,10.400000000000002
96,36,1.1,1,19,0,14.399999999999977,0.958333333333333,1.0104166666666667,1.1777777777777787,4.263256414560601e-14,0.00013125,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,0,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333339,3.552713678800501e-14,7.534722222222223e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,1,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333341,4.263256414560601e-14,0.000103125,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,2,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333341,4.263256414560601e-14,8.645833333333334e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,3,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333339,4.263256414560601e-14,0.00012708333333333332,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,4,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333341,3.552713678800501e-14,0.00010625,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,5,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333341,4.263256414560601e-14,6.597222222222222e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,6,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333341,4.263256414560601e-14,9.548611111111112e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,7,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333341,4.263256414560601e-14,7.534722222222223e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,8,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333341,4.263256414560601e-14,6.215277777777778e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,9,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333341,4.263256414560601e-14,8.159722222222222e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,10,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333339,4.263256414560601e-14,8.819444444444444e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,11,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333339,4.263256414560601e-14,0.00010347222222222222,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,12,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333341,4.263256414560601e-14,8.680555555555556e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,13,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333341,4.263256414560601e-14,0.00011944444444444444,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,14,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333339,4.263256414560601e-14,8.888888888888889e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,15,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333341,4.263256414560601e-14,7.013888888888888e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,16,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333341,4.263256414560601e-14,8.125e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,17,0,14.399999999999977,1.0,1.0,0.733333333333334,4.263256414560601e-14,9.184027777777778e-05,0,2,92,2,0,0,0,1,2,17.6
96,48,1.1,1,18,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333341,4.263256414560601e-14,9.409722222222222e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,48,1.1,1,19,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.8833333333333341,4.263256414560601e-14,8.229166666666667e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,72,1.1,1,0,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.5888888888888894,3.552713678800501e-14,7.291666666666667e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,72,1.1,1,1,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.5888888888888892,4.263256414560601e-14,3.7847222222222224e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,72,1.1,1,2,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.5888888888888894,4.263256414560601e-14,6.5625e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,72,1.1,1,3,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.5888888888888894,4.263256414560601e-14,6.284722222222222e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,72,1.1,1,4,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.5888888888888894,4.263256414560601e-14,6.770833333333333e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,72,1.1,1,5,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.5888888888888894,4.263256414560601e-14,7.430555555555555e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,72,1.1,1,6,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.5888888888888892,4.263256414560601e-14,5.3819444444444444e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,72,1.1,1,7,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.5888888888888894,4.263256414560601e-14,7.881944444444444e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
