N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
144,36,4,0,1.2,1.5,2413017856,13730,1010,1.0,0.7999999999999995,0.7999999999999998,0.7042592592592588,10800,12000,0.75,0.0,1200,1,1.0,40,0,104,40,0,0,0,0,1395,1,1.0,72,0,72,72,0,0,0,0,1475,1,1.0,108,0,36,108,0,0,0,0
144,36,4,1,1.2,1.5,807143291,15460,495,1.0,0.7999999999999995,0.7999999999999998,0.7107407407407402,9000,10200,0.75,0.0,4815,1,1.0,36,0,108,36,0,0,0,0,5030,1,1.0,72,0,72,72,0,0,0,0,5185,1,1.0,108,0,36,108,0,0,0,0
144,36,4,2,1.2,1.5,1861842905,37535,405,1.0,0.7999999999999995,0.7999999999999998,0.7096296296296292,26400,27600,0.75,0.0,4430,1,1.0,36,0,108,36,0,0,0,0,4675,1,1.0,72,0,72,72,0,0,0,0,5075,1,1.0,108,0,36,108,0,0,0,0
144,36,4,3,1.2,1.5,930778249,10265,3820,1.0,0.7999999999999995,0.7999999999999998,0.7074074074074069,4200,5400,0.75,0.0,3960,1,1.0,36,0,108,36,0,0,0,0,4260,1,1.0,72,0,72,72,0,0,0,0,4605,1,1.0,108,0,36,108,0,0,0,0
144,36,4,4,1.2,1.5,4045129389,5000,2060,1.0,0.7999999999999995,0.7999999999999998,0.7877777777777772,0,1800,0.75,0.0,2220,1,1.0,36,0,108,36,0,0,0,0,2610,1,1.0,72,0,72,72,0,0,0,0,2890,1,1.0,108,0,36,108,0,0,0,0
144,36,4,5,1.2,1.5,1074579484,16160,370,1.0,0.7999999999999995,0.7999999999999998,0.7111111111111106,13200,15000,0.75,0.0,595,1,1.0,36,0,108,36,0,0,0,0,720,1,1.0,72,0,72,72,0,0,0,0,880,1,1.0,108,0,36,108,0,0,0,0
144,36,4,6,1.2,1.5,1557798367,8560,2780,1.0,0.7999999999999995,0.7999999999999998,0.6938888888888884,3600,4800,0.75,0.0,3130,1,1.0,36,0,108,36,0,0,0,0,3370,1,1.0,72,0,72,72,0,0,0,0,3565,1,1.0,108,0,36,108,0,0,0,0
144,36,4,7,1.2,1.5,1728408252,14765,635,1.0,0.7999999999999995,0.7999999999999998,0.708518518518518,7800,9600,0.75,0.0,4295,1,1.0,36,0,108,36,0,0,0,0,4550,4,0.9166666666666666,72,0,68,72,4,0,0,0,4955,1,1.0,108,0,36,108,0,0,0,0
144,36,4,8,1.2,1.5,1425922298,8985,6930,1.0,0.7999999999999995,0.7999999999999998,0.7988888888888884,0,1200,0.75,0.0,7070,1,1.0,36,0,108,36,0,0,0,0,7310,1,1.0,72,0,72,72,0,0,0,0,7575,1,1.0,108,0,36,108,0,0,0,0
144,36,4,9,1.2,1.5,778248547,107835,390,1.0,0.5777777777777772,0.7999999999999998,0.4193518518518514,9600,100200,0.75,0.0,4955,3,0.875,32,0,108,32,4,0,0,0,5440,7,0.8125,64,0,72,64,8,0,0,0,6880,3,0.68,100,0,40,100,4,0,0,0
144,36,4,10,1.2,1.5,589838462,3805,1735,1.0,0.7999999999999995,0.7999999999999998,0.7977777777777773,0,1200,0.75,0.0,1840,1,1.0,40,0,104,40,0,0,0,0,2060,1,1.0,72,0,72,72,0,0,0,0,2355,1,1.0,108,0,36,108,0,0,0,0
144,36,4,11,1.2,1.5,1327730983,45810,3060,1.0,0.7999999999999995,0.7999999999999998,0.7107407407407402,24600,26400,0.75,0.0,9990,1,1.0,36,0,108,36,0,0,0,0,10215,1,1.0,72,0,72,72,0,0,0,0,10520,1,1.0,108,0,36,108,0,0,0,0
144,36,4,12,1.2,1.5,4225935483,5200,240,1.0,0.7999999999999995,0.7999999999999998,0.7037037037037033,3000,4200,0.75,0.0,335,1,1.0,36,0,108,36,0,0,0,0,430,1,1.0,72,0,72,72,0,0,0,0,700,1,1.0,108,0,36,108,0,0,0,0
144,36,4,13,1.2,1.5,1417172500,8160,2505,1.0,0.7999999999999995,0.7999999999999998,0.795555555555555,0,1800,0.75,0.0,3135,1,1.0,36,0,108,36,0,0,0,0,3330,1,1.0,72,0,72,72,0,0,0,0,3625,1,1.0,108,0,36,108,0,0,0,0
144,36,4,14,1.2,1.5,365867750,11585,1495,1.0,0.7999999999999995,0.7999999999999998,0.6946296296296292,7800,9000,0.75,0.0,1685,1,1.0,36,0,108,36,0,0,0,0,2130,1,1.0,72,0,72,72,0,0,0,0,2390,1,1.0,108,0,36,108,0,0,0,0
144,36,4,15,1.2,1.5,3761484988,11645,205,1.0,0.7999999999999995,0.7999999999999998,0.7088888888888885,8400,10200,0.75,0.22222222222222232,365,1,1.0,36,0,108,36,0,0,0,0,740,1,1.0,72,0,72,72,0,0,0,0,1215,1,1.0,108,0,36,108,0,0,0,0
144,36,4,16,1.2,1.5,1488553548,10900,3080,1.0,0.7999999999999995,0.7999999999999998,0.7096296296296292,5400,6600,0.75,0.0,3315,1,1.0,36,0,108,36,0,0,0,0,3610,1,1.0,72,0,72,72,0,0,0,0,3905,1,1.0,108,0,36,108,0,0,0,0
144,36,4,17,1.2,1.5,884434179,12285,670,1.0,0.7999999999999995,0.7999999999999998,0.7081481481481476,9600,10800,0.75,0.0,795,1,1.0,36,0,108,36,0,0,0,0,1050,1,1.0,80,0,64,80,0,0,0,0,1265,1,1.0,108,0,36,108,0,0,0,0
144,36,4,18,1.2,1.5,3335748788,2355,205,1.0,0.7999999999999995,0.7999999999999998,0.7999999999999995,0,1200,0.75,0.16666666666666696,325,1,1.0,36,0,108,36,0,0,0,0,665,1,1.0,76,0,68,76,0,0,0,0,1000,1,1.0,108,0,36,108,0,0,0,0
144,36,4,19,1.2,1.5,2557804100,17035,205,1.0,0.7999999999999995,0.7999999999999998,0.7066666666666662,15000,16200,0.75,0.16666666666666696,240,1,1.0,36,0,108,36,0,0,0,0,490,1,1.0,72,0,72,72,0,0,0,0,645,1,1.0,108,0,36,108,0,0,0,0
144,36,4,20,1.2,1.5,3417982644,12315,3105,1.0,0.7999999999999995,0.7999999999999998,0.7103703703703699,6600,8400,0.75,0.0,3335,1,1.0,44,0,100,44,0,0,0,0,3525,1,1.0,72,0,72,72,0,0,0,0,3680,1,1.0,108,0,36,108,0,0,0,0
144,36,4,21,1.2,1.5,137877091,15165,6840,1.0,0.7999999999999995,0.7999999999999998,0.6996296296296292,5400,7200,0.75,0.0,7060,1,1.0,36,0,108,36,0,0,0,0,7300,1,1.0,72,0,72,72,0,0,0,0,7605,1,1.0,108,0,36,108,0,0,0,0
144,36,4,22,1.2,1.5,3724996445,12305,1285,1.0,0.7999999999999995,0.7999999999999998,0.708518518518518,9000,10200,0.75,0.0,1465,1,1.0,36,0,108,36,0,0,0,0,1680,1,1.0,72,0,72,72,0,0,0,0,1930,1,1.0,108,0,36,108,0,0,0,0
144,36,4,23,1.2,1.5,3677203721,11075,395,1.0,0.7999999999999995,0.7999999999999998,0.7103703703703699,6000,7800,0.75,0.0,520,1,1.0,36,0,108,36,0,0,0,0,630,1,1.0,72,0,72,72,0,0,0,0,895,1,1.0,108,0,36,108,0,0,0,0
144,36,4,24,1.2,1.5,401740191,6810,1340,1.0,0.7999999999999995,0.7999999999999998,0.6809259259259255,3000,4800,0.75,0.0,1470,1,1.0,36,0,108,36,0,0,0,0,1585,1,1.0,72,0,72,72,0,0,0,0,1860,1,1.0,108,0,36,108,0,0,0,0
144,36,4,25,1.2,1.5,1877603870,8970,635,1.0,0.7999999999999995,0.7999999999999998,0.705555555555555,6000,7200,0.75,0.0,740,1,1.0,36,0,108,36,0,0,0,0,920,1,1.0,72,0,72,72,0,0,0,0,1105,1,1.0,112,0,32,112,0,0,0,0
144,36,4,26,1.2,1.5,749798992,3790,1140,1.0,0.7999999999999995,0.7999999999999998,0.7483333333333329,600,1800,0.75,0.0,1235,1,1.0,40,0,104,40,0,0,0,0,1315,1,1.0,72,0,72,72,0,0,0,0,1680,1,1.0,108,0,36,108,0,0,0,0
