N,D,replica,leg,g,ln_g,squares_per_vertex,spv_err,phi,acceptance,tau_int,surplus,lam
216,3,0,cool,6.0,1.791759469228055,12.0,0.0,1.0,2.8935185185185184e-06,nan,0.0,1.1
216,3,0,cool,8.0,2.0794415416798357,11.961703703703705,0.013118345451521731,0.9968086419753087,5.208333333333333e-06,172.92830425106226,0.00036574074074074075,1.1
216,3,0,cool,10.0,2.302585092994046,5.159305555555556,0.01170410947731883,0.4299421296296297,0.0873454861111111,3.866276145648464,0.001537037037037037,1.1
216,3,0,cool,12.0,2.4849066497880004,4.683703703703704,0.009678868265924572,0.3903086419753086,0.18302893518518518,2.49770223201114,0.0007708333333333333,1.1
216,3,0,cool,14.0,2.6390573296152584,4.341240740740741,0.003978175396707472,0.36177006172839504,0.23797800925925927,1.2882310145315539,0.000587962962962963,1.1
216,3,0,cool,16.0,2.772588722239781,4.080055555555556,0.006349812032472832,0.34000462962962963,0.2847777777777778,1.2361392023265734,0.00032870370370370367,1.1
216,3,0,cool,20.0,2.995732273553991,3.738777777777778,0.0057214742558022525,0.31156481481481485,0.36077256944444447,0.8868094227495172,0.00019907407407407406,1.1
216,3,0,heat,16.0,2.772588722239781,4.0785277777777775,0.006809154644186725,0.3398773148148148,0.28530381944444444,1.1268652679948241,0.0004537037037037037,1.1
216,3,0,heat,14.0,2.6390573296152584,4.3360925925925935,0.005705398476686604,0.36134104938271605,0.23753298611111112,1.3760246226580917,0.000587962962962963,1.1
216,3,0,heat,12.0,2.4849066497880004,4.691648148148148,0.00958881122838813,0.39097067901234567,0.1804872685185185,2.3575688674825535,0.0008935185185185185,1.1
216,3,0,heat,10.0,2.302585092994046,5.1608888888888895,0.009254456629939565,0.43007407407407405,0.12037326388888889,2.7664448520641924,0.001537037037037037,1.1
216,3,0,heat,8.0,2.0794415416798357,5.879944444444444,0.017322591774936526,0.4899953703703704,0.06174826388888889,9.124186075342957,0.003273148148148148,1.1
216,3,0,heat,6.0,1.791759469228055,7.14075,0.028760329890704504,0.5950625,0.014796875,45.88492336376562,0.012347222222222221,1.1
