N,dims,C,spark,replica,lam,local_heat,sweep,h_per_vertex,d0,d1,d2,d3,d4,d5,d6,d7,melted,pieces_flat,largest_flat,bath_T,total,drift,left,final
288,4 4 18,576,5.0,0,1.4,False,26200,2.688888888888888,0,50,136,36,44,22,0,0,66,3,17,0.264236111111111,152.19999999999993,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,26400,2.688888888888888,0,50,136,36,44,22,0,0,66,3,17,0.264236111111111,152.19999999999993,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,26600,2.688888888888888,0,50,136,36,44,22,0,0,66,3,17,0.264236111111111,152.19999999999993,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,26800,2.688888888888888,0,50,136,36,44,22,0,0,66,3,17,0.264236111111111,152.19999999999993,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,27000,2.688888888888888,0,50,136,36,44,22,0,0,66,3,17,0.264236111111111,152.19999999999993,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,27200,2.688888888888888,0,50,136,36,44,22,0,0,66,3,17,0.264236111111111,152.19999999999993,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,27400,2.75,0,40,142,38,40,26,2,0,68,5,17,0.2336805555555554,134.5999999999999,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,27600,2.75,0,40,142,38,40,26,2,0,68,3,19,0.2336805555555554,134.5999999999999,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,27800,2.688888888888888,0,50,136,36,44,22,0,0,66,3,17,0.26423611111111106,152.19999999999996,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,28000,2.688888888888888,0,50,136,36,44,22,0,0,66,3,17,0.26423611111111106,152.19999999999996,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,28200,2.688888888888888,0,50,136,36,44,22,0,0,66,3,17,0.26423611111111106,152.19999999999996,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,28400,2.688888888888888,0,50,136,36,44,22,0,0,66,3,17,0.26423611111111106,152.19999999999996,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,28600,2.688888888888888,0,50,136,36,44,22,0,0,66,3,17,0.26423611111111106,152.19999999999996,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,28800,2.7166666666666663,0,46,132,42,44,24,0,0,68,3,39,0.25034722222222217,144.19999999999996,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,29000,2.7166666666666663,0,46,132,42,44,24,0,0,68,3,39,0.25034722222222217,144.19999999999996,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,29200,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,29400,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,29600,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,29800,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,30000,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,30200,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,30400,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,30600,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,30800,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,31000,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,31200,2.711111111111111,0,44,130,45,45,23,1,0,69,3,42,0.25312499999999993,145.79999999999995,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,31400,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,31600,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,31800,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,32000,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,32200,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,32400,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,32600,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,32800,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,33000,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,33200,2.6944444444444446,0,44,130,46,46,22,0,0,68,3,42,0.26145833333333324,150.59999999999994,0.0,True,False
