N,replica,protocol,leg,k,g,lam,phi,chi,tau_int,acceptance,swap_rate,round_trips,snapshots,snap_no_fluct,snap_no_xi,diam_mean,xi_over_diam,xi_over_diam_err,xi_pooled_over_diam
484,3,sequential,cool,0,12.0,1.0,0.13070185950413224,0.10354267750000001,0.6904959966685733,0.6825024793388431,,,100,0,0,8.81,0.37083149436648033,0.10246502958295534,0.44998710184215196
484,3,sequential,cool,1,11.377,1.0,0.13828719008264462,0.10414677479338844,0.7228489452777799,0.6616098140495867,,,100,0,0,8.75,0.2584054052508026,0.04298229023450721,0.3731008527311306
484,3,sequential,cool,2,10.786,1.0,0.14686012396694215,0.11301085105371902,0.7992217649774953,0.6381159090909092,,,100,0,0,8.87,0.3060399735477208,0.0722894025941885,0.29483803114183904
484,3,sequential,cool,3,10.226,1.0,0.15590061983471074,0.11574556857438016,0.7925335422776411,0.6138748966942148,,,100,0,0,8.87,0.4603242579496423,0.09378083831331066,0.40313125970566355
484,3,sequential,cool,4,9.695,1.0,0.16641239669421487,0.12267086578512397,0.9141559151162778,0.5862503099173552,,,100,0,0,8.89,0.238994658490221,0.019880432796597035,0.37540710209876565
484,3,sequential,cool,5,9.192,1.0,0.1775316115702479,0.12742710725206613,0.9751998285446974,0.5587107438016531,,,100,0,0,8.9,0.31458252988023144,0.04221723264387912,0.3959472710422494
484,3,sequential,cool,6,8.715,1.0,0.19009132231404957,0.13563715363636364,1.0260615872631844,0.5288035123966942,,,100,0,0,8.98,0.3887475965904248,0.057814556234708214,0.3241732754041415
484,3,sequential,cool,7,8.262,1.0,0.20402396694214878,0.14015308727272727,1.1823950983432807,0.4961092975206611,,,100,0,0,8.99,0.2797029713576884,0.02057526894886831,0.2969054927481358
484,3,sequential,cool,8,7.833,1.0,0.21865909090909091,0.14233189876033053,1.285364077263702,0.4638252066115703,,,100,0,0,9.0,0.27025026815553105,0.02025816618231897,0.30159470449711734
484,3,sequential,cool,9,7.426,1.0,0.23464958677685951,0.14840050380165287,1.5910923082480763,0.43025227272727284,,,100,0,0,9.0,0.2864417107179102,0.01755298900830634,0.30503211795674284
484,3,sequential,cool,10,7.041,1.0,0.25228698347107437,0.15945262890495873,1.8151578659121597,0.3948010330578514,,,100,0,0,9.01,0.27856606980987825,0.014329271496125997,0.3056093871142597
484,3,sequential,cool,11,6.675,1.0,0.27276694214876035,0.1644508912396694,2.117310451053404,0.3574196280991736,,,100,0,0,9.01,0.2866961964136111,0.022890465686287227,0.28725236813578997
484,3,sequential,cool,12,6.329,1.0,0.29389462809917355,0.17316110537190083,2.627793659213382,0.32082727272727285,,,100,0,0,9.0,0.2483768917503919,0.008568287908599202,0.274713772314355
484,3,sequential,cool,13,6.0,1.0,0.31728119834710744,0.16695142807851243,2.8166589840866534,0.2840898760330579,,,100,0,0,9.02,0.23951495246882737,0.015066264942734572,0.2491156013573773
484,3,sequential,cool,14,5.688,1.0,0.3415721074380165,0.1759473619628099,3.9424982399619664,0.2490411157024793,,,100,0,0,9.05,0.2278795702072967,0.009112232606256631,0.25094827549530996
484,3,sequential,cool,15,5.393,1.0,0.36864483471074383,0.1756178495661157,4.921757387129763,0.21447851239669416,,,100,0,0,9.11,0.20842802654742607,0.006584721807623405,0.23175578779357014
484,3,sequential,cool,16,5.113,1.0,0.3972167355371901,0.16968706940082648,5.607554230953084,0.18160609504132233,,,100,0,0,9.23,0.24495077518375336,0.02193804710451256,0.21461436942342949
484,3,sequential,cool,17,4.848,1.0,0.42845475206611566,0.19174264791322312,9.374161444410376,0.15041559917355365,,,100,0,0,9.5,0.32998675468594607,0.05842529276432845,0.46851903703704467
484,3,sequential,cool,18,4.596,1.0,0.4582528925619835,0.1818333236363637,10.844400645092179,0.12445340909090913,,,100,0,0,9.68,0.39910491277573057,0.09181103906198974,0.378282735910742
484,3,sequential,cool,19,4.357,1.0,0.4922227272727273,0.1724533023966942,10.80993513855748,0.1000056818181818,,,100,0,0,9.96,0.36556612965276014,0.05393757925352779,0.30289478227530997
484,3,sequential,cool,20,4.131,1.0,0.5257334710743802,0.1898916838842975,13.430192077008241,0.0794659090909091,,,100,0,0,10.02,0.2728701202120284,0.011800950812011459,0.2600737004459728
484,3,sequential,cool,21,3.917,1.0,0.5579636363636363,0.1693352079338843,19.05271950667426,0.0629114669421488,,,100,0,0,10.08,0.2788140198936977,0.03055734752266697,0.2379081614703326
484,3,sequential,cool,22,3.713,1.0,0.5952202479338843,0.14042252157024793,27.51320895518648,0.04731415289256199,,,100,0,0,10.21,0.34712138265716574,0.11375038826675751,0.20009947380084028
484,3,sequential,cool,23,3.52,1.0,0.6300136363636364,0.1408231661983471,34.27008174376849,0.0355194214876033,,,100,0,0,10.57,0.3800232853872096,0.0611211361908265,0.31833476951207007
484,3,sequential,cool,24,3.338,1.0,0.6693190082644628,0.14909202446280995,84.34993596178363,0.02625299586776859,,,100,0,0,10.9,0.49148262870125853,0.18179829624946164,0.2622819859278726
484,3,sequential,cool,25,3.164,1.0,0.7004650826446281,0.16088940080578515,108.11990718533362,0.019880371900826442,,,100,0,0,11.14,0.2813776591835284,0.020550097278972286,0.2346520834549893
484,3,sequential,cool,26,3.0,1.0,0.7345559917355372,0.12482514460743799,128.10060303192049,0.014875103305785127,,,100,0,0,11.42,0.3583196202649195,0.07742189302503194,0.19411917308804785
484,3,sequential,cool,27,2.844,1.0,0.7712082644628099,0.11719066314049588,146.64825075922212,0.01072014462809917,,,100,0,0,11.89,0.2817349015077344,0.030823825234600262,0.23287699566871303
484,3,sequential,cool,28,2.697,1.0,0.8054762396694215,0.12884039204545455,321.713346185165,0.008836570247933887,,,100,0,0,12.46,0.2999773167435105,0.03672684831628863,0.18738449733128348
484,3,sequential,cool,29,2.557,1.0,0.8436099173553719,0.12797195900826447,440.0970269317363,0.006281611570247937,,,100,0,0,13.01,0.22829316534045677,0.006984874062900315,0.20198163712337489
484,3,sequential,cool,30,2.424,1.0,0.8741345041322314,0.10133124543388429,229.33532648397775,0.0057966942148760334,,,100,0,0,13.76,0.20599942638633523,0.010657274076610447,0.19230200797679783
484,3,sequential,cool,31,2.298,1.0,0.8988632231404958,0.08778041314049585,434.86595210602803,0.005060847107438017,,,100,0,0,14.36,0.20363789678140187,0.009714622058919316,0.16558279331371303
484,3,sequential,cool,32,2.179,1.0,0.9193836776859504,0.07109538245867768,192.18984605162515,0.004166838842975206,,,100,0,0,14.88,3.0994491121377377,2.285479426613595,0.20599508419852555
484,3,sequential,cool,33,2.066,1.0,0.9423915289256198,0.11220597882231403,704.0725454676561,0.0045724173553719,,,100,0,0,15.54,0.27887053649134796,0.04124301675225507,0.2063498608202199
484,3,sequential,cool,34,1.958,1.0,0.9716632231404959,0.10091813016528926,436.0731554469354,0.003753822314049587,,,100,0,0,17.35,0.2733616053751641,0.033056471438416994,0.17793230858615172
484,3,sequential,cool,35,1.857,1.0,0.9601727272727272,0.03925041950413223,239.63886332961243,0.0038096074380165267,,,100,0,0,16.53,0.1846276971038199,0.010244431851160208,0.1823707954159766
484,3,sequential,cool,36,1.76,1.0,0.9695212809917355,0.04303604774793389,209.1662514429272,0.003314152892561983,,,100,0,0,17.33,0.3262992468033237,0.08634304948304057,0.17305576935800415
484,3,sequential,cool,37,1.669,1.0,1.003225,0.2317712627892562,1253.8237312901445,0.0024951446280991733,,,100,0,0,18.99,0.2634985436160745,0.0184117212059531,0.20781271801645718
484,3,sequential,cool,38,1.582,1.0,1.035553305785124,0.10364260157024795,1022.6422267978148,0.0015355371900826445,,,100,0,0,21.0,0.3601987083207662,0.11118220923750795,0.20561728581496594
484,3,sequential,cool,39,1.5,1.0,1.0467035123966941,0.03785264411157025,336.27051961002206,0.0013831611570247928,,,100,0,0,21.0,0.40742611500105413,0.11603982335899879,0.21607665024153283
484,3,sequential,heat,0,1.5,1.0,1.0,0.0,nan,0.0,,,100,100,0,22.0,,,
484,3,sequential,heat,1,1.582,1.0,1.0,0.0,nan,0.0,,,100,100,0,22.0,,,
484,3,sequential,heat,2,1.669,1.0,1.0,0.0,nan,0.0,,,100,100,0,22.0,,,
484,3,sequential,heat,3,1.76,1.0,1.0,0.0,nan,0.0,,,100,100,0,22.0,,,
484,3,sequential,heat,4,1.857,1.0,1.0,0.0,nan,0.0,,,100,100,0,22.0,,,
484,3,sequential,heat,5,1.958,1.0,1.0,0.0,nan,0.0,,,100,100,0,22.0,,,
484,3,sequential,heat,6,2.066,1.0,1.0,0.0,nan,0.0,,,100,100,0,22.0,,,
484,3,sequential,heat,7,2.179,1.0,1.0,0.0,nan,0.0,,,100,100,0,22.0,,,
484,3,sequential,heat,8,2.298,1.0,1.0,0.0,nan,0.0,,,100,100,0,22.0,,,
484,3,sequential,heat,9,2.424,1.0,1.0,0.0,nan,0.0,,,100,100,0,22.0,,,
484,3,sequential,heat,10,2.557,1.0,1.0,0.0,nan,0.0,,,100,100,0,22.0,,,
484,3,sequential,heat,11,2.697,1.0,1.0,0.0,nan,0.0,,,100,100,0,22.0,,,
484,3,sequential,heat,12,2.844,1.0,1.0,0.0,nan,0.0,,,100,100,0,22.0,,,
484,3,sequential,heat,13,3.0,1.0,1.0,0.0,nan,0.0,,,100,100,0,22.0,,,
484,3,sequential,heat,14,3.164,1.0,0.9999640495867769,7.127528925619836e-05,28.276812649601233,4.132231404958678e-07,,,100,99,0,22.0,0.07596764548023731,,0.07596764548023731
484,3,sequential,heat,15,3.338,1.0,0.9989163223140496,0.0025413217975206607,194.8667816239803,3.2024793388429753e-06,,,100,79,0,21.98,0.0889860544549635,0.0029911619227757274,0.08898524131604078
484,3,sequential,heat,16,3.52,1.0,0.7269807851239669,10.848206889070248,952.430457932169,0.02532231404958677,,,100,0,0,13.27,0.4505477227788726,0.11582107056357216,0.20499647822426875
484,3,sequential,heat,17,3.713,1.0,0.6009747933884297,0.14719166272727272,25.191161288554433,0.0458690082644628,,,100,0,0,10.39,0.3809942208238503,0.0831244967312992,0.20041316748406574
484,3,sequential,heat,18,3.917,1.0,0.5627105371900827,0.1785410462603306,20.96916555518623,0.060779958677685916,,,100,0,0,10.05,0.2737111915435499,0.022800193982805812,0.22979753069278855
484,3,sequential,heat,19,4.131,1.0,0.5253082644628099,0.1759774780165289,12.370909452624879,0.07928832644628096,,,100,0,0,9.99,0.29085462395774986,0.018753407439011167,0.2708300605872337
