N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
64,16,4,500,1.25,1.5,3874335622,2445,960,1.0,1.0,1.0,1.0,0,1200,0.75,0.0,960,4,0.25,8,0,52,8,4,0,0,0,1150,1,1.0,32,0,32,32,0,0,0,0,1165,1,1.0,48,0,16,48,0,0,0,0
64,16,4,501,1.25,1.5,3723266493,5360,1550,1.0,1.0,1.0,0.7703125,2400,3600,0.75,0.0,1570,1,1.0,16,0,48,16,0,0,0,0,1610,1,1.0,32,0,32,32,0,0,0,0,1670,1,1.0,48,0,16,48,0,0,0,0
64,16,4,502,1.25,1.5,1145778303,5490,495,1.0,1.0,1.0,0.7796875,3600,4800,0.75,0.0,540,1,1.0,16,0,48,16,0,0,0,0,570,1,1.0,32,0,32,32,0,0,0,0,625,1,1.0,48,0,16,48,0,0,0,0
64,16,4,503,1.25,1.5,2728079280,6330,800,1.0,1.0,1.0,0.77890625,4200,5400,0.75,0.0,825,1,1.0,16,0,48,16,0,0,0,0,845,1,1.0,32,0,32,32,0,0,0,0,915,1,1.0,48,0,16,48,0,0,0,0
64,16,4,504,1.25,1.5,3957997098,9110,1890,1.0,1.0,1.0,0.7690104166666667,1200,2400,0.75,0.0,1895,4,0.25,8,0,52,8,4,0,0,0,6540,1,1.0,32,0,32,32,0,0,0,0,6625,1,1.0,48,0,16,48,0,0,0,0
64,16,4,505,1.25,1.5,4233198642,7625,1465,1.0,1.0,1.0,0.778125,4800,6000,0.75,0.0,1470,1,1.0,16,0,48,16,0,0,0,0,1545,1,1.0,32,0,32,32,0,0,0,0,1580,1,1.0,48,0,16,48,0,0,0,0
64,16,4,506,1.25,1.5,2448412001,2440,205,1.0,1.0,1.0,0.8127604166666667,600,1800,0.75,0.125,255,1,1.0,16,0,48,16,0,0,0,0,295,1,1.0,32,0,32,32,0,0,0,0,345,1,1.0,48,0,16,48,0,0,0,0
64,16,4,507,1.25,1.5,2917131272,116385,3350,1.0,0.75,1.0,0.7427083333333333,25800,100200,0.75,0.0,3355,4,0.25,8,0,52,8,4,0,0,0,4745,3,0.8333333333333334,24,0,36,24,4,0,0,0,4795,3,0.9,40,0,20,40,4,0,0,0
64,16,4,508,1.25,1.5,1450272064,4740,295,1.0,1.0,1.0,0.7765625,2400,4200,0.75,0.0,305,1,1.0,16,0,48,16,0,0,0,0,380,1,1.0,36,0,28,36,0,0,0,0,435,1,1.0,48,0,16,48,0,0,0,0
64,16,4,509,1.25,1.5,572859973,128680,645,1.0,0.75,1.0,0.66015625,37200,100200,0.75,0.0,1070,4,0.25,8,0,52,8,4,0,0,0,1155,3,0.8333333333333334,24,0,36,24,4,0,0,0,1195,3,0.9,40,0,20,40,4,0,0,0
