N,D,replica,leg,g,ln_g,squares_per_vertex,spv_err,phi,acceptance,tau_int,surplus,lam
500,3,0,cool,40.0,3.6888794541139363,1.556864,0.0031389908226332826,0.12973866666666667,0.746518,0.32514958207580325,0.0,1.0
500,3,0,cool,37.7624,3.631313898579526,1.58064,0.0029524634885573125,0.13172,0.735288,0.5301894434250811,0.0,1.0
500,3,0,cool,35.65,3.573749146860305,1.6055679999999999,0.005251641337602565,0.13379733333333332,0.724534,0.546702305227885,8e-06,1.0
500,3,0,cool,33.6558,3.516185403793739,1.6371840000000002,0.003891335346461931,0.136432,0.712322,0.6188547870575898,4e-06,1.0
500,3,0,cool,31.7731,3.4586200198510353,1.6696480000000002,0.003440382279633477,0.13913733333333334,0.698653,0.6276153293273111,0.0,1.0
500,3,0,cool,29.9958,3.4010573718612407,1.7115040000000001,0.004152027492040011,0.14262533333333333,0.684929,0.533992167191935,0.0,1.0
500,3,0,cool,28.3178,3.3434905821921714,1.746976,0.004901572673689124,0.14558133333333334,0.670849,0.4870813238954974,4e-06,1.0
500,3,0,cool,26.7338,3.2859286824111007,1.7941120000000002,0.004286320646790667,0.14950933333333333,0.653522,0.5460841146252623,4e-06,1.0
500,3,0,cool,25.2383,3.2283626819973796,1.828336,0.004987687783755521,0.15236133333333332,0.639398,0.6627238984432883,0.0,1.0
500,3,0,cool,23.8265,3.1707984066350265,1.8748479999999998,0.004671125275264614,0.15623733333333334,0.621835,0.6539075591645198,8e-06,1.0
500,3,0,cool,22.4937,3.1132352700030554,1.931136,0.0046266905252026515,0.160928,0.604015,0.42408389660169454,1.2e-05,1.0
500,3,0,cool,21.2354,3.0556696004138186,1.983456,0.004491677794321399,0.165288,0.585316,0.729766417878639,0.0,1.0
500,3,0,cool,20.0475,2.9981044576990468,2.0353920000000003,0.002897434642040449,0.16961600000000002,0.564845,0.5194108919035814,8e-06,1.0
500,3,0,cool,18.9261,2.9405419218087405,2.1058879999999998,0.005322159787370552,0.17549066666666666,0.542393,0.7026542870595942,4e-06,1.0
500,3,0,cool,17.8673,2.882972226541584,2.17864,0.005210642840488696,0.18155333333333332,0.51961,0.9126512220366937,8e-06,1.0
500,3,0,cool,16.8679,2.8254124074816325,2.24712,0.0056665524046933605,0.18725999999999998,0.497346,0.9516294393911159,1.2e-05,1.0
500,3,0,cool,15.9243,2.767846244448176,2.3372479999999998,0.0046934617740001,0.19477066666666668,0.472581,0.7664417578086172,1.6e-05,1.0
500,3,0,cool,15.0335,2.7102810442535694,2.404288,0.005999231928310838,0.20035733333333333,0.44913,0.9265371956854479,1.6e-05,1.0
500,3,0,cool,14.1925,2.6527136560627445,2.495888,0.00550814175366755,0.20799066666666666,0.421839,0.9164559860569664,1.2e-05,1.0
500,3,0,cool,13.3986,2.5951502238867596,2.61184,0.006364804152356634,0.21765333333333334,0.392792,0.9769453926281062,2.8e-05,1.0
500,3,0,cool,12.6491,2.5375860663974557,2.713888,0.007717630786943867,0.22615733333333332,0.366993,1.621760033913997,2e-05,1.0
500,3,0,cool,11.9415,2.4800197282146055,2.826752,0.006723422735501321,0.23556266666666667,0.339004,1.0802872496253322,4.8e-05,1.0
500,3,0,cool,11.2735,2.4224548388444296,2.969904,0.012221175983742326,0.247492,0.309176,2.766345043589822,4e-05,1.0
500,3,0,cool,10.6429,2.3648930031677304,3.107056,0.008799687523179448,0.25892133333333334,0.279757,1.5971563382309537,0.0001,1.0
500,3,0,cool,10.0475,2.307323847341219,3.260832,0.009413307280377923,0.271736,0.250934,2.15604796021982,0.0001,1.0
500,3,0,cool,9.4855,2.249764316810463,3.421488,0.012411226480312088,0.285124,0.221786,3.951634848665317,0.000124,1.0
500,3,0,cool,8.9549,2.192200868504484,3.5817759999999996,0.012673668993282728,0.2984813333333333,0.193918,3.8500907026822793,0.000148,1.0
500,3,0,cool,8.454,2.1346397021445984,3.763056,0.015375725770241351,0.313588,0.168705,3.869074348969511,0.000212,1.0
500,3,0,cool,7.981,2.0770637168938717,3.948752,0.01845632213484971,0.32906266666666667,0.143323,7.195627923940324,0.000224,1.0
500,3,0,cool,7.5346,2.0195057450688374,4.177776,0.015497067215487742,0.348148,0.118662,5.920740102411101,0.000352,1.0
500,3,0,cool,7.1131,1.961938154418195,4.418672000000001,0.024076026357458865,0.36822266666666664,0.096502,11.677633927112412,0.00046,1.0
500,3,0,cool,6.7152,1.9043736135971894,4.608384,0.011432051732663906,0.384032,0.078012,6.133039160715825,0.000728,1.0
500,3,0,cool,6.3396,1.8468156749761333,4.969776,0.024668386999266902,0.41414799999999996,0.057091,11.700240009638101,0.001064,1.0
500,3,0,cool,5.9849,1.789239630432588,5.189872,0.025403179732001714,0.43248933333333334,0.046035,23.682758639877107,0.0013720000000000002,1.0
500,3,0,cool,5.6502,1.7316909427619356,5.610976000000001,0.02456513351422913,0.4675813333333333,0.031141,39.13258156467292,0.0021520000000000003,1.0
500,3,0,cool,5.3341,1.6741201732406303,5.927072,0.015424214053153737,0.4939226666666667,0.02189,11.5433572688575,0.004032,1.0
500,3,0,cool,5.0357,1.6165525433195078,6.23104,0.018074971176202326,0.5192533333333333,0.015681,20.254579034278798,0.0045320000000000004,1.0
500,3,0,cool,4.754,1.5589863689380021,6.804528,0.019183437229737154,0.567044,0.00895,31.565677164222073,0.010528000000000001,1.0
500,3,0,cool,4.4881,1.501429449612092,7.071712,0.011699123067580756,0.5893093333333334,0.00617,34.589928633166565,0.008116,1.0
500,3,0,cool,4.237,1.4438554716444223,7.4330560000000006,0.019895657174008128,0.6194213333333333,0.004127,76.08421084556791,0.013724,1.0
500,3,0,cool,4.0,1.3862943611198906,7.91024,0.011673203737616484,0.6591866666666667,0.002064,65.01982107842036,0.025616,1.0
500,3,0,cool,3.7762,1.3287182129822948,8.314191999999998,0.019826007788558992,0.6928493333333332,0.001435,77.5802326207504,0.042808,1.0
500,3,0,cool,3.565,1.2711640538662592,8.742688,0.009010926705173946,0.7285573333333334,0.000803,69.37472510647052,0.047288,1.0
500,3,0,cool,3.3656,1.213606253294174,8.957840000000001,0.008178726550052924,0.7464866666666666,0.0005,77.66170877942423,0.061368,1.0
500,3,0,cool,3.1773,1.156031779535596,9.121952,0.0032803853666300556,0.7601626666666667,0.000456,42.20549130901194,0.066756,1.0
500,3,0,cool,2.9996,1.0984789464450972,9.281407999999999,0.001828072254151767,0.7734506666666666,0.000271,19.862397927580137,0.073912,1.0
500,3,0,cool,2.8318,1.0409125518687334,9.367296000000001,0.005609501359087134,0.780608,0.000238,75.59491270027716,0.0783,1.0
500,3,0,cool,2.6734,0.9833510705552356,9.54464,0.0023716250514579343,0.7953866666666666,0.000213,51.66090485209424,0.09912,1.0
500,3,0,cool,2.5238,0.9257657022366732,9.653007999999998,0.003295006317162866,0.8044173333333333,0.000144,66.49788287650914,0.11172,1.0
500,3,0,cool,2.3826,0.8681923283831238,9.759296,0.0014304864228032923,0.8132746666666667,0.000105,34.12889969298081,0.098152,1.0
500,3,0,cool,2.2494,0.8106635139877844,9.826448000000001,0.004775243499108505,0.8188706666666667,9.5e-05,79.36959658774916,0.116804,1.0
500,3,0,cool,2.1235,0.7530656707711888,9.912272,0.0024348196141285037,0.8260226666666667,9.4e-05,65.64039491499166,0.13302799999999998,1.0
500,3,0,cool,2.0047,0.6954944236282935,9.961488000000003,0.0009141614560587277,0.830124,6.5e-05,31.92725357891662,0.14118,1.0
500,3,0,cool,1.8926,0.6379515450919953,9.988672000000001,0.0010822593110046692,0.8323893333333334,5.7e-05,48.45842440831441,0.14218,1.0
500,3,0,cool,1.7867,0.5803703429569844,10.025903999999999,0.0015283512171015599,0.835492,7.3e-05,47.386211818391395,0.14186,1.0
500,3,0,cool,1.6868,0.5228332428902678,10.066991999999999,0.0008138262019478224,0.838916,6.5e-05,50.59335375138871,0.145964,1.0
500,3,0,cool,1.5924,0.4652423121440251,10.081008,0.0005715134378120065,0.8400839999999999,3.9e-05,29.040324846564538,0.146756,1.0
500,3,0,cool,1.5033,0.40766269165165164,10.092720000000002,0.0007989013095501024,0.8410599999999999,3.9e-05,53.59800750240935,0.153812,1.0
500,3,0,cool,1.4193,0.35016379232307504,10.102751999999999,0.0006006140644369188,0.8418960000000001,3.5e-05,23.798297743656555,0.16260400000000003,1.0
500,3,0,cool,1.3399,0.29259498431242537,10.135999999999996,0.0,0.8446666666666667,3.9e-05,nan,0.159908,1.0
500,3,0,cool,1.2649,0.234993067671359,10.151679999999999,0.001438644152804723,0.8459733333333334,2.6e-05,76.37102742829677,0.164416,1.0
500,3,0,cool,1.1942,0.17747650513075494,10.159999999999998,0.0,0.8466666666666667,2.2e-05,nan,0.17,1.0
500,3,0,cool,1.1274,0.11991409666533755,10.176,0.0,0.848,2.2e-05,nan,0.170044,1.0
500,3,0,cool,1.0643,0.062317306064861584,10.176,0.0,0.848,1.6e-05,nan,0.17,1.0
500,3,0,cool,1.0048,0.004788516731797094,10.183999999999997,0.0,0.8486666666666667,1.9e-05,nan,0.172,1.0
500,3,0,cool,0.9485,-0.05287348960706815,10.192960000000003,0.0005326056342170621,0.8494133333333332,2.4e-05,27.943649996069777,0.17308,1.0
500,3,0,cool,0.8955,-0.11037305748137062,10.2,0.0,0.85,1.8e-05,nan,0.172,1.0
500,3,0,cool,0.8454,-0.16794539084944746,10.2,0.0,0.85,1.2e-05,nan,0.168,1.0
500,3,0,cool,0.7981,-0.2255213761001738,10.208,0.0,0.8506666666666667,1e-05,nan,0.172,1.0
500,3,0,cool,0.7535,-0.28302626091558697,10.208,0.0,0.8506666666666667,1.4e-05,nan,0.17,1.0
500,3,0,cool,0.7113,-0.3406609972426675,10.208,0.0,0.8506666666666667,1.3e-05,nan,0.168,1.0
500,3,0,cool,0.6715,-0.3982412630188448,10.208,0.0,0.8506666666666667,1.4e-05,nan,0.168,1.0
500,3,0,cool,0.634,-0.4557063245449111,10.214656,0.0006284763983603693,0.8512213333333334,1.7e-05,35.80313480022611,0.16966399999999998,1.0
500,3,0,cool,0.5985,-0.5133287539841092,10.216,0.0,0.8513333333333334,1.4e-05,nan,0.17,1.0
500,3,0,cool,0.565,-0.5709295478356962,10.224,0.0,0.852,9e-06,nan,0.172,1.0
500,3,0,cool,0.5334,-0.6284836672342232,10.224,0.0,0.852,1.3e-05,nan,0.172,1.0
500,3,0,cool,0.5036,-0.6859729768119448,10.224,0.0,0.852,1.8e-05,nan,0.172,1.0
500,3,0,cool,0.4754,-0.7435987240560435,10.224,0.0,0.852,1.3e-05,nan,0.172,1.0
500,3,0,cool,0.4488,-0.8011779247736506,10.224,0.0,0.852,1.7e-05,nan,0.172,1.0
500,3,0,cool,0.4237,-0.8587296213496235,10.224,0.0,0.852,9e-06,nan,0.172,1.0
500,3,0,cool,0.4,-0.916290731874155,10.224,0.0,0.852,7e-06,nan,0.172,1.0
500,3,0,heat,0.4237,-0.8587296213496235,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,0.4488,-0.8011779247736506,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,0.4754,-0.7435987240560435,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,0.5036,-0.6859729768119448,10.224,nan,0.852,5e-05,nan,0.172,1.0
500,3,0,heat,0.5334,-0.6284836672342232,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,0.565,-0.5709295478356962,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,0.5985,-0.5133287539841092,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,0.634,-0.4557063245449111,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,0.6715,-0.3982412630188448,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,0.7113,-0.3406609972426675,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,0.7535,-0.28302626091558697,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,0.7981,-0.2255213761001738,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,0.8454,-0.16794539084944746,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,0.8955,-0.11037305748137062,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,0.9485,-0.05287348960706815,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,1.0048,0.004788516731797094,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,1.0643,0.062317306064861584,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,1.1274,0.11991409666533755,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,1.1942,0.17747650513075494,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,1.2649,0.234993067671359,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,1.3399,0.29259498431242537,10.224,nan,0.852,5e-05,nan,0.172,1.0
500,3,0,heat,1.4193,0.35016379232307504,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,1.5033,0.40766269165165164,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,1.5924,0.4652423121440251,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,1.6868,0.5228332428902678,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,1.7867,0.5803703429569844,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,1.8926,0.6379515450919953,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,2.0047,0.6954944236282935,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,2.1235,0.7530656707711888,10.224,nan,0.852,0.0,nan,0.172,1.0
500,3,0,heat,2.2494,0.8106635139877844,10.224,nan,0.852,5e-05,nan,0.1738,1.0
500,3,0,heat,2.3826,0.8681923283831238,10.224,nan,0.852,5e-05,nan,0.174,1.0
500,3,0,heat,2.5238,0.9257657022366732,10.224,nan,0.852,0.0,nan,0.174,1.0
500,3,0,heat,2.6734,0.9833510705552356,10.224,nan,0.852,0.0,nan,0.174,1.0
500,3,0,heat,2.8318,1.0409125518687334,10.224,nan,0.852,5e-05,nan,0.174,1.0
500,3,0,heat,2.9996,1.0984789464450972,10.224,nan,0.852,0.0,nan,0.174,1.0
500,3,0,heat,3.1773,1.156031779535596,10.224,nan,0.852,5e-05,nan,0.174,1.0
500,3,0,heat,3.3656,1.213606253294174,10.224,nan,0.852,5e-05,nan,0.176,1.0
500,3,0,heat,3.565,1.2711640538662592,10.224,nan,0.852,0.0,nan,0.176,1.0
500,3,0,heat,3.7762,1.3287182129822948,10.224,nan,0.852,5e-05,nan,0.176,1.0
500,3,0,heat,4.0,1.3862943611198906,10.224,nan,0.852,0.0,nan,0.176,1.0
500,3,0,heat,4.237,1.4438554716444223,10.215999999999998,nan,0.8513333333333334,0.0001,nan,0.1782,1.0
500,3,0,heat,4.4881,1.501429449612092,10.2152,nan,0.8512666666666667,0.0001,0.4122574955908289,0.18,1.0
500,3,0,heat,4.754,1.5589863689380021,10.201600000000001,nan,0.8501333333333334,5e-05,0.6914682539681987,0.17880000000000001,1.0
500,3,0,heat,5.0357,1.6165525433195078,10.176,nan,0.848,5e-05,nan,0.174,1.0
500,3,0,heat,5.3341,1.6741201732406303,10.1704,nan,0.8475333333333332,0.00015,1.420150987224213,0.1732,1.0
500,3,0,heat,5.6502,1.7316909427619356,10.16,nan,0.8466666666666667,5e-05,nan,0.174,1.0
500,3,0,heat,5.9849,1.789239630432588,10.153599999999999,nan,0.8461333333333334,0.00015,1.1854575163399694,0.172,1.0
500,3,0,heat,6.3396,1.8468156749761333,10.1296,nan,0.8441333333333334,5e-05,0.691468253968254,0.1664,1.0
500,3,0,heat,6.7152,1.9043736135971894,10.12,nan,0.8433333333333334,0.0002,1.4755291005291626,0.1672,1.0
500,3,0,heat,7.1131,1.961938154418195,10.0536,nan,0.8378,0.00025,1.8469896283351988,0.16340000000000002,1.0
500,3,0,heat,7.5346,2.0195057450688374,9.958400000000001,nan,0.8298666666666666,0.00035,0.6914682539681438,0.16,1.0
500,3,0,heat,7.981,2.0770637168938717,9.860800000000001,nan,0.8217333333333333,0.00045,1.6714852607709796,0.146,1.0
500,3,0,heat,8.454,2.1346397021445984,9.8064,nan,0.8171999999999999,0.00095,1.6868810202143498,0.1458,1.0
500,3,0,heat,8.9549,2.192200868504484,9.64,nan,0.8033333333333333,0.00145,1.686755952380968,0.1446,1.0
500,3,0,heat,9.4855,2.249764316810463,9.2632,nan,0.7719333333333334,0.0028,1.882331259553119,0.1196,1.0
500,3,0,heat,10.0475,2.307323847341219,8.127999999999998,nan,0.6773333333333333,0.01055,1.8104513780189466,0.0526,1.0
500,3,0,heat,10.6429,2.3648930031677304,4.784000000000001,nan,0.39866666666666667,0.0802,1.9102955767033947,0.009,1.0
500,3,0,heat,11.2735,2.4224548388444296,3.0576,nan,0.25479999999999997,0.29275,0.5353738254119604,0.0,1.0
500,3,0,heat,11.9415,2.4800197282146055,2.7808,nan,0.23173333333333335,0.34305,0.37691226329281496,0.0,1.0
500,3,0,heat,12.6491,2.5375860663974557,2.7584,nan,0.22986666666666666,0.36375,0.3910895697037388,0.0,1.0
500,3,0,heat,13.3986,2.5951502238867596,2.5544,nan,0.21286666666666668,0.392,1.1635598784998593,0.0,1.0
500,3,0,heat,14.1925,2.6527136560627445,2.5456000000000003,nan,0.2121333333333333,0.41565,-0.21266464864526807,0.0,1.0
500,3,0,heat,15.0335,2.7102810442535694,2.404,nan,0.20033333333333334,0.445,0.011889528684154327,0.0,1.0
500,3,0,heat,15.9243,2.767846244448176,2.3480000000000003,nan,0.19566666666666666,0.47255,0.4342034770030232,0.0,1.0
500,3,0,heat,16.8679,2.8254124074816325,2.1608000000000005,nan,0.18006666666666668,0.49995,-0.2598602659454594,0.0,1.0
500,3,0,heat,17.8673,2.882972226541584,2.2784000000000004,nan,0.18986666666666668,0.50585,0.5383152711935922,0.0,1.0
500,3,0,heat,18.9261,2.9405419218087405,2.1311999999999998,nan,0.17759999999999998,0.5521,-0.04093294661970953,0.0,1.0
500,3,0,heat,20.0475,2.9981044576990468,2.0064,nan,0.16720000000000002,0.57095,0.1947211457945361,0.0,1.0
500,3,0,heat,21.2354,3.0556696004138186,1.9919999999999998,nan,0.166,0.5912,-0.08293120514724017,0.0,1.0
