N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,seeds,seed_sweeps,patches_max,patch_series,converted_series,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
256,64,4,25,1.25,1.75,225417735,4090,205,1.00390625,0.8359375,1.0,0.7889973958333334,0,2400,0.75,3,200:1 300:1 400:1,2,0 1 2 2 2 2 2 2 2 2 1 1 1 1 1 1,0 12 28 60 96 124 164 184 196 216 228 240 240 240 240 244,380,2,0.8125,64,0,192,64,0,0,0,0,610,2,0.5625,128,0,128,128,0,0,0,0,825,4,0.5108695652173914,184,0,68,184,4,0,0,0
256,64,4,26,1.25,1.75,3812067075,7775,600,1.00390625,0.9453125,1.0,0.890234375,1200,2400,0.75,3,500:1 600:1 1000:1,3,0 0 0 0 1 2 2 2 2 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0 0 0 0 16 24 36 60 84 104 136 128 140 144 164 184 196 216 228 232 240 240 240 240 240 240 240 240 240 240 240 244 240 240 240 240 240 240 240 244 244 244 244 244 248 248 248 242 248 248 248 248 248,815,2,0.5,64,0,192,64,0,0,0,0,1060,3,0.5,128,0,128,128,0,0,0,0,1595,2,0.5217391304347826,184,0,68,184,4,0,0,0
256,64,4,27,1.25,1.75,3689144232,4980,260,1.00390625,0.6931966145833333,1.0,0.6564453125,0,2400,0.75,4,300:1 600:1 700:1 1100:1,4,0 0 1 0 1 2 3 3 3 3 4 4 4 4 4 4 4 4 4 4 3 3 4 3 3,0 0 12 16 32 40 48 56 64 72 80 84 116 128 128 128 140 144 152 175 190 194 220 218 224,680,6,0.4166666666666667,48,0,200,48,8,0,0,0,1290,6,0.32142857142857145,112,0,136,112,8,0,0,0,1945,7,0.3275862068965517,174,0,73,174,9,0,0,0
256,64,4,28,1.25,1.75,1255063743,4195,305,1.00390625,0.18483072916666665,1.0,0.06536458333333328,1200,2400,0.75,4,400:1 500:2 600:1,4,0 0 0 1 3 4 4 3 3 4 2 2 1 2 2 3 3,0 0 0 28 40 64 84 96 112 120 142 150 156 160 166 168 162,520,6,0.26666666666666666,60,0,192,60,4,0,0,0,950,5,0.45689655172413796,116,0,134,116,6,0,0,0,1425,6,0.8734177215189873,158,0,82,158,14,2,0,0
256,64,4,29,1.25,1.75,4131770413,4020,290,1.00390625,0.12164713541666672,1.0,0.04173177083333335,600,2400,0.75,4,100:1 200:2 700:1,4,1 3 2 1 1 1 3 3 3 2 2 3 4 4 4 3,16 56 68 88 90 100 112 124 149 151 173 175 182 185 179 192,205,4,0.35714285714285715,56,0,196,56,4,0,0,0,730,3,0.7413793103448276,116,0,134,116,6,0,0,0,1010,7,0.7019867549668874,151,0,86,151,17,1,1,0
256,64,4,30,1.25,1.75,3800685052,8895,485,1.00390625,0.8376953125,1.0,0.8211588541666667,0,2400,0.75,3,500:1 1600:1 2200:1,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2 2 2 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 12 12 24 20 24 36 68 84 100 124 148 148 152 165 178 200 204 214 224 224 232 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 244 244 244 244 244 244 244 248,2200,2,0.8823529411764706,68,0,188,68,0,0,0,0,2520,2,0.625,128,0,128,128,0,0,0,0,2960,1,1.0,169,0,76,169,10,1,0,0
256,64,4,31,1.25,1.75,1582262481,4255,340,1.00390625,1.0,1.0,0.9350911458333333,600,2400,0.75,3,200:1 500:1 800:1,3,0 1 1 1 2 2 2 3 3 1 2 1 1 1 1 1 1 1,0 12 20 32 52 84 100 128 152 176 190 200 212 220 228 240 244 240,520,2,0.75,64,0,192,64,0,0,0,0,795,3,0.5,128,0,128,128,0,0,0,0,1060,2,0.6473684210526316,190,0,65,190,1,0,0,0
256,64,4,32,1.25,1.75,498296011,5325,640,1.00390625,0.690234375,1.0,0.4058268229166667,1800,2400,0.75,4,700:1 1200:1 1300:1 2400:1,3,0 0 0 0 0 0 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 2 2 3 3 3 3 2 2,0 0 0 0 0 0 12 28 36 40 64 80 92 96 108 108 108 120 132 136 152 148 148 164 172 172 196 201 210,1100,1,1.0,64,0,192,64,0,0,0,0,1730,5,0.9,120,0,132,120,4,0,0,0,2540,3,0.875,176,0,70,176,10,0,0,0
256,64,4,33,1.25,1.75,2375017447,4810,210,1.00390625,1.0,1.0,0.9362630208333333,600,2400,0.75,2,300:2,2,0 0 2 2 2 2 2 2 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1,0 0 24 52 80 84 92 112 128 144 140 160 168 172 176 192 196 204 216 220 228 240 246 246,425,2,0.625,64,0,192,64,0,0,0,0,885,2,0.5,128,0,128,128,0,0,0,0,1590,1,1.0,192,0,64,192,0,0,0,0
256,64,4,34,1.25,1.75,3885633398,6930,425,1.00390625,0.39248046875,1.0,0.4755208333333333,1200,2400,0.75,5,700:1 1000:1 2500:1 3200:1 3300:1,4,0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 4 3 3 3 2 2 2 2 2 2 2 3 1,0 0 0 0 0 0 8 0 8 16 16 16 24 32 32 32 32 40 40 40 48 48 56 64 80 80 80 88 96 112 112 128 152 156 164 167 170 175 190 189 196 199 200 202 212,2215,3,0.9285714285714286,56,0,196,56,4,0,0,0,2940,6,0.6071428571428571,112,0,136,112,8,0,0,0,3420,6,0.47560975609756095,164,0,78,164,14,0,0,0
256,64,4,35,1.25,1.75,633898360,4605,300,1.00390625,0.4770182291666667,1.0,0.3758463541666667,600,2400,0.75,5,200:1 500:1 600:1 1000:1 1300:1,6,0 1 1 1 2 2 2 2 2 6 4 4 5 4 4 2 3 1 1 1 1 1,0 8 12 22 41 57 65 93 95 113 125 138 150 138 145 154 168 189 191 194 197 212,530,6,0.5333333333333333,45,0,202,45,8,1,0,0,790,5,0.5698924731182796,93,0,146,93,16,1,0,0,1525,5,0.75,152,0,84,152,20,0,0,0
256,64,4,36,1.25,1.75,505563067,7685,205,1.00390625,0.8834635416666666,1.0,0.8188802083333333,1200,2400,0.75,2,200:1 600:1,2,0 1 1 1 1 2 2 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,8 24 36 40 48 68 78 100 120 120 128 140 148 152 164 188 204 207 217 228 232 230 236 236 236 232 232 232 240 238 241 240 232 232 240 236 240 241 232 241 241 240 241 241 238 241 232 232 232 241 245 245,550,2,0.875,64,0,192,64,0,0,0,0,890,4,0.6166666666666667,120,0,132,120,4,0,0,0,1590,1,1.0,192,0,64,192,0,0,0,0
256,64,4,37,1.25,1.75,3376558190,8580,710,1.00390625,0.6690755208333333,1.0,0.63310546875,0,2400,0.75,3,800:1 1300:1 1500:1,5,0 0 0 0 0 0 0 1 0 0 0 1 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 5 4 4 3 3 4 4 4 4 3 3 3 3 3 3 3 3 4 3 3 4 4 4 4 4 4 4 4 4,0 0 0 0 0 0 0 8 8 8 16 24 48 48 52 56 60 76 80 84 88 96 100 108 118 126 136 132 132 136 144 160 174 176 176 182 182 184 184 187 199 202 214 220 220 220 216 214 222 223 228 226 227 228 228 228 228 228 228 228 228,1295,9,0.3,40,0,204,40,12,0,0,0,2370,7,0.5192307692307693,104,0,140,104,12,0,0,0,3250,7,0.4166666666666667,168,0,76,168,12,0,0,0
256,64,4,38,1.25,1.75,484922295,5055,205,1.00390625,0.8700520833333334,1.0,0.8830078125,0,2400,0.75,5,100:1 700:1 1200:1 1400:1 1600:1,3,1 1 1 1 1 1 2 1 1 1 1 2 1 3 1 2 1 1 1 1 1 1 1 1 1 1,12 16 32 32 28 32 56 72 80 88 100 116 144 160 164 172 164 188 180 192 196 204 212 216 232 240,730,1,1.0,64,0,192,64,0,0,0,0,1250,3,0.7575757575757576,132,0,124,132,0,0,0,0,1795,1,1.0,188,0,66,188,2,0,0,0
256,64,4,39,1.25,1.75,1020520047,3960,270,1.00390625,0.8234375,1.0,0.7856770833333333,0,2400,0.75,2,300:1 400:1,2,0 0 1 2 2 2 2 2 2 2 2 2 2 1 1,0 0 16 76 100 108 108 124 136 172 176 192 208 240 244,365,2,0.6875,64,0,192,64,0,0,0,0,865,2,0.6060606060606061,132,0,124,132,0,0,0,0,1165,2,0.5625,192,0,64,192,0,0,0,0
