N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
64,16,4,0,1.4,1.5,2219414610,100455,205,0.984375,0.9249999999999995,1.5999999999999996,0.8840624999999996,22200,100200,0.75,1.0,205,1,1.0,48,0,10,48,6,0,0,0,205,1,1.0,48,0,10,48,6,0,0,0,205,1,1.0,48,0,10,48,6,0,0,0
64,16,4,1,1.4,1.5,3671722495,2095,,1.0,1.5999999999999996,1.5999999999999996,1.588333333333333,0,1800,0.75,1.0,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0,205,1,1.0,60,0,4,60,0,0,0,0
64,16,4,2,1.4,1.5,1394297503,2070,250,1.0,1.5999999999999996,1.5999999999999996,1.1410416666666663,600,1800,0.75,0.25,205,1,1.0,16,0,48,16,0,0,0,0,230,1,1.0,36,0,28,36,0,0,0,0,250,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3,1.4,1.5,3838378303,100630,315,1.0,1.0809374999999997,1.5999999999999996,0.26364583333333336,6000,100200,0.75,0.0,320,4,0.5,12,0,48,12,4,0,0,0,325,5,0.782608695652174,23,0,29,23,11,1,0,0,325,5,0.782608695652174,23,0,29,23,11,1,0,0
64,16,4,4,1.4,1.5,306808406,100480,225,1.0,1.3999999999999997,1.5999999999999996,0.973645833333333,32400,100200,0.75,0.625,205,3,0.5,28,0,32,28,4,0,0,0,205,3,0.5,28,0,32,28,4,0,0,0,225,3,0.5428571428571428,35,0,23,35,5,1,0,0
64,16,4,5,1.4,1.5,3728908639,1485,205,1.0,1.5999999999999996,1.5999999999999996,1.5999999999999996,0,1200,0.75,0.6875,205,1,1.0,44,0,20,44,0,0,0,0,205,1,1.0,44,0,20,44,0,0,0,0,210,1,1.0,48,0,16,48,0,0,0,0
64,16,4,6,1.4,1.5,4003121707,100405,,1.0,0.9190624999999996,1.5999999999999996,0.5283333333333331,9000,100200,0.75,1.0,205,2,0.5869565217391305,46,0,10,46,6,2,0,0,205,2,0.5869565217391305,46,0,10,46,6,2,0,0,205,2,0.5869565217391305,46,0,10,46,6,2,0,0
64,16,4,7,1.4,1.5,2514990585,2400,600,1.0,1.5999999999999996,1.5999999999999996,1.581458333333333,0,1800,0.75,0.8125,205,1,1.0,52,0,12,52,0,0,0,0,205,1,1.0,52,0,12,52,0,0,0,0,205,1,1.0,52,0,12,52,0,0,0,0
64,16,4,8,1.4,1.5,764839846,3215,205,1.0,1.5999999999999996,1.5999999999999996,1.3224999999999998,1800,3000,0.75,0.75,205,1,1.0,48,0,16,48,0,0,0,0,205,1,1.0,48,0,16,48,0,0,0,0,205,1,1.0,48,0,16,48,0,0,0,0
64,16,4,9,1.4,1.5,4262733341,2845,210,0.984375,1.5999999999999996,1.5999999999999996,1.190104166666666,1200,2400,0.75,0.5625,205,1,1.0,36,0,28,36,0,0,0,0,205,1,1.0,36,0,28,36,0,0,0,0,210,3,0.9,40,0,20,40,4,0,0,0
