N,C,lam,k,replica,seed_columns,planted_cost,f_final,phi_final,bath_T,drift,acceptance,d0,d1,d2,d3,d4,d5,d6,pieces_d1,sizes_d1,h_final
96,96,1.25,1,15,0,12.0,0.958333333333333,1.0104166666666667,0.9791666666666666,0.0,6.25e-05,0,4,92,0,0,0,0,1,4,14.0
96,96,1.25,1,16,0,12.0,0.958333333333333,1.0104166666666667,0.9791666666666666,0.0,0.00013958333333333333,0,4,92,0,0,0,0,1,4,14.0
96,96,1.25,1,17,0,12.0,1.0,1.0,1.125,0.0,0.00011649305555555556,0,0,96,0,0,0,0,0,,0.0
96,96,1.25,1,18,0,12.0,1.0,1.0,1.125,0.0,9.045138888888888e-05,0,0,96,0,0,0,0,0,,0.0
96,96,1.25,1,19,0,12.0,0.958333333333333,1.0104166666666667,0.9791666666666666,0.0,0.00013472222222222222,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,0,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,4.6180555555555554e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,1,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,5.9375e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,2,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,3.611111111111111e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,3,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,7.291666666666667e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,4,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,4.201388888888889e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,5,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,4.861111111111111e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,6,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,7.083333333333334e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,7,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,4.791666666666667e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,8,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,5.6597222222222225e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,9,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,7.5e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,10,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,3.263888888888889e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,11,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,3.7847222222222224e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,12,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,4.6875e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,13,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,3.3680555555555555e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,14,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,4.1666666666666665e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,15,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,4.0625e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,16,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,5.3125e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,17,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,4.340277777777778e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,18,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,4.409722222222222e-05,0,4,92,0,0,0,0,1,4,14.0
96,192,1.25,1,19,0,12.0,0.958333333333333,1.0104166666666667,0.4895833333333333,0.0,3.263888888888889e-05,0,4,92,0,0,0,0,1,4,14.0
