N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
64,16,4,0,1.05,1.5,2884172586,23650,1295,1.0,0.20000000000000018,0.20000000000000018,0.055260416666666784,20400,22200,0.75,0.0,1305,1,1.0,20,0,44,20,0,0,0,0,1340,1,1.0,32,0,32,32,0,0,0,0,1355,1,1.0,48,0,16,48,0,0,0,0
64,16,4,1,1.05,1.5,2890390340,12665,8855,1.0,0.20000000000000018,0.20000000000000018,0.05328125000000011,2400,3600,0.75,0.0,8885,1,1.0,16,0,48,16,0,0,0,0,8915,1,1.0,32,0,32,32,0,0,0,0,9000,1,1.0,48,0,16,48,0,0,0,0
64,16,4,2,1.05,1.5,2729754003,26170,12700,1.0,0.20000000000000018,0.20000000000000018,0.04822916666666682,12000,13200,0.75,0.0,12740,1,1.0,16,0,48,16,0,0,0,0,12780,1,1.0,32,0,32,32,0,0,0,0,12895,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3,1.05,1.5,3547659488,9350,205,1.0,0.20000000000000018,0.20000000000000018,0.056250000000000105,7800,9000,0.75,0.3125,205,1,1.0,24,0,40,24,0,0,0,0,245,1,1.0,32,0,32,32,0,0,0,0,325,1,1.0,48,0,16,48,0,0,0,0
64,16,4,4,1.05,1.5,3693248186,15445,8355,1.0,0.20000000000000018,0.20000000000000018,0.026562500000000183,5400,6600,0.75,0.0,8360,1,1.0,16,0,48,16,0,0,0,0,8530,1,1.0,36,0,28,36,0,0,0,0,8610,1,1.0,48,0,16,48,0,0,0,0
64,16,4,5,1.05,1.5,3824152119,15550,5685,1.0,0.20000000000000018,0.20000000000000018,-0.09161458333333322,7200,8400,0.75,0.0,5695,1,1.0,24,0,40,24,0,0,0,0,5715,1,1.0,40,0,24,40,0,0,0,0,5760,1,1.0,48,0,16,48,0,0,0,0
64,16,4,6,1.05,1.5,4018119687,36460,370,1.0,0.20000000000000018,0.20000000000000018,0.031510416666666846,1200,2400,0.75,0.0,32805,1,1.0,16,0,48,16,0,0,0,0,32840,1,1.0,32,0,32,32,0,0,0,0,32895,1,1.0,56,0,8,56,0,0,0,0
64,16,4,7,1.05,1.5,2762328874,20585,8945,1.0,0.20000000000000018,0.20000000000000018,0.048489583333333475,7800,9000,0.75,0.0,10755,1,1.0,16,0,48,16,0,0,0,0,10815,1,1.0,32,0,32,32,0,0,0,0,11125,1,1.0,52,0,12,52,0,0,0,0
64,16,4,8,1.05,1.5,3469323412,56960,945,1.0,0.20000000000000018,0.20000000000000018,0.029583333333333517,27000,28200,0.75,0.0,960,1,1.0,20,0,44,20,0,0,0,0,28530,1,1.0,36,0,28,36,0,0,0,0,28590,1,1.0,48,0,16,48,0,0,0,0
64,16,4,9,1.05,1.5,548740216,8290,6805,1.0,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,1200,0.75,0.0,6825,1,1.0,16,0,48,16,0,0,0,0,6895,1,1.0,32,0,32,32,0,0,0,0,7025,1,1.0,52,0,12,52,0,0,0,0
