N,lx,ly,replica,lam,g,seed,sweeps,waiting,phi_final,released,expected,released_first_window,ledge_sweeps,settle_sweeps,reached,f_200,sweep_25,pieces_25,largest_25,converted_25,d0_25,d1_25,d2_25,d3_25,d4_25,d5_25,d6_25,sweep_50,pieces_50,largest_50,converted_50,d0_50,d1_50,d2_50,d3_50,d4_50,d5_50,d6_50,sweep_75,pieces_75,largest_75,converted_75,d0_75,d1_75,d2_75,d3_75,d4_75,d5_75,d6_75
64,16,4,3750,1.25,1.5,1631806685,5775,855,1.0,1.0,1.0,0.775,3600,4800,0.75,0.0,865,1,1.0,16,0,48,16,0,0,0,0,890,1,1.0,32,0,32,32,0,0,0,0,925,1,1.0,52,0,12,52,0,0,0,0
64,16,4,3751,1.25,1.5,1838744220,123815,1125,1.0,0.75,1.0,0.6796875,28800,100200,0.75,0.0,1125,4,0.25,8,0,52,8,4,0,0,0,1225,3,0.8333333333333334,24,0,36,24,4,0,0,0,1255,3,0.9,40,0,20,40,4,0,0,0
64,16,4,3752,1.25,1.5,3025812489,3740,1170,1.0,1.0,1.0,0.78046875,600,2400,0.75,0.0,1200,1,1.0,16,0,48,16,0,0,0,0,1250,1,1.0,32,0,32,32,0,0,0,0,1285,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3753,1.25,1.5,1689693764,8120,1430,1.0,1.0,1.0,0.78046875,4800,6600,0.75,0.0,1445,1,1.0,16,0,48,16,0,0,0,0,1460,1,1.0,32,0,32,32,0,0,0,0,1510,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3754,1.25,1.5,2703024834,3055,630,1.0,1.0,1.0,0.9869791666666666,0,1800,0.75,0.0,650,1,1.0,16,0,48,16,0,0,0,0,720,1,1.0,36,0,28,36,0,0,0,0,740,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3755,1.25,1.5,2406698539,125190,1335,1.0,0.75,1.0,0.7390625,9000,100200,0.75,0.0,1335,4,0.25,8,0,52,8,4,0,0,0,2930,3,0.8333333333333334,24,0,36,24,4,0,0,0,3020,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3756,1.25,1.5,546284794,5620,1400,1.0,1.0,1.0,0.8864583333333333,600,1800,0.75,0.0,2470,4,0.25,8,0,52,8,4,0,0,0,3700,1,1.0,32,0,32,32,0,0,0,0,3755,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3757,1.25,1.5,333123465,4710,350,1.0,1.0,1.0,0.77890625,3000,4200,0.75,0.0,370,1,1.0,16,0,48,16,0,0,0,0,390,1,1.0,32,0,32,32,0,0,0,0,475,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3758,1.25,1.5,326312847,4085,260,1.0,1.0,1.0,0.8432291666666667,600,1800,0.75,0.0,2045,1,1.0,16,0,48,16,0,0,0,0,2135,1,1.0,32,0,32,32,0,0,0,0,2180,1,1.0,56,0,8,56,0,0,0,0
64,16,4,3759,1.25,1.5,1585233143,2595,580,1.0,1.0,1.0,0.9921875,0,1800,0.75,0.0,605,1,1.0,16,0,48,16,0,0,0,0,675,1,1.0,32,0,32,32,0,0,0,0,730,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3760,1.25,1.5,1002833601,2775,800,1.0,1.0,1.0,0.83125,600,1800,0.75,0.0,805,1,1.0,16,0,48,16,0,0,0,0,855,1,1.0,32,0,32,32,0,0,0,0,915,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3761,1.25,1.5,498037601,3320,1135,1.0,1.0,1.0,1.0,0,1200,0.75,0.0,1145,1,1.0,16,0,48,16,0,0,0,0,1185,1,1.0,36,0,28,36,0,0,0,0,1200,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3762,1.25,1.5,237583226,6475,1515,1.0,1.0,1.0,0.78125,3000,4800,0.75,0.0,1525,1,1.0,16,0,48,16,0,0,0,0,1590,1,1.0,32,0,32,32,0,0,0,0,1660,1,1.0,56,0,8,56,0,0,0,0
64,16,4,3763,1.25,1.5,2340608275,10845,1650,1.0,1.0,1.0,0.7734375,7200,9000,0.75,0.0,1685,1,1.0,16,0,48,16,0,0,0,0,1740,1,1.0,32,0,32,32,0,0,0,0,1795,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3764,1.25,1.5,3106476114,6735,2135,1.0,1.0,1.0,1.0,0,1200,0.75,0.0,2140,1,1.0,12,0,50,12,2,0,0,0,5415,1,1.0,32,0,32,32,0,0,0,0,5485,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3765,1.25,1.5,2639031333,2695,1180,1.0,1.0,1.0,0.9973958333333334,0,1200,0.75,0.0,1190,1,1.0,16,0,48,16,0,0,0,0,1210,1,1.0,32,0,32,32,0,0,0,0,1220,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3766,1.25,1.5,3638010726,3720,455,1.0,1.0,1.0,0.77890625,1800,3000,0.75,0.0,475,1,1.0,16,0,48,16,0,0,0,0,520,1,1.0,32,0,32,32,0,0,0,0,625,1,1.0,52,0,12,52,0,0,0,0
64,16,4,3767,1.25,1.5,2084986034,101610,1170,0.984375,0.4444010416666667,1.0,0.26627604166666663,19200,100200,0.75,0.0,1170,4,0.25,8,0,52,8,4,0,0,0,1195,3,0.5,24,0,36,24,4,0,0,0,1300,3,0.65,40,0,20,40,4,0,0,0
64,16,4,3768,1.25,1.5,2305659749,2005,205,1.0,1.0,1.0,0.9583333333333334,0,1800,0.75,1.0,205,1,1.0,60,0,2,60,2,0,0,0,205,1,1.0,60,0,2,60,2,0,0,0,205,1,1.0,60,0,2,60,2,0,0,0
64,16,4,3769,1.25,1.5,1191370655,3495,1190,1.0,1.0,1.0,0.9921875,0,1800,0.75,0.0,1535,1,1.0,16,0,48,16,0,0,0,0,1615,1,1.0,32,0,32,32,0,0,0,0,1650,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3770,1.25,1.5,1278890525,7865,1955,1.0,1.0,1.0,0.7658854166666667,1800,3000,0.75,0.0,3510,1,1.0,16,0,48,16,0,0,0,0,3555,1,1.0,32,0,32,32,0,0,0,0,3570,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3771,1.25,1.5,3354488023,2200,220,1.0,1.0,1.0,1.0,0,1200,0.75,0.75,205,1,1.0,48,0,16,48,0,0,0,0,205,1,1.0,48,0,16,48,0,0,0,0,205,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3772,1.25,1.5,1467347135,2090,205,1.0,1.0,1.0,0.8885416666666667,600,1800,0.75,0.4375,205,1,1.0,40,0,24,40,0,0,0,0,205,1,1.0,40,0,24,40,0,0,0,0,210,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3773,1.25,1.5,2937154474,5690,3040,1.0,1.0,1.0,0.7729166666666667,1200,2400,0.75,0.0,3050,1,1.0,16,0,48,16,0,0,0,0,3115,1,1.0,32,0,32,32,0,0,0,0,3185,1,1.0,48,0,16,48,0,0,0,0
64,16,4,3774,1.25,1.5,1136808284,9450,1565,1.0,1.0,1.0,0.77421875,4800,6600,0.75,0.0,2640,1,1.0,16,0,48,16,0,0,0,0,2755,1,1.0,32,0,32,32,0,0,0,0,2810,1,1.0,48,0,16,48,0,0,0,0
